@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.041,0.348,0.611,0.148,0.379,2
0.106,0.539,0.356,0.243,0.501,1
0.043,0.705,0.252,0.185,0.69,1
0.024,0.28,0.696,0.003,0.107,1
0.2,0.331,0.469,0.037,0.383,2
0.058,0.046,0.896,0.033,0.75,2
0.118,0.506,0.376,0.399,0.268,2
0.076,0.435,0.489,0.203,0.731,1
0.216,0.719,0.065,0.6,0.318,1
0.044,0.232,0.724,0.055,0.229,2
0.036,0.467,0.497,0.012,0.837,1
0.429,0.486,0.085,0.02,0.95,1
0.025,0.651,0.323,0.021,0.378,2
0.164,0.544,0.292,0.147,0.502,1
0.073,0.703,0.224,0.033,0.659,1
0.613,0.346,0.041,0.283,0.674,1
0.007,0.796,0.197,0.03,0.622,1
0.01,0.063,0.926,0.004,0.232,2
0.04,0.244,0.715,0.049,0.357,2
0.226,0.577,0.197,0.212,0.689,1
0.33,0.503,0.167,0.046,0.9,1
0.505,0.296,0.199,0.306,0.504,1
0.147,0.731,0.121,0.9,0.088,2
0.358,0.421,0.221,0.213,0.666,1
0.013,0.019,0.968,0.106,0.397,2
0.318,0.543,0.139,0.62,0.286,1
0.23,0.62,0.149,0.114,0.766,1
0.181,0.658,0.161,0.017,0.822,1
0.618,0.203,0.179,0.1,0.834,1
0.051,0.631,0.318,0.039,0.393,2
0.122,0.484,0.394,0.218,0.732,1
0.199,0.659,0.142,0.155,0.726,1
0.536,0.416,0.048,0.224,0.738,1
0.077,0.752,0.171,0.011,0.833,1
0.194,0.631,0.175,0.119,0.654,1
0.194,0.746,0.06,0.272,0.569,1
0.467,0.512,0.021,0.16,0.766,1
0.563,0.333,0.105,0.707,0.149,2
0.172,0.604,0.224,0.307,0.465,1
0.27,0.674,0.055,0.067,0.869,1
0.453,0.42,0.128,0.148,0.749,1
0.326,0.598,0.076,0.597,0.328,1
0.086,0.029,0.885,0.028,0.311,2
0.064,0.645,0.29,0.103,0.102,2
0.5,0.397,0.103,0.289,0.638,2
0.293,0.592,0.115,0.169,0.732,1
0.648,0.313,0.039,0.484,0.437,1
0.835,0.055,0.11,0.396,0.341,0
0.37,0.508,0.121,0.776,0.178,0
0.419,0.247,0.335,0.901,0.085,0
0.721,0.243,0.035,0.164,0.805,0
0.429,0.36,0.211,0.758,0.221,0
0.714,0.106,0.179,0.87,0.118,0
0.297,0.546,0.157,0.168,0.554,0
0.479,0.047,0.474,0.505,0.437,0
0.463,0.328,0.209,0.154,0.791,0
0.558,0.274,0.168,0.71,0.273,0
0.297,0.443,0.26,0.224,0.682,0
0.356,0.578,0.066,0.103,0.858,0
0.14,0.773,0.088,0.031,0.805,0
0.459,0.457,0.084,0.364,0.593,0
0.691,0.257,0.052,0.469,0.507,0
0.584,0.167,0.249,0.839,0.14,0
0.246,0.736,0.019,0.006,0.987,0
0.414,0.537,0.049,0.007,0.981,0
0.265,0.43,0.305,0.853,0.051,0
0.86,0.096,0.043,0.76,0.213,0
