@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.3,0.626,0.074,0.06,0.84,0
0.041,0.348,0.611,0.148,0.379,2
0.106,0.539,0.356,0.243,0.501,1
0.236,0.717,0.046,0.462,0.528,0
0.429,0.259,0.312,0.075,0.562,0
0.059,0.214,0.728,0.066,0.567,0
0.524,0.262,0.214,0.794,0.176,0
0.713,0.238,0.048,0.911,0.083,0
0.419,0.247,0.335,0.901,0.085,0
0.32,0.392,0.288,0.033,0.287,0
0.721,0.157,0.122,0.857,0.138,0
0.228,0.365,0.408,0.303,0.386,0
0.043,0.705,0.252,0.185,0.69,1
0.722,0.18,0.098,0.845,0.13,0
0.024,0.28,0.696,0.003,0.107,1
0.2,0.331,0.469,0.037,0.383,2
0.058,0.046,0.896,0.033,0.75,2
0.118,0.506,0.376,0.399,0.268,2
0.525,0.426,0.05,0.507,0.44,0
0.076,0.435,0.489,0.203,0.731,1
0.216,0.719,0.065,0.6,0.318,1
0.699,0.162,0.139,0.63,0.242,0
0.605,0.283,0.112,0.478,0.366,0
0.298,0.379,0.323,0.429,0.358,0
0.584,0.167,0.249,0.839,0.14,0
0.202,0.606,0.192,0.563,0.336,0
0.039,0.038,0.923,0.517,0.342,0
0.687,0.256,0.057,0.52,0.31,0
0.609,0.23,0.161,0.372,0.229,0
0.265,0.43,0.305,0.853,0.051,0
0.283,0.662,0.056,0.356,0.4,0
0.044,0.232,0.724,0.055,0.229,2
0.036,0.467,0.497,0.012,0.837,1
0.428,0.033,0.539,0.41,0.55,0
0.543,0.37,0.087,0.185,0.794,0
0.55,0.293,0.157,0.557,0.3,0
0.429,0.486,0.085,0.02,0.95,1
0.025,0.651,0.323,0.021,0.378,2
0.532,0.245,0.222,0.711,0.256,0
0.551,0.309,0.14,0.051,0.907,0
0.164,0.544,0.292,0.147,0.502,1
0.396,0.584,0.02,0.012,0.969,0
0.073,0.703,0.224,0.033,0.659,1
0.79,0.085,0.125,0.764,0.208,0
0.613,0.346,0.041,0.283,0.674,1
0.017,0.133,0.849,0,0.03,0
0.466,0.511,0.023,0.761,0.199,0
0.571,0.051,0.379,0.163,0.53,0
0.429,0.36,0.211,0.758,0.221,0
0.337,0.622,0.042,0.612,0.262,0
0.297,0.546,0.157,0.168,0.554,0
0.668,0.094,0.239,0.92,0.075,0
0.626,0.265,0.109,0.899,0.086,0
0.211,0.731,0.058,0.752,0.227,0
0.773,0.11,0.117,0.713,0.257,0
0.643,0.138,0.219,0.451,0.266,0
0.422,0.489,0.089,0.114,0.821,0
0.007,0.796,0.197,0.03,0.622,1
0.01,0.063,0.926,0.004,0.232,2
0.398,0.552,0.05,0.946,0.051,0
0.489,0.157,0.354,0.214,0.72,0
0.3,0.678,0.022,0.147,0.765,0
0.835,0.055,0.11,0.396,0.341,0
0.463,0.328,0.209,0.154,0.791,0
0.387,0.542,0.071,0.442,0.449,0
0.185,0.457,0.359,0.167,0.459,0
0.221,0.728,0.051,0.014,0.27,0
0.305,0.264,0.431,0.327,0.423,0
0.466,0.459,0.075,0.324,0.437,0
0.449,0.164,0.387,0.346,0.483,0
0.615,0.194,0.19,0.645,0.276,0
0.04,0.244,0.715,0.049,0.357,2
