@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.021,0.37,0.609,0.027,0.412,2
0.065,0.504,0.432,0.077,0.548,1
0.021,0.777,0.203,0.725,0.209,1
0.194,0.71,0.095,0.123,0.564,1
0.046,0.766,0.188,0.173,0.622,1
0.037,0.332,0.631,0.002,0.193,1
0.333,0.339,0.328,0.01,0.305,2
0.163,0.069,0.768,0.058,0.716,2
0.123,0.584,0.293,0.11,0.614,2
0.042,0.523,0.435,0.004,0.799,1
0.148,0.77,0.083,0.246,0.549,1
0.029,0.168,0.803,0.021,0.327,2
0.046,0.714,0.239,0.007,0.8,1
0.094,0.863,0.044,0.213,0.767,1
0.065,0.725,0.21,0.009,0.382,2
0.264,0.495,0.241,0.141,0.513,1
0.12,0.724,0.156,0.117,0.646,1
0.522,0.438,0.04,0.635,0.351,1
0.013,0.79,0.197,0.093,0.63,1
0.053,0.103,0.844,0.001,0.235,2
0.125,0.318,0.557,0.016,0.34,2
0.128,0.687,0.185,0.155,0.749,1
0.326,0.492,0.182,0.362,0.589,1
0.489,0.279,0.232,0.421,0.442,1
0.022,0.876,0.101,0.597,0.354,2
0.414,0.421,0.165,0.217,0.611,1
0.148,0.018,0.834,0.096,0.527,2
0.048,0.752,0.2,0.698,0.237,1
0.132,0.746,0.122,0.302,0.627,1
0.201,0.657,0.142,0.244,0.662,1
0.448,0.191,0.361,0.144,0.66,1
0.035,0.732,0.234,0.028,0.457,2
0.021,0.791,0.188,0.172,0.631,1
0.271,0.681,0.048,0.139,0.728,1
0.063,0.859,0.078,0.153,0.744,1
0.216,0.676,0.108,0.082,0.69,1
0.117,0.83,0.052,0.432,0.484,1
0.088,0.898,0.014,0.121,0.753,1
0.261,0.528,0.211,0.703,0.233,2
0.046,0.717,0.237,0.087,0.541,1
0.179,0.798,0.023,0.257,0.698,1
0.604,0.306,0.09,0.128,0.708,1
0.227,0.714,0.06,0.353,0.545,1
0.294,0.026,0.68,0.054,0.166,2
0.034,0.723,0.242,0.005,0.075,2
0.314,0.589,0.097,0.48,0.485,2
0.19,0.711,0.099,0.109,0.665,1
0.753,0.222,0.025,0.205,0.621,1
0.967,0.017,0.016,0.543,0.401,0
0.664,0.335,0.002,0.831,0.164,0
0.048,0.928,0.024,0.373,0.465,0
0.615,0.061,0.324,0.494,0.434,0
0.584,0.139,0.276,0.034,0.454,0
0.524,0.419,0.058,0.532,0.43,0
0.595,0.359,0.046,0.945,0.052,0
0.934,0.008,0.059,0.687,0.243,0
0.533,0.261,0.206,0.942,0.054,0
0.629,0.251,0.12,0.567,0.342,0
0.406,0.562,0.033,0.315,0.463,0
0.634,0.103,0.263,0.028,0.35,0
0.851,0.046,0.104,0.688,0.249,0
0.609,0.121,0.271,0.574,0.277,0
0.852,0.119,0.029,0.89,0.098,0
0.512,0.133,0.355,0.106,0.567,0
0.237,0.721,0.042,0.848,0.139,0
0.755,0.101,0.144,0.612,0.339,0
0.718,0.161,0.122,0.095,0.805,0
0.848,0.112,0.04,0.5,0.387,0
