@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.215,0.691,0.094,0.305,0.643,0
0.487,0.476,0.037,0.401,0.458,0
0.063,0.894,0.043,0.404,0.472,0
0.36,0.528,0.112,0.719,0.25,0
0.912,0.008,0.08,0.587,0.257,0
0.432,0.481,0.086,0.87,0.122,0
0.279,0.066,0.655,0.089,0.611,0
0.163,0.666,0.171,0.257,0.523,1
0.764,0.088,0.147,0.841,0.153,0
0.114,0.771,0.115,0.095,0.783,1
0.741,0.046,0.213,0.253,0.53,0
0.122,0.692,0.186,0.116,0.682,1
0.524,0.418,0.057,0.399,0.592,0
0.063,0.863,0.073,0.205,0.716,0
0.829,0.061,0.111,0.584,0.386,0
0.791,0.058,0.15,0.686,0.13,0
0.136,0.792,0.072,0.391,0.464,0
0.214,0.601,0.185,0.562,0.335,0
0.439,0.405,0.157,0.443,0.411,0
0.532,0.308,0.16,0.756,0.233,0
0.503,0.241,0.256,0.881,0.116,0
0.957,0.002,0.041,0.52,0.452,0
0.4,0.462,0.138,0.357,0.47,0
0.411,0.303,0.286,0.199,0.555,0
0.307,0.656,0.037,0.858,0.106,0
0.848,0.049,0.103,0.164,0.646,1
0.037,0.722,0.241,0.135,0.379,2
0.627,0.177,0.196,0.913,0.068,0
0.268,0.316,0.416,0.491,0.299,0
0.956,0.016,0.029,0.77,0.215,0
0.297,0.674,0.029,0.428,0.532,0
0.034,0.888,0.078,0.28,0.69,0
0.384,0.498,0.118,0.49,0.459,0
0.114,0.428,0.458,0.186,0.698,0
0.251,0.681,0.068,0.227,0.681,0
0.783,0.006,0.211,0.466,0.42,0
0.067,0.809,0.124,0.494,0.453,0
0.087,0.681,0.232,0.423,0.406,1
0.022,0.886,0.092,0.051,0.931,0
0.111,0.849,0.04,0.308,0.68,0
0.701,0.148,0.151,0.549,0.348,0
0.547,0.117,0.336,0.798,0.178,0
0.492,0.335,0.173,0.937,0.06,0
0.675,0.188,0.137,0.601,0.314,0
0.073,0.912,0.015,0.396,0.561,0
0.127,0.775,0.099,0.541,0.407,0
0.945,0.017,0.038,0.796,0.166,0
0.136,0.841,0.023,0.751,0.221,0
0.027,0.924,0.05,0.201,0.56,0
0.426,0.347,0.227,0.841,0.146,0
0.902,0.029,0.069,0.4,0.437,0
0.068,0.9,0.032,0.489,0.347,0
0.122,0.833,0.045,0.745,0.204,0
0.61,0.255,0.135,0.235,0.642,0
0.232,0.677,0.091,0.365,0.522,1
0.069,0.899,0.032,0.423,0.512,0
0.328,0.176,0.496,0.647,0.216,0
0.024,0.868,0.108,0.144,0.695,1
0.055,0.764,0.18,0.125,0.583,1
0.155,0.832,0.013,0.984,0.015,0
0.854,0.07,0.076,0.443,0.479,0
0.477,0.506,0.018,0.543,0.347,0
0.106,0.836,0.058,0.825,0.106,0
0.097,0.819,0.084,0.159,0.826,0
0.079,0.892,0.029,0.283,0.621,1
0.861,0.079,0.06,0.841,0.148,0
0.136,0.798,0.066,0.315,0.668,0
0.372,0.461,0.166,0.179,0.646,0
0.397,0.074,0.529,0.75,0.209,0
0.39,0.358,0.252,0.367,0.523,0
0.46,0.504,0.036,0.762,0.23,0
0.768,0.1,0.132,0.912,0.085,0
0.277,0.582,0.142,0.29,0.633,0
0.874,0.03,0.096,0.409,0.506,0
0.291,0.644,0.065,0.565,0.401,0
0.942,0.025,0.033,0.61,0.362,0
0.05,0.902,0.048,0.274,0.655,1
0.891,0.051,0.058,0.954,0.044,0
0.481,0.448,0.071,0.058,0.77,0
0.703,0.124,0.173,0.522,0.398,0
0.006,0.921,0.073,0.458,0.385,0
0.056,0.931,0.014,0.221,0.666,0
0.636,0.205,0.159,0.086,0.634,0
0.559,0.397,0.043,0.788,0.152,0
0.886,0.017,0.097,0.53,0.426,0
0.291,0.634,0.075,0.639,0.303,0
0.281,0.531,0.188,0.215,0.584,2
0.289,0.337,0.374,0.105,0.431,0
0.33,0.596,0.074,0.397,0.451,0
0.065,0.855,0.08,0.265,0.567,0
0.265,0.633,0.101,0.016,0.835,0
0.861,0.055,0.084,0.354,0.417,0
0.153,0.682,0.165,0.324,0.427,1
0.865,0.045,0.091,0.439,0.507,0
0.169,0.758,0.074,0.778,0.154,0
0.226,0.651,0.123,0.281,0.672,0
0.218,0.758,0.024,0.127,0.855,0
0.05,0.921,0.029,0.061,0.912,0
0.506,0.446,0.048,0.37,0.599,0
0.145,0.801,0.054,0.575,0.313,0
0.645,0.287,0.068,0.801,0.195,0
0.645,0.313,0.043,0.115,0.744,0
0.931,0.009,0.06,0.763,0.194,0
0.031,0.916,0.053,0.261,0.665,1
0.211,0.706,0.083,0.296,0.491,0
0.535,0.361,0.104,0.151,0.697,1
0.269,0.626,0.105,0.413,0.522,0
0.04,0.132,0.828,0.017,0.067,0
0.221,0.482,0.297,0.213,0.634,0
0.223,0.721,0.056,0.428,0.501,1
0.813,0.107,0.08,0.653,0.208,0
0.834,0.092,0.074,0.426,0.545,0
0.189,0.595,0.216,0.822,0.169,0
0.315,0.044,0.642,0.031,0.301,2
0.055,0.696,0.249,0.102,0.058,2
0.629,0.212,0.16,0.091,0.762,0
0.164,0.684,0.152,0.383,0.57,2
0.657,0.188,0.155,0.219,0.62,0
0.24,0.669,0.091,0.287,0.563,1
0.217,0.74,0.043,0.546,0.377,1
