@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.095065,0
3,1.521304,2
5,1.284885,1
1,0.907005,0
2,0.986167,0
3,1.339768,0
4,0.915021,0
5,0.781514,0
2,0.812033,0
3,1.07237,0
5,0.945127,1
3,1.383598,1
5,0.965666,0
1,0.825293,0
2,1.163601,0
3,1.405186,1
5,0.917626,0
3,1.838255,1
1,1.256733,2
2,1.426072,2
3,1.204515,2
5,1.004306,0
2,1.469478,1
3,0.992887,1
5,0.987945,0
2,0.919408,0
3,1.008424,0
4,0.976554,0
1,1.153776,0
2,1.243307,0
5,0.858795,0
1,0.933153,0
2,1.011044,0
3,1.012022,0
3,1.664243,2
3,1.789192,1
4,1.016437,0
5,1.055827,0
1,1.073698,0
2,0.980329,1
3,1.687957,2
4,0.945788,0
5,1.165134,0
1,1.366227,1
2,0.788934,0
3,1.30853,1
4,1.027832,0
5,0.844522,1
2,2.002542,0
3,0.712079,0
4,1.084807,0
5,1.143203,0
1,0.907005,0
3,1.059777,0
4,0.915021,0
5,0.96114,0
1,0.988717,0
2,0.704659,0
3,0.688855,0
2,0.942507,0
3,1.925262,1
5,2.07719,2
1,0.907005,0
2,0.855186,0
3,0.743807,0
4,0.993647,0
5,1.150862,0
1,0.790974,0
2,1.269199,0
1,0.844904,0
2,1.037951,0
3,0.809388,0
4,1.174828,0
5,1.015098,0
1,1.699613,2
2,0.648814,0
3,0.880367,0
4,0.89451,0
1,0.702724,0
2,0.687906,0
3,1.028867,0
4,0.973136,0
2,0.970429,1
3,0.929595,1
4,1.025553,0
5,0.824332,0
1,1.003425,0
2,0.75035,0
3,0.565378,0
4,0.994786,0
5,0.94095,0
2,0.972968,1
3,0.982093,2
2,1.053435,1
3,1.188815,0
1,0.964203,0
2,1.228331,0
3,1.323904,2
5,0.988989,0
1,0.87432,0
1,0.875954,0
3,0.736938,0
4,1.062017,0
5,0.791957,0
2,1.321997,0
1,1.02467,1
2,0.693236,0
3,1.090033,1
4,1.196478,0
1,1.045916,1
2,0.69679,0
3,1.073515,0
4,0.902487,0
2,0.916615,0
3,1.028376,0
5,0.984812,0
3,0.878241,0
5,0.890125,0
1,0.98218,0
2,0.781065,0
3,1.035409,0
1,1.063892,0
3,0.842915,0
2,0.851632,1
3,1.546653,2
4,1.087086,0
1,1.291052,0
2,0.609469,0
3,0.757708,0
5,0.922848,0
1,1.583581,1
2,0.717097,0
3,0.821,0
1,0.962569,0
2,1.32479,0
3,0.863359,0
4,1.231803,0
5,1.04225,0
1,1.369496,1
2,1.040743,0
3,0.655328,0
4,1.05632,0
5,0.946867,0
1,0.985449,0
2,0.871432,0
3,0.775207,0
1,0.951129,0
2,0.678006,0
3,0.700958,0
5,1.117095,0
1,0.944592,0
2,0.653891,0
3,1.07237,0
5,0.938165,0
2,0.795534,0
5,1.001869,1
1,0.861246,0
2,1.402211,0
3,1.243603,1
5,1.351027,1
1,0.875954,0
2,0.738166,0
3,0.57241,0
1,0.946227,0
2,0.919661,0
3,0.88511,1
4,0.911603,0
5,0.896043,0
3,1.152998,0
4,1.07911,0
2,1.136948,0
3,0.750348,0
4,0.933253,0
5,0.976457,0
2,0.863309,0
1,0.841635,0
2,0.686129,0
5,0.963577,1
2,0.772181,0
3,0.694743,0
4,0.981112,0
5,1.208997,0
1,0.80895,0
2,1.081104,0
3,0.634558,0
4,1.006181,0
5,0.864713,0
5,0.952089,2
2,1.278083,0
3,1.055034,0
5,1.04051,0
3,0.937118,0
2,0.886408,0
3,1.223814,1
4,0.84779,0
5,0.991774,0
1,0.893931,0
2,0.752127,0
3,0.844714,0
4,0.921858,0
1,0.996888,0
2,0.935653,1
3,0.791562,0
5,2.09947,0
2,1.272753,0
3,0.891161,1
2,0.685367,0
3,0.610353,0
5,0.909967,0
2,0.995052,2
3,1.2979,2
4,1.088226,0
5,1.014053,2
2,0.911285,0
3,0.979967,1
5,0.877593,1
