@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.796088,0.840947,0.983915,2
9,0,0,0,0.009836,0,0.777759,0.818951,0.957562,2
9,0.026144,0,0,0.006579,0,0.057122,0.066934,0.058681,2
9,0.008905,0,0,0.000891,0,0.375359,0.394403,0.456019,2
9,0.001359,0,0,0.00136,0,0.769359,0.812406,0.948785,2
9,0,0,0,0,0,0.493244,0.512262,0.593824,2
9,0.001966,0,0,0.00295,0,0.780971,0.825039,0.964459,2
9,0.016473,0,0,0.002908,0,0.685045,0.724266,0.845452,2
9,0,0,0,0.008403,0,0.457098,0.474424,0.551024,2
9,0,0,0,0.023148,0,0.549868,0.573249,0.669173,2
9,0.030176,0,0,0.006711,0,0.367327,0.381459,0.437354,2
9,0.038647,0,0,0.009709,0,0.503143,0.530191,0.615296,2
9,0,0,0,0,0,0.429679,0.449049,0.514670,2
9,0,0,0,0.007133,0,0.602629,0.632691,0.735745,2
9,0,0,0,0.017685,0,0.299586,0.303642,0.339407,2
9,0,0,0,0.00417,0,0.824802,0.870908,1.018968,2
9,0,0,0,0.008547,0,0.378982,0.391453,0.454953,2
9,0,0,0,0.017986,0,0.312150,0.316692,0.357681,2
9,0.00309,0,0,0.004329,0,0.771105,0.814447,0.952185,2
9,0.012163,0,0,0.004233,0,0.719505,0.760400,0.888670,2
9,0,0,0,0.006065,0,0.672426,0.707312,0.825421,2
9,0,0,0,0.005382,0,0.745903,0.786003,0.918823,2
9,0,0,0,0.002326,0,0.815037,0.860457,1.006506,2
9,0,0,0,0.020183,0,0.284966,0.291808,0.327561,2
9,0.003831,0,0,0.002558,0,0.540640,0.565907,0.658569,2
9,0.00252,0,0,0.001261,0,0.799892,0.844998,0.988380,2
9,0,0,0,0.013769,0,0.277870,0.290689,0.325884,2
9,0,0,0,0.020619,0,0.143022,0.140523,0.149633,0
9,0,0,0,0.005291,0,0.553355,0.579444,0.671226,0
9,0,0,0,0.02439,0,0.569179,0.592462,0.690945,0
9,0,0,0,0.006289,0,0.569346,0.597357,0.695859,0
9,0,0,0,0.007937,0,0.469814,0.492019,0.564850,0
9,0,0,0,0.003333,0,0.755494,0.797485,0.931125,0
9,0.003448,0,0,0.001151,0,0.768533,0.812398,0.949071,0
9,0,0,0,0.008547,0,0.383634,0.395765,0.451978,0
9,0.015203,0,0,0,0,0.034550,0.049065,0.035687,0
9,0.013722,0,0,0.024055,0,0.234150,0.233628,0.255415,0
9,0,0,0,0.01107,0,0.218062,0.220285,0.240062,0
9,0,0,0,0.024074,0,0.218312,0.219498,0.238660,0
9,0,0,0,0.014151,0,0.259583,0.265514,0.290555,0
9,0,0,0,0.001618,0,0.777129,0.821281,0.958214,0
9,0,0,0,0.008475,0,0.489899,0.509355,0.593238,0
9,0.021898,0,0,0.002435,0,0.647789,0.683528,0.796647,0
9,0,0,0,0.010799,0,0.233616,0.233555,0.255892,0
9,0,0,0,0.007143,0,0.351039,0.364318,0.417664,0
9,0,0,0,0.005034,0,0.799939,0.843810,0.986782,0
9,0,0,0,0.014469,0,0.269164,0.275721,0.309748,0
9,0,0,0,0.010582,0,0.314754,0.335272,0.381796,0
9,0,0,0,0,0,0.595706,0.628466,0.727790,0
9,0,0,0,0.001381,0,0.760764,0.803264,0.937602,0
9,0,0,0,0.017391,0,0.341384,0.351541,0.400672,0
9,0.091892,0,0,0.021739,0,0.363075,0.379612,0.436042,0
