@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.01,0.343,0.647,0.178,0.319,2
0.033,0.073,0.894,0.25,0.319,2
0.035,0.451,0.513,0.427,0.422,1
0.007,0.79,0.204,0.421,0.364,1
0.117,0.593,0.29,0.34,0.348,1
0.101,0.735,0.163,0.163,0.318,1
0.018,0.759,0.223,0.182,0.321,1
0.01,0.348,0.641,0.175,0.315,1
0.183,0.42,0.397,0.337,0.448,2
0.026,0.086,0.888,0.215,0.403,2
0.075,0.502,0.423,0.157,0.313,2
0.238,0.258,0.504,0.188,0.368,2
0.018,0.505,0.476,0.202,0.354,1
0.025,0.893,0.083,0.156,0.315,1
0.034,0.22,0.745,0.326,0.372,1
0.004,0.192,0.804,0.171,0.314,2
0.002,0.635,0.363,0.236,0.46,1
0.089,0.863,0.048,0.225,0.563,1
0.016,0.771,0.214,0.19,0.353,2
0.056,0.657,0.286,0.017,0.957,1
0.024,0.826,0.15,0.162,0.49,1
0.272,0.691,0.037,0.292,0.45,1
0.338,0.446,0.216,0.293,0.37,2
0,0.815,0.185,0.186,0.321,1
0.513,0.028,0.458,0.494,0.301,2
0.004,0.086,0.91,0.289,0.421,2
0.038,0.379,0.584,0.305,0.404,2
0.713,0.175,0.112,0.396,0.368,1
0.238,0.63,0.132,0.197,0.381,2
0.059,0.677,0.265,0.217,0.356,1
0.439,0.441,0.12,0.19,0.347,1
0.248,0.376,0.375,0.181,0.36,1
0.709,0.138,0.154,0.249,0.349,2
0.737,0.256,0.007,0.131,0.287,1
0.616,0.239,0.145,0.461,0.345,2
0.329,0.451,0.22,0.232,0.361,1
0.018,0.857,0.125,0.176,0.305,2
0.318,0.042,0.639,0.558,0.266,1
0.388,0.568,0.044,0.4,0.382,1
0.329,0.148,0.523,0.309,0.381,2
0.372,0.433,0.195,0.209,0.381,1
0.104,0.374,0.522,0.463,0.343,2
0.043,0.009,0.948,0.187,0.32,2
0.275,0.396,0.329,0.189,0.371,1
0.031,0.764,0.204,0.315,0.391,1
0.048,0.796,0.156,0.177,0.432,1
0.285,0.578,0.137,0.359,0.425,1
0.714,0.24,0.046,0.443,0.336,1
0.292,0.326,0.382,0.215,0.365,1
0.006,0.73,0.264,0.197,0.342,2
0.524,0.366,0.11,0.545,0.309,1
0.008,0.548,0.445,0.619,0.248,1
0.003,0.808,0.189,0.286,0.434,1
0.102,0.778,0.12,0.214,0.318,1
0.003,0.118,0.878,0.224,0.337,2
0.111,0.751,0.139,0.17,0.309,1
0.47,0.504,0.026,0.567,0.302,1
0.258,0.7,0.042,0.399,0.366,1
0.021,0.865,0.113,0.187,0.495,1
0.099,0.77,0.132,0.339,0.398,1
0.163,0.803,0.035,0.216,0.399,1
0.083,0.906,0.011,0.413,0.402,1
0.517,0.451,0.031,0.183,0.31,1
0.058,0.749,0.192,0.38,0.349,1
0,0.082,0.918,0.202,0.323,2
0.134,0.352,0.514,0.159,0.304,2
0.146,0.598,0.256,0.501,0.329,2
0.016,0.732,0.252,0.177,0.349,1
0.086,0.9,0.014,0.344,0.508,1
0.35,0.56,0.09,0.204,0.642,1
0.331,0.634,0.035,0.178,0.494,1
0.03,0.853,0.118,0.282,0.378,1
0.15,0.015,0.835,0.207,0.365,2
0.016,0.693,0.291,0.152,0.307,2
0.195,0.711,0.094,0.403,0.37,2
0.266,0.624,0.11,0.199,0.346,1
0.435,0.53,0.035,0.39,0.385,1
0.797,0.073,0.13,0.578,0.258,0
0.531,0.157,0.312,0.291,0.36,0
0.092,0.592,0.316,0.208,0.395,0
0.886,0.008,0.106,0.268,0.373,0
0.376,0.267,0.357,0.486,0.343,0
0.025,0.925,0.049,0.158,0.31,0
0.344,0.005,0.651,0.768,0.172,0
0.905,0.041,0.054,0.259,0.385,0
0.95,0.009,0.041,0.537,0.28,0
0.947,0.009,0.044,0.713,0.199,0
0.624,0.178,0.198,0.157,0.325,0
0.137,0.793,0.07,0.182,0.316,0
0.502,0.188,0.31,0.517,0.301,0
0.003,0.902,0.095,0.135,0.294,0
0.255,0.473,0.272,0.388,0.369,0
0.983,0.002,0.016,0.606,0.28,0
0.501,0.011,0.488,0.546,0.273,0
0.784,0.053,0.162,0.463,0.304,0
0.691,0.231,0.078,0.197,0.345,0
0.718,0.217,0.065,0.157,0.301,0
0.772,0.133,0.095,0.249,0.394,0
0.128,0.362,0.51,0.767,0.174,0
0.481,0.449,0.07,0.294,0.378,0
0.117,0.691,0.192,0.463,0.351,0
0.019,0.89,0.091,0.171,0.346,0
0.083,0.589,0.328,0.192,0.342,0
0.724,0.249,0.027,0.528,0.302,0
0.634,0.282,0.084,0.531,0.297,0
0.131,0.036,0.833,0.71,0.207,0
0.46,0.433,0.108,0.406,0.366,0
0.192,0.757,0.051,0.167,0.31,0
0.683,0.117,0.2,0.236,0.379,0
0.942,0.004,0.054,0.488,0.298,0
0.597,0.347,0.056,0.254,0.46,0
0.816,0.147,0.037,0.144,0.297,0
0.275,0.19,0.536,0.328,0.418,0
0.771,0.193,0.036,0.34,0.395,0
0.933,0.047,0.019,0.692,0.226,0
0.28,0.692,0.027,0.414,0.369,0
0.717,0.188,0.095,0.893,0.09,0
