@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.494,0.293,0.213,0.224,0.224,0.707,0.181,0
0.306,0.457,0.237,0.012,0.48,0.26,0.348,0
0.462,0.487,0.051,0.046,0.494,0.182,0.319,0
0.033,0.166,0.801,0.001,0.317,0.202,0.302,2
0.015,0.614,0.371,0.002,0.792,0.301,0.356,1
0.068,0.074,0.858,0.936,0.051,0.56,0.172,0
0.247,0.65,0.103,0.641,0.339,0.192,0.569,0
0.601,0.236,0.163,0.25,0.29,0.785,0.035,0
0.248,0.691,0.061,0.105,0.881,0.252,0.471,1
0.044,0.695,0.261,0,0.404,0.246,0.284,2
0.788,0.134,0.078,0.573,0.405,0.343,0.288,0
0.416,0.412,0.173,0.102,0.839,0.488,0.349,0
0.179,0.535,0.286,0.023,0.52,0.051,0.914,1
0.28,0.712,0.009,0.505,0.486,0.378,0.272,0
0.098,0.702,0.199,0.001,0.668,0.23,0.352,1
0.622,0.139,0.239,0.438,0.484,0.4,0.277,0
0.476,0.478,0.046,0.767,0.226,0.256,0.487,1
0.009,0.176,0.815,0,0.079,0.285,0.306,0
0.81,0.184,0.006,0.507,0.464,0.186,0.311,0
0.363,0.059,0.577,0.142,0.466,0.33,0.362,0
0.291,0.479,0.23,0.167,0.791,0.36,0.407,0
0.333,0.624,0.043,0.334,0.492,0.406,0.364,0
0.69,0.259,0.051,0.015,0.604,0.277,0.263,0
0.686,0.079,0.235,0.447,0.506,0.234,0.384,0
0.529,0.317,0.154,0.051,0.778,0.249,0.492,0
0.141,0.786,0.073,0.84,0.145,0.682,0.192,0
0.808,0.072,0.12,0.988,0.011,0.24,0.421,0
0.783,0.07,0.147,0.152,0.435,0.183,0.29,0
0.265,0.622,0.113,0.139,0.846,0.175,0.456,0
0.002,0.808,0.19,0.001,0.735,0.208,0.319,1
0.004,0.079,0.917,0,0.231,0.348,0.325,2
0.341,0.58,0.079,0.618,0.364,0.563,0.291,0
0.237,0.265,0.498,0.459,0.514,0.267,0.392,0
0.455,0.53,0.016,0.302,0.649,0.316,0.251,0
0.69,0.113,0.197,0.744,0.098,0.942,0.021,0
0.357,0.461,0.182,0.137,0.837,0.384,0.371,0
0.538,0.413,0.049,0.994,0.003,0.456,0.296,0
0.197,0.475,0.327,0.005,0.65,0.208,0.347,0
0.312,0.645,0.043,0.924,0.022,0.412,0.396,0
0.227,0.384,0.389,0.117,0.55,0.296,0.341,0
0.52,0.433,0.047,0.218,0.584,0.223,0.278,0
0.56,0.11,0.33,0.046,0.654,0.44,0.255,0
0.557,0.201,0.242,0.13,0.745,0.569,0.269,0
0.034,0.374,0.592,0.002,0.294,0.44,0.215,2
0.627,0.313,0.059,0.254,0.725,0.245,0.445,0
0.334,0.66,0.006,0.947,0.052,0.164,0.3,0
0.517,0.059,0.424,0.356,0.562,0.667,0.174,0
0.81,0.171,0.02,0.936,0.049,0.135,0.641,0
0.59,0.381,0.03,0.96,0.037,0.249,0.373,0
0.481,0.471,0.048,0.039,0.837,0.201,0.327,0
0.567,0.111,0.322,0.965,0.03,0.597,0.186,0
0.136,0.669,0.195,0.052,0.74,0.205,0.4,1
0.289,0.53,0.181,0.175,0.806,0.213,0.339,1
0.816,0.098,0.085,0.772,0.169,0.782,0.104,0
0.223,0.764,0.012,0.188,0.809,0.262,0.475,0
0.263,0.697,0.04,0.26,0.704,0.603,0.193,0
0.441,0.416,0.143,0.25,0.742,0.197,0.447,0
0.687,0.311,0.002,0.958,0.041,0.187,0.292,0
0.661,0.238,0.101,0.344,0.393,0.743,0.139,0
0.591,0.276,0.132,0.06,0.62,0.329,0.457,0
0.443,0.316,0.241,0.399,0.447,0.238,0.364,1
0.079,0.791,0.13,0.002,0.942,0.211,0.286,2
0.391,0.422,0.187,0.323,0.611,0.168,0.483,1
0.235,0.703,0.062,0.001,0.768,0.22,0.297,0
0.47,0.479,0.051,0.034,0.43,0.612,0.116,0
0.068,0.35,0.582,0.005,0.615,0.196,0.391,0
0.005,0.037,0.957,0.008,0.541,0.223,0.295,2
0.383,0.548,0.068,0.698,0.285,0.356,0.402,0
0.783,0.204,0.013,0.442,0.46,0.207,0.445,0
0.379,0.555,0.067,0.749,0.227,0.575,0.285,0
0.638,0.278,0.083,0.892,0.098,0.201,0.319,0
0.382,0.093,0.525,0.121,0.393,0.85,0.077,0
0.65,0.282,0.068,0.812,0.175,0.54,0.31,0
0.053,0.104,0.843,0.007,0.759,0.163,0.388,0
0.151,0.683,0.166,0.439,0.424,0.238,0.49,1
0.713,0.116,0.171,0.918,0.08,0.195,0.463,0
0.069,0.747,0.184,0.011,0.893,0.167,0.434,1
0.361,0.119,0.52,0.733,0.209,0.474,0.292,0
0.132,0.668,0.2,0.627,0.281,0.236,0.567,1
0.503,0.444,0.053,0.444,0.551,0.327,0.354,0
0.141,0.781,0.078,0.013,0.873,0.314,0.262,0
0.468,0.204,0.328,0.49,0.47,0.345,0.372,0
0.378,0.191,0.431,0.029,0.342,0.283,0.35,0
0.137,0.701,0.162,0.037,0.663,0.209,0.31,0
0.347,0.477,0.176,0.846,0.115,0.449,0.356,0
0.328,0.45,0.222,0.401,0.464,0.159,0.428,0
0.504,0.305,0.19,0.873,0.122,0.393,0.394,0
0.325,0.39,0.286,0.961,0.038,0.538,0.267,0
0.524,0.043,0.434,0.992,0.008,0.231,0.433,0
0.552,0.315,0.134,0.045,0.749,0.236,0.293,0
0.302,0.437,0.262,0.006,0.809,0.358,0.389,0
0.383,0.549,0.068,0.409,0.5,0.204,0.288,0
0.678,0.14,0.182,0.793,0.172,0.191,0.431,1
0.021,0.706,0.273,0,0.446,0.25,0.28,2
0.474,0.233,0.294,0.288,0.303,0.221,0.399,0
0.14,0.435,0.425,0.073,0.548,0.326,0.364,0
0.849,0.067,0.084,0.998,0.002,0.167,0.476,0
0.367,0.579,0.054,0.527,0.446,0.214,0.332,0
0.324,0.646,0.03,0.106,0.887,0.364,0.43,0
0.052,0.494,0.454,0.183,0.484,0.652,0.175,1
0.862,0.034,0.104,0.955,0.041,0.193,0.468,0
0.274,0.647,0.079,0.311,0.619,0.212,0.303,0
0.386,0.507,0.107,0.949,0.048,0.373,0.417,0
0.039,0.525,0.437,0.007,0.89,0.222,0.449,0
0.346,0.577,0.077,0.368,0.6,0.234,0.309,0
0.157,0.047,0.797,0.031,0.777,0.843,0.08,0
0.36,0.575,0.065,0.104,0.805,0.301,0.449,0
0.063,0.745,0.192,0.025,0.711,0.359,0.318,1
0.104,0.867,0.029,0.188,0.806,0.358,0.338,0
0.268,0.665,0.066,0.333,0.662,0.318,0.299,0
0.385,0.276,0.339,0.243,0.569,0.81,0.053,0
0.368,0.218,0.413,0.608,0.357,0.269,0.503,0
0.372,0.455,0.172,0.731,0.205,0.536,0.275,0
0.466,0.341,0.192,0.03,0.711,0.245,0.378,0
0.271,0.69,0.039,0.671,0.309,0.23,0.277,0
0.277,0.635,0.088,0.68,0.292,0.388,0.378,0
0.874,0.05,0.076,0.851,0.118,0.245,0.408,0
0.316,0.635,0.048,0.674,0.298,0.252,0.293,0
0.288,0.681,0.031,0.046,0.639,0.493,0.324,0
0.411,0.4,0.189,0.476,0.369,0.618,0.249,0
0.703,0.113,0.184,0.513,0.374,0.257,0.435,0
0.218,0.689,0.093,0.736,0.191,0.256,0.249,0
0.508,0.464,0.027,0.136,0.794,0.602,0.267,0
0.523,0.317,0.16,0.225,0.685,0.253,0.428,0
0.599,0.361,0.04,0.483,0.481,0.326,0.428,1
0.182,0.783,0.036,0.381,0.595,0.515,0.229,0
0.078,0.313,0.609,0.004,0.498,0.326,0.28,0
0.026,0.828,0.146,0.001,0.796,0.155,0.505,1
0.156,0.672,0.173,0.007,0.723,0.261,0.485,1
0.23,0.739,0.031,0.998,0.002,0.827,0.094,0
0.75,0.126,0.124,0.597,0.359,0.314,0.353,0
0.663,0.32,0.017,0.478,0.444,0.183,0.297,0
0.221,0.717,0.062,0.436,0.389,0.594,0.167,0
0.166,0.8,0.034,0.106,0.89,0.258,0.432,0
0.147,0.781,0.072,0.218,0.733,0.334,0.231,1
0.771,0.116,0.113,0.793,0.194,0.75,0.133,0
0.357,0.611,0.032,0.226,0.769,0.416,0.394,0
0.283,0.472,0.244,0.142,0.758,0.281,0.264,0
0.077,0.122,0.801,0.208,0.521,0.757,0.125,0
0.239,0.466,0.295,0.012,0.844,0.226,0.382,0
0.61,0.351,0.039,0.847,0.143,0.188,0.311,0
0.51,0.189,0.3,0.951,0.047,0.321,0.35,0
0.495,0.416,0.089,0.446,0.51,0.559,0.26,0
0.635,0.122,0.242,0.364,0.563,0.206,0.43,0
0.491,0.461,0.048,0.534,0.419,0.161,0.6,0
0.886,0.063,0.051,0.95,0.048,0.275,0.435,0
0.311,0.669,0.019,0.225,0.702,0.388,0.397,1
0.805,0.103,0.092,0.954,0.044,0.27,0.362,0
0.551,0.346,0.103,0.534,0.395,0.24,0.285,0
0.434,0.202,0.364,0.421,0.532,0.402,0.336,0
0.085,0.84,0.075,0.026,0.655,0.361,0.406,0
0.289,0.675,0.036,0.984,0.015,0.417,0.416,0
0.349,0.363,0.288,0.028,0.768,0.238,0.368,0
0.665,0.292,0.043,0.58,0.166,0.193,0.317,0
0.461,0.126,0.412,0.445,0.527,0.672,0.147,0
0.643,0.298,0.058,0.438,0.498,0.516,0.306,0
0.453,0.41,0.137,0.076,0.671,0.431,0.367,2
0.133,0.421,0.447,0.028,0.412,0.232,0.368,0
0.29,0.541,0.169,0.061,0.779,0.253,0.285,0
0.39,0.551,0.059,0.003,0.941,0.337,0.442,0
0.593,0.181,0.226,0.362,0.464,0.259,0.411,0
0.116,0.635,0.248,0.006,0.597,0.272,0.222,1
0.586,0.125,0.29,0.92,0.075,0.632,0.19,0
0.604,0.352,0.043,0.131,0.68,0.382,0.406,0
0.283,0.591,0.126,0.948,0.049,0.154,0.628,0
0.231,0.753,0.016,0.888,0.111,0.171,0.602,0
0.111,0.876,0.013,0.92,0.078,0.326,0.4,0
0.348,0.564,0.088,0.949,0.05,0.202,0.558,0
0.334,0.605,0.061,0.439,0.363,0.83,0.093,0
0.558,0.349,0.093,0.993,0.007,0.459,0.307,0
0.628,0.318,0.055,0.951,0.048,0.164,0.316,0
0.529,0.082,0.389,0.63,0.295,0.722,0.126,0
0.214,0.754,0.032,0.06,0.839,0.08,0.866,1
0.383,0.541,0.076,0.279,0.453,0.187,0.539,0
0.372,0.491,0.138,0.1,0.745,0.265,0.521,1
0.543,0.403,0.054,0.331,0.626,0.205,0.295,0
0.013,0.17,0.817,0,0.073,0.379,0.25,0
0.073,0.603,0.325,0.051,0.81,0.271,0.371,0
0.379,0.555,0.066,0.198,0.757,0.199,0.531,1
0.541,0.245,0.214,0.28,0.551,0.351,0.384,0
0.679,0.189,0.131,0.839,0.155,0.271,0.267,0
0.377,0.426,0.197,0.793,0.199,0.482,0.338,0
0.04,0.068,0.893,0.484,0.058,0.199,0.405,2
0.038,0.676,0.286,0.001,0.045,0.184,0.301,2
0.308,0.367,0.325,0.109,0.803,0.275,0.46,0
0.355,0.533,0.112,0.181,0.775,0.319,0.444,2
0.405,0.335,0.26,0.207,0.748,0.389,0.338,0
0.336,0.529,0.135,0.184,0.685,0.253,0.28,1
0.497,0.458,0.045,0.221,0.701,0.281,0.498,1
