@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature33 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.00692,0,0.001733,0.003466,0,0,0.504178,0.540324,0.643717,1
0,0,0,0,0,0,0,0.668829,0.720342,0.861938,1
0,0.030769,0,0,0.015625,0,0,0.487977,0.508204,0.602987,0
0,0.031802,0,0.007092,0.003546,0,0,0.256380,0.254981,0.289295,0
0,0,0,0,0,0,0,0.358262,0.374637,0.438039,1
0,0.019337,0,0.00277,0.00831,0,0,0.398372,0.423218,0.500272,0
0.008117,0.001623,0,0,0,0,0,0.578062,0.621324,0.742639,0
0,0.011765,0,0,0.011905,0,0,0.406945,0.423415,0.498688,0
0,0.015936,0,0,0.004,0,0,0.271382,0.277938,0.315876,0
0,0.020619,0,0,0,0,0,0.548634,0.587722,0.698608,0
0,0.014327,0,0,0.005747,0,0,0.508833,0.541808,0.642302,0
0,0.004494,0,0,0.002252,0,0,0.772553,0.832259,0.999127,0
0,0,0,0,0,0,0,0.622066,0.669296,0.797087,0
0,0.042969,0,0.003922,0,0,0,0.244468,0.247680,0.276975,0
0,0,0,0,0,0,0,0.319015,0.333856,0.384177,0
0.00409,0.01227,0,0,0.002049,0,0,0.355052,0.375969,0.437477,0
0,0.002336,0,0,0.002342,0,0,0.746986,0.803972,0.963961,0
0,0,0,0,0,0,0,0.527423,0.557010,0.663449,0
0,0.020325,0,0,0.008163,0,0,0.213203,0.210805,0.230546,0
0,0,0,0,0,0,0,0.294550,0.303156,0.350937,0
0.007538,0.005025,0,0,0.002519,0,0,0.465477,0.498068,0.594118,0
0,0.006472,0,0.001621,0.003241,0,0,0.702721,0.757224,0.906830,0
0,0.022222,0,0,0.022472,0,0,0.598320,0.628563,0.749900,0
0,0.023881,0,0,0,0,0,0.327017,0.337150,0.391009,0
0,0,0,0,0,0,0,0.305019,0.321517,0.375942,0
0,0,0,0,0,0,0,0.462095,0.493708,0.585745,0
0,0.003933,0,0,0.000984,0,0,0.706890,0.761789,0.913914,2
0,0.011364,0,0.011494,0,0,0,0.570515,0.601615,0.718478,0
0,0.016064,0,0.004032,0,0,0,0.251905,0.260760,0.300065,0
0,0,0,0,0,0,0,0.414052,0.438730,0.510603,0
0,0.012526,0,0.002092,0.004184,0,0,0.498433,0.532801,0.635381,0
0.017383,0,0,0,0,0,0,0.250789,0.273676,0.320034,1
0.044944,0,0,0,0,0,0,0.030405,0.043175,0.032353,0
0.013201,0,0,0,0,0,0,0.044197,0.063357,0.047302,0
0.123077,0.015385,0,0,0,0,0,0.058456,0.058634,0.052780,0
0.031088,0.010363,0.002597,0,0.005195,0,0,0.302253,0.325695,0.380615,1
0.006783,0.003876,0,0,0,0,0.00097,0.608667,0.655683,0.784775,2
0.02439,0.012195,0,0,0,0,0,0.409713,0.438471,0.518460,0
0.002994,0.017964,0,0,0.006006,0,0,0.147751,0.151688,0.159363,0
0.024096,0,0.012195,0,0,0,0,0.160125,0.169622,0.186465,1
0.035484,0,0,0,0,0,0,0.241502,0.263057,0.301418,0
0.0125,0.0025,0,0.001252,0.001252,0,0,0.548470,0.591851,0.707410,1
0,0.033333,0,0.011236,0,0,0,0.563727,0.603178,0.714351,0
0.008264,0.004132,0,0,0,0,0,0.117773,0.130425,0.130984,1
0,0,0,0,0,0,0,0.406840,0.426961,0.499620,0
0,0.008883,0,0,0.001271,0,0,0.610051,0.654047,0.781367,0
0.002299,0,0,0,0,0,0,0.690117,0.743966,0.891025,0
0,0,0,0,0,0,0,0.329093,0.347660,0.409573,0
0,0.018293,0,0,0,0,0,0.262622,0.267885,0.298504,0
0,0,0,0,0,0,0,0.303865,0.318049,0.363325,0
0,0.014577,0,0.002924,0.002924,0,0,0.552872,0.592061,0.704069,0
0.017002,0.001546,0.001548,0,0.001548,0,0,0.530607,0.572162,0.682993,0
0,0.0125,0,0.012658,0,0,0,0.503668,0.537031,0.639744,0
0,0.014493,0,0.003636,0.003636,0,0,0.244180,0.249263,0.281863,0
0,0,0,0,0,0,0,0.307116,0.307675,0.354959,0
0.00361,0.01444,0,0.007246,0,0,0,0.363685,0.386247,0.452874,0
0,0.004751,0,0.002381,0,0,0,0.754236,0.814111,0.977810,0
0,0.012658,0,0,0.012821,0,0,0.524116,0.552719,0.656197,0
0,0.014599,0,0,0.007326,0,0,0.242029,0.245701,0.275123,0
0,0,0,0,0,0,0,0.393213,0.414522,0.492844,2
0,0,0,0,0,0,0,0.408006,0.439059,0.518874,0
0,0.011895,0,0.003401,0.004252,0,0,0.674945,0.725513,0.869428,1
0,0.027778,0,0.018692,0,0,0,0.486642,0.517894,0.617096,2
0.015101,0.005034,0,0,0.003361,0,0,0.323576,0.341032,0.400287,2
0,0.018182,0,0,0,0,0,0.220558,0.215339,0.241451,0
0,0.020833,0,0.00597,0.008955,0,0,0.441163,0.468910,0.556002,0
0.019824,0.002203,0.002208,0,0.002208,0,0,0.446003,0.480884,0.570719,0
0.045977,0.011494,0,0,0.011628,0,0,0.349568,0.355368,0.418162,0
0.006061,0.009091,0,0,0,0,0,0.286719,0.298872,0.341407,0
0,0,0,0,0,0,0,0.154489,0.156736,0.166384,0
0,0.01002,0,0.002008,0.004016,0,0,0.583273,0.626915,0.747925,0
0,0,0,0,0,0,0,0.755028,0.814570,0.976947,0
0,0.024691,0,0,0.025,0,0,0.541168,0.571005,0.681182,0
0,0.030172,0,0.008658,0.004329,0,0,0.199316,0.196271,0.211433,0
0,0,0,0,0,0,0,0.206283,0.209295,0.229914,0
0.009804,0.007353,0,0.002457,0.002457,0,0,0.433817,0.463557,0.550499,0
0.008097,0.002024,0,0,0,0,0,0.652086,0.703103,0.842924,0
0.029126,0.009709,0,0,0.009804,0,0,0.334280,0.356566,0.417083,0
0.003436,0.013746,0,0,0,0,0,0.208264,0.203933,0.226296,0
0,0,0,0,0,0,0,0.440499,0.472125,0.557977,2
0,0.019608,0,0,0.011811,0,0,0.335967,0.357169,0.418041,0
0,0,0,0,0,0,0,0.760608,0.820904,0.985511,0
0,0,0,0,0,0,0,0.451775,0.477406,0.565269,0
0,0.008621,0,0,0,0,0,0.245613,0.246664,0.272114,0
0,0,0,0,0,0,0,0.089674,0.088230,0.081192,0
0,0.003704,0,0,0,0,0,0.490211,0.525197,0.623979,0
0.00159,0,0,0,0,0,0,0.612299,0.659514,0.788534,0
0,0.011765,0,0,0,0,0,0.430721,0.448038,0.531470,0
0,0.022222,0,0,0.008929,0,0,0.192285,0.185854,0.204389,0
0,0.032787,0,0,0,0,0,0.202608,0.209582,0.235092,0
0.00339,0.013559,0,0.003401,0.003401,0,0,0.344169,0.374381,0.440296,0
0,0,0,0,0,0,0,0.745158,0.804110,0.965045,0
0,0.011494,0,0,0.011628,0,0,0.359114,0.368300,0.430399,0
0,0.022222,0,0,0.011152,0,0,0.199658,0.195157,0.213459,0
0,0,0,0,0,0,0,0.468413,0.498796,0.585875,1
0,0.014245,0,0.005714,0.005714,0,0,0.533881,0.570807,0.679255,2
0,0.003247,0,0,0.003257,0,0,0.789243,0.851371,1.022366,1
0,0.038462,0,0,0.012987,0,0,0.535285,0.563054,0.667987,0
0,0.012862,0,0,0,0,0,0.277207,0.277450,0.312223,2
0,0.058824,0,0.02,0.02,0,0,0.343178,0.344475,0.400419,0
0,0.013055,0,0,0.007853,0,0,0.510237,0.546045,0.649503,1
0,0.006667,0,0,0.001669,0,0,0.751940,0.809241,0.971341,2
0,0.022472,0,0,0,0,0,0.557493,0.588368,0.699507,1
0,0.02509,0,0.003597,0,0,0,0.172958,0.169908,0.179396,1
0,0,0,0,0,0,0,0.322990,0.337198,0.394934,2
0,0.002415,0,0.002421,0.002421,0,0,0.356828,0.381006,0.451759,1
0.009642,0,0,0,0,0,0,0.571857,0.616865,0.737558,0
0,0.025641,0,0.025974,0.012987,0,0,0.574643,0.607853,0.721783,0
0,0.010791,0,0,0.01083,0,0.00361,0.278277,0.276808,0.315375,2
0.103448,0.034483,0,0,0,0,0,0.087138,0.086594,0.086833,0
0,0.008282,0,0.004149,0.002075,0,0,0.533414,0.573189,0.681225,0
0,0.003708,0,0,0.001238,0,0,0.701116,0.754952,0.905727,2
0,0.022472,0,0,0,0,0,0.563660,0.594886,0.709825,0
0.003521,0.007042,0,0,0.003534,0,0,0.175967,0.180232,0.192676,0
0,0,0,0,0,0,0,0.266830,0.281543,0.316890,0
0,0.005935,0,0,0.002976,0,0,0.515872,0.552561,0.657388,0
0,0.001567,0,0,0.00157,0,0,0.765567,0.825504,0.990877,0
0,0.041096,0,0,0.027778,0,0,0.508873,0.534930,0.634670,0
0,0.020325,0,0,0.004082,0,0,0.205089,0.199776,0.214695,0
0,0.018868,0,0.019231,0.019231,0,0,0.171245,0.168757,0.186839,0
0,0.009677,0,0,0,0,0,0.485746,0.515373,0.611039,0
0,0.002222,0,0.002227,0.002227,0,0,0.678098,0.729853,0.873672,0
0,0.021505,0,0,0.01087,0,0,0.406723,0.424855,0.503130,0
0,0.017621,0,0,0,0,0,0.192198,0.191324,0.206876,0
0,0,0,0,0,0,0,0.413466,0.440978,0.516601,1
0,0,0,0,0,0,0,0.570862,0.613694,0.734127,0
0,0.001208,0,0,0,0,0,0.758932,0.818893,0.982935,0
0,0.011494,0,0,0.011628,0,0,0.564236,0.596997,0.711980,0
0,0.003636,0,0,0.00365,0,0,0.260196,0.256012,0.287534,0
0,0,0,0,0,0,0,0.247627,0.268383,0.304074,1
0,0.003663,0,0,0,0,0,0.364378,0.387983,0.459770,0
0.007508,0.003003,0,0,0,0,0,0.577320,0.621942,0.742692,1
0,0.038462,0,0.019417,0.009709,0,0,0.311814,0.325817,0.381791,0
0,0,0,0,0,0,0,0.252297,0.255092,0.282637,0
0,0.015873,0,0,0,0,0,0.050011,0.050216,0.038887,1
0.025547,0.00365,0,0,0,0,0,0.207866,0.227868,0.255113,0
0.022866,0.001524,0,0,0,0,0,0.417100,0.450533,0.535287,0
0,0,0,0,0,0,0,0.356528,0.379262,0.441523,0
0,0.014925,0,0.003745,0.007491,0,0,0.264213,0.264630,0.297538,0
0,0.030769,0,0,0,0,0,0.470870,0.494378,0.582893,0
0,0.01108,0,0.002778,0.002778,0,0,0.520898,0.555571,0.661847,0
0,0.020701,0,0.001595,0.001595,0,0,0.668693,0.718055,0.860482,0
0,0.012195,0,0,0.012346,0,0,0.558356,0.589237,0.701741,0
0.003546,0.014184,0,0,0.003559,0,0,0.205361,0.204852,0.225461,0
0,0.018182,0,0,0,0,0,0.368555,0.381203,0.445696,1
0,0.007722,0,0,0.003876,0,0,0.325184,0.339682,0.389711,0
0,0.005597,0,0.001869,0,0,0,0.711460,0.765548,0.918133,0
0,0.04,0,0.013514,0.027027,0,0,0.476567,0.499289,0.590543,0
0,0.031373,0,0.003937,0,0,0,0.234876,0.236351,0.264272,0
0,0,0,0,0,0,0,0.335195,0.353823,0.411438,0
0,0.006515,0,0,0,0,0,0.380328,0.404295,0.480050,0
0,0.00316,0,0,0.001582,0,0,0.688795,0.741163,0.888999,0
0,0,0,0,0,0,0,0.574775,0.609652,0.727765,0
0,0.012903,0,0,0,0,0,0.265477,0.273421,0.305201,0
0,0,0,0,0,0,0,0.304513,0.320015,0.368047,0
0,0.024561,0,0,0.014085,0,0,0.398397,0.421492,0.499883,0
0.001942,0.003883,0,0,0.001946,0,0,0.735647,0.791788,0.949769,0
0,0.01087,0,0,0.010989,0,0,0.549558,0.583521,0.696229,0
0,0.021084,0,0,0.003021,0,0,0.253111,0.258884,0.292003,0
0,0,0,0,0,0,0,0.315880,0.327657,0.369730,0
0,0.01194,0,0,0.005988,0,0,0.440554,0.470901,0.557816,1
0.004233,0.003175,0.001059,0,0,0,0,0.645853,0.695551,0.834073,2
0,0.021053,0,0,0,0,0,0.490700,0.520458,0.615205,0
0,0.014134,0,0,0,0,0,0.247841,0.250057,0.280586,1
0,0.012821,0,0,0,0,0,0.434784,0.457437,0.537886,0
0,0.008333,0,0.004184,0,0,0,0.350245,0.372384,0.439094,0
0.00432,0.006479,0,0.004329,0.002165,0,0,0.539368,0.579365,0.692127,0
0,0.012987,0,0,0,0,0,0.490784,0.518832,0.615169,0
0.003774,0.015094,0,0.003788,0.003788,0,0,0.152463,0.156043,0.161555,0
0,0,0,0,0,0,0,0.490603,0.509529,0.602127,1
0,0.021277,0,0.007117,0.003559,0,0,0.362127,0.384196,0.454596,0
0,0,0,0,0,0,0,0.706763,0.761240,0.912262,0
0,0.020408,0,0.010309,0.010309,0,0,0.566239,0.598147,0.714543,0
0,0.006431,0,0,0,0,0,0.243160,0.249590,0.279053,0
0,0.034483,0,0,0,0,0,0.205220,0.207874,0.230990,0
0,0.019194,0,0,0.003846,0,0,0.338782,0.361254,0.424822,0
0.009488,0,0,0,0,0,0,0.567879,0.611290,0.729617,0
0,0.037037,0,0,0.018692,0,0,0.512166,0.538038,0.641938,0
0.003344,0.013378,0,0,0.003356,0,0,0.202855,0.211410,0.230281,0
0.012048,0,0,0,0,0,0,0.268167,0.282085,0.322763,1
0.02934,0.002445,0,0,0,0,0,0.174347,0.192207,0.213304,0
0.0075,0.0175,0,0.005013,0.010025,0,0,0.388003,0.416899,0.494838,0
0.076087,0.01087,0,0,0.010989,0,0,0.304803,0.320523,0.375157,0
0,0.01107,0,0,0.007407,0,0,0.193143,0.189612,0.204057,0
0,0.016667,0,0,0,0,0,0.335852,0.345246,0.396593,0
0.008746,0.005831,0,0,0,0,0,0.373561,0.398692,0.469817,0
0.004228,0,0,0,0,0,0,0.681997,0.734149,0.881004,0
0,0.033333,0,0.011236,0.022472,0,0,0.534439,0.565091,0.675501,0
0,0.017007,0,0,0.003413,0,0,0.278082,0.286631,0.324116,0
0,0,0,0,0,0,0,0.293455,0.303592,0.347085,0
0.003745,0.007491,0,0.003759,0.007519,0,0,0.377707,0.402040,0.475709,0
0,0.004594,0,0,0.001534,0,0,0.709151,0.761498,0.912349,1
0,0.022222,0,0,0.022472,0,0,0.539627,0.573930,0.685283,0
0,0.022951,0,0.003289,0.003289,0,0,0.290931,0.300719,0.341850,0
0,0.080645,0,0.016393,0.016393,0,0,0.394284,0.404732,0.474440,0
0,0.013289,0,0,0.013333,0,0,0.473820,0.505003,0.600048,0
0,0.009346,0,0.004684,0.004684,0,0,0.678559,0.728739,0.873345,0
0,0.022472,0,0,0.011364,0,0,0.520971,0.546144,0.651389,0
0,0.007407,0,0,0.003717,0,0,0.188004,0.186807,0.201262,0
0,0.02,0,0,0,0,0,0.292032,0.300143,0.343749,0
0,0.005391,0,0,0.005398,0,0,0.605179,0.648798,0.775834,2
0,0,0,0,0,0,0,0.730802,0.785323,0.941479,1
0,0.009804,0,0,0.009901,0,0,0.571020,0.603070,0.720323,0
0,0.003125,0,0,0,0,0,0.265331,0.274246,0.306926,0
0,0.017544,0,0,0,0,0,0.120151,0.115773,0.119164,0
0,0.007782,0,0,0.007812,0,0,0.313893,0.331251,0.390470,0
0.012214,0.001527,0,0,0,0,0,0.698653,0.752264,0.901622,0
0,0.032967,0,0.022222,0.011111,0,0,0.555480,0.584880,0.697126,0
0,0.026022,0,0,0.003731,0,0,0.201075,0.199161,0.214397,0
0,0,0,0,0,0,0,0.171672,0.169165,0.189460,1
0.003195,0.00639,0,0,0,0,0,0.327244,0.347965,0.409069,0
0,0.017032,0,0.002439,0.014634,0,0,0.673769,0.720173,0.862601,0
0,0,0,0,0,0,0,0.537464,0.568860,0.678239,0
0,0.003484,0,0.003497,0.003497,0,0,0.289033,0.298658,0.336711,1
0.038462,0,0,0,0,0,0,0.174249,0.183473,0.193982,0
0.009058,0.014493,0,0.00363,0.005445,0,0,0.527243,0.565373,0.672413,0
0.005263,0.002632,0.002635,0,0,0,0,0.560166,0.603608,0.722256,1
0,0.0125,0,0,0,0,0,0.530708,0.558607,0.664137,0
0,0.005155,0,0,0,0,0,0.230264,0.240458,0.266231,1
0,0.018868,0,0,0.019231,0,0,0.243519,0.236449,0.271735,0
0.006897,0.02069,0,0.00692,0.00692,0,0,0.379208,0.401439,0.471895,0
0,0.002865,0,0,0,0,0,0.745930,0.804371,0.966261,0
0,0.034884,0,0.023529,0.023529,0,0,0.549819,0.581594,0.693549,0
0,0.01773,0,0.003559,0.003559,0,0,0.260901,0.268547,0.302195,0
0.070175,0,0,0,0,0,0,0.132816,0.137263,0.140043,0
0.002762,0.013812,0,0.00554,0,0,0,0.205587,0.223199,0.255279,0
0.020333,0.007394,0,0.001852,0.001852,0,0,0.528536,0.568796,0.679073,1
0,0.025316,0,0,0.012821,0,0,0.461588,0.478929,0.567107,0
0.007782,0.003891,0,0,0,0,0,0.147645,0.150388,0.152911,0
0,0.032787,0,0,0,0,0,0.392587,0.402821,0.467761,0
0,0.009346,0,0,0.004684,0,0,0.540661,0.578604,0.689988,0
0.012784,0.004261,0,0,0.001422,0,0,0.590323,0.636149,0.761718,0
0,0.021277,0,0,0.010753,0,0,0.435792,0.456590,0.541649,0
0,0.009434,0,0,0,0,0,0.225616,0.229449,0.252380,0
0,0.019231,0,0,0,0,0,0.273179,0.271650,0.309135,0
0,0.008949,0,0.002242,0,0,0,0.519780,0.558743,0.665383,0
0,0,0,0,0,0,0,0.720023,0.774952,0.928447,0
0,0.049383,0,0.025,0.0125,0,0,0.465297,0.495064,0.586694,0
0.025,0.010714,0,0,0.003584,0,0,0.179049,0.180206,0.188271,0
0,0,0,0,0,0,0,0.402314,0.417101,0.483373,0
0,0.005882,0,0.00295,0,0,0,0.391653,0.418060,0.494476,0
0,0.008389,0,0.001681,0.008403,0,0,0.728363,0.782011,0.938168,0
0,0.012195,0,0,0,0,0,0.494371,0.521524,0.620451,0
0,0.003175,0,0,0,0,0,0.271808,0.279258,0.312298,0
0,0,0,0,0,0,0,0.081228,0.085820,0.075375,0
0,0.018519,0,0,0,0,0,0.296475,0.312547,0.365483,0
0,0.018229,0,0,0.002611,0,0,0.697515,0.747083,0.894547,0
0,0,0,0,0,0,0,0.484809,0.507551,0.604092,0
0.01087,0.003623,0,0,0,0,0,0.128878,0.130143,0.131753,1
0,0.018519,0,0,0,0,0,0.329930,0.340341,0.392872,0
0,0.007273,0,0,0,0,0,0.419154,0.447313,0.529751,0
0,0.013825,0,0,0.006928,0,0,0.736846,0.791408,0.949482,1
0,0.024096,0,0.012195,0.012195,0,0,0.564718,0.596626,0.707829,0
0,0.003876,0,0.003891,0,0,0,0.212957,0.213258,0.234680,0
0,0.065217,0,0.022222,0.022222,0,0,0.278305,0.265716,0.305082,0
0.013158,0.016447,0,0.006601,0.0033,0,0,0.398557,0.425380,0.503329,0
0.002358,0.009434,0,0.004728,0.004728,0,0,0.674378,0.726175,0.871535,0
0,0.046512,0,0.011765,0,0,0,0.395251,0.419722,0.493062,0
0.008646,0.005764,0,0,0.00289,0,0,0.191802,0.197328,0.215983,0
0,0,0,0,0,0,0,0.115093,0.110337,0.110792,0
0,0.004706,0,0,0.004717,0,0,0.519325,0.556677,0.662621,0
0,0.007752,0,0.002591,0.002591,0,0,0.689730,0.742761,0.890576,0
0,0.022727,0,0.011494,0.011494,0,0,0.332842,0.349653,0.412692,0
0.004032,0.020161,0,0,0,0,0,0.192841,0.197915,0.216274,0
0,0.014706,0,0,0,0,0,0.421100,0.443133,0.513297,1
0,0.006849,0,0,0.001959,0,0,0.675011,0.725569,0.869912,2
0,0,0,0,0,0,0,0.744713,0.801327,0.961247,2
0,0.04878,0,0.012346,0.037037,0,0,0.463995,0.480462,0.568428,0
0,0.010989,0,0,0,0,0,0.252844,0.258928,0.291049,2
0,0.074074,0,0,0.018868,0,0,0.330163,0.327350,0.383306,0
0,0.019881,0,0.001992,0.007968,0,0,0.537632,0.577048,0.688045,0
0.00155,0.004651,0.001553,0,0.004658,0,0,0.678086,0.728279,0.873506,0
0,0.0375,0,0,0.025316,0,0,0.541721,0.570302,0.678231,0
0,0.006711,0,0,0,0,0,0.214555,0.218218,0.241704,0
0,0.019231,0,0,0,0,0,0.390024,0.399676,0.471869,0
0,0.005935,0,0,0.002976,0,0,0.456591,0.486012,0.575240,0
0,0.001748,0,0,0.001751,0,0,0.668686,0.720078,0.863365,0
0,0,0,0,0,0,0,0.554009,0.581402,0.691922,0
0,0.013575,0,0,0.004545,0,0,0.190519,0.187988,0.205538,0
0,0.033898,0,0,0,0,0,0.353245,0.365324,0.420579,0
0.002865,0.011461,0,0,0.002874,0,0,0.369351,0.393320,0.465840,0
0.020053,0.004011,0,0,0.001339,0,0,0.689162,0.742471,0.891347,1
0.013514,0,0,0,0,0,0,0.204624,0.213401,0.243249,0
0,0.010563,0,0.003534,0,0,0,0.237025,0.241872,0.268060,0
0,0,0,0,0,0,0,0.044955,0.064567,0.047968,0
0.010135,0,0,0,0,0,0,0.037316,0.053814,0.039448,0
0.042636,0,0,0,0,0,0,0.019883,0.026909,0.018020,0
0,0,0,0,0,0,0,0.033353,0.046798,0.034907,0
0,0.016447,0,0.006601,0.006601,0,0,0.225593,0.226292,0.253531,0
0.04,0,0,0,0,0,0,0.062985,0.055073,0.045734,0
0,0.033962,0,0.011364,0.011364,0,0,0.376436,0.392358,0.460464,0
0,0.005682,0,0,0,0,0,0.724111,0.781150,0.937998,0
0.011494,0.045977,0,0.011628,0.011628,0,0,0.409772,0.427449,0.504580,0
0.003135,0.009404,0,0,0.006289,0,0,0.228530,0.242418,0.269234,1
0,0,0,0,0,0,0,0.106359,0.109801,0.111538,0
0.016304,0.008152,0,0.002725,0.00545,0.002725,0,0.220157,0.235311,0.268992,1
0.008282,0.004141,0,0,0,0,0,0.632849,0.683184,0.817682,0
0,0,0,0,0,0,0,0.519822,0.547428,0.652621,0
0.014925,0.004975,0,0,0,0,0,0.499954,0.534854,0.633835,0
0,0,0,0,0,0,0,0.154054,0.146923,0.153035,0
0,0.005988,0,0.002,0.002,0,0,0.489817,0.522467,0.617976,0
0.023897,0.009191,0,0.001842,0.001842,0,0,0.588328,0.634361,0.758178,1
0,0.027778,0,0.014085,0,0,0,0.417597,0.433090,0.510814,0
0,0.004098,0,0,0,0,0,0.210987,0.207387,0.225680,0
0,0.02,0,0,0,0,0,0.321934,0.329871,0.379704,0
0,0.011152,0,0,0.007463,0,0,0.331716,0.348341,0.405828,0
0.005362,0.010724,0,0,0.005376,0,0,0.677415,0.727988,0.872184,0
0,0.012346,0,0,0.0125,0,0,0.503672,0.529581,0.629279,0
0,0.015326,0,0,0,0,0,0.232499,0.234329,0.258262,0
0,0.014286,0,0,0,0,0,0.374452,0.397493,0.460389,1
0.002558,0.023018,0,0.002564,0.002564,0,0,0.472502,0.504396,0.600313,2
0.001261,0.008827,0,0.002525,0.002525,0,0,0.729899,0.786129,0.942977,2
0,0.010526,0,0,0,0,0,0.272751,0.297321,0.344311,0
0,0.003436,0,0,0,0,0,0.249274,0.263690,0.296142,2
0,0.015625,0,0,0,0,0,0.378069,0.393612,0.457093,0
0,0.00838,0,0,0,0,0,0.401734,0.425153,0.499012,0
0.006678,0.003339,0.001672,0.001672,0.001672,0,0,0.628381,0.675405,0.808903,1
0,0,0,0,0,0,0,0.552113,0.582237,0.693743,0
0,0.015873,0,0,0,0,0,0.173363,0.173261,0.185096,1
