@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.014,0.379,0.607,0.148,0.27,2
0.389,0.182,0.43,0.277,0.299,2
0.03,0.496,0.473,0.488,0.383,1
0.016,0.776,0.208,0.437,0.385,1
0.052,0.719,0.229,0.325,0.271,1
0.242,0.672,0.086,0.152,0.334,1
0.056,0.731,0.213,0.186,0.343,1
0.008,0.356,0.637,0.149,0.273,1
0.063,0.495,0.442,0.232,0.676,2
0.044,0.112,0.844,0.147,0.379,2
0.237,0.466,0.297,0.157,0.348,2
0.22,0.292,0.488,0.123,0.291,2
0.02,0.524,0.455,0.156,0.3,1
0.141,0.794,0.064,0.162,0.378,1
0.021,0.242,0.737,0.268,0.275,1
0.013,0.207,0.78,0.161,0.306,2
0.021,0.654,0.325,0.142,0.673,1
0.163,0.745,0.092,0.111,0.612,1
0.041,0.772,0.187,0.147,0.341,2
0.138,0.655,0.207,0.02,0.899,1
0.099,0.747,0.155,0.118,0.506,1
0.416,0.514,0.07,0.203,0.707,1
0.383,0.417,0.2,0.287,0.382,2
0.005,0.815,0.181,0.199,0.368,1
0.263,0.071,0.665,0.572,0.225,2
0.015,0.092,0.893,0.19,0.405,2
0.06,0.422,0.517,0.177,0.288,2
0.563,0.233,0.204,0.423,0.435,1
0.349,0.535,0.116,0.164,0.424,2
0.092,0.706,0.202,0.191,0.342,1
0.572,0.326,0.102,0.191,0.444,1
0.513,0.303,0.184,0.188,0.536,1
0.642,0.189,0.169,0.236,0.322,2
0.484,0.494,0.022,0.118,0.273,1
0.427,0.296,0.276,0.498,0.341,2
0.426,0.345,0.229,0.2,0.341,1
0.051,0.833,0.116,0.172,0.284,2
0.522,0.067,0.411,0.665,0.176,1
0.227,0.667,0.106,0.406,0.49,1
0.172,0.24,0.588,0.231,0.268,2
0.41,0.408,0.182,0.163,0.367,1
0.081,0.398,0.521,0.419,0.23,2
0.26,0.034,0.707,0.185,0.325,2
0.184,0.555,0.262,0.026,0.053,1
0.043,0.757,0.2,0.318,0.584,1
0.172,0.71,0.118,0.152,0.535,1
0.67,0.264,0.066,0.271,0.706,1
0.835,0.138,0.027,0.522,0.358,1
0.208,0.371,0.421,0.152,0.278,1
0.037,0.731,0.233,0.172,0.341,2
0.224,0.537,0.239,0.501,0.179,1
0.039,0.535,0.427,0.767,0.171,1
0.042,0.791,0.167,0.203,0.602,1
0.195,0.726,0.08,0.228,0.314,1
0.009,0.122,0.869,0.19,0.266,2
0.259,0.652,0.089,0.17,0.311,1
0.324,0.59,0.086,0.615,0.245,1
0.203,0.72,0.078,0.359,0.285,1
0.12,0.787,0.093,0.156,0.6,1
0.083,0.736,0.181,0.325,0.526,1
0.167,0.784,0.049,0.122,0.335,1
0.097,0.854,0.05,0.342,0.474,1
0.628,0.342,0.03,0.179,0.286,1
0.066,0.732,0.202,0.425,0.358,1
0.001,0.091,0.908,0.182,0.271,2
0.212,0.419,0.37,0.152,0.294,2
0.166,0.56,0.274,0.488,0.234,2
0.06,0.73,0.211,0.106,0.258,1
0.119,0.809,0.071,0.27,0.667,1
0.349,0.515,0.136,0.153,0.723,1
0.291,0.653,0.056,0.085,0.347,1
0.158,0.737,0.105,0.271,0.406,1
0.359,0.028,0.613,0.163,0.336,2
0.068,0.688,0.244,0.139,0.304,2
0.216,0.602,0.182,0.434,0.468,2
0.372,0.54,0.088,0.171,0.349,1
0.641,0.31,0.049,0.387,0.568,1
0.201,0.792,0.007,0.12,0.279,0
0.56,0.242,0.197,0.343,0.474,0
0.281,0.624,0.095,0.295,0.432,0
0.373,0.592,0.035,0.158,0.331,0
0.294,0.053,0.652,0.286,0.465,0
0.017,0.879,0.104,0.235,0.294,0
0.018,0.304,0.679,0.074,0.096,0
0.547,0.146,0.307,0.778,0.145,0
0.159,0.68,0.161,0.328,0.553,0
0.615,0.129,0.255,0.293,0.335,0
0.342,0.6,0.058,0.177,0.308,0
0.423,0.475,0.102,0.614,0.265,0
0.182,0.668,0.149,0.361,0.498,0
0.372,0.614,0.014,0.111,0.437,0
0.163,0.489,0.347,0.561,0.173,0
0.434,0.373,0.193,0.21,0.326,0
0.025,0.173,0.802,0.231,0.386,0
0.963,0.012,0.025,0.736,0.144,0
0.433,0.375,0.192,0.44,0.441,0
0.921,0.017,0.062,0.731,0.175,0
0.756,0.234,0.009,0.567,0.329,0
0.661,0.253,0.085,0.575,0.367,0
0.787,0.002,0.212,0.248,0.238,0
0.896,0.069,0.035,0.679,0.189,0
0.044,0.891,0.065,0.537,0.193,0
0.754,0.094,0.152,0.718,0.179,0
0.725,0.113,0.162,0.132,0.198,0
0.317,0.436,0.247,0.516,0.329,0
0.306,0.435,0.259,0.1,0.229,0
0.06,0.839,0.101,0.243,0.452,0
0.662,0.302,0.036,0.732,0.25,0
0.13,0.752,0.119,0.169,0.762,0
0.812,0.088,0.099,0.142,0.255,0
0.26,0.384,0.356,0.081,0.179,0
0.174,0.762,0.064,0.111,0.469,0
0.655,0.318,0.027,0.253,0.348,0
0.071,0.825,0.104,0.159,0.244,0
0.073,0.733,0.194,0.144,0.814,0
0.443,0.524,0.032,0.158,0.448,0
0.382,0.376,0.242,0.25,0.391,0
