@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.637,0.329,0.035,0.662,0.334,0
0.249,0.42,0.331,0.164,0.407,0
0.023,0.271,0.707,0.07,0.553,0
0.41,0.382,0.209,0.937,0.059,0
0.724,0.212,0.064,0.933,0.058,0
0.402,0.301,0.297,0.901,0.085,0
0.175,0.615,0.211,0.051,0.346,0
0.071,0.741,0.188,0.482,0.26,1
0.135,0.736,0.129,0.06,0.677,1
0.061,0.257,0.682,0.227,0.379,0
0.485,0.315,0.199,0.966,0.031,0
0.266,0.403,0.331,0.036,0.455,0
0.03,0.742,0.227,0.37,0.546,1
0.37,0.387,0.243,0.885,0.103,0
0.017,0.363,0.62,0.001,0.242,1
0.259,0.285,0.456,0.002,0.167,2
0.041,0.11,0.849,0.047,0.78,2
0.059,0.616,0.325,0.376,0.409,2
0.346,0.574,0.08,0.808,0.169,0
0.043,0.399,0.559,0.107,0.734,1
0.082,0.837,0.081,0.821,0.14,1
0.394,0.352,0.254,0.726,0.214,0
0.492,0.352,0.156,0.406,0.492,0
0.135,0.544,0.321,0.288,0.496,0
0.57,0.202,0.228,0.836,0.141,0
0.545,0.334,0.121,0.651,0.304,0
0.048,0.088,0.864,0.513,0.362,0
0.738,0.197,0.065,0.637,0.241,0
0.566,0.281,0.153,0.591,0.286,0
0.337,0.435,0.228,0.129,0.714,0
0.103,0.817,0.08,0.302,0.541,0
0.015,0.224,0.761,0.012,0.314,2
0.035,0.672,0.293,0.007,0.777,1
0.762,0.022,0.216,0.26,0.658,0
0.242,0.64,0.118,0.115,0.879,0
0.274,0.521,0.205,0.425,0.459,0
0.139,0.786,0.076,0.112,0.841,1
0.075,0.66,0.266,0.003,0.507,2
0.754,0.164,0.082,0.494,0.461,0
0.172,0.585,0.244,0.13,0.815,0
0.303,0.466,0.231,0.119,0.4,1
0.182,0.801,0.017,0.397,0.566,0
0.03,0.801,0.169,0.041,0.614,1
0.587,0.248,0.165,0.844,0.139,0
