@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.120427,0
3,1.529808,2
5,1.281313,1
1,0.914961,0
2,1.009007,0
3,1.347258,0
4,0.917729,0
5,0.779341,0
2,0.83084,0
3,1.078365,0
1,0.832532,0
2,1.190551,0
3,1.413042,1
5,0.915075,0
3,1.848532,1
1,1.267757,2
2,1.4591,2
3,1.211249,2
5,1.001514,0
2,1.503512,1
3,0.998438,1
5,0.985198,0
2,0.940701,0
3,1.014061,0
4,0.979444,0
1,1.163896,0
2,1.272102,0
5,0.856407,0
1,0.941338,0
2,1.03446,0
3,1.017679,0
3,1.673547,2
3,1.799194,1
4,1.019445,0
5,1.052891,0
1,1.083116,0
2,1.003034,1
3,1.697393,2
4,0.948586,0
5,1.161895,0
1,1.378211,1
2,0.807206,0
3,1.315846,1
4,1.030874,0
5,0.842174,1
2,2.048921,0
3,0.71606,0
4,1.088017,0
5,1.140025,0
1,0.914961,0
3,1.065702,0
4,0.917729,0
5,0.958468,0
1,0.99739,0
2,0.720979,0
3,0.692706,0
2,0.964336,0
3,1.936025,1
5,2.071415,2
1,0.914961,0
2,0.874992,0
3,0.747965,0
4,0.996587,0
5,1.147662,0
1,0.797912,0
2,1.298594,0
1,0.852315,0
2,1.06199,0
3,0.813913,0
4,1.178304,0
5,1.012275,0
1,1.714521,2
2,0.663841,0
3,0.885289,0
4,0.897157,0
1,0.708889,0
2,0.703838,0
3,1.034619,0
4,0.976015,0
2,0.992905,1
3,0.934792,1
4,1.028588,0
5,0.82204,0
1,1.012227,0
2,0.767729,0
3,0.568539,0
4,0.99773,0
5,0.938334,0
2,0.995502,1
3,0.987583,2
2,1.077833,1
3,1.195461,0
1,0.972661,0
2,1.256779,0
3,1.331305,2
5,0.98624,0
1,0.881989,0
1,0.883638,0
3,0.741057,0
4,1.06516,0
5,0.789755,0
2,1.352615,0
1,1.033658,1
2,0.709292,0
3,1.096127,1
4,1.200019,0
1,1.05509,1
2,0.712928,0
3,1.079516,0
4,0.905157,0
2,0.937844,0
3,1.034125,0
5,0.982074,0
3,0.883151,0
5,0.88765,0
1,0.990795,0
2,0.799154,0
3,1.041197,0
1,1.073224,0
3,0.847628,0
2,0.871356,1
3,1.5553,2
4,1.090303,0
1,1.302377,0
2,0.623585,0
3,0.761944,0
5,0.920282,0
1,1.597472,1
2,0.733705,0
3,0.82559,0
1,0.971013,0
2,1.355472,0
3,0.868185,0
4,1.235448,0
5,1.039353,0
1,1.381508,1
2,1.064847,0
3,0.658992,0
4,1.059445,0
5,0.944235,0
1,0.994093,0
2,0.891614,0
3,0.779541,0
1,0.959472,0
2,0.693709,0
3,0.704876,0
5,1.113989,0
1,0.952878,0
2,0.669035,0
3,1.078365,0
5,0.935556,0
2,0.813958,0
5,0.999084,1
1,0.868801,0
2,1.434686,0
3,1.250555,1
5,1.347271,1
1,0.883638,0
2,0.755262,0
3,0.575611,0
1,0.954527,0
2,0.940961,0
3,0.890058,1
4,0.9143,0
5,0.893552,0
3,1.159444,0
4,1.082303,0
2,1.16328,0
3,0.754543,0
4,0.936015,0
5,0.973742,0
2,0.883303,0
1,0.849018,0
2,0.70202,0
5,0.960898,1
2,0.790064,0
3,0.698627,0
4,0.984016,0
5,1.205635,0
1,0.816046,0
2,1.106142,0
3,0.638105,0
4,1.009159,0
5,0.862309,0
5,0.949442,2
2,1.307684,0
3,1.060932,0
5,1.037617,0
3,0.942357,0
2,0.906938,0
3,1.230655,1
4,0.850299,0
5,0.989017,0
1,0.901772,0
2,0.769547,0
3,0.849437,0
4,0.924586,0
1,0.830883,0
2,0.689813,0
3,0.579722,0
4,1.000016,0
5,1.108435,1
1,1.005633,0
2,0.957323,1
3,0.795987,0
5,2.093633,0
2,1.30223,0
3,0.896143,1
2,0.701241,0
3,0.613765,0
5,0.907438,0
2,1.018097,2
3,1.305156,2
4,1.091446,0
5,1.011234,2
2,0.93239,0
3,0.985445,1
5,0.875153,1
