@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.098759,0
3,1.527762,2
5,1.281104,1
1,0.90853,0
2,0.989495,0
3,1.345456,0
4,0.913951,0
5,0.779214,0
2,0.814773,0
3,1.076923,0
5,0.942345,1
3,1.389472,1
5,0.962823,0
1,0.826681,0
2,1.167527,0
3,1.411152,1
5,0.914925,0
3,1.84606,1
1,1.258846,2
2,1.430883,2
3,1.209629,2
5,1.00135,0
2,1.474436,1
3,0.997102,1
5,0.985037,0
2,0.92251,0
3,1.012705,0
4,0.975412,0
1,1.155716,0
2,1.247502,0
5,0.856267,0
1,0.934722,0
2,1.014455,0
3,1.016318,0
3,1.671308,2
3,1.796788,1
4,1.015248,0
5,1.052719,0
1,1.075503,0
2,0.983637,1
3,1.695123,2
4,0.944682,0
5,1.161705,0
1,1.368525,1
2,0.791596,0
3,1.314086,1
4,1.02663,0
5,0.842037,1
2,2.009298,0
3,0.715102,0
4,1.083539,0
5,1.139839,0
1,0.90853,0
3,1.064276,0
4,0.913951,0
5,0.958311,0
1,0.99038,0
2,0.707037,0
3,0.69178,0
2,0.945687,0
3,1.933435,1
5,2.071077,2
1,0.90853,0
2,0.858071,0
3,0.746964,0
4,0.992485,0
5,1.147475,0
1,0.792304,0
2,1.273481,0
1,0.846325,0
2,1.041453,0
3,0.812825,0
4,1.173454,0
5,1.01211,0
1,1.702471,2
2,0.651003,0
3,0.884105,0
4,0.893464,0
1,0.703906,0
2,0.690227,0
3,1.033235,0
4,0.971998,0
2,0.973703,1
3,0.933541,1
4,1.024354,0
5,0.821906,0
1,1.005113,0
2,0.752882,0
3,0.567778,0
4,0.993623,0
5,0.93818,0
2,0.97625,1
3,0.986262,2
2,1.056989,1
3,1.193862,0
1,0.965825,0
2,1.232475,0
3,1.329524,2
5,0.986078,0
1,0.87579,0
1,0.877427,0
3,0.740066,0
4,1.060775,0
5,0.789626,0
2,1.326458,0
1,1.026394,1
2,0.695575,0
3,1.094661,1
4,1.195079,0
1,1.047675,1
2,0.699141,0
3,1.078073,0
4,0.901431,0
2,0.919708,0
3,1.032742,0
5,0.981913,0
3,0.88197,0
5,0.887505,0
1,0.983832,0
2,0.7837,0
3,1.039805,0
1,1.065681,0
3,0.846494,0
2,0.854506,1
3,1.553219,2
4,1.085815,0
1,1.293223,0
2,0.611526,0
3,0.760925,0
5,0.920132,0
1,1.586245,1
2,0.719517,0
3,0.824486,0
1,0.964188,0
2,1.329259,0
3,0.867024,0
4,1.230363,0
5,1.039183,0
1,1.371799,1
2,1.044254,0
3,0.65811,0
4,1.055084,0
5,0.944081,0
1,0.987106,0
2,0.874372,0
3,0.778498,0
1,0.952729,0
2,0.680293,0
3,0.703933,0
5,1.113807,0
1,0.946181,0
2,0.656097,0
3,1.076923,0
5,0.935404,0
2,0.798218,0
5,0.998921,1
1,0.862695,0
2,1.406942,0
3,1.248882,1
5,1.34705,1
1,0.877427,0
2,0.740656,0
3,0.574841,0
3,1.157893,0
4,1.077848,0
2,1.140784,0
3,0.753534,0
4,0.932162,0
5,0.973583,0
2,0.866222,0
1,0.843051,0
2,0.688444,0
5,0.960741,1
2,0.774786,0
3,0.697692,0
4,0.979965,0
5,1.205438,0
1,0.810311,0
2,1.084751,0
3,0.637252,0
4,1.005005,0
5,0.862168,0
5,0.949287,2
2,1.282395,0
3,1.059513,0
5,1.037448,0
3,0.941096,0
2,0.889399,0
3,1.229009,1
4,0.846799,0
5,0.988855,0
1,0.895434,0
2,0.754665,0
3,0.848301,0
4,0.92078,0
1,0.825044,0
2,0.676473,0
3,0.578947,0
4,0.995899,0
5,1.108254,1
1,0.998565,0
2,0.93881,1
3,0.794923,0
5,2.093291,0
2,1.277047,0
3,0.894945,1
2,0.68768,0
3,0.612944,0
5,0.907289,0
2,0.998409,2
3,1.30341,2
4,1.086953,0
5,1.011069,2
2,0.914359,0
3,0.984127,1
5,0.87501,1
