@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.03,0.372,0.598,0.148,0.4,2
0.072,0.499,0.429,0.181,0.572,1
0.056,0.794,0.151,0.26,0.55,1
0.177,0.672,0.151,0.12,0.584,1
0.029,0.804,0.167,0.514,0.379,1
0.037,0.369,0.593,0.011,0.186,1
0.41,0.225,0.365,0.049,0.313,2
0.136,0.075,0.788,0.16,0.563,2
0.092,0.599,0.309,0.526,0.322,2
0.023,0.529,0.448,0.17,0.709,1
0.091,0.864,0.045,0.859,0.106,1
0.059,0.245,0.696,0.043,0.327,2
0.081,0.571,0.348,0.019,0.757,1
0.187,0.708,0.105,0.367,0.554,1
0.031,0.791,0.177,0.015,0.422,2
0.385,0.406,0.209,0.168,0.511,1
0.058,0.805,0.137,0.1,0.6,1
0.556,0.389,0.055,0.761,0.225,1
0.02,0.793,0.188,0.01,0.766,1
0.028,0.143,0.83,0.018,0.254,2
0.239,0.216,0.545,0.081,0.312,2
0.101,0.669,0.229,0.571,0.377,1
0.207,0.665,0.127,0.146,0.783,1
0.471,0.315,0.214,0.386,0.473,1
0.043,0.847,0.11,0.364,0.546,2
0.141,0.633,0.226,0.186,0.663,1
0.11,0.055,0.835,0.178,0.453,2
0.124,0.677,0.198,0.183,0.607,1
0.199,0.657,0.144,0.128,0.741,1
0.37,0.505,0.125,0.194,0.641,1
0.488,0.238,0.274,0.079,0.765,1
0.053,0.708,0.24,0.081,0.429,2
0.155,0.501,0.344,0.152,0.735,1
0.136,0.695,0.169,0.246,0.541,1
0.316,0.611,0.072,0.338,0.589,1
0.094,0.786,0.12,0.113,0.662,1
0.186,0.677,0.137,0.161,0.591,1
0.129,0.776,0.095,0.239,0.632,1
0.189,0.769,0.042,0.411,0.498,1
0.241,0.583,0.177,0.29,0.557,2
0.087,0.715,0.198,0.168,0.541,1
0.169,0.781,0.05,0.454,0.475,1
0.492,0.375,0.133,0.183,0.65,1
0.307,0.612,0.08,0.536,0.394,1
0.179,0.073,0.748,0.018,0.276,2
0.053,0.713,0.234,0.055,0.106,2
0.385,0.491,0.124,0.562,0.388,2
0.203,0.678,0.119,0.176,0.666,1
0.562,0.389,0.048,0.597,0.311,1
0.452,0.368,0.18,0.393,0.533,0
0.488,0.406,0.106,0.382,0.543,0
0.254,0.521,0.225,0.468,0.501,0
0.534,0.375,0.091,0.054,0.765,0
0.817,0.065,0.119,0.449,0.512,0
0.267,0.132,0.601,0.707,0.245,0
0.395,0.412,0.193,0.078,0.68,0
0.833,0.052,0.116,0.78,0.211,0
0.42,0.219,0.361,0.706,0.259,0
0.166,0.748,0.086,0.635,0.302,0
0.755,0.067,0.178,0.654,0.316,0
0.369,0.459,0.171,0.648,0.329,0
0.308,0.603,0.089,0.646,0.321,0
0.647,0.329,0.024,0.955,0.044,0
0.008,0.946,0.046,0.573,0.383,0
0.636,0.321,0.043,0.88,0.058,0
0.728,0.098,0.175,0.65,0.314,0
0.231,0.68,0.089,0.016,0.901,0
0.809,0.075,0.116,0.679,0.255,0
0.263,0.663,0.075,0.797,0.178,0
