@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.163,0.766,0.071,0.252,0.612,0
0.03,0.372,0.598,0.148,0.4,2
0.072,0.499,0.429,0.181,0.572,1
0.409,0.25,0.342,0.409,0.517,0
0.382,0.472,0.146,0.343,0.283,0
0.056,0.794,0.151,0.26,0.55,1
0.177,0.672,0.151,0.12,0.584,1
0.54,0.144,0.316,0.318,0.411,0
0.714,0.131,0.155,0.77,0.218,0
0.198,0.445,0.357,0.185,0.431,0
0.029,0.804,0.167,0.514,0.379,1
0.575,0.242,0.183,0.391,0.518,0
0.037,0.369,0.593,0.011,0.186,1
0.41,0.225,0.365,0.049,0.313,2
0.136,0.075,0.788,0.16,0.563,2
0.092,0.599,0.309,0.526,0.322,2
0.263,0.663,0.075,0.797,0.178,0
0.023,0.529,0.448,0.17,0.709,1
0.091,0.864,0.045,0.859,0.106,1
0.509,0.238,0.252,0.674,0.263,0
0.502,0.328,0.17,0.327,0.551,0
0.198,0.509,0.293,0.264,0.555,0
0.545,0.182,0.273,0.508,0.435,0
0.367,0.498,0.135,0.436,0.497,0
0.191,0.094,0.715,0.491,0.369,0
0.693,0.237,0.071,0.302,0.578,0
0.447,0.32,0.232,0.92,0.039,0
0.074,0.662,0.264,0.311,0.426,0
0.158,0.786,0.056,0.598,0.247,0
0.059,0.245,0.696,0.043,0.327,2
0.081,0.571,0.348,0.019,0.757,1
0.407,0.012,0.581,0.439,0.45,0
0.369,0.459,0.171,0.648,0.329,0
0.516,0.295,0.188,0.788,0.122,0
0.187,0.708,0.105,0.367,0.554,1
0.031,0.791,0.177,0.015,0.422,2
0.489,0.327,0.184,0.268,0.635,0
0.352,0.44,0.208,0.322,0.587,0
0.385,0.406,0.209,0.168,0.511,1
0.36,0.615,0.025,0.566,0.395,0
0.058,0.805,0.137,0.1,0.6,1
0.728,0.098,0.175,0.65,0.314,0
0.556,0.389,0.055,0.761,0.225,1
0.074,0.181,0.745,0.005,0.079,0
0.239,0.736,0.024,0.464,0.479,0
0.842,0.01,0.148,0.227,0.552,0
0.452,0.368,0.18,0.393,0.533,0
0.473,0.471,0.056,0.57,0.278,0
0.171,0.784,0.045,0.258,0.473,0
0.769,0.061,0.17,0.382,0.542,0
