@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1044 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0.003484,0.003484,0.02439,0.003484,0,0,0.246647,0.246346,0.268593,0
0,0,0,0,0.014493,0,0,0,0.434805,0.459692,0.528348,2
0,0,0.001733,0.003466,0.006932,0.003466,0,0,0.506399,0.541835,0.626380,1
0,0,0,0,0.00495,0,0,0,0.671843,0.722630,0.837644,1
0,0,0,0.03125,0,0.015625,0,0,0.489900,0.510531,0.586799,0
0,0,0.007092,0.010638,0.003546,0.003546,0,0,0.256907,0.256540,0.284319,0
0,0,0,0.010309,0.020619,0,0,0,0.359542,0.376151,0.427663,1
0,0,0.00277,0.01108,0.00554,0.00831,0,0,0.400007,0.424589,0.487558,0
0.008117,0,0,0.001626,0.003252,0,0,0,0.580650,0.623354,0.721566,0
0,0,0,0.011905,0,0.011905,0,0,0.408433,0.425447,0.485707,0
0,0,0,0,0.02,0.004,0,0,0.272051,0.279413,0.310435,0
0,0,0,0,0.010417,0,0,0,0.550946,0.589627,0.679948,0
0,0,0,0.005747,0.005747,0.005747,0,0,0.510943,0.543739,0.625490,0
0,0,0,0,0,0.002252,0,0,0.776132,0.834919,0.970274,0
0,0,0,0,0.011236,0,0,0,0.624803,0.671407,0.775687,0
0,0,0.003922,0.003922,0.019608,0,0,0,0.244958,0.249090,0.273309,0
0,0,0,0,0,0,0,0,0.320072,0.335280,0.375555,0
0.00409,0,0,0.006148,0.022541,0.002049,0,0,0.356353,0.377267,0.427566,0
0,0,0,0.002342,0,0.002342,0,0,0.750419,0.806575,0.936426,0
0,0,0,0.023529,0,0,0,0,0.529678,0.559142,0.645202,0
0,0,0,0.004082,0.028571,0.008163,0,0,0.213506,0.212266,0.227989,0
0,0,0,0.053571,0,0,0,0,0.295527,0.304620,0.343393,0
0.007538,0,0,0.005038,0.002519,0.002519,0,0,0.467507,0.499628,0.577967,0
0,0,0.001621,0,0.004862,0.003241,0,0,0.705922,0.759621,0.881110,0
0,0,0,0.011236,0,0.022472,0,0,0.600786,0.631338,0.729077,0
0,0,0,0.011976,0.008982,0,0,0,0.328015,0.338704,0.383004,0
0,0,0,0,0.014925,0,0,0,0.306081,0.322716,0.368188,0
0,0,0,0,0.017794,0,0,0,0.464032,0.495342,0.570370,0
0,0,0,0.001969,0.004921,0.000984,0,0,0.710155,0.764182,0.887693,2
0,0,0.011494,0.022989,0,0,0,0,0.572925,0.604079,0.698442,0
0,0,0.004032,0.008065,0.008065,0,0,0,0.252602,0.261783,0.294848,0
0,0,0,0.016129,0.016129,0,0,0,0.415532,0.440374,0.499831,0
0,0,0.002092,0.006276,0.004184,0.004184,0,0,0.500600,0.534483,0.618274,0
0.017383,0,0,0,0.000916,0,0,0,0.251875,0.273959,0.310834,1
0.044944,0,0,0,0,0,0,0,0.030670,0.040994,0.031842,0
0.013201,0,0,0,0,0,0,0,0.044747,0.059878,0.046993,0
0.123077,0,0,0,0.03125,0,0,0,0.058216,0.058828,0.054802,0
0.031088,0.002597,0,0.007792,0.005195,0.005195,0,0,0.303591,0.325936,0.370877,1
0.006783,0,0,0.00194,0.00582,0,0,0.00097,0.611436,0.657763,0.762445,2
0.02439,0,0,0,0.012346,0,0,0,0.411489,0.439680,0.504536,0
0.002994,0,0,0.006006,0.009009,0.006006,0,0,0.148096,0.151310,0.157398,0
0.024096,0.012195,0,0,0.02439,0,0,0,0.160502,0.170086,0.183999,1
0.035484,0,0,0.003236,0.009709,0,0,0,0.242540,0.262853,0.294195,0
0.0125,0,0.001252,0,0.002503,0.001252,0,0,0.550964,0.593586,0.687210,1
0,0,0.011236,0,0,0,0,0,0.566233,0.604798,0.694704,0
0.008264,0,0,0,0.012448,0,0,0,0.118217,0.128956,0.129684,1
0,0,0,0.016949,0.016949,0,0,0,0.408385,0.428734,0.487855,0
0,0,0,0.006353,0.003812,0.001271,0,0,0.612762,0.656197,0.759508,0
0.002299,0,0,0.002304,0.006912,0,0,0,0.693292,0.746319,0.865624,0
0,0,0,0.021277,0,0,0,0,0.330431,0.348906,0.398598,0
0,0,0,0.009174,0.015291,0,0,0,0.263251,0.269177,0.293999,0
0,0,0,0.018519,0.037037,0,0,0,0.304891,0.319196,0.356039,0
0,0,0.002924,0.002924,0.005848,0.002924,0,0,0.555273,0.594023,0.685368,0
0.017002,0.001548,0,0,0.001548,0.001548,0,0,0.532976,0.573911,0.663700,0
0,0,0.012658,0,0,0,0,0,0.505852,0.538924,0.621836,0
0,0,0.003636,0.010909,0.021818,0.003636,0,0,0.244830,0.250285,0.277132,0
0,0,0,0.016949,0,0,0,0,0.307998,0.309730,0.346875,0
0.00361,0,0.007246,0.003623,0.01087,0,0,0,0.365081,0.387506,0.441980,0
0,0,0.002381,0,0,0,0,0,0.757760,0.816636,0.949370,0
0,0,0,0,0,0.012821,0,0,0.526240,0.555053,0.638249,0
0,0,0,0.003663,0.010989,0.007326,0,0,0.242546,0.247035,0.270925,0
0,0,0,0.016949,0,0,0,0,0.394803,0.416048,0.479780,2
0,0,0,0.002703,0.013514,0,0,0,0.409807,0.440020,0.504995,0
0,0,0.003401,0.001701,0.001701,0.004252,0,0,0.678027,0.727865,0.844541,1
0,0,0.018692,0.009346,0,0,0,0,0.488772,0.519553,0.600421,2
0.015101,0,0,0.003361,0.011765,0.003361,0,0,0.324782,0.342125,0.390519,2
0,0,0,0.018519,0,0,0,0,0.220998,0.216965,0.236951,0
0,0,0.00597,0.01194,0.00597,0.008955,0,0,0.443012,0.470437,0.541292,0
0.019824,0.002208,0,0,0.006623,0.002208,0,0,0.447972,0.482237,0.555020,0
0.045977,0,0,0.034884,0,0.011628,0,0,0.350720,0.357386,0.407248,0
0.006061,0,0,0.00304,0.024316,0,0,0,0.287656,0.299781,0.334291,0
0,0,0,0,0.042553,0,0,0,0.154687,0.157486,0.165475,0
0,0,0.002008,0.004016,0.01004,0.004016,0,0,0.585865,0.628919,0.727159,0
0,0,0,0,0.001901,0,0,0,0.758521,0.817124,0.949025,0
0,0,0,0.025,0,0.025,0,0,0.543455,0.573299,0.662280,0
0,0,0.008658,0.004329,0.021645,0.004329,0,0,0.199544,0.197611,0.209885,0
0,0,0,0.04,0.02,0,0,0,0.206710,0.210195,0.226646,0
0.009804,0,0.002457,0.007371,0.007371,0.002457,0,0,0.435653,0.465030,0.535589,0
0.008097,0,0,0,0.002028,0,0,0,0.655082,0.705296,0.818593,0
0.029126,0,0,0,0,0.009804,0,0,0.335577,0.357560,0.406017,0
0.003436,0,0,0.017241,0.010345,0,0,0,0.208569,0.205346,0.223043,0
0,0,0,0.009804,0.009804,0,0,0,0.442405,0.473386,0.542984,2
0,0,0,0.011811,0.007874,0.011811,0,0,0.337291,0.358103,0.407939,0
0,0,0,0,0.001862,0,0,0,0.764143,0.823466,0.957083,0
0,0,0,0.025974,0,0,0,0,0.453642,0.479137,0.550258,0
0,0,0,0.008658,0.008658,0,0,0,0.246016,0.248239,0.269173,0
0,0,0,0,0.04878,0,0,0,0.089427,0.088738,0.084882,0
0,0,0,0.007435,0.007435,0,0,0,0.492349,0.526852,0.607349,0
0.00159,0,0,0,0.001592,0,0,0,0.615057,0.661612,0.766301,0
0,0,0,0,0,0,0,0,0.432367,0.450174,0.517107,0
0,0,0,0.026786,0.022321,0.008929,0,0,0.192493,0.187174,0.202935,0
0,0,0,0,0.021739,0,0,0,0.371425,0.392924,0.447313,0
0,0,0.007968,0.007968,0.023904,0.003984,0,0,0.482580,0.514391,0.590513,0
0,0,0,0,0,0,0,0,0.806810,0.868518,1.010000,0
0,0,0,0.026316,0,0,0,0,0.509729,0.540119,0.623114,0
0,0,0.003401,0.006803,0.030612,0.006803,0,0,0.282573,0.285282,0.314205,1
0,0,0,0,0.040816,0,0,0,0.375167,0.397062,0.448796,2
0,0,0,0.002625,0.007874,0,0,0,0.510942,0.543904,0.625159,1
0.003521,0.001764,0.001764,0.003527,0,0,0,0,0.576611,0.619576,0.718395,1
0,0,0,0.045455,0,0.011364,0,0,0.344136,0.356003,0.408188,0
0.012712,0,0,0,0.021277,0,0,0,0.127920,0.138540,0.140887,0
0,0,0,0.016667,0.016667,0,0,0,0.203119,0.210477,0.232053,0
0.00339,0,0.003401,0,0.003401,0.003401,0,0,0.345785,0.374540,0.428203,0
0,0,0,0,0.002907,0,0,0,0.748626,0.806592,0.937224,0
0,0,0,0,0,0.011628,0,0,0.360292,0.370383,0.419681,0
0,0,0,0.007435,0.011152,0.011152,0,0,0.199876,0.196569,0.211866,0
0,0,0,0,0.028169,0,0,0,0.470313,0.500546,0.571585,1
0,0,0.005714,0.002857,0.011429,0.005714,0,0,0.536175,0.572734,0.660901,2
0,0,0,0,0.003257,0.003257,0,0,0.792926,0.854045,0.992885,1
0,0,0,0,0.012987,0.012987,0,0,0.537435,0.565475,0.650388,0
0,0,0,0.009677,0.022581,0,0,0,0.277783,0.279278,0.307305,2
0,0,0.02,0,0,0.02,0,0,0.344178,0.346726,0.391060,0
0,0,0,0.007853,0.005236,0.007853,0,0,0.512464,0.547737,0.632002,1
0,0,0,0.003339,0.001669,0.001669,0,0,0.755423,0.811825,0.943335,2
0,0,0,0,0,0,0,0,0.559779,0.590808,0.680752,1
0,0,0.003597,0.010791,0.032374,0,0,0,0.173046,0.171100,0.179702,1
0,0,0,0.017241,0.017241,0,0,0,0.324166,0.338481,0.385866,2
0,0,0.002421,0.002421,0.004843,0.002421,0,0,0.358281,0.382148,0.440200,1
0.009642,0,0,0,0.002759,0,0,0,0.574459,0.618687,0.716596,0
0,0,0.025974,0,0.012987,0.012987,0,0,0.577002,0.610328,0.702286,0
0,0,0,0,0.01083,0.01083,0,0.00361,0.278844,0.278712,0.309850,2
0,0,0,0,0,0,0,0,0.267529,0.282703,0.312791,0
0,0,0,0.005952,0.008929,0.002976,0,0,0.518125,0.554314,0.640039,0
0,0,0,0,0.00157,0.00157,0,0,0.769118,0.828106,0.962401,0
0,0,0,0,0,0.027778,0,0,0.510903,0.537211,0.617826,0
0,0,0,0.004082,0.016327,0.004082,0,0,0.205269,0.201305,0.214132,0
0,0,0.019231,0.038462,0.038462,0.019231,0,0,0.171527,0.169900,0.184367,0
0,0,0,0.016181,0.009709,0,0,0,0.487755,0.517283,0.595104,0
0,0,0.002227,0.002227,0.004454,0.002227,0,0,0.681188,0.732192,0.848911,0
0,0,0,0.032609,0,0.01087,0,0,0.408334,0.426709,0.489486,0
0,0,0,0.026549,0.022124,0,0,0,0.192502,0.192416,0.205283,0
0,0,0,0,0.015873,0,0,0,0.414988,0.442473,0.505105,1
0,0,0,0,0.001927,0,0,0,0.573410,0.615589,0.713624,0
0,0,0,0,0.007255,0,0,0,0.762461,0.821444,0.954629,0
0,0,0,0.011628,0,0.011628,0,0,0.566598,0.599348,0.692396,0
0,0,0,0.007299,0.010949,0.00365,0,0,0.260616,0.257953,0.283439,0
0,0,0,0,0.016393,0,0,0,0.248726,0.268117,0.297115,1
0,0,0,0,0.014706,0,0,0,0.365870,0.389191,0.448110,0
0.007508,0,0,0,0.003008,0,0,0,0.579971,0.623701,0.721569,1
0,0,0.019417,0.009709,0,0.009709,0,0,0.312974,0.327218,0.372232,0
0,0,0,0,0.045455,0,0,0,0.252758,0.256646,0.279459,0
0,0,0,0,0.032258,0,0,0,0.049977,0.049559,0.039750,1
0.025547,0,0,0,0.007326,0,0,0,0.208854,0.226971,0.249168,0
0.022866,0,0,0,0.006107,0,0,0,0.418970,0.451695,0.520160,0
0,0,0,0.012821,0.012821,0,0,0,0.358012,0.380074,0.429996,0
0,0,0.003745,0.011236,0.029963,0.007491,0,0,0.264770,0.266358,0.292728,0
0,0,0,0,0,0,0,0,0.472691,0.496521,0.567910,0
0,0,0.002778,0.013889,0.005556,0.002778,0,0,0.523139,0.557503,0.643937,0
0,0,0.001595,0.00319,0.004785,0.001595,0,0,0.671737,0.720441,0.835832,0
0,0,0,0.012346,0,0.012346,0,0,0.560693,0.591645,0.682434,0
0.003546,0,0,0.014235,0.021352,0.003559,0,0,0.205655,0.206093,0.223118,0
0,0,0,0.018519,0.018519,0,0,0,0.369875,0.382989,0.435009,1
0,0,0,0.007752,0.01938,0.003876,0,0,0.326206,0.341210,0.382056,0
0,0,0.001869,0.001869,0.003738,0,0,0,0.714733,0.767977,0.891763,0
0,0,0.013514,0.013514,0,0.027027,0,0,0.478456,0.501454,0.574858,0
0,0,0.003937,0.007874,0.03937,0,0,0,0.235409,0.237666,0.260519,0
0,0,0,0,0.033898,0,0,0,0.336400,0.355171,0.402020,0
0,0,0,0.009804,0.01634,0,0,0,0.381894,0.405569,0.467854,0
0,0,0,0.001582,0.004747,0.001582,0,0,0.691963,0.743583,0.863421,0
0,0,0,0.040816,0.010204,0,0,0,0.577264,0.611953,0.707486,0
0,0,0,0,0.029126,0,0,0,0.266047,0.274798,0.301602,0
0,0,0,0,0.046875,0,0,0,0.305524,0.321303,0.360722,0
0,0,0,0.014085,0.010563,0.014085,0,0,0.399989,0.422992,0.487334,0
0.001942,0,0,0,0.003891,0.001946,0,0,0.739033,0.794362,0.922570,0
0,0,0,0.032967,0,0.010989,0,0,0.551951,0.585643,0.676953,0
0,0,0,0.006042,0.015106,0.003021,0,0,0.253653,0.260200,0.287920,0
0,0,0,0,0.085106,0,0,0,0.316791,0.329249,0.363418,0
0,0,0,0.005988,0.002994,0.005988,0,0,0.442379,0.472430,0.543558,1
0.004233,0.001059,0,0,0.003178,0,0,0,0.648826,0.697753,0.810011,2
0,0,0,0,0.010638,0,0,0,0.492723,0.522313,0.599205,0
0,0,0,0.014184,0.021277,0,0,0,0.248344,0.251531,0.276650,1
0,0,0,0.025974,0,0,0,0,0.436481,0.459333,0.523954,0
0,0,0.004184,0,0.012552,0,0,0,0.351610,0.373522,0.428619,0
0.00432,0,0.004329,0,0,0.002165,0,0,0.541793,0.581167,0.672485,0
0,0,0,0.013158,0,0,0,0,0.492805,0.520825,0.598978,0
0.003774,0,0.003788,0.003788,0.018939,0.003788,0,0,0.152736,0.155974,0.161053,0
0,0,0,0.010526,0.021053,0,0,0,0.492446,0.512096,0.586345,1
0,0,0.007117,0.003559,0.010676,0.003559,0,0,0.363582,0.385409,0.443307,0
0,0,0,0.002,0,0,0,0,0.710021,0.763541,0.886001,0
0,0,0.010309,0.020619,0,0.010309,0,0,0.568650,0.600536,0.694575,0
0,0,0,0.003226,0.035484,0,0,0,0.243671,0.250795,0.275704,0
0,0,0,0,0.035088,0,0,0,0.205678,0.209061,0.227397,0
0,0,0,0.007692,0.005769,0.003846,0,0,0.340133,0.362200,0.414148,0
0.009488,0,0,0,0.007605,0,0,0,0.570438,0.613180,0.709094,0
0,0,0,0.037383,0,0.018692,0,0,0.514298,0.540291,0.623998,0
0.003344,0,0,0.010067,0.02349,0.003356,0,0,0.203350,0.211711,0.227936,0
0.012048,0,0,0,0,0,0,0,0.269118,0.282791,0.315148,1
0.02934,0,0,0.002451,0.009804,0,0,0,0.175148,0.191204,0.208108,0
0.0075,0,0.005013,0,0,0.010025,0,0,0.389695,0.418030,0.480891,0
0.076087,0,0,0.021978,0,0.010989,0,0,0.305987,0.321400,0.365278,0
0,0,0,0.007407,0.02963,0.007407,0,0,0.193290,0.190955,0.203506,0
0,0,0,0,0.033898,0,0,0,0.336881,0.347141,0.388153,0
0.008746,0,0,0,0.008772,0,0,0,0.375087,0.399968,0.457882,0
0.004228,0,0,0.002119,0,0,0,0,0.685142,0.736509,0.855478,0
0,0,0.011236,0.033708,0,0.022472,0,0,0.536751,0.567243,0.656632,0
0,0,0,0.003413,0.027304,0.003413,0,0,0.278811,0.288043,0.319295,0
0,0,0,0,0.052632,0,0,0,0.294357,0.305039,0.340323,0
0.003745,0,0.003759,0.011278,0.015038,0.007519,0,0,0.379227,0.403269,0.464013,0
0,0,0,0,0.003067,0.001534,0,0,0.712379,0.764041,0.886347,1
0,0,0,0.022472,0,0.022472,0,0,0.542001,0.575917,0.666299,0
0,0,0.003289,0,0.032895,0.003289,0,0,0.291676,0.302170,0.336338,0
0,0,0.016393,0.032787,0.016393,0.016393,0,0,0.395667,0.406778,0.462619,0
0,0,0,0.01,0.006667,0.013333,0,0,0.475845,0.506692,0.584442,0
0,0,0.004684,0.002342,0,0.004684,0,0,0.681644,0.731174,0.848323,0
0,0,0,0.034091,0,0.011364,0,0,0.523137,0.548466,0.633436,0
0,0,0,0.026022,0.026022,0.003717,0,0,0.188218,0.187972,0.200035,0
0,0,0,0.020408,0.040816,0,0,0,0.292913,0.301598,0.337181,0
0,0,0,0.006748,0.004049,0.005398,0,0,0.607879,0.650910,0.754427,2
0,0,0,0,0.006462,0,0,0,0.734140,0.787928,0.914655,1
0,0,0,0.039604,0,0.009901,0,0,0.573469,0.605490,0.700212,0
0,0,0,0.003135,0.025078,0,0,0,0.265978,0.275335,0.302677,0
0,0,0,0.035714,0.035714,0,0,0,0.120242,0.116573,0.118893,0
0,0,0,0.015625,0.007812,0.007812,0,0,0.315107,0.332295,0.381039,0
0.012214,0,0,0,0.007645,0,0,0,0.701851,0.754673,0.875884,0
0,0,0.022222,0.022222,0,0.011111,0,0,0.557793,0.587328,0.677857,0
0,0,0,0.018657,0.029851,0.003731,0,0,0.201293,0.200427,0.213268,0
0,0,0,0.04878,0,0,0,0,0.171990,0.170069,0.186553,1
0.003195,0,0,0,0.00641,0,0,0,0.328557,0.348779,0.398932,0
0,0,0.002439,0.002439,0,0.014634,0,0,0.676778,0.722734,0.838095,0
0,0,0,0,0,0,0,0,0.539725,0.571106,0.659572,0
0,0,0.003497,0.003497,0.031469,0.003497,0,0,0.289761,0.300048,0.331888,1
0.038462,0,0,0,0.019608,0,0,0,0.174739,0.183355,0.191539,0
0.009058,0,0.00363,0.010889,0.009074,0.005445,0,0,0.529561,0.567069,0.654165,0
0.005263,0.002635,0,0.001318,0.001318,0,0,0,0.562732,0.605405,0.701462,1
0,0,0,0,0,0,0,0,0.532870,0.561034,0.646022,0
0,0,0,0.010336,0.023256,0,0,0,0.230944,0.240937,0.262028,1
0,0,0,0.019231,0,0.019231,0,0,0.244068,0.238335,0.265913,0
0.006897,0,0.00692,0.013841,0.020761,0.00692,0,0,0.380689,0.402870,0.460179,0
0,0,0,0.002874,0,0,0,0,0.749406,0.806894,0.938144,0
0,0,0.023529,0.047059,0,0.023529,0,0,0.552184,0.583819,0.674278,0
0,0,0.003559,0.010676,0.017794,0.003559,0,0,0.261564,0.269830,0.297368,0
0.070175,0,0,0,0.017857,0,0,0,0.133023,0.137185,0.139453,0
0.002762,0,0.00554,0.00277,0.00277,0,0,0,0.206507,0.222881,0.248767,0
0.020333,0,0.001852,0.001852,0.001852,0.001852,0,0,0.530911,0.570533,0.659817,1
0,0,0,0.012821,0,0.012821,0,0,0.463352,0.481255,0.552117,0
0.007782,0,0,0.003906,0.011719,0,0,0,0.147923,0.150124,0.152828,0
0,0,0,0.033333,0.016667,0,0,0,0.393892,0.404932,0.457234,0
0,0,0,0.004684,0.007026,0.004684,0,0,0.542990,0.580511,0.671493,0
0.012784,0,0,0.001422,0,0.001422,0,0,0.593007,0.638102,0.739710,0
0,0,0,0.043011,0,0.010753,0,0,0.437599,0.458302,0.526805,0
0,0,0,0.009464,0.015773,0,0,0,0.225962,0.230689,0.250197,0
0,0,0,0,0.019608,0,0,0,0.273825,0.273471,0.303225,0
0,0,0.002242,0.006726,0.002242,0,0,0,0.522070,0.560341,0.647223,0
0,0,0,0,0,0,0,0,0.723321,0.777470,0.901954,0
0,0,0.025,0.0125,0,0.0125,0,0,0.467377,0.496283,0.570629,0
0.025,0,0,0.007168,0.02509,0.003584,0,0,0.179314,0.180619,0.187609,0
0,0,0,0.014286,0.042857,0,0,0,0.403682,0.419132,0.472703,0
0,0,0.00295,0.00295,0.00885,0,0,0,0.393295,0.419181,0.481852,0
0,0,0.001681,0,0.001681,0.008403,0,0,0.731691,0.784629,0.911266,0
0,0,0,0.012346,0,0,0,0,0.496447,0.523506,0.603711,0
0,0,0,0.003185,0.031847,0,0,0,0.272411,0.280687,0.308136,0
0,0,0,0,0.04,0,0,0,0.081286,0.085276,0.077006,0
0,0,0,0.018587,0.003717,0,0,0,0.297527,0.313640,0.357093,0
0,0,0,0,0.002611,0.002611,0,0,0.700654,0.749674,0.869113,0
0,0,0,0.051282,0,0,0,0,0.486793,0.509702,0.587684,0
0.01087,0,0,0.007273,0.021818,0,0,0,0.129066,0.129882,0.131350,1
0,0,0,0.037736,0.018868,0,0,0,0.331026,0.341922,0.384613,0
0,0,0,0,0.007299,0,0,0,0.420875,0.448725,0.516459,0
0,0,0,0,0.002309,0.006928,0,0,0.740221,0.794050,0.922214,1
0,0,0.012195,0.012195,0.012195,0.012195,0,0,0.567032,0.599079,0.688859,0
0,0,0.003891,0.007782,0.023346,0,0,0,0.213280,0.214576,0.232612,0
0,0,0.022222,0.044444,0,0.022222,0,0,0.278905,0.268023,0.298655,0
0.013158,0,0.006601,0.0033,0.009901,0.0033,0,0,0.400201,0.426641,0.490661,0
0.002358,0,0.004728,0,0,0.004728,0,0,0.677487,0.728493,0.846263,0
0,0,0.011765,0,0,0,0,0,0.396961,0.420577,0.479794,0
0.008646,0,0,0.00289,0.023121,0.00289,0,0,0.192184,0.197911,0.213410,0
0,0,0,0.020833,0.041667,0,0,0,0.115100,0.111180,0.111083,0
0,0,0,0.009434,0.014151,0.004717,0,0,0.521598,0.558399,0.644789,0
0,0,0.002591,0,0,0.002591,0,0,0.692914,0.745138,0.865009,0
0,0,0.011494,0.034483,0,0.011494,0,0,0.334189,0.350905,0.401365,0
0.004032,0,0,0.004049,0.024291,0,0,0,0.193287,0.198519,0.213472,0
0,0,0,0.014925,0.044776,0,0,0,0.422618,0.444958,0.501933,1
0,0,0,0.001959,0.002938,0.001959,0,0,0.678094,0.727889,0.845178,2
0,0,0,0.001553,0.001553,0,0,0,0.748143,0.803928,0.933611,2
0,0,0.012346,0,0,0.037037,0,0,0.465734,0.482911,0.553498,0
0,0,0,0.007353,0.029412,0,0,0,0.253465,0.260102,0.286594,2
0,0,0,0.037736,0,0.018868,0,0,0.331181,0.329530,0.374018,0
0,0,0.001992,0.005976,0.007968,0.007968,0,0,0.540051,0.578719,0.669124,0
0.00155,0.001553,0,0.001553,0.001553,0.004658,0,0,0.681187,0.730711,0.848360,0
0,0,0,0.025316,0,0.025316,0,0,0.543951,0.572693,0.659803,0
0,0,0,0.003367,0.030303,0,0,0,0.214884,0.219360,0.239042,0
0,0,0,0.078431,0.019608,0,0,0,0.391483,0.401636,0.459763,0
0,0,0,0.008929,0.008929,0.002976,0,0,0.458444,0.487725,0.560348,0
0,0,0,0,0.003503,0.001751,0,0,0.671735,0.722362,0.838549,0
0,0,0,0.012346,0,0,0,0,0.556263,0.583993,0.673004,0
0,0,0,0.004545,0.018182,0.004545,0,0,0.190689,0.189224,0.203817,0
0,0,0,0.017241,0,0,0,0,0.354385,0.367113,0.411486,0
0.002865,0,0,0.011494,0,0.002874,0,0,0.370840,0.394577,0.453695,0
0.020053,0,0,0.001339,0.001339,0.001339,0,0,0.692343,0.744835,0.865470,1
0.013514,0,0,0.013699,0.013699,0,0,0,0.205343,0.213892,0.237386,0
0,0,0.003534,0.003534,0.028269,0,0,0,0.237530,0.242943,0.264668,0
0,0,0,0,0,0,0,0,0.045474,0.060882,0.047421,0
0.010135,0,0,0,0,0,0,0,0.037708,0.050797,0.038908,0
0.042636,0,0,0,0,0,0,0,0.019801,0.025731,0.017466,0
0,0,0,0,0,0,0,0,0.033627,0.044352,0.034357,0
0,0,0.006601,0.016502,0.023102,0.006601,0,0,0.226018,0.227636,0.249983,0
0.04,0,0,0.020408,0.061224,0,0,0,0.062833,0.055187,0.047079,0
0,0,0.011364,0.015152,0.011364,0.011364,0,0,0.377814,0.394006,0.449108,0
0,0,0,0,0,0,0,0,0.727493,0.783553,0.910801,0
0.011494,0,0.011628,0.023256,0,0.011628,0,0,0.411399,0.428974,0.490829,0
