@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.019,0.406,0.575,0.02,0.394,2
0.105,0.424,0.471,0.054,0.635,1
0.086,0.784,0.13,0.466,0.396,1
0.231,0.61,0.159,0.01,0.709,1
0.074,0.71,0.217,0.116,0.699,1
0.025,0.454,0.52,0,0.308,1
0.06,0.265,0.675,0.001,0.374,2
0.015,0.712,0.274,0,0.82,1
0.203,0.727,0.069,0.004,0.901,1
0.027,0.765,0.207,0,0.49,2
0.202,0.582,0.216,0.134,0.571,1
0.12,0.753,0.127,0.003,0.777,1
0.435,0.511,0.054,0.559,0.427,1
0.017,0.777,0.206,0,0.676,1
0.018,0.127,0.855,0,0.227,2
0.135,0.338,0.527,0.006,0.38,2
0.246,0.549,0.206,0.62,0.372,1
0.357,0.525,0.119,0.106,0.883,1
0.534,0.309,0.157,0.301,0.525,1
0.076,0.826,0.098,0.074,0.888,2
0.452,0.337,0.21,0.151,0.695,1
0.091,0.025,0.884,0.065,0.551,2
0.163,0.704,0.132,0.21,0.44,1
0.154,0.716,0.13,0.006,0.91,1
0.698,0.235,0.067,0.376,0.569,1
0.494,0.321,0.184,0.056,0.806,1
0.048,0.684,0.268,0,0.573,2
0.179,0.523,0.299,0.016,0.769,1
0.134,0.726,0.14,0.01,0.827,1
0.359,0.578,0.063,0.227,0.712,1
0.082,0.801,0.116,0,0.815,1
0.135,0.72,0.145,0.008,0.784,1
0.148,0.791,0.061,0.375,0.571,1
0.205,0.765,0.029,0.148,0.81,1
0.328,0.524,0.148,0.433,0.471,2
0.066,0.748,0.186,0.021,0.612,1
0.104,0.859,0.038,0.021,0.914,1
0.491,0.417,0.092,0.166,0.668,1
0.184,0.757,0.059,0.707,0.268,1
0.379,0.034,0.586,0.052,0.089,2
0.079,0.646,0.275,0.042,0.051,2
0.198,0.69,0.112,0.06,0.856,2
0.336,0.542,0.122,0.148,0.729,1
0.587,0.37,0.044,0.613,0.318,1
0.453,0.506,0.04,0.153,0.84,0
0.613,0.352,0.035,0.982,0.014,0
0.07,0.901,0.029,0.959,0.04,0
0.335,0.467,0.197,0.002,0.905,0
0.382,0.406,0.211,0.793,0.201,0
0.761,0.024,0.215,0.867,0.1,0
0.576,0.388,0.036,0.699,0.207,0
0.027,0.904,0.069,0.164,0.594,0
0.452,0.327,0.221,0.996,0.003,0
0.346,0.384,0.27,0.364,0.339,0
0.779,0.045,0.175,0.744,0.24,0
0.485,0.46,0.056,0.685,0.167,0
0.272,0.361,0.367,0.048,0.517,0
0.89,0.053,0.057,0.95,0.045,0
0.45,0.444,0.105,0.435,0.432,0
0.048,0.866,0.086,0.83,0.157,0
0.399,0.431,0.169,0.935,0.062,0
0.231,0.512,0.257,0.066,0.651,0
0.688,0.08,0.232,0.573,0.363,0
0.811,0.123,0.066,0.947,0.049,0
