@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature33 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1281 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0,0.053571,0,0,0,0,0.292834,0.302870,0.348118,0
0.007538,0.005025,0,0,0.005038,0.002519,0,0,0,0.462267,0.496557,0.587839,0
0,0.006472,0,0.001621,0,0.003241,0,0,0,0.697747,0.755138,0.896968,0
0,0.022222,0,0,0.011236,0.022472,0,0,0,0.594246,0.627264,0.741299,0
0,0.023881,0,0,0.011976,0,0.002994,0,0,0.324873,0.336242,0.388175,0
0,0,0,0,0,0,0,0,0,0.303019,0.320995,0.373502,0
0,0,0,0,0,0,0,0,0,0.458925,0.492321,0.579972,0
0,0.003933,0,0,0.001969,0.000984,0.001969,0,0,0.701912,0.759730,0.903723,2
0,0.011364,0,0.011494,0.022989,0,0,0,0,0.566636,0.600221,0.710228,0
0,0.016064,0,0.004032,0.008065,0,0.004032,0,0,0.250233,0.259840,0.298510,0
0,0,0,0,0.016129,0,0,0,0,0.411099,0.437511,0.507491,0
0,0.012526,0,0.002092,0.006276,0.004184,0.002092,0,0,0.495015,0.531194,0.628786,0
0.017383,0,0,0,0,0,0,0,0,0.249308,0.273055,0.316295,1
0.044944,0,0,0,0,0,0,0,0,0.031561,0.042420,0.031155,0
0.013201,0,0,0,0,0,0,0,0,0.046007,0.061728,0.045722,0
0.123077,0.015385,0,0,0,0,0,0,0,0.058285,0.058950,0.054488,0
0.031088,0.010363,0.002597,0,0.007792,0.005195,0,0,0,0.300667,0.324446,0.376588,1
0.006783,0.003876,0,0,0.00194,0,0.00097,0,0.00097,0.604406,0.654020,0.776145,2
0.02439,0.012195,0,0,0,0,0,0,0,0.407192,0.437395,0.512875,0
0.002994,0.017964,0,0,0.006006,0.006006,0.003003,0,0,0.147731,0.150918,0.158083,0
0.024096,0,0.012195,0,0,0,0,0,0,0.159298,0.169566,0.186228,1
0.035484,0,0,0,0.003236,0,0,0,0,0.240493,0.262019,0.298455,0
0.0125,0.0025,0,0.001252,0,0.001252,0.001252,0,0,0.544687,0.590324,0.699535,1
0,0.033333,0,0.011236,0,0,0,0,0,0.560322,0.601713,0.706353,0
0.008264,0.004132,0,0,0,0,0,0,0,0.118271,0.129260,0.130037,1
0,0,0,0,0.016949,0,0,0,0,0.404297,0.426209,0.495330,0
0,0.008883,0,0,0.006353,0.001271,0.002541,0,0,0.605836,0.652323,0.772853,0
0.002299,0,0,0,0.002304,0,0,0,0,0.685299,0.742110,0.881220,0
0,0,0,0,0.021277,0,0,0,0,0.327107,0.347006,0.405077,0
0,0.018293,0,0,0.009174,0,0.003058,0,0,0.261341,0.267793,0.297174,0
0,0,0,0,0.018519,0,0,0,0,0.302332,0.317861,0.360854,0
0,0.014577,0,0.002924,0.002924,0.002924,0.005848,0,0,0.549042,0.590492,0.697120,0
0.017002,0.001546,0.001548,0,0,0.001548,0,0,0,0.526923,0.570655,0.675580,0
0,0.0125,0,0.012658,0,0,0,0,0,0.500337,0.535873,0.632543,0
0,0.014493,0,0.003636,0.010909,0.003636,0.003636,0,0,0.242889,0.248671,0.280211,0
0,0,0,0,0.016949,0,0,0,0,0.305522,0.307794,0.351261,0
0.00361,0.01444,0,0.007246,0.003623,0,0.007246,0,0,0.361331,0.385133,0.448946,0
0,0.004751,0,0.002381,0,0,0.002381,0,0,0.748917,0.811960,0.966690,0
0,0.012658,0,0,0,0.012821,0,0,0,0.520665,0.551643,0.648899,0
0,0.014599,0,0,0.003663,0.007326,0,0,0,0.240794,0.245571,0.273874,0
0,0,0,0,0.016949,0,0,0,0,0.390622,0.413323,0.487503,2
0,0,0,0,0.002703,0,0,0,0,0.405491,0.437844,0.513429,0
0,0.011895,0,0.003401,0.001701,0.004252,0.004252,0,0,0.670262,0.723645,0.859659,1
0,0.027778,0,0.018692,0.009346,0,0.009346,0,0,0.483459,0.516413,0.610434,2
0.015101,0.005034,0,0,0.003361,0.003361,0,0,0,0.321606,0.340036,0.396430,2
0,0.018182,0,0,0.018519,0,0,0,0,0.219668,0.215791,0.239264,0
0,0.020833,0,0.00597,0.01194,0.008955,0.00597,0,0,0.438269,0.467562,0.550269,0
0.019824,0.002203,0.002208,0,0,0.002208,0,0,0,0.443038,0.479683,0.564713,0
0.045977,0.011494,0,0,0.034884,0.011628,0,0,0,0.347401,0.354885,0.413199,0
0.006061,0.009091,0,0,0.00304,0,0,0,0,0.285335,0.298172,0.338642,0
0,0,0,0,0,0,0,0,0,0.153912,0.156821,0.166718,0
0,0.01002,0,0.002008,0.004016,0.004016,0.004016,0,0,0.579243,0.625256,0.739988,0
0,0,0,0,0,0,0,0,0,0.749667,0.812385,0.966201,0
0,0.024691,0,0,0.025,0.025,0,0,0,0.537526,0.569604,0.673411,0
0,0.030172,0,0.008658,0.004329,0.004329,0.008658,0,0,0.198434,0.196397,0.211385,0
0,0,0,0,0.04,0,0,0,0,0.205464,0.209218,0.228877,0
0.009804,0.007353,0,0.002457,0.007371,0.002457,0.002457,0,0,0.430922,0.462223,0.544716,0
0.008097,0.002024,0,0,0,0,0,0,0,0.647520,0.701317,0.833415,0
0.029126,0.009709,0,0,0,0.009804,0,0,0,0.332385,0.355957,0.412646,0
0.003436,0.013746,0,0,0.017241,0,0.006897,0,0,0.207140,0.203550,0.225019,0
0,0,0,0,0.009804,0,0,0,0,0.437758,0.470949,0.552041,2
0,0.019608,0,0,0.011811,0.011811,0,0,0,0.333841,0.355735,0.414318,0
0,0,0,0,0,0,0,0,0,0.755192,0.818620,0.974497,0
0,0,0,0,0.025974,0,0,0,0,0.448890,0.476254,0.559164,0
0,0.008621,0,0,0.008658,0,0,0,0,0.244143,0.246458,0.271814,0
0,0,0,0,0,0,0,0,0,0.089111,0.088283,0.084309,0
0,0.003704,0,0,0.007435,0,0,0,0,0.486900,0.523862,0.617697,0
0.00159,0,0,0,0,0,0,0,0,0.607984,0.657786,0.780037,0
0,0.011765,0,0,0,0,0,0,0,0.427926,0.447283,0.525362,0
0,0.022222,0,0,0.026786,0.008929,0.004464,0,0,0.191156,0.185552,0.204175,0
0,0.021277,0,0,0,0,0,0,0,0.367613,0.390656,0.454203,0
0,0.027778,0,0.007968,0.007968,0.003984,0.007968,0,0,0.477390,0.511377,0.600402,0
0,0.008571,0,0,0,0,0.002865,0,0,0.797361,0.863458,1.028361,0
0,0,0,0,0.026316,0,0,0,0,0.504233,0.536873,0.633586,0
0,0.010169,0,0.003401,0.006803,0.006803,0.003401,0,0,0.280428,0.283557,0.317710,1
0,0.02,0,0,0,0,0,0,0,0.371406,0.394845,0.455463,2
0,0,0,0,0.002625,0,0,0,0,0.505345,0.540612,0.635598,1
0.003521,0.005282,0.001764,0.001764,0.003527,0,0.001764,0,0,0.570005,0.616091,0.731307,1
0,0.044944,0,0,0.045455,0.011364,0.011364,0,0,0.340675,0.353671,0.414555,0
0.012712,0.004237,0,0,0,0,0,0,0,0.127888,0.138921,0.141316,0
0,0.032787,0,0,0.016667,0,0.016667,0,0,0.201384,0.209354,0.234686,0
0.00339,0.013559,0,0.003401,0,0.003401,0.003401,0,0,0.342336,0.372988,0.435209,0
0,0,0,0,0,0,0,0,0,0.739882,0.801954,0.954247,0
0,0.011494,0,0,0,0.011628,0,0,0,0.356916,0.368068,0.425835,0
0,0.022222,0,0,0.007435,0.011152,0,0,0,0.198441,0.194879,0.213428,0
0,0,0,0,0,0,0,0,0,0.465452,0.497951,0.580831,1
0,0.014245,0,0.005714,0.002857,0.005714,0.005714,0,0,0.530247,0.569331,0.672217,2
0,0.003247,0,0,0,0.003257,0,0,0,0.783648,0.849115,1.010926,1
0,0.038462,0,0,0,0.012987,0,0,0,0.531688,0.562006,0.661069,0
0,0.012862,0,0,0.009677,0,0,0,0,0.275632,0.277412,0.310625,2
0,0.058824,0,0.02,0,0.02,0.02,0,0,0.341191,0.344413,0.396236,0
0,0.013055,0,0,0.007853,0.007853,0,0,0,0.506788,0.544543,0.642765,1
0,0.006667,0,0,0.003339,0.001669,0.001669,0,0,0.746655,0.807082,0.960342,2
0,0.022472,0,0,0,0,0,0,0,0.553679,0.587087,0.692063,1
0,0.02509,0,0.003597,0.010791,0,0.003597,0,0,0.172007,0.169999,0.180615,1
0,0,0,0,0.017241,0,0,0,0,0.321105,0.336540,0.391400,2
0,0.002415,0,0.002421,0.002421,0.002421,0,0,0,0.354369,0.379736,0.447439,1
0.009642,0,0,0,0,0,0,0,0,0.567894,0.615184,0.729441,0
0,0.025641,0,0.025974,0,0.012987,0,0,0,0.570790,0.606616,0.714067,0
0,0.010791,0,0,0,0.01083,0,0,0.00361,0.276588,0.276612,0.313266,2
0.103448,0.034483,0,0,0,0,0.017544,0,0,0.086854,0.086683,0.087669,0
0,0.008282,0,0.004149,0.002075,0.002075,0.004149,0,0,0.529931,0.571576,0.673933,0
0,0.003708,0,0,0.00495,0.001238,0.001238,0,0,0.696206,0.752927,0.895471,2
0,0.022472,0,0,0.011364,0,0,0,0,0.559850,0.593601,0.701722,0
0.003521,0.007042,0,0,0,0.003534,0,0,0,0.175425,0.179711,0.192187,0
0,0,0,0,0,0,0,0,0,0.264798,0.280732,0.316910,0
0,0.005935,0,0,0.005952,0.002976,0,0,0,0.512307,0.551005,0.650944,0
0,0.001567,0,0,0,0.00157,0,0,0,0.760136,0.823283,0.979847,0
0,0.041096,0,0,0,0.027778,0,0,0,0.505496,0.533887,0.627924,0
0,0.020325,0,0,0.004082,0.004082,0.004082,0,0,0.203921,0.199868,0.215394,0
0,0.018868,0,0.019231,0.038462,0.019231,0,0,0,0.170338,0.168808,0.186024,0
0,0.009677,0,0,0.016181,0,0.003236,0,0,0.482432,0.514052,0.604971,0
0,0.002222,0,0.002227,0.002227,0.002227,0,0,0,0.673374,0.727968,0.864103,0
0,0.021505,0,0,0.032609,0.01087,0,0,0,0.404141,0.424075,0.497352,0
0,0.017621,0,0,0.026549,0,0.004425,0,0,0.191375,0.191382,0.206826,0
0,0,0,0,0,0,0,0,0,0.410590,0.439930,0.512994,1
0,0,0,0,0,0,0,0,0,0.566853,0.611916,0.726220,0
0,0.001208,0,0,0,0,0,0,0,0.753572,0.816706,0.971961,0
0,0.011494,0,0,0.011628,0.011628,0,0,0,0.560427,0.595703,0.704096,0
0,0.003636,0,0,0.007299,0.00365,0,0,0,0.258614,0.256013,0.286153,0
0,0,0,0,0,0,0,0,0,0.246916,0.267581,0.301032,1
0,0.003663,0,0,0,0,0,0,0,0.361953,0.386851,0.455354,0
0.007508,0.003003,0,0,0,0,0.001504,0,0,0.573460,0.620310,0.734340,1
0,0.038462,0,0.019417,0.009709,0.009709,0.019417,0,0,0.309936,0.325329,0.377879,0
0,0,0,0,0,0,0,0,0,0.250887,0.255197,0.282224,0
0,0.015873,0,0,0,0,0,0,0,0.050661,0.050332,0.038808,1
0.025547,0.00365,0,0,0,0,0,0,0,0.207523,0.226641,0.252203,0
0.022866,0.001524,0,0,0,0,0,0,0,0.414402,0.449482,0.529320,0
0,0,0,0,0.012821,0,0,0,0,0.354730,0.378415,0.436569,0
0,0.014925,0,0.003745,0.011236,0.007491,0.003745,0,0,0.262777,0.264684,0.295922,0
0,0.030769,0,0,0,0,0.015625,0,0,0.467917,0.493741,0.576969,0
0,0.01108,0,0.002778,0.013889,0.002778,0.002778,0,0,0.517317,0.554114,0.654931,0
0,0.020701,0,0.001595,0.00319,0.001595,0.007974,0,0,0.664044,0.716265,0.850777,0
0,0.012195,0,0,0.012346,0.012346,0,0,0,0.554663,0.588036,0.693866,0
0.003546,0.014184,0,0,0.014235,0.003559,0,0,0,0.204217,0.204617,0.225088,0
0,0.018182,0,0,0.018519,0,0,0,0,0.366434,0.380832,0.441386,1
0,0.007722,0,0,0.007752,0.003876,0,0,0,0.323169,0.339271,0.387417,0
0,0.005597,0,0.001869,0.001869,0,0.001869,0,0,0.706486,0.763533,0.907788,0
0,0.04,0,0.013514,0.013514,0.027027,0,0,0,0.473574,0.498490,0.584108,0
0,0.031373,0,0.003937,0.007874,0,0.007874,0,0,0.233656,0.236229,0.263195,0
0,0,0,0,0,0,0,0,0,0.333248,0.353486,0.408029,0
0,0.006515,0,0,0.009804,0,0,0,0,0.377821,0.403172,0.475394,0
0,0.00316,0,0,0.001582,0.001582,0,0,0,0.683955,0.739259,0.878984,0
0,0,0,0,0.040816,0,0,0,0,0.570899,0.608174,0.719557,0
0,0.012903,0,0,0,0,0.003236,0,0,0.263756,0.273031,0.305017,0
0,0,0,0,0,0,0,0,0,0.302700,0.319702,0.365791,0
0,0.024561,0,0,0.014085,0.014085,0.003521,0,0,0.395673,0.420315,0.495150,0
0.001942,0.003883,0,0,0,0.001946,0,0,0,0.730456,0.789733,0.939194,0
0,0.01087,0,0,0.032967,0.010989,0,0,0,0.545869,0.582008,0.688456,0
0,0.021084,0,0,0.006042,0.003021,0.003021,0,0,0.251475,0.258329,0.291168,0
0,0,0,0,0,0,0,0,0,0.314268,0.327821,0.368049,0
0,0.01194,0,0,0.005988,0.005988,0,0,0,0.437526,0.469581,0.552612,1
0.004233,0.003175,0.001059,0,0,0,0.001059,0,0,0.641343,0.693784,0.824627,2
0,0.021053,0,0,0,0,0,0,0,0.487478,0.519265,0.608987,0
0,0.014134,0,0,0.014184,0,0.003546,0,0,0.246420,0.249991,0.279536,1
0,0.012821,0,0,0.025974,0,0,0,0,0.432164,0.456849,0.532350,0
0,0.008333,0,0.004184,0,0,0.004184,0,0,0.347871,0.371166,0.435365,0
0.00432,0.006479,0,0.004329,0,0.002165,0.002165,0,0,0.535700,0.577899,0.684392,0
0,0.012987,0,0,0.013158,0,0,0,0,0.487548,0.517665,0.608796,0
0.003774,0.015094,0,0.003788,0.003788,0.003788,0.007576,0,0,0.152199,0.155466,0.161618,0
0,0,0,0,0.010526,0,0,0,0,0.487416,0.508797,0.595565,1
0,0.021277,0,0.007117,0.003559,0.003559,0.007117,0,0,0.359740,0.383056,0.450343,0
0,0,0,0,0.002,0,0,0,0,0.701874,0.759094,0.901894,0
0,0.020408,0,0.010309,0.020619,0.010309,0.010309,0,0,0.562399,0.596727,0.706328,0
0,0.006431,0,0,0.003226,0,0,0,0,0.241716,0.249313,0.278647,0
0,0.034483,0,0,0,0,0.017544,0,0,0.204341,0.208204,0.229868,0
0,0.019194,0,0,0.007692,0.003846,0.005769,0,0,0.336592,0.360171,0.420802,0
0.009488,0,0,0,0,0,0,0,0,0.564003,0.609831,0.721685,0
0,0.037037,0,0,0.037383,0.018692,0.009346,0,0,0.508709,0.536749,0.634417,0
0.003344,0.013378,0,0,0.010067,0.003356,0.003356,0,0,0.202007,0.210807,0.229969,0
0.012048,0,0,0,0,0,0,0,0,0.267015,0.281842,0.319546,1
0.02934,0.002445,0,0,0.002451,0,0,0,0,0.174178,0.191216,0.210619,0
0.0075,0.0175,0,0.005013,0,0.010025,0.007519,0,0,0.385492,0.415894,0.489254,0
0.076087,0.01087,0,0,0.021978,0.010989,0,0,0,0.303141,0.319726,0.370812,0
0,0.01107,0,0,0.007407,0.007407,0,0,0,0.192010,0.189633,0.204774,0
0,0.016667,0,0,0,0,0,0,0,0.334050,0.345384,0.393401,0
0.008746,0.005831,0,0,0,0,0,0,0,0.371130,0.397757,0.465375,0
0.004228,0,0,0,0.002119,0,0,0,0,0.677220,0.732268,0.870939,0
0,0.033333,0,0.011236,0.033708,0.022472,0.011236,0,0,0.530816,0.563585,0.667722,0
0,0.017007,0,0,0.003413,0.003413,0.003413,0,0,0.276398,0.286416,0.323108,0
0,0,0,0,0,0,0,0,0,0.291873,0.303526,0.344791,0
0.003745,0.007491,0,0.003759,0.011278,0.007519,0,0,0,0.375150,0.400751,0.471433,0
0,0.004594,0,0,0,0.001534,0,0,0,0.704225,0.759622,0.902167,1
0,0.022222,0,0,0.022472,0.022472,0,0,0,0.536003,0.572352,0.677651,0
0,0.022951,0,0.003289,0,0.003289,0.009868,0,0,0.289093,0.300341,0.340525,0
0,0.080645,0,0.016393,0.032787,0.016393,0.032787,0,0,0.391919,0.404015,0.469405,0
0,0.013289,0,0,0.01,0.013333,0,0,0,0.470567,0.503552,0.594215,0
0,0.009346,0,0.004684,0.002342,0.004684,0.002342,0,0,0.673823,0.726891,0.863504,0
0,0.022472,0,0,0.034091,0.011364,0,0,0,0.517482,0.544811,0.643870,0
0,0.007407,0,0,0.026022,0.003717,0,0,0,0.187080,0.186696,0.201515,0
0,0.02,0,0,0.020408,0,0,0,0,0.290372,0.299795,0.341479,0
0,0.005391,0,0,0.006748,0.005398,0,0,0,0.600929,0.647017,0.767613,2
0,0,0,0,0,0,0,0,0,0.725659,0.783317,0.931034,1
0,0.009804,0,0,0.039604,0.009901,0,0,0,0.567159,0.601617,0.712074,0
0,0.003125,0,0,0.003135,0,0,0,0,0.263759,0.273659,0.306079,0
0,0.017544,0,0,0.035714,0,0,0,0,0.119944,0.116316,0.119286,0
0,0.007782,0,0,0.015625,0.007812,0,0,0,0.311855,0.330200,0.386824,0
0.012214,0.001527,0,0,0,0,0,0,0,0.693752,0.750331,0.891625,0
0,0.032967,0,0.022222,0.022222,0.011111,0,0,0,0.551756,0.583580,0.689157,0
0,0.026022,0,0,0.018657,0.003731,0.007463,0,0,0.200018,0.199047,0.214766,0
0,0,0,0,0.04878,0,0,0,0,0.170950,0.168729,0.188087,1
0.003195,0.00639,0,0,0,0,0,0,0,0.325255,0.346788,0.405039,0
0,0.017032,0,0.002439,0.002439,0.014634,0.002439,0,0,0.669072,0.718398,0.852885,0
0,0,0,0,0,0,0,0,0,0.533874,0.567620,0.670709,0
0,0.003484,0,0.003497,0.003497,0.003497,0,0,0,0.287217,0.298252,0.335835,1
0.038462,0,0,0,0,0,0,0,0,0.174306,0.183554,0.193008,0
0.009058,0.014493,0,0.00363,0.010889,0.005445,0.001815,0,0,0.523702,0.563793,0.665388,0
0.005263,0.002632,0.002635,0,0.001318,0,0.001318,0,0,0.556339,0.602041,0.714020,1
0,0.0125,0,0,0,0,0,0,0,0.527223,0.557661,0.656736,0
0,0.005155,0,0,0.010336,0,0,0,0,0.229393,0.240140,0.264848,1
0,0.018868,0,0,0.019231,0.019231,0,0,0,0.242274,0.236656,0.268807,0
0.006897,0.02069,0,0.00692,0.013841,0.00692,0.00692,0,0,0.376729,0.400445,0.467541,0
0,0.002865,0,0,0.002874,0,0,0,0,0.740663,0.802241,0.955225,0
0,0.034884,0,0.023529,0.047059,0.023529,0.011765,0,0,0.546170,0.580201,0.685672,0
0,0.01773,0,0.003559,0.010676,0.003559,0.003559,0,0,0.259433,0.268155,0.300979,0
0.070175,0,0,0,0,0,0,0,0,0.132829,0.137155,0.140051,0
0.002762,0.013812,0,0.00554,0.00277,0,0.00554,0,0,0.204857,0.222254,0.252329,0
0.020333,0.007394,0,0.001852,0.001852,0.001852,0.001852,0,0,0.524957,0.567427,0.671505,1
0,0.025316,0,0,0.012821,0.012821,0,0,0,0.458623,0.478088,0.560755,0
0.007782,0.003891,0,0,0.003906,0,0,0,0,0.147555,0.149868,0.152996,0
0,0.032787,0,0,0.033333,0,0,0,0,0.390257,0.402443,0.463634,0
0,0.009346,0,0,0.004684,0.004684,0,0,0,0.536872,0.577024,0.682999,0
0.012784,0.004261,0,0,0.001422,0.001422,0.001422,0,0,0.586208,0.634518,0.753070,0
0,0.021277,0,0,0.043011,0.010753,0,0,0,0.433083,0.455425,0.535250,0
0,0.009434,0,0,0.009464,0,0,0,0,0.224170,0.228953,0.252644,0
0,0.019231,0,0,0,0,0,0,0,0.271724,0.271651,0.306581,0
0,0.008949,0,0.002242,0.006726,0,0.002242,0,0,0.516260,0.557166,0.658393,0
0,0,0,0,0,0,0,0,0,0.714983,0.773006,0.918156,0
0,0.049383,0,0.025,0.0125,0.0125,0.025,0,0,0.462497,0.493446,0.579932,0
0.025,0.010714,0,0,0.007168,0.003584,0,0,0,0.178580,0.179966,0.188432,0
0,0,0,0,0.014286,0,0,0,0,0.399938,0.416802,0.479487,0
0,0.005882,0,0.00295,0.00295,0,0.00295,0,0,0.389093,0.416704,0.489647,0
0,0.008389,0,0.001681,0,0.008403,0,0,0,0.723258,0.780027,0.927590,0
0,0.012195,0,0,0.012346,0,0,0,0,0.491144,0.520282,0.613658,0
0,0.003175,0,0,0.003185,0,0,0,0,0.270157,0.278885,0.311677,0
0,0,0,0,0,0,0,0,0,0.081861,0.086160,0.076358,0
0,0.018519,0,0,0.018587,0,0.007435,0,0,0.294480,0.311552,0.362537,0
0,0.018229,0,0,0,0.002611,0.002611,0,0,0.692688,0.745294,0.884526,0
0,0,0,0,0.051282,0,0,0,0,0.481625,0.506358,0.597219,0
0.01087,0.003623,0,0,0.007273,0,0,0,0,0.128953,0.129688,0.131401,1
0,0.018519,0,0,0.037736,0,0,0,0,0.328018,0.339839,0.389872,0
0,0.007273,0,0,0,0,0,0,0,0.416287,0.446002,0.524906,0
0,0.013825,0,0,0,0.006928,0,0,0,0.731677,0.789400,0.938767,1
0,0.024096,0,0.012195,0.012195,0.012195,0.012195,0,0,0.560963,0.595505,0.700331,0
0,0.003876,0,0.003891,0.007782,0,0,0,0,0.211708,0.213129,0.234642,0
0,0.065217,0,0.022222,0.044444,0.022222,0.022222,0,0,0.276845,0.265745,0.301625,0
0.013158,0.016447,0,0.006601,0.0033,0.0033,0.006601,0,0,0.395900,0.424096,0.498652,0
0.002358,0.009434,0,0.004728,0,0.004728,0.004728,0,0,0.669648,0.724336,0.861590,0
0,0.046512,0,0.011765,0,0,0.023529,0,0,0.393129,0.418494,0.487259,0
0.008646,0.005764,0,0,0.00289,0.00289,0,0,0,0.190921,0.197019,0.215401,0
0,0,0,0,0.020833,0,0,0,0,0.115009,0.111038,0.111161,0
0,0.004706,0,0,0.009434,0.004717,0,0,0,0.515801,0.555128,0.655844,0
0,0.007752,0,0.002591,0,0.002591,0.002591,0,0,0.684924,0.740896,0.880599,0
0,0.022727,0,0.011494,0.034483,0.011494,0.011494,0,0,0.330837,0.348902,0.407745,0
0.004032,0.020161,0,0,0.004049,0,0.004049,0,0,0.192111,0.197675,0.215470,0
0,0.014706,0,0,0.014925,0,0,0,0,0.418622,0.442725,0.509435,1
0,0.006849,0,0,0.001959,0.001959,0.000979,0,0,0.670285,0.723591,0.860241,2
0,0,0,0,0.001553,0,0,0,0,0.739497,0.799264,0.950419,2
0,0.04878,0,0.012346,0,0.037037,0.012346,0,0,0.460981,0.479709,0.562145,0
0,0.010989,0,0,0.007353,0,0,0,0,0.251502,0.258664,0.289754,2
0,0.074074,0,0,0.037736,0.018868,0.018868,0,0,0.328252,0.326960,0.378829,0
0,0.019881,0,0.001992,0.005976,0.007968,0.003984,0,0,0.534029,0.575441,0.680677,0
0.00155,0.004651,0.001553,0,0.001553,0.004658,0,0,0,0.673342,0.726458,0.863585,0
