@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.061,0.891,0.048,0.166,0.635,0.209,0.302,0
0.164,0.782,0.054,0.544,0.19,0.243,0.192,0
0.883,0.054,0.063,0.111,0.634,0.262,0.357,0
0.044,0.03,0.925,0.108,0.506,0.207,0.333,2
0.329,0.607,0.064,0.279,0.682,0.4,0.358,0
0.512,0.442,0.046,0.321,0.454,0.318,0.337,0
0.088,0.884,0.028,0.478,0.438,0.456,0.398,0
0.218,0.646,0.136,0.686,0.256,0.213,0.339,0
0.933,0.006,0.061,0.283,0.36,0.396,0.415,0
0.388,0.499,0.114,0.919,0.075,0.454,0.397,0
0.166,0.057,0.777,0.103,0.715,0.239,0.343,0
0.113,0.701,0.186,0.353,0.504,0.375,0.382,1
0.6,0.16,0.241,0.908,0.087,0.317,0.371,0
0.216,0.691,0.093,0.173,0.755,0.198,0.445,1
0.319,0.102,0.579,0.103,0.732,0.366,0.389,0
0.272,0.668,0.06,0.075,0.717,0.461,0.361,1
0.74,0.228,0.031,0.72,0.274,0.33,0.319,0
0.113,0.838,0.049,0.241,0.685,0.234,0.28,0
0.752,0.097,0.151,0.766,0.209,0.349,0.382,0
0.592,0.116,0.292,0.509,0.197,0.283,0.377,0
0.161,0.711,0.128,0.303,0.527,0.211,0.333,0
0.121,0.594,0.285,0.433,0.421,0.424,0.386,0
0.49,0.387,0.123,0.361,0.474,0.17,0.485,0
0.502,0.321,0.177,0.762,0.22,0.412,0.392,0
0.279,0.382,0.34,0.715,0.261,0.384,0.41,0
0.901,0.007,0.092,0.41,0.557,0.318,0.376,0
0.39,0.488,0.122,0.567,0.301,0.212,0.34,0
0.202,0.433,0.365,0.689,0.251,0.374,0.395,0
0.278,0.666,0.056,0.878,0.085,0.193,0.324,0
0.608,0.171,0.222,0.102,0.775,0.289,0.364,1
0.023,0.703,0.275,0.041,0.396,0.211,0.322,2
0.59,0.197,0.213,0.5,0.294,0.283,0.368,0
0.147,0.403,0.45,0.204,0.534,0.324,0.389,0
0.93,0.032,0.037,0.448,0.466,0.309,0.356,0
0.43,0.543,0.027,0.472,0.474,0.231,0.322,0
0.115,0.832,0.053,0.5,0.476,0.433,0.378,0
0.087,0.46,0.454,0.028,0.833,0.349,0.424,1
0.95,0.012,0.038,0.745,0.223,0.319,0.371,0
0.14,0.815,0.045,0.775,0.179,0.207,0.336,0
0.229,0.611,0.16,0.23,0.684,0.421,0.392,0
0.166,0.49,0.344,0.152,0.77,0.328,0.367,0
0.291,0.656,0.053,0.362,0.57,0.225,0.317,0
0.906,0.003,0.091,0.363,0.552,0.377,0.443,0
0.067,0.808,0.125,0.746,0.211,0.395,0.371,0
0.116,0.677,0.207,0.149,0.689,0.317,0.325,1
0.134,0.851,0.015,0.04,0.958,0.34,0.31,0
0.173,0.787,0.039,0.616,0.375,0.269,0.312,0
0.711,0.142,0.147,0.384,0.437,0.274,0.268,0
0.176,0.178,0.646,0.686,0.264,0.416,0.384,0
0.583,0.322,0.095,0.592,0.352,0.394,0.409,0
0.699,0.196,0.105,0.457,0.391,0.288,0.339,0
0.074,0.882,0.045,0.653,0.31,0.199,0.317,0
0.128,0.739,0.133,0.284,0.644,0.387,0.397,0
0.936,0.025,0.038,0.882,0.088,0.31,0.363,0
0.121,0.803,0.076,0.881,0.102,0.221,0.349,0
0.014,0.912,0.075,0.296,0.515,0.419,0.402,0
0.268,0.444,0.287,0.745,0.219,0.463,0.375,0
0.844,0.061,0.095,0.338,0.489,0.341,0.376,0
0.051,0.88,0.069,0.212,0.503,0.19,0.306,0
0.066,0.82,0.114,0.845,0.116,0.461,0.398,0
0.651,0.245,0.104,0.147,0.76,0.334,0.367,0
0.126,0.722,0.153,0.347,0.586,0.388,0.392,1
0.065,0.875,0.059,0.802,0.181,0.34,0.306,0
0.384,0.244,0.372,0.248,0.418,0.254,0.34,0
0.091,0.831,0.078,0.097,0.748,0.172,0.547,1
0.083,0.74,0.178,0.09,0.717,0.392,0.378,1
0.382,0.607,0.011,0.62,0.276,0.422,0.388,0
0.857,0.075,0.068,0.695,0.257,0.312,0.36,0
0.487,0.489,0.023,0.794,0.152,0.188,0.32,0
0.388,0.437,0.175,0.112,0.622,0.216,0.312,0
0.661,0.063,0.276,0.504,0.337,0.375,0.424,0
0.295,0.478,0.227,0.215,0.71,0.273,0.366,0
0.533,0.432,0.035,0.891,0.104,0.2,0.33,0
0.929,0.026,0.044,0.874,0.118,0.308,0.387,0
0.252,0.572,0.176,0.325,0.599,0.417,0.362,0
0.849,0.051,0.1,0.481,0.423,0.301,0.358,0
0.16,0.733,0.108,0.869,0.122,0.416,0.353,0
0.852,0.086,0.063,0.729,0.241,0.355,0.379,0
0.114,0.851,0.035,0.176,0.748,0.425,0.358,1
0.904,0.05,0.045,0.947,0.05,0.29,0.345,0
0.763,0.192,0.045,0.481,0.413,0.209,0.33,0
0.852,0.06,0.088,0.751,0.204,0.352,0.4,0
0.003,0.916,0.082,0.288,0.522,0.404,0.372,0
0.157,0.826,0.016,0.278,0.696,0.467,0.385,0
0.581,0.23,0.189,0.255,0.629,0.27,0.362,0
0.752,0.221,0.027,0.388,0.407,0.207,0.334,0
0.922,0.013,0.065,0.651,0.303,0.345,0.354,0
0.259,0.665,0.076,0.745,0.202,0.427,0.386,0
0.127,0.584,0.289,0.449,0.398,0.414,0.398,2
0.501,0.285,0.215,0.1,0.532,0.266,0.365,0
0.516,0.422,0.062,0.545,0.335,0.216,0.339,0
0.021,0.843,0.136,0.744,0.232,0.414,0.39,0
0.239,0.619,0.143,0.07,0.869,0.214,0.338,0
0.836,0.08,0.084,0.239,0.481,0.322,0.37,0
0.035,0.728,0.236,0.149,0.551,0.177,0.282,1
0.965,0.01,0.025,0.58,0.374,0.385,0.35,0
0.084,0.755,0.161,0.82,0.111,0.415,0.394,0
0.346,0.592,0.061,0.573,0.386,0.438,0.352,0
0.65,0.34,0.011,0.178,0.817,0.433,0.345,0
0.137,0.854,0.009,0.11,0.884,0.385,0.295,0
0.836,0.144,0.021,0.58,0.397,0.424,0.334,0
0.28,0.697,0.023,0.266,0.516,0.452,0.337,0
0.826,0.14,0.034,0.684,0.301,0.365,0.405,0
0.735,0.231,0.034,0.508,0.46,0.191,0.321,0
0.991,0.001,0.008,0.661,0.241,0.348,0.38,0
0.084,0.878,0.038,0.282,0.673,0.4,0.382,1
0.188,0.749,0.063,0.302,0.49,0.385,0.346,0
0.496,0.397,0.107,0.18,0.715,0.226,0.635,1
0.281,0.577,0.142,0.494,0.425,0.199,0.304,0
0.038,0.15,0.812,0.001,0.076,0.259,0.33,0
0.351,0.422,0.227,0.142,0.795,0.293,0.377,0
0.281,0.676,0.042,0.56,0.369,0.196,0.278,1
0.93,0.042,0.028,0.799,0.102,0.363,0.395,0
0.659,0.212,0.129,0.571,0.404,0.212,0.333,0
0.257,0.481,0.262,0.847,0.144,0.428,0.399,0
0.258,0.031,0.712,0.013,0.357,0.275,0.355,2
0.017,0.697,0.285,0.022,0.081,0.191,0.32,2
0.701,0.163,0.136,0.082,0.798,0.377,0.387,0
0.236,0.664,0.099,0.484,0.481,0.399,0.39,2
0.425,0.287,0.288,0.312,0.565,0.344,0.398,0
0.127,0.715,0.158,0.163,0.696,0.213,0.321,1
0.386,0.573,0.042,0.45,0.463,0.422,0.384,1
