@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.104118,0
3,1.527889,2
5,1.280294,1
1,0.904797,0
2,0.99432,0
3,1.345568,0
4,0.912841,0
5,0.778721,0
2,0.818747,0
3,1.077013,0
5,0.94175,1
3,1.389588,1
5,0.962215,0
1,0.823284,0
2,1.173221,0
3,1.411269,1
5,0.914347,0
3,1.846213,1
1,1.253674,2
2,1.437861,2
3,1.20973,2
5,1.000717,0
2,1.481627,1
3,0.997185,1
5,0.984415,0
2,0.927009,0
3,1.012789,0
4,0.974228,0
1,1.150967,0
2,1.253586,0
5,0.855726,0
1,0.930881,0
2,1.019402,0
3,1.016403,0
3,1.671447,2
3,1.796937,1
4,1.014015,0
5,1.052054,0
1,1.071084,0
2,0.988434,1
3,1.695264,2
4,0.943534,0
5,1.160971,0
1,1.362901,1
2,0.795456,0
3,1.314195,1
4,1.025383,0
5,0.841505,1
2,2.019097,0
3,0.715161,0
4,1.082222,0
5,1.139118,0
1,0.904797,0
3,1.064365,0
4,0.912841,0
5,0.957706,0
1,0.98631,0
2,0.710485,0
3,0.691837,0
2,0.950299,0
3,1.933596,1
5,2.069768,2
1,0.904797,0
2,0.862256,0
3,0.747027,0
4,0.991279,0
5,1.146749,0
1,0.789048,0
2,1.279691,0
1,0.842847,0
2,1.046532,0
3,0.812892,0
4,1.172029,0
5,1.01147,0
1,1.695475,2
2,0.654178,0
3,0.884179,0
4,0.892379,0
1,0.701014,0
2,0.693593,0
3,1.033321,0
4,0.970817,0
2,0.978452,1
3,0.933619,1
4,1.02311,0
5,0.821386,0
1,1.000983,0
2,0.756554,0
3,0.567826,0
4,0.992416,0
5,0.937587,0
2,0.981011,1
3,0.986344,2
2,1.062144,1
3,1.193961,0
1,0.961856,0
2,1.238485,0
3,1.329635,2
5,0.985455,0
1,0.872192,0
1,0.873822,0
3,0.740128,0
4,1.059487,0
5,0.789127,0
2,1.332927,0
1,1.022176,1
2,0.698967,0
3,1.094752,1
4,1.193628,0
1,1.04337,1
2,0.702551,0
3,1.078162,0
4,0.900336,0
2,0.924193,0
3,1.032828,0
5,0.981293,0
3,0.882043,0
5,0.886944,0
1,0.979789,0
2,0.787522,0
3,1.039891,0
1,1.061302,0
3,0.846564,0
2,0.858673,1
3,1.553349,2
4,1.084496,0
1,1.287909,0
2,0.614508,0
3,0.760988,0
5,0.91955,0
1,1.579727,1
2,0.723026,0
3,0.824554,0
1,0.960226,0
2,1.335742,0
3,0.867096,0
4,1.228868,0
5,1.038526,0
1,1.366162,1
2,1.049347,0
3,0.658165,0
4,1.053803,0
5,0.943484,0
1,0.98305,0
2,0.878636,0
3,0.778563,0
1,0.948814,0
2,0.683611,0
3,0.703992,0
5,1.113103,0
1,0.942293,0
2,0.659297,0
3,1.077013,0
5,0.934812,0
2,0.802111,0
5,0.998289,1
1,0.85915,0
2,1.413803,0
3,1.248986,1
5,1.346199,1
1,0.873822,0
2,0.744269,0
3,0.574889,0
1,0.943923,0
2,0.927264,0
3,0.888942,1
4,0.909431,0
5,0.892841,0
3,1.15799,0
4,1.076539,0
2,1.146348,0
3,0.753597,0
4,0.93103,0
5,0.972968,0
2,0.870446,0
1,0.839586,0
2,0.691801,0
5,0.960134,1
2,0.778564,0
3,0.69775,0
4,0.978775,0
5,1.204677,0
1,0.806981,0
2,1.090041,0
3,0.637305,0
4,1.003784,0
5,0.861623,0
5,0.948687,2
2,1.288649,0
3,1.059602,0
5,1.036792,0
3,0.941175,0
2,0.893737,0
3,1.229112,1
4,0.845771,0
5,0.98823,0
1,0.891755,0
2,0.758345,0
3,0.848371,0
4,0.919662,0
1,0.821653,0
2,0.679772,0
3,0.578995,0
4,0.99469,0
5,1.107553,1
1,0.994462,0
2,0.943389,1
3,0.794989,0
5,2.091968,0
2,0.691033,0
3,0.612995,0
5,0.906716,0
2,1.003278,2
3,1.303519,2
4,1.085633,0
5,1.01043,2
2,0.918818,0
3,0.984209,1
5,0.874457,1
