@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.59307,0
2,10,-0.440688,4.479066,1.101291,0
3,12,0.092127,4.476359,1.533413,2
4,3,0.906286,2.234771,1.751106,2
5,16,0.283345,5.282326,1.284867,1
1,2,-0.032875,4.185434,0.909264,0
2,8,-0.151472,3.717095,0.991775,0
3,12,0.170735,3.710519,1.350432,0
4,2,-0.28529,3.489355,0.916051,0
5,8,0.040973,3.744269,0.781503,0
1,2,-0.142526,3.201368,0.784752,0
2,8,-0.013152,3.451455,0.816651,0
3,5,-0.261522,3.226075,1.080906,0
4,2,0.75245,3.406319,0.897798,0
5,7,0.016583,3.373647,1.054767,0
1,2,-0.453439,4.374485,1.173033,0
2,10,0.063536,4.249956,1.669296,0
3,5,-0.189698,4.079849,0.597903,0
4,2,1.285321,2.899975,1.267413,0
5,7,-0.20941,7.094787,0.945113,1
1,2,0.080034,4.948661,1.2828,1
2,12,-0.160537,4.073898,1.653469,0
3,8,-0.205644,2.717923,1.394612,1
4,2,1.340593,2.743845,0.94457,0
5,7,0.121952,5.802987,0.965652,0
1,2,-0.163256,4.538522,0.827349,0
2,8,-0.006814,3.969727,1.170218,0
3,12,0.109875,4.502463,1.416371,1
4,2,0.89193,2.593907,1.140785,0
5,7,-0.155943,4.498704,0.917613,0
1,2,0.011422,4.491303,0.978074,0
2,12,-0.37783,3.764708,1.265949,0
3,8,0.353406,4.198062,1.852888,1
4,2,1.197869,2.095023,0.952556,0
5,7,0.084986,2.574422,0.920398,0
1,2,-0.232815,4.094864,1.259864,2
2,8,-0.255808,4.251957,1.434181,2
3,7,0.127097,4.352923,1.214103,2
4,2,0.854873,2.638,0.997046,0
5,7,0.009956,4.445478,1.004292,0
1,2,0.03638,4.433939,1.155011,2
2,11,-0.00104,5.38112,1.477834,1
3,9,-0.60243,3.762812,1.00079,1
4,2,1.09728,2.927803,0.751778,0
5,6,0.154677,4.589115,0.987931,0
1,3,0.175963,4.827151,1.621931,1
2,8,-0.008638,4.05231,0.924636,0
3,6,0.024367,4.063057,1.016451,0
4,2,0.287437,4.036506,0.977653,0
5,7,-0.123072,3.97339,0.876884,0
1,2,0.013547,4.870147,1.597356,0
2,8,-0.056102,4.162634,0.893491,0
3,3,0.307867,3.268091,0.734396,0
4,1,-0.23608,2.913419,1.032411,0
5,7,0.008568,4.193045,0.894638,0
1,2,0.077831,3.901367,1.15665,0
2,14,-0.292841,3.400645,1.250377,0
3,4,0.309557,3.462795,0.706208,0
4,2,0.992999,3.147476,0.989061,0
5,6,0.148549,3.393658,0.858783,0
1,2,0.268802,4.657121,0.935477,0
2,8,0.073706,4.515958,1.016793,0
3,7,-0.551595,3.946242,1.020078,0
4,2,1.116552,2.248583,1.030129,0
5,7,-0.001155,3.992876,1.168599,0
1,2,-0.060947,5.127048,1.11733,0
2,8,-0.104149,3.657304,0.72143,0
3,12,0.103884,4.301709,1.67749,2
4,2,1.256537,2.805388,1.014158,0
5,7,-0.193745,4.546815,0.867485,0
1,2,-0.127271,5.909694,1.048521,0
2,10,0.052281,4.665842,1.225359,0
3,9,0.065075,3.57853,1.803434,1
4,2,1.726038,4.217083,1.017581,0
5,7,0.349758,5.32793,1.055812,0
1,2,-0.282519,4.445331,1.076372,0
2,8,-0.195382,5.047678,0.985903,1
3,10,-0.149205,3.350088,1.701393,2
4,2,0.32809,2.916137,0.946852,0
5,7,-0.009528,4.917948,1.165118,0
1,2,-0.277818,3.406422,1.369631,1
2,8,-0.36116,3.649491,0.79342,0
3,7,-0.361721,4.131687,1.318946,1
4,2,0.665858,4.009388,1.028988,0
5,7,0.004748,3.817433,0.84451,1
1,2,0.042799,3.68073,0.989542,0
2,10,0.057469,3.258206,2.013929,0
3,5,-0.403206,2.917086,0.717747,0
4,2,0.62472,3.016237,1.086028,0
5,7,-0.019634,4.000689,1.143187,0
1,2,0.071029,3.670158,0.909264,0
2,8,-0.091109,3.442497,0.875876,0
3,7,-0.430852,3.438863,1.068213,0
4,1,1.023533,3.169606,0.916051,0
5,7,0.099571,3.850844,0.961126,0
1,2,0.414888,3.685902,0.99118,0
2,8,-0.031347,3.455159,0.708666,0
3,2,0.016333,3.377466,0.694338,0
4,2,0.442573,3.455691,0.902361,0
5,7,-0.113621,3.414336,0.95486,0
1,2,-0.145349,4.574408,0.986265,2
2,8,-0.053105,4.94207,0.947866,0
3,18,0.234595,4.223454,1.940587,1
4,2,0.607439,3.862416,1.238893,2
5,10,-0.096584,4.426974,2.077161,2
1,2,0.426579,3.953887,0.909264,0
2,8,0.103014,3.422389,0.860049,0
3,8,-0.55713,3.185894,0.749727,0
4,2,1.144368,1.627654,0.994765,0
5,7,-0.10043,3.561084,1.150845,0
1,2,-0.064363,3.706473,0.792944,0
2,8,-0.16526,3.358486,1.276416,0
3,5,-0.508232,2.965272,0.869242,0
4,2,0.615197,3.045249,0.932022,0
5,7,0.168932,4.206562,0.808307,0
1,2,-0.222063,3.909108,0.847008,0
2,8,-0.051539,3.368784,1.043853,0
3,3,-0.24317,3.104877,0.815831,0
4,2,0.38199,3.488715,1.17615,0
5,7,0.063883,3.58635,1.015083,0
1,2,0.07678,3.784312,1.703847,2
2,8,0.115364,4.840624,0.652504,0
3,5,-0.464484,2.41161,0.887375,0
4,2,0.467076,3.247011,0.895517,0
5,7,-0.074416,5.288506,0.808307,0
1,2,-0.664974,3.647504,0.704475,0
2,8,-0.181012,3.439014,0.691817,0
3,7,-0.49615,3.92146,1.037057,0
4,2,1.224945,2.781845,0.974231,0
5,7,0.233234,4.158115,0.784287,0
1,2,-0.17055,3.74833,0.784752,0
2,8,-0.293935,3.763955,0.643824,0
3,2,0.159708,3.395909,0.578451,0
4,2,0.196718,3.314387,0.882968,0
5,7,0.120104,3.773922,1.027963,1
1,2,-0.254526,4.972385,0.827349,2
2,9,-0.38151,4.623354,0.975947,1
3,5,0.518983,4.459865,0.936994,1
4,2,1.161504,1.857721,1.026707,0
5,7,-0.212385,4.915703,0.82432,0
1,2,-0.65602,4.892608,1.005925,0
2,8,-0.176254,5.179627,0.754617,0
3,2,-0.382317,1.596783,0.569878,0
4,2,0.698922,2.224549,0.995906,0
5,8,0.122661,4.657423,0.940936,0
1,2,-0.026514,3.659692,1.187778,1
2,8,-0.187858,3.389889,0.896554,2
3,2,-0.053719,3.511417,0.508885,1
4,2,0.829756,3.68832,0.90122,0
5,7,0.011575,3.691581,1.085053,2
1,2,0.396272,4.929609,0.850285,0
2,8,0.053926,4.360455,0.9785,1
3,6,0.19589,5.654631,0.98991,2
4,2,0.564668,4.000085,1.018721,1
5,7,-0.236352,4.20734,0.974354,1
1,2,0.242624,5.033199,0.973159,2
2,10,-0.114853,3.864322,1.059425,1
3,7,-0.591415,3.093536,1.198278,0
4,2,0.524672,2.796639,0.893235,0
5,7,0.250001,5.78014,0.970873,2
