@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.099765,0
3,1.537378,2
5,1.279103,1
2,0.815519,0
3,1.083701,0
5,0.940873,1
3,1.398217,1
5,0.96132,0
1,0.826236,0
2,1.168596,0
3,1.420033,1
5,0.913496,0
3,1.857679,1
1,1.258169,2
2,1.432192,2
3,1.217242,2
5,0.999786,0
2,1.475785,1
3,1.003378,1
5,0.983499,0
2,0.923354,0
3,1.019079,0
4,0.975458,0
1,1.155094,0
2,1.248643,0
5,0.85493,0
1,0.934219,0
2,1.015383,0
3,1.022715,0
3,1.681827,2
3,1.808097,1
4,1.015296,0
5,1.051075,0
1,1.074925,0
2,0.984537,1
3,1.705792,2
4,0.944726,0
5,1.159891,0
1,1.367789,1
2,0.79232,0
3,1.322357,1
4,1.026678,0
5,0.840722,1
2,2.011137,0
3,0.719603,0
4,1.083589,0
5,1.138058,0
1,0.908042,0
3,1.070975,0
4,0.913994,0
5,0.956815,0
1,0.989847,0
2,0.707683,0
3,0.696134,0
2,0.946552,0
3,1.945605,1
5,2.067842,2
1,0.908042,0
2,0.858857,0
3,0.751666,0
4,0.992531,0
5,1.145682,0
1,0.791878,0
2,1.274646,0
1,0.845869,0
2,1.042406,0
3,0.817941,0
4,1.173509,0
5,1.010529,0
1,1.701555,2
2,0.651599,0
3,0.889669,0
4,0.893506,0
1,0.703528,0
2,0.690858,0
3,1.039738,0
4,0.972043,0
2,0.974594,1
3,0.939417,1
4,1.024402,0
5,0.820622,0
1,1.004572,0
2,0.753571,0
3,0.571352,0
4,0.99367,0
5,0.936715,0
2,0.977144,1
3,0.99247,2
2,1.057956,1
3,1.201376,0
1,0.965305,0
2,1.233602,0
3,1.337892,2
5,0.984538,0
1,0.875319,0
1,0.876955,0
3,0.744724,0
4,1.060825,0
5,0.788393,0
2,1.327671,0
1,1.025842,1
2,0.696212,0
3,1.101551,1
4,1.195135,0
1,1.047111,1
2,0.699781,0
3,1.084858,0
4,0.901473,0
2,0.920549,0
3,1.039242,0
5,0.98038,0
3,0.887521,0
5,0.886119,0
1,0.983303,0
2,0.784417,0
3,1.046349,0
1,1.065108,0
3,0.851822,0
2,0.855288,1
3,1.562995,2
4,1.085866,0
1,1.292528,0
2,0.612085,0
3,0.765714,0
5,0.918695,0
1,1.585392,1
2,0.720175,0
3,0.829675,0
1,0.963669,0
2,1.330476,0
3,0.872481,0
4,1.23042,0
5,1.03756,0
1,1.371061,1
2,1.04521,0
3,0.662253,0
4,1.055134,0
5,0.942606,0
1,0.986575,0
2,0.875172,0
3,0.783398,0
1,0.952217,0
2,0.680916,0
3,0.708364,0
5,1.112067,0
1,0.945672,0
2,0.656698,0
3,1.083701,0
5,0.933943,0
2,0.798948,0
5,0.997361,1
1,0.86223,0
2,1.408229,0
3,1.256743,1
5,1.344947,1
1,0.876955,0
2,0.741334,0
3,0.578459,0
1,0.947308,0
2,0.923609,0
3,0.894462,1
4,0.910579,0
5,0.89201,0
3,1.165181,0
4,1.077898,0
2,1.141828,0
3,0.758277,0
4,0.932206,0
5,0.972063,0
2,0.867014,0
1,0.842597,0
2,0.689074,0
5,0.95924,1
2,0.775495,0
3,0.702084,0
4,0.980011,0
5,1.203556,0
1,0.809875,0
2,1.085744,0
3,0.641263,0
4,1.005052,0
5,0.860821,0
5,0.947804,2
2,1.283569,0
3,1.066182,0
5,1.035827,0
3,0.94702,0
2,0.890213,0
3,1.236745,1
4,0.846839,0
5,0.987311,0
1,0.894953,0
2,0.755355,0
3,0.85364,0
4,0.920823,0
1,0.8246,0
2,0.677092,0
3,0.582591,0
4,0.995946,0
5,1.106523,1
1,0.998028,0
2,0.939669,1
3,0.799926,0
5,2.090021,0
2,1.278215,0
3,0.900578,1
2,0.688309,0
3,0.616802,0
5,0.905872,0
2,0.999323,2
3,1.311614,2
4,1.087004,0
5,1.00949,2
2,0.915196,0
3,0.990321,1
5,0.873643,1
