@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.099765,0
3,12,4.476359,1.537378,2
5,16,5.282326,1.279103,1
2,8,3.451455,0.815519,0
3,5,3.226075,1.083701,0
5,7,7.094787,0.940873,1
3,8,2.717923,1.398217,1
5,7,5.802987,0.96132,0
1,2,4.538522,0.826236,0
2,8,3.969727,1.168596,0
3,12,4.502463,1.420033,1
5,7,4.498704,0.913496,0
3,8,4.198062,1.857679,1
1,2,4.094864,1.258169,2
2,8,4.251957,1.432192,2
3,7,4.352923,1.217242,2
5,7,4.445478,0.999786,0
2,11,5.38112,1.475785,1
3,9,3.762812,1.003378,1
5,6,4.589115,0.983499,0
2,8,4.05231,0.923354,0
3,6,4.063057,1.019079,0
4,2,4.036506,0.975458,0
1,2,3.901367,1.155094,0
2,14,3.400645,1.248643,0
5,6,3.393658,0.85493,0
1,2,4.657121,0.934219,0
2,8,4.515958,1.015383,0
3,7,3.946242,1.022715,0
3,12,4.301709,1.681827,2
3,9,3.57853,1.808097,1
4,2,4.217083,1.015296,0
5,7,5.32793,1.051075,0
1,2,4.445331,1.074925,0
2,8,5.047678,0.984537,1
3,10,3.350088,1.705792,2
4,2,2.916137,0.944726,0
5,7,4.917948,1.159891,0
1,2,3.406422,1.367789,1
2,8,3.649491,0.79232,0
3,7,4.131687,1.322357,1
4,2,4.009388,1.026678,0
5,7,3.817433,0.840722,1
2,10,3.258206,2.011137,0
3,5,2.917086,0.719603,0
4,2,3.016237,1.083589,0
5,7,4.000689,1.138058,0
1,2,3.670158,0.908042,0
3,7,3.438863,1.070975,0
4,1,3.169606,0.913994,0
5,7,3.850844,0.956815,0
1,2,3.685902,0.989847,0
2,8,3.455159,0.707683,0
3,2,3.377466,0.696134,0
2,8,4.94207,0.946552,0
3,18,4.223454,1.945605,1
5,10,4.426974,2.067842,2
1,2,3.953887,0.908042,0
2,8,3.422389,0.858857,0
3,8,3.185894,0.751666,0
4,2,1.627654,0.992531,0
5,7,3.561084,1.145682,0
1,2,3.706473,0.791878,0
2,8,3.358486,1.274646,0
1,2,3.909108,0.845869,0
2,8,3.368784,1.042406,0
3,3,3.104877,0.817941,0
4,2,3.488715,1.173509,0
5,7,3.58635,1.010529,0
1,2,3.784312,1.701555,2
2,8,4.840624,0.651599,0
