@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature327 numeric
@attribute bi_feature841 numeric
@attribute bi_feature963 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.078777,0,0,0.070932,0.005563,0,0.636494,0.684943,0.772267,0
0.00674,0.00674,0,0,0.005323,0.004258,0,0.790834,0.861259,0.973406,1
0,0.170909,0,0,0.142336,0,0,0.681286,0.729524,0.826962,0
0,0.084416,0,0,0.047671,0.021668,0,0.286135,0.296428,0.323457,0
0.005952,0.029762,0,0,0.011976,0.02994,0,0.279219,0.295631,0.327153,0
0,0.048461,0,0,0.038008,0.002621,0,0.655577,0.708588,0.800654,0
0.001048,0.026895,0,0,0.020615,0.003843,0,0.768872,0.835167,0.944564,1
0,0.066066,0,0,0.048193,0.009036,0,0.709044,0.766154,0.867129,0
0,0.07631,0,0,0.04675,0.021665,0,0.345426,0.362263,0.401708,0
0,0.171717,0,0,0.142132,0,0,0.517492,0.548226,0.621843,0
0,0.108959,0,0,0.095094,0.012114,0,0.580663,0.621879,0.701372,0
0.007475,0.023492,0,0,0.019226,0.00267,0,0.823380,0.896217,1.015345,1
0,0.129496,0,0,0.104693,0,0,0.700559,0.752649,0.852834,0
0,0.014756,0,0,0.004545,0.009091,0,0.354617,0.372627,0.405888,0
0.035156,0.039062,0,0,0.027451,0.003922,0,0.069280,0.079530,0.071678,2
0.020833,0.068376,0,0,0.061999,0.005345,0,0.406162,0.436315,0.489288,2
0.00163,0.012225,0,0,0.007746,0.001631,0,0.793196,0.862642,0.975392,2
0,0.072165,0,0,0.051724,0.006897,0,0.606142,0.649910,0.734769,0
0,0.044745,0,0,0.01875,0.016667,0,0.293021,0.304513,0.332096,0
0,0.175214,0,0,0.16309,0.017167,0,0.523464,0.554611,0.627404,2
0,0.11353,0,0,0.104772,0.007261,0,0.601968,0.645725,0.729020,1
0.001483,0.003955,0,0,0.002967,0.003462,0,0.769539,0.836874,0.943373,1
0,0.191781,0,0,0.16055,0,0,0.578641,0.614050,0.695298,0
0,0.17037,0,0,0.130297,0.018008,0,0.310745,0.318221,0.349683,0
0,0.167173,0,0,0.140244,0.009146,0,0.451026,0.474792,0.534627,1
0.011599,0.104391,0,0,0.089552,0.006633,0,0.495171,0.528913,0.594761,0
0.02871,0.018978,0,0,0.013632,0.001461,0,0.674623,0.733556,0.827817,0
0,0.105263,0,0,0.080986,0.003521,0,0.505897,0.540391,0.608026,0
0,0.036949,0,0,0.013126,0.019093,0,0.327568,0.343582,0.378814,0
0,0.033951,0,0,0.021672,0.003096,0,0.638557,0.689350,0.781461,0
0,0.066895,0,0,0.051502,0.008584,0,0.601417,0.646803,0.727969,0
0,0.013477,0,0,0.008766,0.000674,0,0.865847,0.942887,1.068244,0
0,0.023256,0,0,0.016667,0.013333,0,0.712191,0.772444,0.874741,0
0,0.049065,0,0,0.033918,0.019883,0,0.304156,0.316791,0.346125,0
0,0.110638,0,0,0.07265,0,0,0.382041,0.405174,0.452141,0
0.011029,0.106005,0,0,0.091355,0.010423,0,0.444748,0.472449,0.525658,0
0,0.023826,0,0,0.018233,0.002104,0,0.836154,0.909625,1.030447,0
0,0.208333,0,0,0.188153,0,0,0.611974,0.651240,0.737619,0
0.00365,0.088808,0,0,0.054811,0.009744,0,0.263560,0.271196,0.295966,0
0,0.147368,0,0,0.121693,0.015873,0,0.361649,0.378793,0.426220,0
0.014318,0.10324,0,0,0.092006,0.005279,0,0.574574,0.616515,0.696014,0
0,0.007274,0,0,0.005337,0.005337,0,0.802641,0.873707,0.987038,0
0,0.096667,0,0,0.06689,0,0,0.686468,0.738328,0.836067,0
0,0.152952,0,0,0.126231,0.016115,0,0.388174,0.404735,0.452000,0
0,0.026432,0,0,0.017699,0.017699,0,0.397642,0.420717,0.473711,0
0,0.075452,0,0,0.064894,0.007447,0,0.576478,0.619056,0.695580,0
0.002949,0.018873,0,0,0.014749,0.002655,0,0.808150,0.879179,0.995237,2
0,0.111486,0,0,0.088136,0,0,0.660028,0.708659,0.802930,0
0,0.153012,0,0,0.13269,0.0193,0,0.340657,0.352769,0.393440,0
0,0.051643,0,0,0.04717,0.018868,0,0.506079,0.541922,0.604388,0
0,0.107567,0,0,0.096996,0.007509,0,0.600468,0.643517,0.727450,0
0.050741,0.005211,0,0,0.003018,0.00192,0,0.287374,0.317932,0.348297,1
0.124579,0,0,0,0,0,0,0.033620,0.045628,0.032160,0
0.024752,0.00198,0,0,0,0.001982,0,0.045526,0.061590,0.045851,0
0.197248,0.004587,0.004608,0,0,0.018433,0,0.125275,0.130064,0.135189,0
0.059829,0.095571,0,0,0.085537,0.008554,0,0.378064,0.405211,0.451771,1
0.021802,0.011919,0,0,0.009014,0.003489,0,0.712907,0.776630,0.877709,2
0.036232,0.086957,0,0,0.054545,0.007273,0,0.503655,0.542896,0.611491,0
0.011659,0.087892,0,0,0.060144,0.006284,0,0.184065,0.191996,0.201182,0
0.115108,0.068345,0,0.00361,0.057762,0.01444,0,0.250063,0.265864,0.288687,1
0.07343,0.021256,0,0,0.014507,0.007737,0,0.315510,0.343342,0.376749,0
0.04126,0.009377,0.00075,0,0.006754,0.001876,0,0.645496,0.703649,0.793369,1
0,0.063333,0,0,0.040134,0,0,0.641016,0.694174,0.782844,0
0.030941,0.032178,0,0,0.022305,0.004957,0,0.152977,0.165112,0.165526,1
0,0.149254,0,0,0.13,0.005,0,0.484509,0.512668,0.575178,0
0.004945,0.050209,0,0,0.041476,0.003805,0,0.696671,0.754358,0.852136,0
0.004135,0.012405,0,0,0.008276,0.004138,0,0.793771,0.864592,0.978201,0
0.018927,0.148265,0,0,0.123418,0,0,0.456587,0.486853,0.546764,0
0.005484,0.091408,0,0,0.056725,0.013724,0,0.309736,0.323380,0.355536,0
0,0.097826,0,0,0.076503,0.010929,0,0.375074,0.396514,0.440810,0
0,0.059493,0,0,0.052539,0.00613,0,0.651277,0.702885,0.792638,0
0.041223,0.006948,0,0,0.005561,0.003244,0,0.636429,0.693404,0.780381,0
0.003745,0.074906,0,0,0.06391,0,0,0.603909,0.651857,0.735961,0
0,0.131522,0,0,0.108814,0.014146,0,0.312299,0.323278,0.357067,0
0.00995,0.164179,0,0,0.125,0,0,0.388328,0.405236,0.455533,0
0.015135,0.122162,0,0,0.106061,0.008658,0,0.465577,0.495004,0.553726,0
0.003564,0.012117,0,0,0.009272,0,0,0.848728,0.925169,1.048165,0
0,0.098859,0,0,0.072519,0,0,0.616772,0.661888,0.745938,0
0,0.122538,0,0,0.089814,0.010953,0,0.303230,0.313708,0.344847,0
0,0.135,0,0,0.120603,0.005025,0,0.498078,0.527396,0.594608,2
0.003234,0.046079,0,0,0.038026,0.009709,0,0.498526,0.539018,0.604899,0
0.001275,0.01504,0,0,0.008924,0.00153,0,0.771835,0.838967,0.948852,1
0,0.182825,0,0,0.158333,0.002778,0,0.577362,0.614632,0.696958,2
0.037223,0.084507,0,0,0.067942,0.006039,0,0.393143,0.416426,0.463996,2
0,0.152174,0,0,0.10929,0,0,0.259394,0.263733,0.292205,0
0,0.099822,0,0,0.089206,0.006244,0,0.539241,0.576781,0.648240,0
0.056106,0.014521,0,0,0.011229,0.003963,0,0.550175,0.598965,0.672031,0
0.089655,0.158621,0,0,0.121107,0,0,0.411445,0.433781,0.487884,0
0.009991,0.112625,0,0,0.079091,0.009091,0,0.345840,0.363337,0.400508,0
0.074534,0.111801,0,0,0.0875,0.0125,0,0.248779,0.257129,0.278970,0
0.006002,0.033613,0,0,0.025225,0.006607,0,0.685722,0.743875,0.838772,0
0,0.005692,0,0,0.003986,0.003417,0,0.850744,0.926795,1.049107,0
0,0.150735,0,0,0.121771,0,0,0.639666,0.684679,0.774018,0
0,0.134541,0,0,0.09456,0.018135,0,0.256277,0.260349,0.282356,0
0,0.098837,0,0,0.076023,0.011696,0,0.257362,0.266847,0.291608,0
0.020558,0.093979,0,0,0.084497,0.003674,0,0.536158,0.576068,0.646753,0
0.021831,0.004245,0,0,0.002427,0.001214,0,0.743564,0.810686,0.916689,0
0.058309,0.037901,0,0,0.023392,0,0,0.395771,0.427292,0.474978,0
0.021627,0.143151,0,0,0.105155,0.003093,0,0.255436,0.260130,0.280943,0
0.054913,0.034682,0,0,0.023188,0.005797,0,0.528252,0.572529,0.644846,2
0.003525,0.121034,0,0,0.114118,0.010588,0,0.440466,0.467778,0.519336,0
0,0.001672,0,0,0.001115,0.001673,0,0.861141,0.938749,1.062421,0
0,0.145594,0,0,0.119231,0.007692,0,0.547811,0.585538,0.661526,0
0,0.09185,0,0,0.059585,0.027202,0,0.296448,0.307128,0.334759,0
0,0.034965,0,0,0.028169,0.028169,0,0.157446,0.159666,0.168442,0
0,0.035437,0,0,0.026608,0.007761,0,0.610086,0.659582,0.743788,0
0.010496,0.005248,0,0,0.003341,0.004773,0,0.719923,0.784124,0.884720,0
0.028169,0.119718,0,0,0.088339,0,0,0.535227,0.572115,0.646246,0
0,0.22,0,0,0.184246,0.025367,0,0.242999,0.240217,0.265787,0
0,0.09434,0,0,0.06962,0.018987,0,0.479543,0.510862,0.572832,0
0,0.059524,0,0,0.046484,0.008343,0,0.583072,0.627693,0.704794,0
0,0.011121,0,0,0.008562,0.000856,0,0.894939,0.975338,1.105772,0
0,0.167315,0,0,0.140625,0.003906,0,0.604038,0.644742,0.729007,0
0,0.095528,0,0,0.066124,0.014242,0,0.324553,0.336827,0.372247,1
0,0.041667,0,0,0.02994,0.017964,0,0.458850,0.490357,0.546910,2
0,0.023548,0,0,0.01414,0.010212,0,0.601122,0.648866,0.730302,1
0.012672,0.013728,0.000528,0,0.010565,0.001585,0,0.677831,0.738043,0.834321,1
0.043478,0.187291,0,0,0.161074,0,0,0.453947,0.480122,0.541094,0
0.029151,0.031686,0,0,0.016497,0.011421,0,0.171840,0.184592,0.191265,0
0.068627,0.083333,0,0,0.064039,0.019704,0,0.273985,0.287248,0.320360,0
0.013198,0.026396,0,0,0.021341,0.003049,0,0.441413,0.480740,0.538097,0
0.002604,0.003472,0,0,0.001738,0.002606,0,0.836786,0.912493,1.033072,0
0.017241,0.12069,0,0,0.086505,0.00692,0,0.436103,0.463861,0.520439,0
0,0.078889,0,0,0.05673,0.027809,0,0.246923,0.252212,0.273916,0
0,0.062241,0,0,0.05,0.0125,0,0.564679,0.606870,0.683753,1
0,0.079487,0,0,0.065868,0.006843,0,0.634821,0.683621,0.771098,2
0,0.006809,0,0,0.003895,0.000974,0,0.881592,0.960836,1.089064,1
0,0.064639,0,0,0.041985,0.003817,0,0.636906,0.685165,0.773197,0
0,0.086705,0,0,0.061716,0.017358,0,0.315032,0.326579,0.360030,2
0,0.063953,0,0,0.023392,0.005848,0,0.405030,0.426433,0.477941,0
0.007048,0.068128,0,0,0.061129,0.007837,0,0.602961,0.649896,0.733283,1
0,0.02049,0,0,0.0165,0.0015,0,0.847641,0.922293,1.045368,2
0,0.084175,0,0,0.054054,0.010135,0,0.652355,0.701985,0.793944,1
0,0.079399,0,0,0.051557,0.027927,0,0.224496,0.228160,0.245246,1
0,0.152284,0,0,0.122449,0.005102,0,0.415678,0.436106,0.493787,2
0.000723,0.095445,0,0,0.086107,0.007236,0,0.469305,0.501002,0.562633,1
0.02725,0.004955,0,0,0.003717,0.002891,0,0.684191,0.745954,0.841151,0
0,0.05,0,0,0.030888,0.011583,0,0.655844,0.707510,0.799011,0
0,0.076426,0,0,0.046336,0.015086,0,0.332809,0.345625,0.384520,2
0.127551,0.015306,0,0,0.005128,0.010256,0,0.155536,0.160388,0.169557,0
0.001241,0.055831,0,0,0.047796,0.006828,0,0.629563,0.681483,0.767244,0
0.004077,0.028169,0,0,0.02373,0.001483,0,0.792876,0.862446,0.976325,2
0,0.086957,0,0,0.060403,0,0,0.664024,0.714290,0.808480,0
0.031712,0.063425,0,0,0.037037,0.01164,0,0.210574,0.219602,0.232511,0
0.02809,0,0,0,0,0.033898,0,0.385372,0.413382,0.457501,0
0,0.081778,0,0,0.071174,0.009786,0,0.620235,0.667148,0.753025,0
0,0.003759,0,0,0.002351,0.002821,0,0.859933,0.936844,1.060955,0
0,0.114754,0,0,0.08642,0.00823,0,0.594175,0.635566,0.719074,0
0,0.125152,0,0,0.096107,0.030414,0,0.248963,0.252210,0.275514,0
0.011236,0.129213,0,0,0.107345,0.00565,0,0.250995,0.257153,0.281343,0
0,0.090997,0,0,0.081395,0.011628,0,0.585119,0.627315,0.706519,0
0.000666,0.01932,0,0,0.015333,0.004,0,0.781821,0.849830,0.961041,0
0.022581,0.158065,0,0,0.126214,0,0,0.478272,0.508715,0.573477,0
0,0.174142,0,0,0.136063,0.015852,0,0.248629,0.250682,0.272212,0
0,0.032864,0,0,0.023585,0.028302,0,0.506369,0.543040,0.612516,1
0,0.053026,0,0,0.04729,0.00519,0,0.672177,0.727003,0.821176,0
0,0.000725,0,0,0,0.002537,0,0.853014,0.929415,1.052139,0
0,0.106529,0,0,0.086207,0.003448,0,0.664978,0.714449,0.809871,0
0,0.106638,0,0,0.065359,0.019608,0,0.308925,0.318580,0.353714,0
0,0.067308,0,0,0.043478,0.009662,0,0.327302,0.353524,0.390110,1
0,0.118681,0,0,0.10341,0.011001,0,0.479347,0.509231,0.573694,0
0.013958,0.010806,0,0,0.006757,0.003153,0.00045,0.674229,0.734226,0.828421,1
0.020057,0.091691,0,0,0.063218,0.008621,0,0.416987,0.444482,0.499005,0
0,0.080717,0,0,0.058559,0.022523,0,0.294958,0.305787,0.339976,0
0.023474,0.061033,0,0,0.042453,0.004717,0,0.057492,0.058672,0.051271,1
0.045952,0.06674,0,0,0.05805,0.003286,0,0.297358,0.322851,0.351947,0
0.05807,0.005944,0,0,0.003202,0.00183,0,0.509591,0.556663,0.624956,0
0.030418,0.060837,0,0,0.045802,0.003817,0,0.409771,0.442741,0.493702,0
0,0.10962,0,0,0.073908,0.011198,0,0.309988,0.320666,0.352710,0
0,0.105023,0,0,0.073394,0.004587,0,0.552393,0.590275,0.666329,0
0,0.085619,0,0,0.072379,0.005824,0,0.622135,0.668915,0.754657,0
0.004773,0.025776,0,0,0.019102,0.00191,0,0.773913,0.840957,0.952194,0
0,0.076642,0,0,0.062271,0,0,0.643954,0.691929,0.782985,0
0.011677,0.117834,0,0,0.089267,0.017003,0,0.260563,0.266559,0.289464,0
0,0.102151,0,0,0.081081,0.005405,0,0.454812,0.479886,0.539841,1
0,0.030023,0,0,0.020809,0.016185,0,0.406167,0.432629,0.479054,0
0.005031,0.022918,0,0,0.017897,0.002237,0,0.799666,0.869592,0.984952,0
0,0.119522,0,0,0.092,0,0,0.554966,0.591717,0.667068,0
0.002347,0.156103,0,0,0.128085,0.021152,0,0.294898,0.303246,0.335721,0
0,0.085,0,0,0.050251,0.01005,0,0.432195,0.460222,0.518865,0
0,0.113171,0,0,0.105469,0.007812,0,0.499924,0.531431,0.600702,0
0.005213,0.017062,0,0,0.01138,0.001422,0,0.789487,0.859409,0.972999,0
0,0.138973,0,0,0.118182,0,0,0.668251,0.717028,0.812025,0
0,0.028019,0,0,0.012573,0.038685,0,0.314812,0.331053,0.362386,0
0,0.078704,0,0,0.060465,0.018605,0,0.390066,0.414269,0.464118,0
0,0.098843,0,0,0.083158,0.008421,0,0.503253,0.535245,0.603386,0
0.002912,0.012231,0,0,0.006993,0.003497,0,0.827811,0.901087,1.020921,0
0,0.13355,0,0,0.107843,0.006536,0,0.639506,0.685568,0.776834,0
0,0.07394,0,0,0.054152,0.027978,0,0.309178,0.321750,0.356257,0
0,0.049383,0,0,0.031056,0.018634,0,0.392562,0.416706,0.462497,0
0,0.06619,0,0,0.057296,0.009848,0,0.552951,0.594187,0.669353,1
0.017449,0.011421,0,0,0.007617,0.001269,0,0.745332,0.811945,0.918768,2
0,0.069401,0,0,0.044304,0.009494,0,0.573411,0.617568,0.696791,0
0,0.096296,0,0,0.066737,0.021186,0,0.304443,0.314977,0.350221,1
0.003802,0.087452,0,0,0.057252,0,0,0.520373,0.557319,0.626383,0
0.00625,0.11875,0,0,0.110138,0.01627,0,0.458437,0.485913,0.546434,0
0.016839,0.016192,0,0,0.009721,0.002592,0,0.651734,0.708919,0.799919,0
0,0.127413,0,0,0.104651,0.011628,0,0.601730,0.643926,0.729272,0
0.007928,0.075878,0,0,0.05102,0.02381,0,0.200455,0.208120,0.221784,0
0,0.096273,0,0,0.068536,0.003115,0,0.576409,0.616987,0.696167,1
0,0.1339,0,0,0.120213,0.008511,0,0.470327,0.497822,0.561450,0
0.001793,0.016139,0,0,0.010167,0.001196,0,0.797779,0.868386,0.981758,0
0,0.145897,0,0,0.118902,0.003049,0,0.649601,0.695664,0.788039,0
0,0.091434,0,0,0.069364,0.032755,0,0.293252,0.303760,0.337073,0
0.010204,0.081633,0,0,0.046154,0.015385,0,0.275667,0.289169,0.319373,0
0.007476,0.086256,0,0,0.078251,0.008055,0,0.434442,0.465046,0.521059,0
0.019898,0.014213,0,0,0.00967,0.003413,0,0.658706,0.717001,0.809281,0
0,0.183333,0,0,0.155989,0,0,0.594777,0.634536,0.718011,0
0.012036,0.051153,0,0,0.033133,0.029116,0,0.259805,0.273532,0.297799,0
0.039427,0.043011,0,0,0.010791,0.007194,0,0.357712,0.385737,0.428621,1
0.061493,0.032211,0,0,0.025641,0.00293,0,0.222343,0.244469,0.263286,0
0.048689,0.01573,0,0,0.007496,0.002999,0,0.478858,0.521898,0.584608,0
0.097403,0.090909,0,0,0.071661,0.003257,0,0.387220,0.415028,0.463266,0
0,0.060706,0,0,0.041989,0.027624,0,0.239742,0.245325,0.265595,0
0,0.085,0,0,0.045226,0.005025,0,0.410918,0.435879,0.487610,0
0.020979,0.035839,0,0,0.027122,0.006999,0,0.488525,0.526612,0.590648,0
0.015199,0.017733,0,0,0.014575,0.000634,0,0.782908,0.852155,0.965178,0
0,0.169435,0,0,0.136667,0,0,0.624446,0.667490,0.756265,0
0,0.087666,0,0,0.064286,0.028571,0,0.339101,0.354894,0.394873,0
0,0.11399,0,0,0.0625,0.005208,0,0.370538,0.390345,0.437236,0
0.008989,0.122472,0,0,0.113611,0.011249,0,0.479352,0.508957,0.573871,0
0,0.022059,0,0,0.014713,0.002759,0,0.802380,0.871835,0.987531,1
0,0.145695,0,0,0.122924,0.006645,0,0.640846,0.686627,0.777705,0
0,0.04626,0,0,0.025616,0.031527,0,0.349357,0.367485,0.408874,0
0,0.148325,0,0,0.120192,0,0,0.474609,0.499932,0.560674,0
0,0.105473,0,0,0.09761,0.008964,0,0.576686,0.617172,0.695526,0
0.002101,0.02381,0,0,0.017519,0.000701,0,0.782090,0.849580,0.961392,0
0,0.153846,0,0,0.124161,0.003356,0,0.611074,0.651794,0.738115,0
0,0.131929,0,0,0.103219,0.022198,0,0.245412,0.249055,0.267833,0
0,0.166667,0,0,0.11976,0,0,0.361413,0.376625,0.421965,0
0,0.059774,0,0,0.054141,0.007677,0,0.698994,0.754972,0.854281,2
0,0.012573,0,0,0.007741,0.004354,0,0.822317,0.894402,1.013110,1
0,0.141176,0,0,0.117994,0,0,0.656840,0.703734,0.796359,0
0,0.070159,0,0,0.048689,0.032772,0,0.313135,0.328752,0.360942,0
0.020833,0.182292,0,0,0.141361,0.015707,0,0.168556,0.167834,0.180954,0
0.004662,0.125874,0,0,0.114352,0.009335,0,0.426491,0.450614,0.507826,0
0.017849,0.010984,0,0,0.006868,0.003663,0,0.792465,0.862467,0.976547,0
0,0.140523,0,0,0.111475,0.003279,0,0.635999,0.680932,0.771359,0
0,0.103563,0,0,0.074693,0.026756,0,0.251236,0.256948,0.279417,0
0.062857,0.051429,0,0,0.034483,0.011494,0,0.233837,0.249388,0.269738,0
0.019555,0.065725,0,0,0.054348,0.005435,0,0.626698,0.676876,0.762974,0
0.020916,0.011839,0.000395,0,0.007501,0.001184,0,0.676481,0.736624,0.831629,1
0,0.070896,0,0,0.044944,0,0,0.613323,0.658541,0.744738,0
0.005414,0.071926,0,0,0.051858,0.01548,0,0.272347,0.287661,0.314740,1
0.02809,0.106742,0,0,0.067797,0,0,0.321064,0.332370,0.371246,0
0.016512,0.112487,0,0,0.099174,0.007231,0,0.478354,0.510592,0.571318,0
0.003431,0.011149,0,0,0.008584,0.000858,0,0.838567,0.913753,1.035307,0
0,0.184669,0,0,0.157343,0,0,0.639082,0.682347,0.772754,0
0,0.099788,0,0,0.080765,0.010627,0,0.326338,0.340310,0.372265,0
0.088542,0.036458,0,0,0.015707,0.010471,0,0.216330,0.228674,0.244107,0
0.043082,0.067937,0,0,0.06136,0.004975,0,0.283572,0.306576,0.335984,0
0.046034,0.024404,0,0,0.018868,0.001665,0,0.622048,0.676237,0.762975,1
0,0.116541,0,0,0.086792,0.003774,0,0.530759,0.564991,0.638337,0
0.017503,0.063011,0,0,0.038551,0.026869,0,0.177461,0.184667,0.195282,0
0,0.181373,0,0,0.152709,0.009852,0,0.453234,0.475562,0.537439,0
0,0.058164,0,0,0.04979,0.00561,0,0.638594,0.687893,0.777804,0
0.027246,0.015751,0,0,0.011925,0.000852,0,0.694455,0.757178,0.855149,0
0.019048,0.190476,0,0,0.159236,0.003185,0,0.521301,0.554128,0.626284,0
0,0.072437,0,0,0.051789,0.032015,0,0.280611,0.290986,0.314938,0
0,0.137931,0,0,0.092486,0,0,0.343018,0.356008,0.397434,0
0.002011,0.042225,0,0,0.034876,0.004024,0,0.612356,0.662142,0.746455,0
0,0.01308,0,0,0.007853,0.003272,0,0.813670,0.885778,1.002752,0
0,0.176471,0,0,0.151292,0.00369,0,0.563173,0.601459,0.678312,0
0.031049,0.066381,0,0,0.039657,0.027867,0,0.207183,0.215146,0.230001,0
0,0.104603,0,0,0.071429,0.016807,0,0.474025,0.502723,0.566290,0
0.009709,0.099735,0,0,0.091873,0.008834,0,0.492335,0.526260,0.591581,0
0,0.020111,0,0,0.012575,0.002515,0,0.822195,0.893682,1.012876,0
0,0.181818,0,0,0.153285,0,0,0.596807,0.635257,0.719830,0
0,0.065652,0,0,0.045714,0.021905,0,0.322884,0.338196,0.370016,0
0.011696,0.046784,0,0,0.029412,0.023529,0,0.147511,0.154412,0.162707,0
0.008889,0.095556,0,0,0.084538,0.010011,0,0.399841,0.424137,0.472901,0
0,0.025781,0,0,0.015637,0.001564,0,0.795266,0.863515,0.977952,0
0,0.220532,0,0,0.19084,0,0,0.578863,0.613124,0.695326,0
0.027115,0.105206,0,0,0.07709,0.017372,0,0.156036,0.158632,0.165614,1
0,0.142857,0,0,0.127072,0.01105,0,0.405771,0.425250,0.476643,0
0,0.097933,0,0,0.086057,0.013072,0,0.531599,0.567621,0.640410,0
0,0.013803,0,0,0.007597,0.003453,0,0.832101,0.905233,1.026135,1
0,0.043321,0,0,0.021739,0.003623,0,0.643551,0.693980,0.784342,0
0,0.072009,0,0,0.05,0.024419,0,0.270065,0.278437,0.304878,0
0,0.267974,0,0,0.197368,0,0,0.320518,0.322082,0.361907,0
0.019743,0.115499,0,0,0.108696,0.01087,0,0.506007,0.539149,0.607217,0
0.009187,0.010601,0,0,0.006365,0.000707,0,0.778892,0.848731,0.960935,0
0.003497,0.104895,0,0,0.080702,0,0,0.465897,0.500488,0.561957,0
0.020743,0.045808,0,0,0.030277,0.017301,0,0.246398,0.259408,0.281299,0
0,0.140244,0,0,0.110429,0.006135,0,0.183276,0.182457,0.195441,0
0.002819,0.086681,0,0,0.080395,0.007757,0,0.616774,0.663505,0.748437,0
0,0.006961,0,0,0.004644,0.001548,0,0.793266,0.863662,0.977494,0
0.068027,0.129252,0,0,0.105802,0,0,0.398466,0.423972,0.476526,0
0.01451,0.108827,0,0,0.087167,0.008475,0,0.264008,0.274203,0.296964,0
0,0.087336,0,0,0.061404,0.008772,0,0.493741,0.526934,0.590459,1
0,0.052817,0,0,0.045788,0.001761,0,0.772328,0.836923,0.947730,2
0,0.023699,0,0,0.018131,0.002325,0,0.837674,0.911159,1.032614,2
0,0.161172,0,0,0.125,0.007353,0,0.555865,0.590700,0.668035,0
0,0.088913,0,0,0.063736,0.017582,0,0.307540,0.320422,0.353916,2
0,0.281768,0,0,0.244444,0,0,0.405094,0.415109,0.468219,0
0,0.060191,0,0,0.053071,0.005963,0,0.635695,0.686594,0.775751,0
0.008372,0.01907,0,0,0.013029,0.000931,0,0.776149,0.844332,0.956339,0
0,0.131086,0,0,0.105263,0.007519,0,0.615903,0.658856,0.745655,0
0,0.069277,0,0,0.050251,0.025126,0,0.278404,0.288319,0.314801,0
0,0.306358,0,0,0.273256,0,0,0.474139,0.492271,0.557262,0
0,0.049734,0,0,0.038222,0.007111,0,0.559845,0.601315,0.675255,0
0.001048,0.014144,0,0,0.010482,0.002621,0,0.770805,0.838528,0.947492,0
0,0.117216,0,0,0.084559,0.003676,0,0.638066,0.684347,0.773938,0
0,0.109905,0,0,0.08288,0.02038,0,0.253342,0.257468,0.279289,0
0,0.106599,0,0,0.076531,0.005102,0,0.405947,0.428431,0.477969,0
0.007739,0.095443,0,0,0.08864,0.002582,0,0.465873,0.497740,0.557027,0
0.031676,0.00842,0.000802,0,0.005616,0.000401,0,0.787386,0.858250,0.971810,1
0.064777,0.125506,0,0,0.101626,0.004065,0,0.267695,0.283523,0.313978,0
0,0.100105,0,0,0.072785,0.020042,0,0.283556,0.294003,0.322061,0
0.038462,0,0,0,0,0,0,0.040389,0.055712,0.040392,0
0.01925,0,0,0,0,0,0,0.036798,0.051351,0.036106,0
0.076119,0,0,0,0,0,0,0.022664,0.031344,0.019619,0
0.04461,0,0,0,0,0,0,0.031507,0.042682,0.030693,0
0,0.116142,0,0,0.0867,0.011823,0,0.286999,0.294432,0.321557,0
