@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.104199,0
3,12,4.476359,1.531342,2
5,16,5.282326,1.283636,1
1,2,4.185434,0.907818,0
2,8,3.717095,0.994393,0
3,12,3.710519,1.348608,0
4,2,3.489355,0.91398,0
5,8,3.744269,0.780754,0
2,8,3.451455,0.818807,0
3,5,3.226075,1.079446,0
5,7,7.094787,0.944208,1
3,8,2.717923,1.392728,1
5,7,5.802987,0.964727,0
1,2,4.538522,0.826032,0
2,8,3.969727,1.173308,0
3,12,4.502463,1.414458,1
5,7,4.498704,0.916734,0
3,8,4.198062,1.850385,1
1,2,4.094864,1.257859,2
2,8,4.251957,1.437967,2
3,7,4.352923,1.212463,2
5,7,4.445478,1.00333,0
2,11,5.38112,1.481736,1
3,9,3.762812,0.999438,1
5,6,4.589115,0.986985,0
2,8,4.05231,0.927077,0
3,6,4.063057,1.015078,0
4,2,4.036506,0.975443,0
1,2,3.901367,1.15481,0
2,14,3.400645,1.253678,0
5,6,3.393658,0.85796,0
1,2,4.657121,0.933989,0
2,8,4.515958,1.019477,0
3,7,3.946242,1.0187,0
3,12,4.301709,1.675224,2
3,9,3.57853,1.800998,1
4,2,4.217083,1.01528,0
5,7,5.32793,1.054801,0
1,2,4.445331,1.07466,0
2,8,5.047678,0.988506,1
3,10,3.350088,1.699095,2
4,2,2.916137,0.944711,0
5,7,4.917948,1.164002,0
1,2,3.406422,1.367452,1
2,8,3.649491,0.795515,0
3,7,4.131687,1.317165,1
4,2,4.009388,1.026662,0
5,7,3.817433,0.843701,1
2,10,3.258206,2.019246,0
3,5,2.917086,0.716777,0
4,2,3.016237,1.083572,0
5,7,4.000689,1.142092,0
1,2,3.670158,0.907818,0
3,7,3.438863,1.06677,0
4,1,3.169606,0.91398,0
5,7,3.850844,0.960206,0
1,2,3.685902,0.989603,0
2,8,3.455159,0.710537,0
3,2,3.377466,0.693401,0
2,8,4.94207,0.950369,0
3,18,4.223454,1.937966,1
5,10,4.426974,2.075172,2
1,2,3.953887,0.907818,0
2,8,3.422389,0.86232,0
