@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.099104,0
3,1.549941,2
5,1.30211,1
1,0.908999,0
2,0.989805,0
3,1.364987,0
4,0.918045,0
5,0.79199,0
2,0.815029,0
3,1.092556,0
5,0.957797,1
3,1.409643,1
5,0.978611,0
1,0.827107,0
2,1.167894,0
3,1.431637,1
5,0.929927,0
3,1.872859,1
1,1.259496,2
2,1.431333,2
3,1.227189,2
5,1.017769,0
2,1.474899,1
3,1.011577,1
5,1.001189,0
2,0.922799,0
3,1.027406,0
4,0.979781,0
1,1.156312,0
2,1.247894,0
5,0.870308,0
1,0.935205,0
2,1.014774,0
3,1.031072,0
3,1.69557,2
3,1.822871,1
4,1.019796,0
5,1.069981,0
1,1.076058,0
2,0.983946,1
3,1.719731,2
4,0.948913,0
5,1.180754,0
1,1.369231,1
2,0.791844,0
3,1.333162,1
4,1.031228,0
5,0.855844,1
2,2.009929,0
3,0.725483,0
4,1.088392,0
5,1.158529,0
1,0.908999,0
3,1.079726,0
4,0.918045,0
5,0.974025,0
1,0.990891,0
2,0.707259,0
3,0.701822,0
1,0.908999,0
2,0.858341,0
3,0.757808,0
4,0.99693,0
5,1.16629,0
1,0.792713,0
2,1.273881,0
1,0.846761,0
2,1.04178,0
3,0.824624,0
4,1.17871,0
5,1.028706,0
1,1.70335,2
2,0.651208,0
3,0.896939,0
4,0.897466,0
1,0.70427,0
2,0.690443,0
3,1.048234,0
4,0.976352,0
2,0.974009,1
3,0.947093,1
4,1.028942,0
5,0.835382,0
1,1.005631,0
2,0.753118,0
3,0.576021,0
4,0.998074,0
5,0.953564,0
2,0.976557,1
3,1.00058,2
2,1.057321,1
3,1.211193,0
1,0.966323,0
2,1.232862,0
3,1.348825,2
5,1.002247,0
1,0.876242,0
1,0.87788,0
3,0.75081,0
4,1.065527,0
5,0.802574,0
2,1.326874,0
1,1.026923,1
2,0.695794,0
3,1.110552,1
4,1.200432,0
1,1.048215,1
2,0.699361,0
3,1.093723,0
4,0.905469,0
2,0.919997,0
3,1.047734,0
5,0.998014,0
3,0.894773,0
5,0.902058,0
1,0.98434,0
2,0.783946,0
3,1.054899,0
1,1.066231,0
3,0.858782,0
2,0.854774,1
3,1.575767,2
4,1.090678,0
1,1.293891,0
2,0.611718,0
3,0.771971,0
5,0.935219,0
1,1.587063,1
2,0.719743,0
3,0.836455,0
1,0.964686,0
2,1.329677,0
3,0.87961,0
4,1.235874,0
5,1.056222,0
1,1.372507,1
2,1.044582,0
3,0.667664,0
4,1.05981,0
5,0.959561,0
1,0.987615,0
2,0.874647,0
3,0.7898,0
1,0.953221,0
2,0.680507,0
3,0.714152,0
5,1.13207,0
1,0.946669,0
2,0.656303,0
3,1.092556,0
5,0.950741,0
2,0.798469,0
5,1.0153,1
1,0.86314,0
2,1.407384,0
3,1.267012,1
5,1.369138,1
1,0.87788,0
2,0.740889,0
3,0.583186,0
1,0.948307,0
2,0.923054,0
3,0.901771,1
4,0.914615,0
5,0.908055,0
3,1.174702,0
4,1.082676,0
2,1.141143,0
3,0.764473,0
4,0.936337,0
5,0.989547,0
2,0.866494,0
1,0.843486,0
2,0.68866,0
5,0.976494,1
2,0.775029,0
3,0.707821,0
4,0.984354,0
5,1.225204,0
1,0.810729,0
2,1.085092,0
3,0.646503,0
4,1.009506,0
5,0.876305,0
5,0.964853,2
2,1.282798,0
3,1.074894,0
5,1.054459,0
3,0.954758,0
2,0.889678,0
3,1.246851,1
4,0.850592,0
5,1.005069,0
1,0.895896,0
2,0.754902,0
3,0.860615,0
4,0.924904,0
1,0.825469,0
2,0.676686,0
3,0.587351,0
4,1.00036,0
5,1.126426,1
1,0.99908,0
2,0.939105,1
3,0.806462,0
5,2.127614,0
2,1.277448,0
3,0.907937,1
2,0.687896,0
3,0.621842,0
5,0.922166,0
2,0.998723,2
3,1.322332,2
4,1.091822,0
5,1.027647,2
2,0.914646,0
3,0.998414,1
5,0.889358,1
