@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.592485,0
2,10,-0.440688,4.479066,1.100141,0
3,12,0.092127,4.476359,1.530434,2
4,3,0.906286,2.234771,1.749902,2
5,16,0.283345,5.282326,1.285891,1
1,2,-0.032875,4.185434,0.908367,0
2,8,-0.151472,3.717095,0.990739,0
3,12,0.170735,3.710519,1.347809,0
4,2,-0.28529,3.489355,0.915421,0
5,8,0.040973,3.744269,0.782125,0
1,2,-0.142526,3.201368,0.783978,0
2,8,-0.013152,3.451455,0.815798,0
3,5,-0.261522,3.226075,1.078806,0
4,2,0.75245,3.406319,0.897181,0
5,7,0.016583,3.373647,1.055608,0
1,2,-0.453439,4.374485,1.171876,0
2,10,0.063536,4.249956,1.667553,0
3,5,-0.189698,4.079849,0.596741,0
4,2,1.285321,2.899975,1.266542,0
5,7,-0.20941,7.094787,0.945867,1
1,2,0.080034,4.948661,1.281534,1
2,12,-0.160537,4.073898,1.651742,0
3,8,-0.205644,2.717923,1.391902,1
4,2,1.340593,2.743845,0.943921,0
5,7,0.121952,5.802987,0.966421,0
1,2,-0.163256,4.538522,0.826532,0
2,8,-0.006814,3.969727,1.168996,0
3,12,0.109875,4.502463,1.41362,1
4,2,0.89193,2.593907,1.140002,0
5,7,-0.155943,4.498704,0.918344,0
1,2,0.011422,4.491303,0.977109,0
2,12,-0.37783,3.764708,1.264627,0
3,8,0.353406,4.198062,1.849288,1
4,2,1.197869,2.095023,0.951901,0
5,7,0.084986,2.574422,0.921131,0
1,2,-0.232815,4.094864,1.258621,2
2,8,-0.255808,4.251957,1.432683,2
3,7,0.127097,4.352923,1.211745,2
4,2,0.854873,2.638,0.996361,0
5,7,0.009956,4.445478,1.005092,0
1,2,0.03638,4.433939,1.153872,2
2,11,-0.00104,5.38112,1.47629,1
3,9,-0.60243,3.762812,0.998846,1
4,2,1.09728,2.927803,0.751261,0
5,6,0.154677,4.589115,0.988718,0
1,3,0.175963,4.827151,1.620331,1
2,8,-0.008638,4.05231,0.92367,0
3,6,0.024367,4.063057,1.014476,0
4,2,0.287437,4.036506,0.976981,0
5,7,-0.123072,3.97339,0.877583,0
1,2,0.013547,4.870147,1.59578,0
2,8,-0.056102,4.162634,0.892558,0
3,3,0.307867,3.268091,0.73297,0
4,1,-0.23608,2.913419,1.031701,0
5,7,0.008568,4.193045,0.895351,0
1,2,0.077831,3.901367,1.155509,0
2,14,-0.292841,3.400645,1.249071,0
3,4,0.309557,3.462795,0.704836,0
4,2,0.992999,3.147476,0.988381,0
5,6,0.148549,3.393658,0.859467,0
1,2,-0.060947,5.127048,1.116228,0
2,8,-0.104149,3.657304,0.720677,0
3,12,0.103884,4.301709,1.674231,2
4,2,1.256537,2.805388,1.013461,0
5,7,-0.193745,4.546815,0.868177,0
1,2,-0.127271,5.909694,1.047487,0
2,10,0.052281,4.665842,1.224079,0
3,9,0.065075,3.57853,1.79993,1
