@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.448,0.447,0.105,0.217,0.546,0
0.108,0.826,0.066,0.218,0.359,0
0.054,0.292,0.654,0.21,0.333,2
0.349,0.128,0.524,0.274,0.37,2
0.056,0.444,0.5,0.23,0.675,1
0.236,0.753,0.01,0.228,0.35,0
0.317,0.322,0.362,0.231,0.332,0
0.269,0.223,0.508,0.258,0.376,0
0.739,0.155,0.107,0.268,0.382,0
0.751,0.21,0.039,0.352,0.312,0
0.479,0.472,0.049,0.351,0.351,0
0.556,0.161,0.283,0.314,0.421,0
0.536,0.321,0.143,0.186,0.347,0
0.777,0.143,0.08,0.42,0.372,0
0.659,0.241,0.1,0.302,0.378,0
0.224,0.722,0.054,0.187,0.299,0
0.063,0.022,0.915,0.288,0.329,0
0.632,0.351,0.017,0.189,0.364,0
0.602,0.071,0.327,0.392,0.373,0
0.122,0.655,0.222,0.43,0.344,1
0.174,0.548,0.278,0.346,0.296,1
0.135,0.148,0.717,0.246,0.283,0
0.374,0.52,0.106,0.198,0.371,1
0.824,0.122,0.054,0.486,0.34,0
0.543,0.14,0.318,0.401,0.327,0
0.556,0.226,0.218,0.359,0.279,0
0.198,0.378,0.424,0.215,0.298,0
0.082,0.661,0.257,0.213,0.378,1
0.743,0.093,0.163,0.355,0.369,0
0.571,0.254,0.175,0.365,0.207,0
0.313,0.381,0.307,0.263,0.192,0
0.277,0.248,0.475,0.306,0.295,0
0.061,0.292,0.647,0.205,0.336,1
0.868,0.037,0.094,0.564,0.292,0
0.732,0.127,0.141,0.271,0.539,0
0.159,0.391,0.449,0.382,0.466,2
0.047,0.052,0.901,0.241,0.31,2
0.351,0.387,0.262,0.192,0.382,2
0.821,0.149,0.03,0.327,0.451,0
0.483,0.473,0.044,0.369,0.421,0
0.354,0.213,0.433,0.196,0.273,2
0.076,0.409,0.514,0.217,0.302,1
0.332,0.638,0.03,0.19,0.397,1
0.882,0.092,0.026,0.697,0.236,0
0.59,0.188,0.222,0.515,0.303,0
0.066,0.214,0.72,0.326,0.262,1
0.374,0.371,0.254,0.298,0.346,0
0.413,0.265,0.322,0.243,0.376,0
0.607,0.162,0.231,0.509,0.351,0
0.604,0.37,0.026,0.333,0.351,0
