@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.054,0.292,0.654,0.21,0.333,2
0.349,0.128,0.524,0.274,0.37,2
0.056,0.444,0.5,0.23,0.675,1
0.122,0.655,0.222,0.43,0.344,1
0.174,0.548,0.278,0.346,0.296,1
0.374,0.52,0.106,0.198,0.371,1
0.082,0.661,0.257,0.213,0.378,1
0.061,0.292,0.647,0.205,0.336,1
0.159,0.391,0.449,0.382,0.466,2
0.047,0.052,0.901,0.241,0.31,2
0.351,0.387,0.262,0.192,0.382,2
0.354,0.213,0.433,0.196,0.273,2
0.076,0.409,0.514,0.217,0.302,1
0.332,0.638,0.03,0.19,0.397,1
0.066,0.214,0.72,0.326,0.262,1
0.034,0.164,0.802,0.202,0.357,2
0.021,0.598,0.38,0.309,0.476,1
0.051,0.772,0.177,0.162,0.716,1
0.074,0.694,0.231,0.232,0.358,2
0.268,0.589,0.143,0.372,0.309,1
0.14,0.694,0.166,0.242,0.361,1
0.455,0.501,0.044,0.33,0.512,1
0.301,0.488,0.211,0.311,0.353,2
0.013,0.798,0.189,0.218,0.399,1
0.157,0.034,0.809,0.489,0.301,2
0.027,0.074,0.898,0.346,0.32,2
0.047,0.363,0.59,0.365,0.277,2
0.732,0.172,0.096,0.405,0.396,1
0.276,0.642,0.082,0.22,0.352,2
0.242,0.497,0.261,0.237,0.335,1
0.428,0.466,0.106,0.23,0.427,1
0.233,0.518,0.249,0.214,0.463,1
0.418,0.225,0.357,0.268,0.337,2
0.665,0.325,0.01,0.162,0.341,1
0.77,0.141,0.088,0.465,0.331,2
0.241,0.391,0.368,0.258,0.338,1
0.071,0.79,0.139,0.205,0.352,2
0.308,0.047,0.645,0.545,0.284,1
0.578,0.391,0.03,0.408,0.416,1
0.28,0.17,0.55,0.305,0.245,2
0.342,0.38,0.278,0.226,0.316,1
0.411,0.296,0.292,0.444,0.23,2
0.052,0.015,0.933,0.22,0.372,2
0.17,0.456,0.374,0.114,0.079,1
0.094,0.696,0.21,0.322,0.506,1
0.186,0.696,0.118,0.146,0.652,1
0.127,0.756,0.117,0.33,0.592,1
0.37,0.575,0.055,0.443,0.39,1
0.341,0.252,0.407,0.223,0.274,1
0.064,0.668,0.268,0.237,0.37,2
0.551,0.331,0.118,0.507,0.201,1
0.074,0.523,0.402,0.602,0.297,1
0.059,0.771,0.171,0.349,0.447,1
0.266,0.674,0.06,0.242,0.373,1
0.024,0.098,0.878,0.239,0.305,2
0.373,0.571,0.056,0.201,0.366,1
0.472,0.506,0.022,0.558,0.265,1
0.501,0.449,0.05,0.396,0.261,1
0.081,0.812,0.107,0.096,0.797,1
0.236,0.651,0.113,0.36,0.424,1
0.178,0.788,0.035,0.28,0.331,1
0.226,0.744,0.03,0.461,0.334,1
0.468,0.501,0.032,0.211,0.351,1
0.218,0.682,0.1,0.39,0.369,1
0.007,0.083,0.911,0.224,0.325,2
0.234,0.328,0.437,0.189,0.353,2
0.446,0.394,0.16,0.485,0.24,2
0.162,0.633,0.205,0.223,0.317,1
0.243,0.736,0.021,0.238,0.699,1
0.503,0.401,0.096,0.38,0.402,1
0.321,0.631,0.048,0.193,0.599,1
0.091,0.859,0.05,0.301,0.359,1
0.1,0.017,0.883,0.229,0.321,2
0.089,0.626,0.284,0.185,0.355,2
0.35,0.544,0.106,0.407,0.432,2
0.389,0.51,0.1,0.24,0.372,1
0.588,0.38,0.032,0.372,0.52,1
0.344,0.452,0.204,0.566,0.316,0
0.732,0.127,0.141,0.271,0.539,0
0.484,0.126,0.39,0.62,0.27,0
0.585,0.188,0.228,0.261,0.396,0
0.754,0.057,0.189,0.573,0.301,0
0.455,0.157,0.388,0.39,0.349,0
0.198,0.378,0.424,0.215,0.298,0
0.59,0.188,0.222,0.515,0.303,0
0.108,0.826,0.066,0.218,0.359,0
0.917,0.029,0.054,0.865,0.097,0
0.652,0.242,0.106,0.369,0.151,0
0.274,0.402,0.324,0.665,0.287,0
0.671,0.265,0.064,0.231,0.365,0
0.394,0.431,0.175,0.195,0.205,0
0.058,0.309,0.634,0.301,0.311,0
0.13,0.62,0.25,0.483,0.325,0
0.74,0.199,0.061,0.377,0.398,0
0.264,0.72,0.016,0.502,0.362,0
0.639,0.267,0.094,0.174,0.344,0
0.43,0.514,0.056,0.257,0.212,0
0.279,0.684,0.037,0.505,0.327,0
0.906,0.049,0.045,0.697,0.228,0
0.328,0.635,0.037,0.197,0.343,0
0.743,0.093,0.163,0.355,0.369,0
0.277,0.248,0.475,0.306,0.295,0
0.683,0.262,0.054,0.598,0.32,0
0.659,0.241,0.1,0.302,0.378,0
0.069,0.053,0.879,0.697,0.238,0
0.868,0.037,0.094,0.564,0.292,0
0.519,0.411,0.071,0.331,0.392,0
0.358,0.153,0.489,0.303,0.352,0
0.816,0.024,0.16,0.503,0.336,0
0.216,0.76,0.024,0.732,0.226,0
0.882,0.092,0.026,0.697,0.236,0
0.641,0.277,0.082,0.423,0.295,0
0.381,0.591,0.027,0.594,0.35,0
0.627,0.184,0.189,0.596,0.298,0
0.222,0.771,0.007,0.484,0.363,0
0.572,0.399,0.029,0.278,0.352,0
0.301,0.451,0.248,0.27,0.361,0
