@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.113961,0
3,1.534537,2
5,1.28276,1
1,0.914437,0
2,1.003185,0
3,1.351422,0
4,0.911852,0
5,0.780221,0
2,0.826046,0
3,1.081698,0
5,0.943564,1
3,1.395633,1
5,0.964069,0
1,0.832056,0
2,1.18368,0
3,1.417409,1
5,0.916108,0
3,1.854246,1
2,0.935273,0
3,1.017196,0
4,0.973172,0
1,1.16323,0
2,1.264762,0
5,0.857375,0
1,0.9408,0
2,1.02849,0
3,1.020825,0
3,1.678719,2
3,1.804755,1
4,1.012917,0
5,1.054081,0
1,1.082496,0
2,0.997246,1
3,1.70264,2
4,0.942512,0
5,1.163207,0
1,1.377423,1
2,0.802548,0
3,1.319913,1
4,1.024273,0
5,0.843126,1
2,2.037098,0
3,0.718273,0
4,1.08105,0
5,1.141313,0
1,0.914437,0
3,1.068996,0
4,0.911852,0
5,0.959551,0
1,0.996819,0
2,0.716819,0
3,0.694847,0
2,0.958771,0
3,1.942009,1
5,2.073755,2
1,0.914437,0
2,0.869943,0
3,0.750277,0
4,0.990206,0
5,1.148958,0
1,0.797455,0
2,1.2911,0
1,0.851827,0
2,1.055862,0
3,0.816429,0
4,1.170759,0
5,1.013419,0
1,1.71354,2
2,0.66001,0
3,0.888025,0
4,0.891412,0
1,0.708483,0
2,0.699776,0
3,1.037817,0
4,0.969766,0
2,0.987175,1
3,0.937681,1
4,1.022001,0
5,0.822968,0
1,1.011648,0
2,0.763298,0
3,0.570296,0
4,0.991341,0
5,0.939393,0
2,0.989757,1
3,0.990636,2
2,1.071613,1
3,1.199156,0
1,0.972105,0
2,1.249527,0
3,1.33542,2
5,0.987354,0
1,0.881485,0
1,0.883132,0
3,0.743348,0
4,1.058339,0
5,0.790647,0
2,1.34481,0
1,1.033067,1
2,0.705199,0
3,1.099515,1
4,1.192335,0
1,1.054486,1
2,0.708814,0
3,1.082853,0
4,0.899361,0
2,0.932432,0
3,1.037322,0
5,0.983183,0
3,0.885881,0
5,0.888653,0
1,0.990229,0
2,0.794543,0
3,1.044415,0
1,1.07261,0
3,0.850248,0
2,0.866328,1
3,1.560107,2
4,1.083322,0
1,1.301632,0
2,0.619986,0
3,0.764299,0
5,0.921321,0
1,1.596558,1
2,0.729472,0
3,0.828142,0
1,0.970457,0
2,1.34765,0
3,0.870869,0
4,1.227537,0
5,1.040527,0
1,1.380718,1
2,1.058702,0
3,0.661029,0
4,1.052661,0
5,0.945301,0
1,0.993524,0
2,0.886469,0
3,0.781951,0
1,0.958924,0
2,0.689706,0
3,0.707055,0
5,1.115247,0
1,0.952333,0
2,0.665175,0
3,1.081698,0
5,0.936613,0
2,0.809261,0
5,1.000212,1
1,0.868304,0
2,1.426407,0
3,1.25442,1
5,1.348792,1
1,0.883132,0
2,0.750904,0
3,0.57739,0
1,0.953981,0
2,0.935531,0
3,0.892809,1
4,0.908446,0
5,0.894561,0
3,1.163028,0
4,1.075373,0
2,1.156567,0
3,0.756875,0
4,0.930021,0
5,0.974842,0
2,0.878206,0
1,0.848532,0
2,0.697969,0
5,0.961983,1
2,0.785505,0
3,0.700786,0
4,0.977715,0
5,1.206997,0
1,0.815579,0
2,1.099759,0
3,0.640078,0
4,1.002697,0
5,0.863283,0
5,0.950515,2
2,1.300138,0
3,1.064212,0
5,1.038789,0
3,0.945269,0
2,0.901704,0
3,1.234459,1
4,0.844855,0
5,0.990134,0
1,0.901256,0
2,0.765106,0
3,0.852062,0
4,0.918666,0
1,0.830408,0
2,0.685832,0
3,0.581514,0
4,0.993612,0
5,1.109687,1
1,1.005057,0
2,0.951799,1
3,0.798447,0
5,2.095998,0
2,1.294715,0
3,0.898913,1
2,0.697194,0
3,0.615662,0
5,0.908463,0
2,1.012222,2
3,1.30919,2
4,1.084457,0
5,1.012376,2
2,0.92701,0
3,0.988491,1
5,0.876142,1
