@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.015,0.327,0.658,0.141,0.244,2
0.206,0.128,0.666,0.225,0.253,2
0.056,0.483,0.461,0.226,0.676,1
0.107,0.728,0.165,0.432,0.398,1
0.065,0.703,0.232,0.34,0.332,1
0.35,0.525,0.125,0.14,0.272,1
0.043,0.746,0.211,0.17,0.291,1
0.012,0.34,0.648,0.142,0.246,1
0.164,0.347,0.488,0.28,0.52,2
0.088,0.037,0.875,0.205,0.468,2
0.147,0.636,0.217,0.142,0.28,2
0.242,0.251,0.507,0.196,0.44,2
0.046,0.478,0.475,0.205,0.384,1
0.135,0.81,0.055,0.148,0.299,1
0.039,0.258,0.703,0.335,0.401,1
0.018,0.208,0.773,0.151,0.268,2
0.021,0.563,0.416,0.159,0.42,1
0.301,0.548,0.151,0.055,0.804,1
0.022,0.761,0.218,0.139,0.271,2
0.123,0.645,0.233,0.021,0.888,1
0.05,0.807,0.143,0.122,0.382,1
0.737,0.226,0.037,0.247,0.522,1
0.249,0.547,0.204,0.3,0.399,2
0.007,0.798,0.195,0.172,0.288,1
0.145,0.035,0.82,0.492,0.248,2
0.055,0.072,0.874,0.217,0.38,2
0.051,0.35,0.599,0.189,0.272,2
0.712,0.176,0.112,0.406,0.402,1
0.28,0.646,0.074,0.207,0.472,2
0.191,0.637,0.172,0.22,0.377,1
0.133,0.694,0.173,0.168,0.319,1
0.238,0.47,0.292,0.188,0.418,1
0.616,0.162,0.222,0.247,0.344,2
0.159,0.812,0.029,0.114,0.241,1
0.693,0.186,0.121,0.473,0.36,2
0.386,0.324,0.291,0.218,0.353,1
0.016,0.893,0.09,0.154,0.25,2
0.329,0.068,0.603,0.544,0.195,1
0.538,0.43,0.032,0.408,0.44,1
0.419,0.167,0.415,0.319,0.428,2
0.438,0.36,0.201,0.219,0.462,1
0.309,0.417,0.274,0.475,0.354,2
0.064,0.017,0.919,0.162,0.266,2
0.317,0.419,0.263,0.199,0.446,1
0.065,0.801,0.134,0.325,0.459,1
0.106,0.728,0.167,0.105,0.606,1
0.241,0.649,0.11,0.34,0.527,1
0.452,0.46,0.088,0.453,0.324,1
0.447,0.289,0.264,0.222,0.409,1
0.015,0.731,0.254,0.151,0.263,2
0.676,0.257,0.067,0.562,0.304,1
0.064,0.589,0.347,0.617,0.187,1
0.056,0.782,0.162,0.203,0.386,1
0.093,0.811,0.096,0.193,0.263,1
0.012,0.132,0.855,0.216,0.316,2
0.104,0.793,0.102,0.153,0.264,1
0.399,0.57,0.032,0.584,0.301,1
0.67,0.292,0.038,0.41,0.396,1
0.054,0.807,0.14,0.066,0.78,1
0.319,0.511,0.17,0.338,0.462,1
0.056,0.883,0.061,0.119,0.247,1
0.21,0.735,0.055,0.163,0.257,1
0.033,0.817,0.151,0.386,0.341,1
0.001,0.088,0.911,0.188,0.284,2
0.078,0.438,0.484,0.142,0.259,2
0.478,0.392,0.13,0.516,0.334,2
0.023,0.772,0.205,0.1,0.204,1
0.475,0.472,0.053,0.296,0.524,1
0.523,0.37,0.107,0.17,0.617,1
0.193,0.701,0.106,0.082,0.255,1
0.105,0.851,0.045,0.291,0.422,1
0.246,0.025,0.73,0.202,0.389,2
0.025,0.718,0.257,0.131,0.261,2
0.472,0.387,0.141,0.414,0.407,2
0.154,0.734,0.112,0.151,0.266,1
0.785,0.191,0.024,0.398,0.447,1
0.512,0.278,0.21,0.23,0.351,0
0.863,0.097,0.04,0.668,0.18,0
0.096,0.881,0.023,0.216,0.499,0
0.856,0.014,0.13,0.505,0.234,0
0.728,0.215,0.057,0.628,0.272,0
0.317,0.484,0.199,0.592,0.286,0
0.605,0.182,0.214,0.615,0.178,0
0.189,0.759,0.053,0.174,0.38,0
0.126,0.477,0.397,0.208,0.444,0
0.634,0.027,0.339,0.307,0.376,0
0.775,0.152,0.073,0.354,0.45,0
0.685,0.133,0.182,0.549,0.299,0
0.55,0.208,0.242,0.609,0.186,0
0.405,0.321,0.274,0.245,0.362,0
0.104,0.603,0.293,0.235,0.361,0
0.889,0.011,0.101,0.5,0.209,0
0.413,0.537,0.049,0.062,0.242,0
0.299,0.57,0.131,0.218,0.507,0
0.579,0.244,0.177,0.399,0.401,0
0.159,0.145,0.697,0.236,0.348,0
0.265,0.686,0.05,0.285,0.496,0
0.172,0.071,0.756,0.164,0.356,0
0.568,0.147,0.285,0.283,0.335,0
0.631,0.271,0.098,0.373,0.439,0
0.739,0.055,0.206,0.308,0.307,0
0.426,0.325,0.248,0.73,0.177,0
0.066,0.804,0.13,0.18,0.431,0
0.32,0.653,0.028,0.484,0.319,0
0.071,0.812,0.117,0.109,0.29,0
0.815,0.126,0.059,0.378,0.454,0
0.566,0.128,0.306,0.452,0.242,0
0.74,0.237,0.023,0.268,0.405,0
0.896,0.025,0.079,0.556,0.172,0
0.142,0.561,0.296,0.177,0.324,0
0.146,0.101,0.753,0.697,0.152,0
0.922,0.068,0.01,0.284,0.455,0
0.803,0.155,0.042,0.591,0.3,0
0.682,0.111,0.208,0.367,0.271,0
0.262,0.677,0.061,0.517,0.351,0
0.64,0.127,0.233,0.369,0.275,0
