@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.199,0.73,0.071,0.199,0.447,0
0.323,0.591,0.086,0.186,0.389,0
0.015,0.327,0.658,0.141,0.244,2
0.206,0.128,0.666,0.225,0.253,2
0.056,0.483,0.461,0.226,0.676,1
0.096,0.881,0.023,0.216,0.499,0
0.493,0.226,0.281,0.207,0.395,0
0.468,0.13,0.402,0.168,0.272,0
0.405,0.321,0.274,0.245,0.362,0
0.843,0.129,0.029,0.348,0.47,0
0.587,0.348,0.065,0.346,0.404,0
0.517,0.195,0.288,0.283,0.35,0
0.522,0.317,0.162,0.138,0.253,0
0.416,0.41,0.174,0.405,0.257,0
0.663,0.23,0.107,0.291,0.44,0
0.034,0.893,0.073,0.175,0.383,0
0.144,0.016,0.841,0.267,0.323,0
0.2,0.76,0.04,0.148,0.289,0
0.591,0.049,0.36,0.363,0.244,0
0.107,0.728,0.165,0.432,0.398,1
0.065,0.703,0.232,0.34,0.332,1
0.159,0.145,0.697,0.236,0.348,0
0.35,0.525,0.125,0.14,0.272,1
0.742,0.15,0.108,0.473,0.215,0
0.699,0.092,0.21,0.4,0.424,0
0.596,0.2,0.204,0.363,0.453,0
0.211,0.389,0.4,0.199,0.351,0
0.043,0.746,0.211,0.17,0.291,1
0.593,0.124,0.283,0.324,0.263,0
0.579,0.244,0.177,0.399,0.401,0
0.156,0.517,0.327,0.294,0.385,0
0.097,0.381,0.522,0.299,0.347,0
0.012,0.34,0.648,0.142,0.246,1
0.896,0.025,0.079,0.556,0.172,0
0.934,0.026,0.04,0.267,0.494,0
0.164,0.347,0.488,0.28,0.52,2
0.088,0.037,0.875,0.205,0.468,2
0.147,0.636,0.217,0.142,0.28,2
0.658,0.275,0.067,0.312,0.328,0
0.328,0.604,0.068,0.365,0.446,0
0.242,0.251,0.507,0.196,0.44,2
0.046,0.478,0.475,0.205,0.384,1
0.135,0.81,0.055,0.148,0.299,1
0.873,0.093,0.033,0.718,0.14,0
0.607,0.188,0.206,0.532,0.322,0
0.039,0.258,0.703,0.335,0.401,1
0.598,0.27,0.132,0.264,0.395,0
0.195,0.468,0.336,0.132,0.274,0
0.352,0.288,0.36,0.523,0.263,0
0.421,0.535,0.044,0.325,0.462,0
0.022,0.342,0.635,0.223,0.35,0
0.41,0.441,0.149,0.274,0.349,0
0.858,0.045,0.097,0.134,0.246,0
0.389,0.221,0.39,0.154,0.332,0
0.775,0.152,0.073,0.354,0.45,0
0.21,0.637,0.153,0.305,0.451,0
0.394,0.03,0.575,0.284,0.402,0
0.575,0.153,0.273,0.152,0.257,0
0.728,0.021,0.251,0.48,0.238,0
0.684,0.253,0.063,0.521,0.34,0
0.426,0.325,0.248,0.73,0.177,0
0.26,0.462,0.278,0.205,0.351,0
0.066,0.904,0.03,0.146,0.28,0
0.744,0.166,0.089,0.525,0.19,0
0.502,0.233,0.265,0.416,0.372,0
0.274,0.587,0.139,0.217,0.504,0
0.444,0.515,0.042,0.187,0.414,0
0.018,0.208,0.773,0.151,0.268,2
0.782,0.102,0.116,0.455,0.231,0
0.627,0.254,0.119,0.446,0.375,0
0.048,0.9,0.051,0.291,0.397,0
0.102,0.308,0.591,0.259,0.358,0
0.021,0.563,0.416,0.159,0.42,1
0.171,0.019,0.811,0.085,0.341,0
0.406,0.423,0.171,0.212,0.594,0
0.341,0.435,0.224,0.028,0.116,0
0.301,0.548,0.151,0.055,0.804,1
0.022,0.761,0.218,0.139,0.271,2
0.547,0.192,0.262,0.185,0.328,0
0.419,0.381,0.199,0.559,0.326,0
0.123,0.645,0.233,0.021,0.888,1
0.699,0.28,0.02,0.127,0.355,0
0.05,0.807,0.143,0.122,0.382,1
0.64,0.127,0.233,0.369,0.275,0
0.737,0.226,0.037,0.247,0.522,1
0.546,0.289,0.165,0.679,0.181,0
0.025,0.176,0.799,0.237,0.294,0
0.458,0.506,0.036,0.136,0.274,0
0.634,0.027,0.339,0.307,0.376,0
0.581,0.262,0.157,0.428,0.386,0
