@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.026,0.321,0.654,0.127,0.424,2
0.117,0.487,0.396,0.123,0.584,1
0.039,0.765,0.195,0.419,0.44,1
0.151,0.643,0.205,0.163,0.576,1
0.034,0.773,0.192,0.273,0.542,1
0.035,0.299,0.666,0.019,0.179,1
0.279,0.239,0.482,0.124,0.321,2
0.073,0.043,0.884,0.12,0.6,2
0.2,0.566,0.233,0.475,0.326,2
0.037,0.487,0.476,0.238,0.671,1
0.042,0.876,0.081,0.539,0.336,1
0.021,0.18,0.799,0.056,0.322,2
0.052,0.495,0.453,0.112,0.691,1
0.301,0.572,0.126,0.338,0.595,1
0.007,0.796,0.198,0.022,0.401,2
0.124,0.533,0.343,0.19,0.45,1
0.054,0.798,0.148,0.095,0.597,1
0.543,0.388,0.069,0.653,0.324,1
0.009,0.786,0.205,0.082,0.658,1
0.008,0.095,0.897,0.014,0.21,2
0.141,0.246,0.613,0.087,0.294,2
0.184,0.577,0.239,0.725,0.239,1
0.305,0.614,0.081,0.167,0.752,1
0.527,0.302,0.171,0.34,0.515,1
0.123,0.785,0.092,0.762,0.217,2
0.254,0.567,0.179,0.358,0.539,1
0.039,0.019,0.942,0.188,0.437,2
0.2,0.624,0.177,0.516,0.369,1
0.23,0.598,0.172,0.208,0.695,1
0.262,0.629,0.108,0.184,0.656,1
0.446,0.287,0.267,0.285,0.623,1
0.035,0.664,0.301,0.064,0.428,2
0.057,0.492,0.45,0.169,0.746,1
0.075,0.664,0.261,0.34,0.468,1
0.327,0.599,0.075,0.43,0.517,1
0.094,0.755,0.151,0.055,0.737,1
0.113,0.69,0.197,0.278,0.519,1
0.24,0.717,0.043,0.312,0.566,1
0.278,0.679,0.042,0.417,0.501,1
0.248,0.565,0.187,0.429,0.45,2
0.081,0.674,0.245,0.174,0.57,1
0.138,0.784,0.078,0.461,0.469,1
0.606,0.303,0.092,0.392,0.493,1
0.385,0.556,0.059,0.498,0.428,1
0.246,0.068,0.686,0.025,0.343,2
0.039,0.676,0.285,0.066,0.116,2
0.344,0.485,0.171,0.568,0.384,2
0.326,0.598,0.076,0.188,0.691,1
0.513,0.444,0.043,0.488,0.408,1
0.255,0.697,0.048,0.727,0.194,0
0.161,0.73,0.109,0.276,0.607,0
0.164,0.535,0.301,0.447,0.476,0
0.232,0.723,0.045,0.435,0.252,0
0.281,0.634,0.085,0.577,0.258,0
0.078,0.909,0.012,0.481,0.51,0
0.423,0.495,0.083,0.473,0.429,0
0.784,0.12,0.095,0.645,0.336,0
0.536,0.198,0.266,0.145,0.51,0
0.134,0.838,0.028,0.5,0.442,0
0.234,0.398,0.368,0.398,0.353,0
0.365,0.607,0.028,0.787,0.192,0
0.295,0.532,0.173,0.355,0.494,0
0.212,0.577,0.211,0.426,0.381,0
0.066,0.898,0.035,0.31,0.54,0
0.342,0.598,0.06,0.56,0.341,0
0.449,0.523,0.027,0.484,0.469,0
0.335,0.41,0.256,0.48,0.466,0
0.31,0.538,0.152,0.687,0.287,0
0.263,0.664,0.073,0.617,0.369,0
