@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature327 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.001048,0.026895,0,0.002795,0,0.772923,0.818823,0.944564,1
0,0.066066,0,0.01506,0,0.712665,0.751621,0.867129,0
0,0.07631,0,0.022805,0,0.346946,0.358391,0.401708,0
0,0.171717,0,0.010152,0,0.519919,0.540298,0.621843,0
0,0.108959,0,0.007874,0,0.583509,0.611674,0.701372,0
0.007475,0.023492,0,0.002937,0,0.827764,0.878267,1.015345,1
0,0.129496,0,0.021661,0,0.703977,0.738775,0.852834,0
0,0.014756,0,0.009091,0,0.356053,0.367840,0.405888,0
0.035156,0.039062,0,0.007843,0,0.069113,0.078240,0.071678,2
0.020833,0.068376,0,0.001069,0,0.408098,0.429159,0.489288,2
0.00163,0.012225,0,0.002854,0,0.797396,0.845514,0.975392,2
0,0.072165,0,0.017241,0,0.609097,0.637997,0.734769,0
0,0.044745,0,0.021875,0,0.294132,0.301329,0.332096,0
0,0.175214,0,0.004292,0,0.525884,0.546470,0.627404,2
0,0.11353,0,0.002593,0,0.604914,0.634804,0.729020,1
0.001483,0.003955,0,0.000495,0,0.773601,0.820577,0.943373,1
0,0.191781,0,0.027523,0,0.581219,0.603746,0.695298,0
0,0.17037,0,0.037076,0,0.311768,0.315839,0.349683,0
0,0.167173,0,0.012195,0,0.453012,0.468547,0.534627,1
0.011599,0.104391,0,0.007463,0,0.497502,0.520347,0.594761,0
0.02871,0.018978,0,0.002921,0,0.678141,0.719092,0.827817,0
0,0.105263,0,0.021127,0,0.508237,0.531252,0.608026,0
0,0.036949,0,0.02148,0,0.328977,0.339523,0.378814,0
0,0.033951,0,0.009288,0,0.641945,0.677134,0.781461,0
0,0.066895,0,0.0103,0,0.604415,0.635585,0.727969,0
0,0.013477,0,0.002697,0,0.870486,0.923911,1.068244,0
0,0.023256,0,0,0,0.716009,0.757993,0.874741,0
0,0.049065,0,0.012865,0,0.305364,0.313583,0.346125,0
0,0.110638,0,0.017094,0,0.383685,0.399204,0.452141,0
0.011029,0.106005,0,0.007971,0,0.446725,0.465674,0.525658,0
0,0.023826,0,0.003506,0,0.840609,0.891498,1.030447,0
0,0.208333,0,0.010453,0,0.614742,0.640219,0.737619,0
0.00365,0.088808,0,0.029233,0,0.264425,0.268569,0.295966,0
0,0.147368,0,0.015873,0,0.363164,0.373807,0.426220,0
0.014318,0.10324,0,0.004525,0,0.577395,0.606025,0.696014,0
0,0.007274,0,0.001456,0,0.806912,0.856439,0.987038,0
0,0.096667,0,0.0301,0,0.689858,0.724521,0.836067,0
0,0.152952,0,0.023277,0,0.389776,0.400308,0.452000,0
0,0.026432,0,0.004425,0,0.399625,0.414899,0.473711,0
0,0.075452,0,0.001064,0,0.579309,0.608564,0.695580,0
0.002949,0.018873,0,0.00177,0,0.812452,0.861724,0.995237,2
0,0.111486,0,0.016949,0,0.663267,0.695680,0.802930,0
0,0.153012,0,0.012063,0,0.342073,0.350040,0.393440,0
0,0.051643,0,0.004717,0,0.508548,0.533652,0.604388,0
0,0.107567,0,0.006884,0,0.603430,0.632643,0.727450,0
0.050741,0.005211,0,0.001372,0,0.288686,0.311264,0.348297,1
0.124579,0,0,0,0,0.033363,0.043931,0.032160,0
0.024752,0.00198,0,0.000991,0,0.045175,0.059564,0.045851,0
0.197248,0.004587,0,0.004608,0,0.125710,0.129605,0.135189,0
0.059829,0.095571,0,0.003888,0,0.379709,0.398625,0.451771,1
0.021802,0.011919,0,0.002035,0,0.716689,0.761122,0.877709,2
0.036232,0.086957,0,0.014545,0,0.506093,0.533215,0.611491,0
0.011659,0.087892,0,0.024237,0,0.184456,0.190516,0.201182,0
0.115108,0.068345,0.00361,0,0,0.251035,0.262468,0.288687,1
0.07343,0.021256,0,0.000967,0,0.316891,0.337244,0.376749,0
0.04126,0.009377,0,0.001876,0,0.648877,0.689564,0.793369,1
0,0.063333,0,0.016722,0,0.644180,0.680768,0.782844,0
0.030941,0.032178,0,0.009913,0,0.153219,0.163289,0.165526,1
0,0.149254,0,0.02,0,0.486607,0.504853,0.575178,0
0.004945,0.050209,0,0.006469,0,0.700255,0.740066,0.852136,0
0.004135,0.012405,0,0.002759,0,0.798000,0.847243,0.978201,0
0.018927,0.148265,0,0.018987,0,0.458571,0.478656,0.546764,0
0.005484,0.091408,0,0.025618,0,0.310904,0.319705,0.355536,0
0,0.097826,0,0.010929,0,0.376644,0.390769,0.440810,0
0,0.059493,0,0.003503,0,0.654590,0.690215,0.792638,0
0.041223,0.006948,0,0.000927,0,0.639752,0.679727,0.780381,0
0.003745,0.074906,0,0.011278,0,0.606882,0.639491,0.735961,0
0,0.131522,0,0.01741,0,0.313428,0.320094,0.357067,0
0.00995,0.164179,0,0.04,0,0.389803,0.399394,0.455533,0
0.015135,0.122162,0,0.008658,0,0.467690,0.487755,0.553726,0
0.003564,0.012117,0,0.001427,0,0.853279,0.906388,1.048165,0
0,0.098859,0,0.026718,0,0.619735,0.650013,0.745938,0
0,0.122538,0,0.015334,0,0.304359,0.310873,0.344847,0
0,0.135,0,0.01005,0,0.500344,0.519349,0.594608,2
0.003234,0.046079,0,0.002427,0,0.500972,0.529197,0.604899,0
0.001275,0.01504,0,0.005099,0,0.775907,0.822296,0.948852,1
0,0.182825,0,0.008333,0,0.580048,0.604580,0.696958,2
0.037223,0.084507,0,0.011072,0,0.394859,0.410364,0.463996,2
0,0.152174,0,0.027322,0,0.260104,0.260971,0.292205,0
0,0.099822,0,0.007136,0,0.541780,0.567110,0.648240,0
0.056106,0.014521,0,0.001321,0,0.552977,0.587309,0.672031,0
0.089655,0.158621,0,0.038062,0,0.413106,0.426860,0.487884,0
0.009991,0.112625,0,0.021818,0,0.347163,0.358710,0.400508,0
0.074534,0.111801,0,0.0125,0,0.249584,0.254856,0.278970,0
0.006002,0.033613,0,0.004805,0,0.689275,0.729722,0.838772,0
0,0.005692,0,0.001139,0,0.855316,0.908235,1.049107,0
0,0.150735,0,0.02583,0,0.642689,0.672630,0.774018,0
0,0.134541,0,0.032383,0,0.257044,0.258912,0.282356,0
0,0.098837,0,0.017544,0,0.258242,0.264246,0.291608,0
0.020558,0.093979,0,0.005878,0,0.538717,0.566088,0.646753,0
0.021831,0.004245,0,0.00182,0,0.747525,0.794271,0.916689,0
0.058309,0.037901,0,0.01462,0,0.397576,0.419477,0.474978,0
0.021627,0.143151,0,0.030928,0,0.256142,0.258449,0.280943,0
0.054913,0.034682,0,0.005797,0,0.530919,0.561769,0.644846,2
0.003525,0.121034,0,0.004706,0,0.442343,0.460954,0.519336,0
0,0.001672,0,0,0,0.865778,0.919871,1.062421,0
0,0.145594,0,0.019231,0,0.550387,0.575743,0.661526,0
0,0.09185,0,0.031088,0,0.297569,0.304588,0.334759,0
0,0.034965,0,0,0,0.158058,0.160461,0.168442,0
0,0.035437,0,0.004435,0,0.613218,0.647442,0.743788,0
0.010496,0.005248,0,0.001432,0,0.723735,0.768603,0.884720,0
0.028169,0.119718,0,0.028269,0,0.537720,0.561905,0.646246,0
0,0.22,0,0.026702,0,0.243669,0.240296,0.265787,0
0,0.09434,0,0.012658,0,0.481768,0.502697,0.572832,0
0,0.059524,0,0.009535,0,0.585956,0.616702,0.704794,0
0,0.011121,0,0.002568,0,0.899759,0.955558,1.105772,0
0,0.167315,0,0.015625,0,0.606835,0.633615,0.729007,0
0,0.095528,0,0.02238,0,0.325780,0.333080,0.372247,1
0,0.041667,0,0.011976,0,0.461073,0.482883,0.546910,2
0,0.023548,0,0.006284,0,0.604211,0.637271,0.730302,1
0.012672,0.013728,0,0.002641,0,0.681403,0.723164,0.834321,1
0.043478,0.187291,0,0.02349,0,0.455834,0.472360,0.541094,0
0.029151,0.031686,0,0.01269,0,0.172250,0.182385,0.191265,0
0.068627,0.083333,0,0.009852,0,0.275198,0.284349,0.320360,0
0.013198,0.026396,0,0.002033,0,0.443577,0.471710,0.538097,0
0.002604,0.003472,0,0.000869,0,0.841285,0.893990,1.033072,0
0.017241,0.12069,0,0.031142,0,0.438023,0.456161,0.520439,0
0,0.078889,0,0.01891,0,0.247780,0.250751,0.273916,0
0,0.062241,0,0.004167,0,0.567476,0.596182,0.683753,1
0,0.079487,0,0.005988,0,0.638003,0.671540,0.771098,2
0,0.006809,0,0.000974,0,0.886345,0.941355,1.089064,1
0,0.064639,0,0.022901,0,0.640040,0.672503,0.773197,0
0,0.086705,0,0.020251,0,0.316242,0.323293,0.360030,2
0,0.063953,0,0.035088,0,0.406773,0.419586,0.477941,0
0.007048,0.068128,0,0.004702,0,0.605983,0.638236,0.733283,1
0,0.02049,0,0.004,0,0.852160,0.903783,1.045368,2
0,0.084175,0,0.023649,0,0.655607,0.689179,0.793944,1
0,0.079399,0,0.019334,0,0.225229,0.227047,0.245246,1
0,0.152284,0,0.010204,0,0.417534,0.430416,0.493787,2
0.000723,0.095445,0,0.000724,0,0.471543,0.493268,0.562633,1
0.02725,0.004955,0,0.000413,0,0.687800,0.731049,0.841151,0
0,0.05,0,0.019305,0,0.659168,0.694400,0.799011,0
0,0.076426,0,0.025862,0,0.334193,0.342026,0.384520,2
0.127551,0.015306,0,0,0,0.156072,0.159715,0.169557,0
0.001241,0.055831,0,0.005587,0,0.632723,0.668758,0.767244,0
0.004077,0.028169,0,0.003337,0,0.797066,0.845236,0.976325,2
0,0.086957,0,0.020134,0,0.667314,0.701035,0.808480,0
0.031712,0.063425,0,0.020106,0,0.211214,0.217959,0.232511,0
0.02809,0,0,0,0,0.387337,0.407902,0.457501,0
0,0.081778,0,0.004448,0,0.623341,0.655420,0.753025,0
0,0.003759,0,0.00047,0,0.864558,0.917987,1.060955,0
0,0.114754,0,0.028807,0,0.597047,0.624641,0.719074,0
0,0.125152,0,0.027981,0,0.249784,0.251014,0.275514,0
0.011236,0.129213,0,0.016949,0,0.251777,0.255091,0.281343,0
0,0.090997,0,0.008721,0,0.587955,0.616533,0.706519,0
0.000666,0.01932,0,0.003333,0,0.785950,0.833074,0.961041,0
0.022581,0.158065,0,0.029126,0,0.480359,0.500123,0.573477,0
0,0.174142,0,0.030383,0,0.249284,0.249487,0.272212,0
0,0.032864,0,0,0,0.509062,0.534998,0.612516,1
0,0.053026,0,0.000577,0,0.675645,0.713547,0.821176,0
0,0.000725,0,0.000362,0,0.857600,0.910706,1.052139,0
0,0.106529,0,0.017241,0,0.668296,0.701557,0.809871,0
0,0.106638,0,0.038126,0,0.310140,0.315764,0.353714,0
0,0.067308,0,0.004831,0,0.328663,0.347538,0.390110,1
0,0.118681,0,0.0044,0,0.481601,0.501647,0.573694,0
0.013958,0.010806,0,0.002703,0.00045,0.677741,0.719514,0.828421,1
0.020057,0.091691,0,0.014368,0,0.418882,0.437288,0.499005,0
0,0.080717,0,0.022523,0,0.296243,0.303348,0.339976,0
0.023474,0.061033,0,0.014151,0,0.057260,0.058469,0.051271,1
0.045952,0.06674,0,0.004381,0,0.298460,0.317219,0.351947,0
0.05807,0.005944,0,0.002745,0,0.512195,0.545401,0.624956,0
0.030418,0.060837,0,0.007634,0,0.411597,0.434561,0.493702,0
0,0.10962,0,0.029115,0,0.311106,0.317327,0.352710,0
0,0.105023,0,0.027523,0,0.554999,0.579955,0.666329,0
0,0.085619,0,0.009983,0,0.625218,0.657101,0.754657,0
0.004773,0.025776,0,0.004776,0,0.777992,0.824276,0.952194,0
0,0.076642,0,0.014652,0,0.647126,0.679176,0.782985,0
0.011677,0.117834,0,0.022317,0,0.261429,0.264949,0.289464,0
0,0.102151,0,0.021622,0,0.456793,0.472291,0.539841,1
0,0.030023,0,0.006936,0,0.408025,0.426105,0.479054,0
0.005031,0.022918,0,0.003915,0,0.803907,0.852261,0.984952,0
0,0.119522,0,0.02,0,0.557505,0.581528,0.667068,0
0.002347,0.156103,0,0.019976,0,0.295922,0.300412,0.335721,0
0,0.085,0,0.015075,0,0.434286,0.453216,0.518865,0
0,0.113171,0,0.003906,0,0.502320,0.523280,0.600702,0
0.005213,0.017062,0,0.00569,0,0.793689,0.842185,0.972999,0
0,0.138973,0,0.018182,0,0.671489,0.704145,0.812025,0
0,0.028019,0,0.010638,0,0.316212,0.327542,0.362386,0
0,0.078704,0,0.009302,0,0.391878,0.408318,0.464118,0
0,0.098843,0,0.009474,0,0.505667,0.527042,0.603386,0
0.002912,0.012231,0,0.003497,0,0.832244,0.883029,1.020921,0
0,0.13355,0,0.019608,0,0.642628,0.673541,0.776834,0
0,0.07394,0,0.01444,0,0.310542,0.319125,0.356257,0
0,0.049383,0,0.006211,0,0.394316,0.410591,0.462497,0
0,0.06619,0,0.004476,0,0.555737,0.584297,0.669353,1
0.017449,0.011421,0,0.002856,0,0.749291,0.795555,0.918768,2
0,0.069401,0,0.018987,0,0.576263,0.606469,0.696791,0
0,0.096296,0,0.026483,0,0.305713,0.312270,0.350221,1
0.003802,0.087452,0,0.015267,0,0.522812,0.547536,0.626383,0
0.00625,0.11875,0,0.002503,0,0.460576,0.479092,0.546434,0
0.016839,0.016192,0,0.005185,0,0.655124,0.694803,0.799919,0
0,0.127413,0,0.01938,0,0.604661,0.633021,0.729272,0
0.007928,0.075878,0,0.017007,0,0.201045,0.206806,0.221784,0
0,0.096273,0,0.021807,0,0.579150,0.605957,0.696167,1
0,0.1339,0,0.008511,0,0.472492,0.490633,0.561450,0
0.001793,0.016139,0,0.005981,0,0.801996,0.851113,0.981758,0
0,0.145897,0,0.018293,0,0.652726,0.683353,0.788039,0
0,0.091434,0,0.012524,0,0.294517,0.301578,0.337073,0
0.010204,0.081633,0,0.020513,0,0.276749,0.285302,0.319373,0
0.007476,0.086256,0,0.004603,0,0.436468,0.457613,0.521059,0
0.019898,0.014213,0,0.002844,0,0.662156,0.702752,0.809281,0
0,0.183333,0,0.027855,0,0.597491,0.623592,0.718011,0
0.012036,0.051153,0,0.014056,0,0.260849,0.270938,0.297799,0
0.039427,0.043011,0,0.014388,0,0.359322,0.378765,0.428621,1
0.061493,0.032211,0,0.003663,0,0.223124,0.239821,0.263286,0
0.048689,0.01573,0,0.005997,0,0.481253,0.511521,0.584608,0
0.097403,0.090909,0,0.016287,0,0.388889,0.407766,0.463266,0
0,0.060706,0,0.01768,0,0.240605,0.243848,0.265595,0
0,0.085,0,0.040201,0,0.412734,0.428939,0.487610,0
0.020979,0.035839,0,0.004374,0,0.490948,0.517334,0.590648,0
0.015199,0.017733,0,0.002535,0,0.787066,0.834986,0.965178,0
0,0.169435,0,0.02,0,0.627379,0.655871,0.756265,0
0,0.087666,0,0.017347,0,0.340567,0.350878,0.394873,0
0,0.11399,0,0.036458,0,0.372150,0.385056,0.437236,0
0.008989,0.122472,0,0.004499,0,0.481631,0.501607,0.573871,0
0,0.022059,0,0.005977,0,0.806628,0.854513,0.987531,1
0,0.145695,0,0.013289,0,0.643944,0.674650,0.777705,0
0,0.04626,0,0.013793,0,0.350991,0.363352,0.408874,0
0,0.148325,0,0.028846,0,0.476570,0.492303,0.560674,0
0,0.105473,0,0.00498,0,0.579463,0.606778,0.695526,0
0.002101,0.02381,0,0.005606,0,0.786207,0.832773,0.961392,0
0,0.153846,0,0.026846,0,0.613924,0.640484,0.738115,0
0,0.131929,0,0.024417,0,0.246136,0.247975,0.267833,0
0,0.166667,0,0.017964,0,0.362870,0.372193,0.421965,0
0,0.059774,0,0.003636,0,0.702599,0.740995,0.854281,2
0,0.012573,0,0.00387,0,0.826703,0.876518,1.013110,1
0,0.141176,0,0.023599,0,0.659980,0.691115,0.796359,0
0,0.070159,0,0.018727,0,0.314468,0.325559,0.360942,0
0.020833,0.182292,0,0.020942,0,0.168841,0.167366,0.180954,0
0.004662,0.125874,0,0.007001,0,0.428445,0.444542,0.507826,0
0.017849,0.010984,0,0.002747,0,0.796698,0.845257,0.976547,0
0,0.140523,0,0.022951,0,0.639049,0.668846,0.771359,0
0,0.103563,0,0.023411,0,0.252119,0.255659,0.279417,0
0,0.253521,0,0.021277,0,0.277421,0.276221,0.307433,1
0.010536,0.10728,0,0.005753,0,0.417670,0.435710,0.496225,0
0,0.042305,0,0.009489,0,0.771333,0.815464,0.941710,0
0,0.047297,0,0.00678,0,0.628657,0.660587,0.760363,0
0,0.076121,0,0.016701,0,0.335101,0.346135,0.387577,1
0.062857,0.051429,0,0.011494,0,0.234608,0.245691,0.269738,0
0.019555,0.065725,0,0.008152,0,0.629851,0.664563,0.762974,0
0.020916,0.011839,0,0.003158,0,0.680025,0.721885,0.831629,1
0,0.070896,0,0.022472,0,0.616330,0.646371,0.744738,0
0.005414,0.071926,0,0.01548,0,0.273376,0.284057,0.314740,1
0.02809,0.106742,0,0.039548,0,0.322228,0.327666,0.371246,0
0.016512,0.112487,0,0.005165,0,0.480520,0.502358,0.571318,0
0.003431,0.011149,0,0.002575,0,0.843061,0.895230,1.035307,0
0,0.184669,0,0.020979,0,0.642040,0.670486,0.772754,0
0,0.099788,0,0.018066,0,0.327558,0.336591,0.372265,0
0.088542,0.036458,0,0.010471,0,0.217017,0.225801,0.244107,0
0.043082,0.067937,0,0.004146,0,0.284673,0.301248,0.335984,0
0.046034,0.024404,0,0.003885,0,0.625266,0.662952,0.762975,1
0,0.116541,0,0.022642,0,0.533211,0.555387,0.638337,0
0.017503,0.063011,0,0.021028,0,0.177921,0.183349,0.195282,0
0,0.181373,0,0.019704,0,0.455160,0.468849,0.537439,0
0,0.058164,0,0.004909,0,0.641883,0.675768,0.777804,0
0.027246,0.015751,0,0.002981,0,0.698112,0.741895,0.855149,0
0.019048,0.190476,0,0.025478,0,0.523579,0.544899,0.626284,0
0,0.072437,0,0.018832,0,0.281705,0.289015,0.314938,0
0,0.137931,0,0.028902,0,0.344348,0.351895,0.397434,0
0.002011,0.042225,0,0.004024,0,0.615497,0.650163,0.746455,0
0,0.01308,0,0.004581,0,0.818013,0.868052,1.002752,0
0,0.176471,0,0.02214,0,0.565688,0.591213,0.678312,0
0.031049,0.066381,0,0.021436,0,0.207820,0.213570,0.230001,0
0,0.104603,0,0.02521,0,0.476191,0.494737,0.566290,0
0.009709,0.099735,0,0.004417,0,0.494664,0.517828,0.591581,0
0,0.020111,0,0.006036,0,0.826565,0.875829,1.012876,0
0,0.181818,0,0.018248,0,0.599543,0.624509,0.719830,0
0,0.065652,0,0.018095,0,0.324224,0.334712,0.370016,0
0.011696,0.046784,0,0,0,0.147901,0.153178,0.162707,0
0.008889,0.095556,0,0.008899,0,0.401643,0.418233,0.472901,0
0,0.025781,0,0.0086,0,0.799456,0.846439,0.977952,0
0,0.220532,0,0.026718,0,0.581450,0.603403,0.695326,0
0.027115,0.105206,0,0.021716,0,0.156292,0.158277,0.165614,1
0,0.142857,0,0.01105,0,0.407464,0.419731,0.476643,0
0,0.097933,0,0.005447,0,0.534219,0.558832,0.640410,0
0,0.013803,0,0.005525,0,0.836548,0.887055,1.026135,1
0,0.043321,0,0.014493,0,0.646809,0.681038,0.784342,0
0,0.072009,0,0.019767,0,0.271113,0.276359,0.304878,0
0,0.087336,0,0.017544,0,0.496048,0.518569,0.590459,1
0,0.052817,0,0.004696,0,0.776360,0.820865,0.947730,2
0,0.023699,0,0.003719,0,0.842137,0.892970,1.032614,2
0,0.161172,0,0.036765,0,0.558387,0.580828,0.668035,0
0,0.088913,0,0.021978,0,0.308776,0.317233,0.353916,2
0,0.281768,0,0.038889,0,0.406418,0.410158,0.468219,0
0,0.060191,0,0.006559,0,0.638922,0.673909,0.775751,0
0.008372,0.01907,0,0.005119,0,0.780264,0.827384,0.956339,0
0,0.131086,0,0.022556,0,0.618845,0.647273,0.745655,0
0,0.069277,0,0.01809,0,0.279535,0.286362,0.314801,0
0,0.306358,0,0.02907,0,0.475895,0.485635,0.557262,0
0,0.049734,0,0.007111,0,0.562623,0.591172,0.675255,0
0.001048,0.014144,0,0.003145,0,0.774881,0.821942,0.947492,0
0,0.117216,0,0.029412,0,0.641152,0.672037,0.773938,0
0,0.109905,0,0.02038,0,0.254215,0.256551,0.279289,0
0,0.106599,0,0.020408,0,0.407681,0.422360,0.477969,0
0.007739,0.095443,0,0.004303,0,0.468034,0.489952,0.557027,0
0.031676,0.00842,0,0.002808,0,0.791591,0.840806,0.971810,1
0.064777,0.125506,0,0.01626,0,0.268653,0.279191,0.313978,0
0,0.100105,0,0.022152,0,0.284620,0.291556,0.322061,0
0.038462,0,0,0,0,0.039995,0.053796,0.040392,0
0.01925,0,0,0,0,0.036450,0.049514,0.036106,0
0.076119,0,0,0,0,0.022433,0.030208,0.019619,0
0.04461,0,0,0,0,0.031233,0.041119,0.030693,0
0,0.116142,0,0.024631,0,0.287987,0.292177,0.321557,0
0.071856,0.179641,0,0.024096,0,0.094833,0.087438,0.084880,0
0,0.108475,0,0.016968,0,0.458911,0.476673,0.542500,0
0.000852,0.024702,0,0.001705,0,0.827888,0.878361,1.015498,0
0.041237,0.158076,0,0.024138,0,0.468380,0.487771,0.558228,0
0.005639,0.067669,0,0.014111,0,0.274246,0.286910,0.310946,1
0.019704,0.039409,0,0.009901,0,0.192623,0.201428,0.219187,0
0.057818,0.066775,0.000815,0.00489,0,0.298028,0.313283,0.349504,1
0.022939,0.00372,0,0,0,0.738708,0.785340,0.905170,0
0,0.195312,0,0.023529,0,0.618779,0.645201,0.742364,0
0.031343,0.061692,0,0.007964,0,0.583912,0.615748,0.704015,0
0,0.137405,0,0.015385,0,0.212329,0.209227,0.227071,0
0,0.073609,0,0.007186,0,0.579947,0.609969,0.698173,0
0.042401,0.015419,0,0.003306,0,0.674613,0.716568,0.825954,1
0,0.2375,0,0.029289,0,0.512042,0.527805,0.605133,0
0,0.130381,0,0.023399,0,0.252994,0.254274,0.279137,0
0,0.083832,0,0.012048,0,0.387631,0.399534,0.456023,0
0,0.147942,0,0.013363,0,0.429334,0.444084,0.506112,0
0.011263,0.022526,0,0.005636,0,0.780313,0.827642,0.955946,0
0,0.17037,0,0.022305,0,0.599632,0.624771,0.719066,0
0,0.113662,0,0.031034,0,0.295046,0.301477,0.330042,0
0,0.012766,0,0.004274,0,0.454269,0.476904,0.539345,1
0.004594,0.096478,0,0.004598,0,0.576245,0.603981,0.693700,2
0.003025,0.010586,0,0.002269,0,0.826852,0.877119,1.013965,2
0.003145,0.04717,0,0.006309,0,0.335887,0.358027,0.402971,0
0,0.080412,0,0.01548,0,0.301670,0.314769,0.350610,2
0,0.149533,0,0.014085,0,0.454400,0.469999,0.535832,0
0,0.092809,0,0.012552,0,0.487126,0.510338,0.582627,0
0.018027,0.021532,0,0.004008,0,0.737073,0.781631,0.901422,1
0,0.154122,0,0.02518,0,0.648025,0.677642,0.781561,0
0,0.091667,0,0.022646,0.001192,0.231479,0.235613,0.253591,1
