@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.104199,0
3,1.531342,2
5,1.283636,1
1,0.907818,0
2,0.994393,0
3,1.348608,0
4,0.91398,0
5,0.780754,0
2,0.818807,0
3,1.079446,0
5,0.944208,1
3,1.392728,1
5,0.964727,0
1,0.826032,0
2,1.173308,0
3,1.414458,1
5,0.916734,0
3,1.850385,1
1,1.257859,2
2,1.437967,2
3,1.212463,2
5,1.00333,0
2,1.481736,1
3,0.999438,1
5,0.986985,0
2,0.927077,0
3,1.015078,0
4,0.975443,0
1,1.15481,0
2,1.253678,0
5,0.85796,0
1,0.933989,0
2,1.019477,0
3,1.0187,0
3,1.675224,2
3,1.800998,1
4,1.01528,0
5,1.054801,0
1,1.07466,0
2,0.988506,1
3,1.699095,2
4,0.944711,0
5,1.164002,0
1,1.367452,1
2,0.795515,0
3,1.317165,1
4,1.026662,0
5,0.843701,1
2,2.019246,0
3,0.716777,0
4,1.083572,0
5,1.142092,0
1,0.907818,0
3,1.06677,0
4,0.91398,0
5,0.960206,0
1,0.989603,0
2,0.710537,0
3,0.693401,0
2,0.950369,0
3,1.937966,1
5,2.075172,2
1,0.907818,0
2,0.86232,0
3,0.748715,0
4,0.992516,0
5,1.149743,0
1,0.791683,0
2,1.279786,0
1,0.845661,0
2,1.046609,0
3,0.814729,0
4,1.173491,0
5,1.014111,0
1,1.701136,2
2,0.654226,0
3,0.886176,0
4,0.893492,0
1,0.703354,0
2,0.693644,0
3,1.035656,0
4,0.972028,0
2,0.978524,1
3,0.935729,1
4,1.024386,0
5,0.823531,0
1,1.004325,0
2,0.756609,0
3,0.569109,0
4,0.993654,0
5,0.940035,0
2,0.981084,1
3,0.988573,2
2,1.062222,1
3,1.196659,0
1,0.965068,0
2,1.238577,0
3,1.33264,2
5,0.988028,0
1,0.875104,0
1,0.876739,0
3,0.7418,0
4,1.060808,0
5,0.791187,0
2,1.333025,0
1,1.025589,1
2,0.699019,0
3,1.097226,1
4,1.195117,0
1,1.046853,1
2,0.702602,0
3,1.080599,0
4,0.901459,0
2,0.924261,0
3,1.035162,0
5,0.983855,0
3,0.884036,0
5,0.88926,0
1,0.98306,0
2,0.78758,0
3,1.042241,0
1,1.064846,0
3,0.848477,0
2,0.858736,1
3,1.556859,2
4,1.085849,0
1,1.292209,0
2,0.614553,0
3,0.762708,0
5,0.921951,0
1,1.585001,1
2,0.723079,0
3,0.826418,0
1,0.963432,0
2,1.33584,0
3,0.869055,0
4,1.230401,0
5,1.041238,0
1,1.370723,1
2,1.049424,0
3,0.659652,0
4,1.055117,0
5,0.945947,0
1,0.986332,0
2,0.878701,0
3,0.780323,0
1,0.951982,0
2,0.683662,0
3,0.705583,0
5,1.116009,0
1,0.945439,0
2,0.659346,0
3,1.079446,0
5,0.937253,0
2,0.80217,0
5,1.000896,1
1,0.862018,0
2,1.413907,0
3,1.251809,1
5,1.349714,1
1,0.876739,0
2,0.744323,0
3,0.576188,0
1,0.947075,0
2,0.927333,0
3,0.890951,1
4,0.910565,0
5,0.895172,0
3,1.160606,0
4,1.077881,0
2,1.146432,0
3,0.7553,0
4,0.932191,0
5,0.975508,0
2,0.87051,0
1,0.842389,0
2,0.691852,0
5,0.96264,1
2,0.778622,0
3,0.699327,0
4,0.979996,0
5,1.207822,0
1,0.809675,0
2,1.090121,0
3,0.638745,0
4,1.005036,0
5,0.863872,0
5,0.951164,2
3,0.943301,0
2,0.893802,0
3,1.231889,1
4,0.846825,0
5,0.99081,0
1,0.894732,0
2,0.758401,0
3,0.850288,0
4,0.920809,0
1,0.824397,0
2,0.679822,0
3,0.580303,0
4,0.995931,0
5,1.110445,1
1,0.997782,0
2,0.943458,1
3,0.796785,0
5,2.097429,0
2,1.283369,0
3,0.897042,1
2,0.691084,0
3,0.614381,0
5,0.909083,0
2,1.003352,2
3,1.306464,2
4,1.086987,0
5,1.013068,2
2,0.918886,0
3,0.986433,1
5,0.87674,1
