@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature213 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute bi_feature1301 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0,0,0,0,0,0.475754,0.514474,0.571823,0
9,0.00348,0,0.001161,0,0,0.552952,0.603821,0.671090,0
9,0.006989,0,0.003765,0,0.000538,0.795434,0.870989,0.973804,2
9,0,0,0.009836,0,0,0.777195,0.848351,0.947964,2
9,0.004065,0,0.020353,0,0,0.492591,0.530875,0.589865,1
9,0,0,0,0,0,0.374623,0.403394,0.441744,0
9,0.002577,0,0.002581,0,0,0.532811,0.579208,0.644204,0
9,0.013431,0,0.005498,0,0,0.686552,0.750691,0.837767,0
9,0,0,0.006289,0,0,0.572602,0.623085,0.692086,0
9,0,0,0.008949,0,0,0.246784,0.257768,0.278529,0
9,0,0,0.010638,0,0,0.390761,0.421062,0.463661,0
9,0.00313,0,0.009404,0,0,0.540880,0.586668,0.650691,0
9,0,0,0.00229,0,0,0.826338,0.905302,1.011558,0
9,0,0,0.019231,0,0,0.622670,0.676651,0.754510,0
9,0,0,0.006623,0,0,0.393108,0.421316,0.461988,0
9,0,0,0,0,0,0.595263,0.649913,0.720767,0
9,0,0,0.009188,0,0,0.621173,0.674060,0.751835,0
9,0,0,0.001381,0,0,0.760155,0.831615,0.928091,0
9,0,0,0.0181,0,0,0.691540,0.751388,0.838513,0
9,0,0,0.014787,0,0,0.273546,0.286095,0.306567,1
9,0,0,0.012903,0,0,0.540751,0.582501,0.650348,1
9,0,0,0.006182,0,0,0.604568,0.657074,0.731927,0
9,0.00414,0,0.001775,0,0,0.763906,0.836603,0.933606,1
9,0,0,0.02439,0,0,0.653195,0.706518,0.788896,0
9,0,0,0.012658,0,0,0.266897,0.277860,0.296455,0
9,0,0,0.010101,0,0,0.255660,0.273713,0.296423,0
9,0,0,0.003279,0,0,0.627586,0.683601,0.762825,0
9,0,0,0.003494,0,0,0.743962,0.813457,0.907901,1
9,0,0,0.015152,0,0,0.683831,0.744464,0.830597,0
9,0,0,0.013308,0,0,0.323420,0.342988,0.373769,0
9,0,0,0.008475,0,0,0.489585,0.527005,0.588301,0
9,0,0,0.010101,0,0,0.552353,0.598159,0.664690,0
9,0.00534,0,0.003562,0,0,0.801321,0.877384,0.980679,1
9,0,0,0.030303,0,0,0.676117,0.732154,0.816978,0
9,0,0,0.003795,0,0,0.323826,0.341592,0.369145,0
9,0.026144,0,0.006579,0,0,0.057073,0.060801,0.059484,2
9,0.008905,0,0.000891,0,0,0.375063,0.406642,0.452033,2
9,0.001359,0,0.00136,0,0,0.768760,0.841161,0.939138,2
9,0,0,0.011561,0,0,0.575966,0.621930,0.691573,0
9,0,0,0.010435,0,0,0.275633,0.287377,0.307049,0
9,0,0,0,0,0,0.493015,0.529612,0.588924,2
9,0,0,0.002595,0,0,0.571594,0.620034,0.691585,1
9,0,0,0.000824,0,0,0.743572,0.813497,0.906380,1
9,0,0,0.038462,0,0,0.541746,0.581073,0.647750,0
9,0,0,0.021201,0,0,0.290644,0.301082,0.325302,0
9,0,0,0.010204,0,0,0.413339,0.441697,0.489919,1
9,0.005525,0,0.006916,0,0,0.463708,0.500444,0.556058,0
9,0.021898,0,0.002435,0,0,0.647264,0.707402,0.788534,0
9,0,0,0.023529,0,0,0.471432,0.506480,0.560012,0
9,0,0,0.007968,0,0,0.303871,0.321433,0.348382,0
9,0,0,0.005181,0,0,0.610128,0.665002,0.742938,0
9,0,0,0.008596,0,0,0.571476,0.619874,0.688002,0
9,0,0,0.00225,0,0,0.842932,0.923352,1.032100,0
9,0,0,0,0,0,0.685671,0.749843,0.837099,0
9,0,0,0.009766,0,0,0.283801,0.298147,0.320557,0
9,0,0,0.007143,0,0,0.350883,0.376177,0.414168,0
9,0.008172,0,0.00818,0,0,0.414969,0.445867,0.490573,0
9,0,0,0.003509,0,0,0.813892,0.890960,0.995631,0
9,0,0,0.023256,0,0,0.589176,0.634393,0.708508,0
9,0.002028,0,0.020325,0,0,0.242689,0.251173,0.267646,0
9,0,0,0.035398,0,0,0.336133,0.357752,0.395198,0
9,0.012563,0,0.005031,0,0,0.539822,0.585687,0.653151,0
9,0,0,0.001618,0,0,0.776500,0.850179,0.948386,0
9,0,0,0.027933,0,0,0.661743,0.716104,0.797455,0
9,0,0,0.014925,0,0,0.365653,0.386362,0.424191,0
9,0,0,0,0,0,0.362354,0.389983,0.432318,0
9,0,0,0,0,0,0.537988,0.583722,0.648154,0
9,0.001966,0,0.00295,0,0,0.780339,0.854319,0.954587,2
9,0,0,0.022727,0,0,0.633763,0.686224,0.765602,0
9,0,0,0.016097,0,0,0.305602,0.323222,0.355200,0
9,0,0,0.007937,0,0,0.469522,0.507732,0.559928,0
9,0,0,0.007307,0,0,0.568605,0.616179,0.687452,0
9,0.040695,0,0.001372,0,0,0.276755,0.305474,0.334242,1
9,0.106742,0,0,0,0,0.029369,0.034084,0.030407,0
9,0.021452,0,0,0,0,0.041031,0.047595,0.044401,0
9,0,0,0.033613,0,0,0.453065,0.485121,0.536564,0
9,0.003171,0,0.008883,0,0,0.672177,0.732937,0.817053,0
9,0.003448,0,0.001151,0,0,0.767913,0.841275,0.939277,0
9,0.010526,0,0.010582,0,0,0.419501,0.450981,0.500217,0
9,0.003049,0,0.015267,0,0,0.291421,0.306479,0.330864,0
9,0,0,0.018349,0,0,0.346834,0.370869,0.406499,0
9,0,0,0.00292,0,0,0.620386,0.675539,0.751973,0
9,0.03166,0,0.001546,0,0,0.606838,0.664448,0.739682,0
9,0,0,0.006289,0,0,0.568959,0.618249,0.689084,0
9,0,0,0.009074,0,0,0.285984,0.299378,0.325481,0
9,0,0,0.033613,0,0,0.364326,0.383295,0.422109,0
9,0.007207,0,0.005415,0,0,0.428002,0.460383,0.509039,0
9,0.002375,0,0.001189,0,0,0.825684,0.905213,1.012359,0
9,0,0,0.031847,0,0,0.580922,0.627949,0.697444,0
9,0,0,0.010969,0,0,0.275404,0.289386,0.313035,0
9,0,0,0.008403,0,0,0.456922,0.490457,0.546567,2
9,0.001348,0,0.00135,0,0,0.470350,0.512486,0.569266,0
9,0.000425,0,0.003825,0,0,0.745336,0.814973,0.909926,1
9,0,0,0.023148,0,0,0.549566,0.593291,0.663183,2
9,0.030176,0,0.006711,0,0,0.367178,0.393099,0.434036,2
9,0,0,0.027523,0,0,0.240971,0.245770,0.265884,0
9,0,0,0.008929,0,0,0.505238,0.545664,0.606152,0
9,0.044004,0,0.001101,0,0,0.516035,0.564310,0.626835,0
9,0.074713,0,0.046243,0,0,0.389832,0.412675,0.455816,0
9,0.007564,0,0.015152,0,0,0.322402,0.342032,0.373238,0
9,0.041667,0,0.010526,0,0,0.200781,0.208504,0.220851,0
9,0.004004,0,0.003006,0,0,0.658742,0.719229,0.800875,0
9,0,0,0.00095,0,0,0.827848,0.907329,1.013649,0
9,0,0,0.037037,0,0,0.607853,0.656873,0.732176,0
9,0,0,0.010799,0,0,0.233723,0.239936,0.254923,0
9,0,0,0.019608,0,0,0.227230,0.237750,0.255674,0
9,0.013464,0,0.007353,0,0,0.504638,0.547182,0.608068,0
9,0.017189,0,0.001012,0,0,0.720605,0.789700,0.881728,0
9,0.038835,0,0.009756,0,0,0.374550,0.405699,0.447708,0
9,0.013722,0,0.024055,0,0,0.234257,0.239654,0.254427,0
9,0.038647,0,0.009709,0,0,0.502746,0.547516,0.609424,2
9,0,0,0.007843,0,0,0.411355,0.441334,0.486027,0
9,0,0,0,0,0,0.835294,0.915746,1.023191,0
9,0,0,0.032258,0,0,0.510774,0.551570,0.614046,0
9,0,0,0.023758,0,0,0.274393,0.287189,0.306247,0
9,0,0,0,0,0,0.111544,0.115292,0.117468,0
9,0,0,0.007407,0,0,0.573773,0.625141,0.695978,0
9,0.007154,0,0.001591,0,0,0.690109,0.755758,0.842503,0
9,0.017647,0,0.023669,0,0,0.497504,0.535303,0.594933,0
9,0,0,0.03118,0,0,0.217796,0.220460,0.237337,0
9,0,0,0,0,0,0.441102,0.474827,0.522886,0
9,0,0,0.007952,0,0,0.551039,0.598231,0.663244,0
9,0,0,0.002857,0,0,0.873683,0.957681,1.071212,0
9,0,0,0.019608,0,0,0.576422,0.622268,0.693830,0
9,0,0,0.013582,0,0,0.310658,0.325160,0.352010,1
9,0,0,0,0,0,0.429453,0.463560,0.510326,2
9,0,0,0.003932,0,0,0.569533,0.619231,0.686859,1
9,0.007042,0,0.002643,0,0,0.649150,0.710670,0.793458,1
9,0.027933,0,0.033708,0,0,0.419689,0.447691,0.497663,0
9,0.023256,0,0.004237,0,0,0.151511,0.160665,0.169145,0
9,0.04918,0,0.016529,0,0,0.240545,0.256380,0.280830,0
9,0.00846,0,0.001695,0,0,0.411894,0.450351,0.500829,0
9,0.002894,0,0.001449,0,0,0.812573,0.890995,0.995662,0
9,0.011494,0,0.034682,0,0,0.408998,0.437158,0.481507,0
9,0,0,0.014842,0,0,0.224652,0.231298,0.244960,0
9,0,0,0,0,0,0.530715,0.576033,0.639276,1
9,0,0,0.007133,0,0,0.602209,0.654548,0.728770,2
9,0,0,0,0,0,0.860660,0.943525,1.055073,1
9,0,0,0.025641,0,0,0.608295,0.658282,0.730885,0
9,0,0,0.017685,0,0,0.299636,0.313056,0.337553,2
9,0,0,0.019608,0,0,0.387674,0.409994,0.450034,0
9,0.005222,0,0.005229,0,0,0.575346,0.625353,0.696645,1
9,0,0,0.00417,0,0,0.824150,0.902022,1.008561,2
9,0,0,0.028249,0,0,0.625642,0.678303,0.754206,1
9,0,0,0.012545,0,0,0.205926,0.212132,0.222216,1
9,0,0,0.008547,0,0,0.378815,0.404793,0.451615,2
9,0,0,0.001208,0,0,0.431377,0.466496,0.518455,1
9,0.020647,0,0,0,0,0.651824,0.714069,0.796048,0
9,0,0,0.012903,0,0,0.632013,0.685654,0.762076,0
9,0,0,0.017986,0,0,0.312156,0.326919,0.355783,2
9,0.119658,0,0,0,0,0.129183,0.134643,0.141011,0
9,0,0,0.003106,0,0,0.598616,0.652346,0.726115,0
9,0.00309,0,0.004329,0,0,0.770487,0.843286,0.942442,2
9,0,0,0.016854,0,0,0.632925,0.685289,0.763386,0
9,0.021127,0,0.010582,0,0,0.193806,0.202515,0.213414,0
9,0.018868,0,0,0,0,0.341826,0.369865,0.403258,0
9,0,0,0.002967,0,0,0.589388,0.640321,0.713313,0
9,0,0,0,0,0,0.836920,0.917146,1.025122,0
9,0,0,0.034483,0,0,0.566915,0.611110,0.679855,0
9,0,0,0.028455,0,0,0.225489,0.231575,0.245437,0
9,0,0,0.028302,0,0,0.225993,0.234010,0.252900,0
9,0,0,0.011309,0,0,0.552860,0.598223,0.664117,0
9,0,0,0.003333,0,0,0.754905,0.825709,0.921663,0
9,0.016129,0,0.043243,0,0,0.450772,0.483548,0.537323,0
9,0,0,0.02649,0,0,0.220928,0.226590,0.241861,0
9,0,0,0,0,0,0.476186,0.517598,0.574616,1
9,0,0,0,0,0,0.643165,0.701539,0.782781,0
9,0,0,0,0,0,0.829726,0.909423,1.016477,0
9,0,0,0.028736,0,0,0.634121,0.687521,0.767769,0
9,0,0,0.021818,0,0,0.287343,0.299087,0.323423,0
9,0,0,0.008065,0,0,0.303142,0.328363,0.360318,1
9,0,0,0.00367,0,0,0.439989,0.474026,0.527664,0
9,0.012012,0,0.001503,0,0,0.646614,0.707657,0.789276,1
9,0.009569,0,0.019231,0,0,0.383836,0.412451,0.455604,0
9,0,0,0.022556,0,0,0.271765,0.285990,0.309396,0
9,0.007874,0,0.007937,0,0,0.045442,0.043756,0.038520,1
9,0.038321,0,0.003656,0,0,0.262629,0.284352,0.311491,0
9,0.04497,0,0.000763,0,0,0.481900,0.528035,0.587236,0
9,0.006329,0,0.012739,0,0,0.393882,0.426570,0.471997,0
9,0,0,0.026168,0,0,0.290603,0.303508,0.327558,0
9,0,0,0.023077,0,0,0.522392,0.563438,0.626269,0
9,0,0,0.009709,0,0,0.587477,0.637578,0.710009,0
9,0.003182,0,0.003185,0,0,0.747698,0.817358,0.912936,0
9,0,0,0.01227,0,0,0.617353,0.667255,0.742716,0
9,0.00708,0,0.019504,0,0,0.235061,0.243799,0.260231,0
9,0,0,0.018182,0,0,0.423037,0.450489,0.498396,1
9,0,0,0.005792,0,0,0.373847,0.401478,0.438088,0
9,0.002796,0,0.003731,0,0,0.777395,0.850610,0.950794,0
9,0,0,0.020134,0,0,0.528579,0.568533,0.631117,0
9,0.001957,0,0.017647,0,0,0.267945,0.279282,0.302665,0
9,0,0,0.02521,0,0,0.401882,0.433018,0.479872,0
9,0,0,0.006515,0,0,0.458894,0.494750,0.552501,0
9,0.00237,0,0.005534,0,0,0.764499,0.836958,0.934993,0
9,0,0,0.030457,0,0,0.637986,0.690971,0.771383,0
9,0,0,0.004839,0,0,0.293177,0.311226,0.333713,0
9,0,0,0.015504,0,0,0.362677,0.390389,0.429589,0
9,0,0,0.010545,0,0,0.471669,0.508193,0.565134,0
9,0.002913,0,0.002915,0,0,0.806444,0.882937,0.986603,0
9,0,0,0.027322,0,0,0.616244,0.667078,0.744045,0
9,0,0,0.013554,0,0,0.286173,0.302516,0.327765,0
9,0,0,0,0,0,0.361150,0.386628,0.420119,0
9,0,0,0.00299,0,0,0.515815,0.560070,0.622480,1
9,0.012163,0,0.004233,0,0.000529,0.718916,0.787392,0.879494,2
9,0,0,0.005291,0,0,0.553023,0.599266,0.665066,0
9,0,0,0.022968,0,0,0.280717,0.294447,0.319367,1
9,0,0,0.012821,0,0,0.490128,0.528814,0.586468,0
9,0.004167,0,0,0,0,0.421833,0.453762,0.503874,0
9,0.014039,0,0.001081,0,0,0.620763,0.678527,0.756209,0
9,0,0,0.019481,0,0,0.567043,0.612927,0.683497,0
9,0.007547,0,0.015123,0,0,0.176739,0.183827,0.193324,0
9,0,0,0.03125,0,0,0.547661,0.590444,0.655315,1
9,0,0,0.003552,0,0,0.432593,0.464554,0.517605,0
9,0.000997,0,0.003992,0,0,0.775311,0.848355,0.947251,0
9,0,0,0.02551,0,0,0.623022,0.673099,0.750386,0
