@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0,0,0,0.433999,0.452982,0.536647,2
0,0,0.001733,0.003466,0,0,0.505691,0.533405,0.637011,1
0,0,0,0,0,0,0.671002,0.710842,0.852664,1
0,0,0,0.015625,0,0,0.489126,0.502794,0.596184,0
0,0,0.007092,0.003546,0,0,0.256433,0.253794,0.287366,0
0,0,0,0,0,0,0.358951,0.370945,0.433989,1
0,0,0.00277,0.00831,0,0,0.399414,0.418282,0.495440,0
0.008117,0,0,0,0,0,0.579921,0.613249,0.734412,0
0,0,0,0.011905,0,0,0.407825,0.419205,0.493325,0
0,0,0,0.004,0,0,0.271564,0.276172,0.314247,0
0,0,0,0,0,0,0.550174,0.580403,0.691503,0
0,0,0,0.005747,0,0,0.510217,0.535381,0.635984,0
0,0,0,0.002252,0,0,0.775123,0.821073,0.987846,0
0,0,0,0,0,0,0.623921,0.660744,0.789181,0
0,0,0.003922,0,0,0,0.244489,0.246528,0.276265,0
0,0,0,0,0,0,0.319599,0.330892,0.380985,0
0.00409,0,0,0.002049,0,0,0.355809,0.372067,0.434105,0
0,0,0,0.002342,0,0,0.749422,0.793289,0.953270,0
0,0,0,0,0,0,0.528867,0.550473,0.655972,0
0,0,0,0.008163,0,0,0.213075,0.210435,0.229920,0
0,0,0,0,0,0,0.294970,0.300668,0.348118,0
0.007538,0,0,0.002519,0,0,0.466842,0.491797,0.587839,0
0,0,0.001621,0.003241,0,0,0.705016,0.747162,0.896968,0
0,0,0,0.022472,0,0,0.599907,0.621365,0.741299,0
0,0,0,0,0,0,0.327397,0.334359,0.388175,0
0,0,0,0,0,0,0.305545,0.318363,0.373502,0
0,0,0,0,0,0,0.463367,0.487731,0.579972,0
0,0,0,0.000984,0,0,0.709237,0.751568,0.903723,2
0,0,0.011494,0,0,0,0.572085,0.594519,0.710228,0
0,0,0.004032,0,0,0,0.252091,0.258692,0.298510,0
0,0,0,0,0,0,0.414799,0.434278,0.507491,0
0,0,0.002092,0.004184,0,0,0.499863,0.526122,0.628786,0
0.017383,0,0,0,0,0,0.251734,0.269943,0.316295,1
0.044944,0,0,0,0,0,0.031271,0.041830,0.031155,0
0.013201,0,0,0,0,0,0.045588,0.061092,0.045722,0
0.123077,0,0,0,0,0,0.058157,0.059098,0.054488,0
0.031088,0.002597,0,0.005195,0,0,0.303354,0.321438,0.376588,1
0.006783,0,0,0,0,0.00097,0.610656,0.647010,0.776145,2
0.02439,0,0,0,0,0,0.410981,0.433031,0.512875,0
0.002994,0,0,0.006006,0,0,0.148185,0.150630,0.158083,0
0.024096,0.012195,0,0,0,0,0.160279,0.168436,0.186228,1
0.035484,0,0,0,0,0,0.242505,0.259574,0.298455,0
0.0125,0,0.001252,0.001252,0,0,0.550310,0.583953,0.699535,1
0,0,0.011236,0,0,0,0.565591,0.595496,0.706353,0
0.008264,0,0,0,0,0,0.118561,0.128741,0.130037,1
0,0,0,0,0,0,0.407700,0.422691,0.495330,0
0,0,0,0.001271,0,0,0.611949,0.645648,0.772853,0
0.002299,0,0,0,0,0,0.692386,0.734061,0.881220,0
0,0,0,0,0,0,0.329953,0.343780,0.405077,0
0,0,0,0,0,0,0.262785,0.266430,0.297174,0
0,0,0,0,0,0,0.304431,0.315261,0.360854,0
0,0,0.002924,0.002924,0,0,0.554466,0.584716,0.697120,0
0.017002,0.001548,0,0.001548,0,0,0.532343,0.564635,0.675580,0
0,0,0.012658,0,0,0,0.505173,0.530413,0.632543,0
0,0,0.003636,0.003636,0,0,0.244410,0.247623,0.280211,0
0,0,0,0,0,0,0.307438,0.305845,0.351261,0
0.00361,0,0.007246,0,0,0,0.364532,0.381981,0.448946,0
0,0,0.002381,0,0,0,0.756798,0.803037,0.966690,0
0,0,0,0.012821,0,0,0.525512,0.546456,0.648899,0
0,0,0,0.007326,0,0,0.242104,0.244461,0.273874,0
0,0,0,0,0,0,0.394210,0.409803,0.487503,2
0,0,0,0,0,0,0.409351,0.433392,0.513429,0
0,0,0.003401,0.004252,0,0,0.677160,0.715935,0.859659,1
0,0,0.018692,0,0,0,0.488027,0.511510,0.610434,2
0.015101,0,0,0.003361,0,0,0.324391,0.337348,0.396430,2
0,0,0,0,0,0,0.220562,0.214745,0.239264,0
0,0,0.00597,0.008955,0,0,0.442396,0.463282,0.550269,0
0.019824,0.002208,0,0.002208,0,0,0.447456,0.474673,0.564713,0
0.045977,0,0,0.011628,0,0,0.350188,0.352314,0.413199,0
0.006061,0,0,0,0,0,0.287331,0.296194,0.338642,0
0,0,0,0,0,0,0.154401,0.156427,0.166718,0
0,0,0.002008,0.004016,0,0,0.585098,0.618827,0.739988,0
0,0,0,0,0,0,0.757524,0.803625,0.966201,0
0,0,0,0.025,0,0,0.542663,0.564289,0.673411,0
0,0,0.008658,0.004329,0,0,0.199094,0.196152,0.211385,0
0,0,0,0,0,0,0.206383,0.208304,0.228877,0
0.009804,0,0.002457,0.002457,0,0,0.435087,0.457840,0.544716,0
0.008097,0,0,0,0,0,0.654263,0.693665,0.833415,0
0.029126,0,0,0.009804,0,0,0.335289,0.352391,0.412646,0
0.003436,0,0,0,0,0,0.208209,0.203482,0.225019,0
0,0,0,0,0,0,0.441907,0.466242,0.552041,2
0,0,0,0.011811,0,0,0.336858,0.353068,0.414318,0
0,0,0,0,0,0,0.763164,0.809792,0.974497,0
0,0,0,0,0,0,0.452990,0.471937,0.559164,0
0,0,0,0,0,0,0.245500,0.245907,0.271814,0
0,0,0,0,0,0,0.089085,0.089113,0.084309,0
0,0,0,0,0,0,0.491678,0.518649,0.617697,0
0.00159,0,0,0,0,0,0.614273,0.650851,0.780037,0
0,0,0,0,0,0,0.431754,0.443358,0.525362,0
0,0,0,0.008929,0,0,0.191935,0.185794,0.204175,0
0,0,0,0,0,0,0.370827,0.387374,0.454203,0
0,0,0.007968,0.003984,0,0,0.481900,0.506532,0.600402,0
0,0,0,0,0,0,0.805757,0.854058,1.028361,0
0,0,0,0,0,0,0.508963,0.531714,0.633586,0
0,0,0.003401,0.006803,0,0,0.282012,0.282170,0.317710,1
0,0,0,0,0,0,0.374525,0.391692,0.455463,2
0,0,0,0,0,0,0.510195,0.535585,0.635598,1
0.003521,0.001764,0.001764,0,0,0,0.575878,0.609424,0.731307,1
0,0,0,0.011364,0,0,0.343625,0.350767,0.414555,0
0.012712,0,0,0,0,0,0.128196,0.138199,0.141316,0
0,0,0,0,0,0,0.202680,0.208275,0.234686,0
0.00339,0,0.003401,0.003401,0,0,0.345592,0.369073,0.435209,0
0,0,0,0,0,0,0.747665,0.793223,0.954247,0
0,0,0,0.011628,0,0,0.359727,0.365218,0.425835,0
0,0,0,0.011152,0,0,0.199417,0.195009,0.213428,0
0,0,0,0,0,0,0.469579,0.493163,0.580831,1
0,0,0.005714,0.005714,0,0,0.535426,0.563746,0.672217,2
0,0,0,0.003257,0,0,0.791888,0.839847,1.010926,1
0,0,0,0.012987,0,0,0.536628,0.556765,0.661069,0
0,0,0,0,0,0,0.277222,0.276292,0.310625,2
0,0,0.02,0.02,0,0,0.343590,0.342129,0.396236,0
0,0,0,0.007853,0,0,0.511759,0.539205,0.642765,1
0,0,0,0.001669,0,0,0.754436,0.798401,0.960342,2
0,0,0,0,0,0,0.558952,0.581625,0.692063,1
0,0,0.003597,0,0,0,0.172589,0.170138,0.180615,1
0,0,0,0,0,0,0.323594,0.333853,0.391400,2
0,0,0.002421,0.002421,0,0,0.357760,0.376417,0.447439,1
0.009642,0,0,0,0,0,0.573772,0.608639,0.729441,0
0,0,0.025974,0.012987,0,0,0.576179,0.600829,0.714067,0
0,0,0,0.01083,0,0.00361,0.278303,0.275566,0.313266,2
0.103448,0,0,0,0,0,0.086930,0.086764,0.087669,0
0,0,0.004149,0.002075,0,0,0.535146,0.565783,0.673933,0
0,0,0,0.001238,0,0,0.703454,0.744826,0.895471,2
0,0,0,0,0,0,0.565225,0.587890,0.701722,0
0.003521,0,0,0.003534,0,0,0.176154,0.179335,0.192187,0
0,0,0,0,0,0,0.267000,0.279498,0.316910,0
0,0,0,0.002976,0,0,0.517346,0.545677,0.650944,0
0,0,0,0.00157,0,0,0.768116,0.814382,0.979847,0
0,0,0,0.027778,0,0,0.510137,0.528965,0.627924,0
0,0,0,0.004082,0,0,0.204688,0.199957,0.215394,0
0,0,0.019231,0.019231,0,0,0.171144,0.168354,0.186024,0
0,0,0,0,0,0,0.487011,0.509393,0.604971,0
0,0,0.002227,0.002227,0,0,0.680289,0.720228,0.864103,0
0,0,0,0.01087,0,0,0.407722,0.420303,0.497352,0
0,0,0,0,0,0,0.192048,0.190973,0.206826,0
0,0,0,0,0,0,0.414273,0.436150,0.512994,1
0,0,0,0,0,0,0.572640,0.605668,0.726220,0
0,0,0,0,0,0,0.761480,0.807821,0.971961,0
0,0,0,0.011628,0,0,0.565780,0.589884,0.704096,0
0,0,0,0.00365,0,0,0.260026,0.255345,0.286153,0
0,0,0,0,0,0,0.248647,0.265040,0.301032,1
0,0,0,0,0,0,0.365303,0.383395,0.455354,0
0.007508,0,0,0,0,0,0.579291,0.613652,0.734340,1
0,0,0.019417,0.009709,0,0,0.312513,0.322593,0.377879,0
0,0,0,0,0,0,0.252195,0.254173,0.282224,0
0,0,0,0,0,0,0.050156,0.050311,0.038808,1
0.025547,0,0,0,0,0,0.208966,0.224630,0.252203,0
0.022866,0,0,0,0,0,0.418534,0.444566,0.529320,0
0,0,0,0,0,0,0.357701,0.374826,0.436569,0
0,0,0.003745,0.007491,0,0,0.264252,0.263502,0.295922,0
0,0,0,0,0,0,0.471987,0.489125,0.576969,0
0,0,0.002778,0.002778,0,0,0.522388,0.548750,0.654931,0
0,0,0.001595,0.001595,0,0,0.670855,0.708625,0.850777,0
0,0,0,0.012346,0,0,0.559875,0.582391,0.693866,0
0.003546,0,0,0.003559,0,0,0.205243,0.204295,0.225088,0
0,0,0,0,0,0,0.369244,0.377651,0.441386,1
0,0,0,0.003876,0,0,0.325637,0.336849,0.387417,0
0,0,0.001869,0,0,0,0.713813,0.755334,0.907788,0
0,0,0.013514,0.027027,0,0,0.477733,0.493894,0.584108,0
0,0,0.003937,0,0,0,0.234920,0.235287,0.263195,0
0,0,0,0,0,0,0.335867,0.350293,0.408029,0
0,0,0,0,0,0,0.381287,0.399515,0.475394,0
0,0,0,0.001582,0,0,0.691062,0.731312,0.878984,0
0,0,0,0,0,0,0.576411,0.602267,0.719557,0
0,0,0,0,0,0,0.265498,0.271949,0.305017,0
0,0,0,0,0,0,0.304989,0.317188,0.365791,0
0,0,0,0.014085,0,0,0.399360,0.416678,0.495150,0
0.001942,0,0,0.001946,0,0,0.738059,0.781250,0.939194,0
0,0,0,0.010989,0,0,0.551139,0.576416,0.688456,0
0,0,0,0.003021,0,0,0.253157,0.257405,0.291168,0
0,0,0,0,0,0,0.316190,0.325394,0.368049,0
0,0,0,0.005988,0,0,0.441728,0.465247,0.552612,1
0.004233,0.001059,0,0,0,0,0.648004,0.686258,0.824627,2
0,0,0,0,0,0,0.492039,0.514443,0.608987,0
0,0,0,0,0,0,0.247803,0.248943,0.279536,1
0,0,0,0,0,0,0.435836,0.452558,0.532350,0
0,0,0.004184,0,0,0,0.351032,0.368125,0.435365,0
0.00432,0,0.004329,0.002165,0,0,0.541133,0.571799,0.684392,0
0,0,0,0,0,0,0.492030,0.512901,0.608796,0
0.003774,0,0.003788,0.003788,0,0,0.152640,0.155372,0.161618,0
0,0,0,0,0,0,0.491674,0.504462,0.595565,1
0,0,0.007117,0.003559,0,0,0.362990,0.379765,0.450343,0
0,0,0,0,0,0,0.709156,0.751019,0.901894,0
0,0,0.010309,0.010309,0,0,0.567831,0.591031,0.706328,0
0,0,0,0,0,0,0.243142,0.248254,0.278647,0
0,0,0,0,0,0,0.205311,0.206909,0.229868,0
0,0,0,0.003846,0,0,0.339683,0.356969,0.420802,0
0.009488,0,0,0,0,0,0.569713,0.603293,0.721685,0
0,0,0,0.018692,0,0,0.513536,0.531830,0.634417,0
0.003344,0,0,0.003356,0,0,0.203095,0.209988,0.229969,0
0.012048,0,0,0,0,0,0.268871,0.279261,0.319546,1
0.02934,0,0,0,0,0,0.175357,0.189353,0.210619,0
0.0075,0,0.005013,0.010025,0,0,0.389298,0.411513,0.489254,0
0.076087,0,0,0.010989,0,0,0.305730,0.316925,0.370812,0
0,0,0,0.007407,0,0,0.192786,0.189649,0.204774,0
0,0,0,0,0,0,0.336284,0.342703,0.393401,0
0.008746,0,0,0,0,0,0.374588,0.394029,0.465375,0
0.004228,0,0,0,0,0,0.684266,0.724333,0.870939,0
0,0,0.011236,0.022472,0,0,0.535966,0.558278,0.667722,0
0,0,0,0.003413,0,0,0.278224,0.284817,0.323108,0
0,0,0,0,0,0,0.293823,0.301280,0.344791,0
0.003745,0,0.003759,0.007519,0,0,0.378606,0.397333,0.471433,0
0,0,0,0.001534,0,0,0.711430,0.751522,0.902167,1
0,0,0,0.022472,0,0,0.541206,0.566828,0.677651,0
0,0,0.003289,0.003289,0,0,0.291110,0.298653,0.340525,0
0,0,0.016393,0.016393,0,0,0.395011,0.401067,0.469405,0
0,0,0,0.013333,0,0,0.475114,0.498913,0.594215,0
0,0,0.004684,0.004684,0,0,0.680753,0.719179,0.863504,0
0,0,0,0.011364,0,0,0.522331,0.539930,0.643870,0
0,0,0,0.003717,0,0,0.187800,0.186608,0.201515,0
0,0,0,0,0,0,0.292354,0.297918,0.341479,0
0,0,0,0.005398,0,0,0.607013,0.640463,0.767613,2
0,0,0,0,0,0,0.733159,0.774984,0.931034,1
0,0,0,0.009901,0,0,0.572625,0.595909,0.712074,0
0,0,0,0,0,0,0.265511,0.272469,0.306079,0
0,0,0,0,0,0,0.119935,0.116108,0.119286,0
0,0,0,0.007812,0,0,0.314596,0.327604,0.386824,0
0.012214,0,0,0,0,0,0.700938,0.742271,0.891625,0
0,0,0.022222,0.011111,0,0,0.556982,0.578130,0.689157,0
0,0,0,0.003731,0,0,0.200841,0.198978,0.214766,0
0,0,0,0,0,0,0.171639,0.168556,0.188087,1
0.003195,0,0,0,0,0,0.328122,0.343856,0.405039,0
0,0,0.002439,0.014634,0,0,0.675866,0.710959,0.852885,0
0,0,0,0,0,0,0.538986,0.562137,0.670709,0
0,0,0.003497,0.003497,0,0,0.289162,0.296737,0.335835,1
0.038462,0,0,0,0,0,0.174705,0.182122,0.193008,0
0.009058,0,0.00363,0.005445,0,0,0.528864,0.558189,0.665388,0
0.005263,0.002635,0,0,0,0,0.562063,0.595545,0.714020,1
0,0,0,0,0,0,0.532114,0.552330,0.656736,0
0,0,0,0,0,0,0.230668,0.238610,0.264848,1
0,0,0,0.019231,0,0,0.243636,0.235559,0.268807,0
0.006897,0,0.00692,0.00692,0,0,0.380113,0.397010,0.467541,0
0,0,0,0,0,0,0.748447,0.793464,0.955225,0
0,0,0.023529,0.023529,0,0,0.551359,0.574649,0.685672,0
0,0,0.003559,0.003559,0,0,0.261100,0.266848,0.300979,0
0.070175,0,0,0,0,0,0.133013,0.136654,0.140051,0
0.002762,0,0.00554,0,0,0,0.206499,0.220185,0.252329,0
0.020333,0,0.001852,0.001852,0,0,0.530264,0.561346,0.671505,1
0,0,0,0.012821,0,0,0.462629,0.474054,0.560755,0
0.007782,0,0,0,0,0,0.147860,0.149790,0.152996,0
0,0,0,0,0,0,0.393166,0.399503,0.463634,0
0,0,0,0.004684,0,0,0.542207,0.571365,0.682999,0
0.012784,0,0,0.001422,0,0,0.592294,0.627646,0.753070,0
0,0,0,0.010753,0,0,0.437004,0.451400,0.535250,0
0,0,0,0,0,0,0.225492,0.228598,0.252644,0
0,0,0,0,0,0,0.273288,0.270350,0.306581,0
0,0,0.002242,0,0,0,0.521401,0.551521,0.658393,0
0,0,0,0,0,0,0.722364,0.764705,0.918156,0
0,0,0.025,0.0125,0,0,0.466809,0.488806,0.579932,0
0.025,0,0,0.003584,0,0,0.179089,0.179737,0.188432,0
0,0,0,0,0,0,0.402958,0.413492,0.479487,0
0,0,0.00295,0,0,0,0.392740,0.412974,0.489647,0
0,0,0.001681,0.008403,0,0,0.730721,0.771705,0.927590,0
0,0,0,0,0,0,0.495688,0.515434,0.613658,0
0,0,0,0,0,0,0.271872,0.277723,0.311677,0
0,0,0,0,0,0,0.081336,0.085786,0.076358,0
0,0,0,0,0,0,0.297063,0.309306,0.362537,0
0,0,0,0.002611,0,0,0.699711,0.737430,0.884526,0
0,0,0,0,0,0,0.486020,0.501902,0.597219,0
0.01087,0,0,0,0,0,0.129061,0.129669,0.131401,1
0,0,0.022222,0.022222,0,0,0.278314,0.264987,0.301625,0
0.013158,0,0.006601,0.0033,0,0,0.399587,0.420283,0.498652,0
0.002358,0,0.004728,0.004728,0,0,0.676630,0.716433,0.861590,0
0,0,0.011765,0,0,0,0.396619,0.414534,0.487259,0
0.008646,0,0,0.00289,0,0,0.191917,0.196220,0.215401,0
0,0,0,0,0,0,0.114804,0.110916,0.111161,0
0,0,0,0.004717,0,0,0.520861,0.549660,0.655844,0
0,0,0.002591,0.002591,0,0,0.692013,0.732857,0.880599,0
0,0,0.011494,0.011494,0,0,0.333779,0.345759,0.407745,0
0.004032,0,0,0,0,0,0.193013,0.196804,0.215470,0
0,0,0,0,0,0,0.421901,0.438889,0.509435,1
0,0,0,0.001959,0,0,0.677179,0.715986,0.860241,2
0,0,0,0,0,0,0.747156,0.790665,0.950419,2
0,0,0.012346,0.037037,0,0,0.465010,0.475677,0.562145,0
0,0,0,0,0,0,0.253003,0.257358,0.289754,2
0,0,0,0.018868,0,0,0.330550,0.325183,0.378829,0
0,0,0.001992,0.007968,0,0,0.539337,0.569573,0.680677,0
0.00155,0.001553,0,0.004658,0,0,0.680296,0.718673,0.863585,0
0,0,0,0.025316,0,0,0.543153,0.563800,0.670747,0
0,0,0,0,0,0,0.214487,0.217302,0.241418,0
0,0,0,0,0,0,0.390754,0.395899,0.466565,0
0,0,0,0.002976,0,0,0.457813,0.480316,0.569650,0
0,0,0,0.001751,0,0,0.670905,0.710477,0.853685,0
0,0,0,0,0,0,0.555424,0.574915,0.684125,0
0,0,0,0.004545,0,0,0.190331,0.187716,0.205403,0
0,0,0,0,0,0,0.353769,0.362360,0.417178,0
0.002865,0,0,0.002874,0,0,0.370317,0.388647,0.461203,0
0.020053,0,0,0.001339,0,0,0.691474,0.732486,0.881168,1
0.013514,0,0,0,0,0,0.205198,0.211393,0.240432,0
0,0,0.003534,0,0,0,0.237093,0.240639,0.267295,0
0,0,0,0,0,0,0.046426,0.062125,0.046192,0
0.010135,0,0,0,0,0,0.038490,0.051834,0.037987,0
0.042636,0,0,0,0,0,0.020249,0.026256,0.017352,0
0,0,0,0,0,0,0.034318,0.045257,0.033614,0
0,0,0.006601,0.006601,0,0,0.225595,0.225366,0.252534,0
0.04,0,0,0,0,0,0.062825,0.055905,0.045923,0
0,0,0.011364,0.011364,0,0,0.377267,0.388425,0.455884,0
0,0,0,0,0,0,0.726557,0.770546,0.927351,0
0.011494,0,0.011628,0.011628,0,0,0.410910,0.422731,0.498432,0
0.003135,0,0,0.006289,0,0,0.229231,0.239973,0.267316,1
0,0,0,0,0,0,0.106246,0.109801,0.112099,0
0.016304,0,0.002725,0.00545,0.002725,0,0.220759,0.232791,0.266847,1
0.008282,0,0,0,0,0,0.634982,0.674017,0.808664,0
0,0,0,0,0,0,0.521198,0.541100,0.645113,0
0.014925,0,0,0,0,0,0.501436,0.528281,0.627362,0
0,0,0,0,0,0,0.153704,0.147503,0.153836,0
0,0,0.002,0.002,0,0,0.491160,0.516247,0.611973,0
0.023897,0,0.001842,0.001842,0,0,0.590327,0.625862,0.749662,1
0,0,0.014085,0,0,0,0.418485,0.428756,0.505365,0
0,0,0,0,0,0,0.210740,0.207242,0.225521,0
0,0,0,0,0,0,0.322378,0.327418,0.376514,0
0,0,0,0.007463,0,0,0.332339,0.344908,0.402793,0
0.005362,0,0,0.005376,0,0,0.679609,0.718402,0.862425,0
0,0,0,0.0125,0,0,0.504976,0.523575,0.622332,0
0,0,0,0,0,0,0.232503,0.233462,0.257556,0
0,0,0,0,0,0,0.375152,0.393452,0.457462,1
0.002558,0,0.002564,0.002564,0,0,0.473836,0.498180,0.594152,2
0.001261,0,0.002525,0.002525,0,0,0.732318,0.775613,0.932412,2
0,0,0,0,0,0,0.273905,0.293167,0.340361,0
0,0,0,0,0,0,0.250079,0.260956,0.293581,2
0,0,0,0,0,0,0.378784,0.389995,0.453008,0
0,0,0,0,0,0,0.402723,0.420471,0.494356,0
0.006678,0.001672,0.001672,0.001672,0,0,0.630420,0.666532,0.799807,1
0,0,0,0,0,0,0.553612,0.575472,0.685836,0
0,0,0,0,0,0,0.173480,0.172720,0.184254,1
