@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.05,0.89,0.06,0.14,0.765,0
0.028,0.327,0.645,0.071,0.477,2
0.038,0.505,0.456,0.133,0.614,1
0.118,0.853,0.029,0.793,0.192,0
0.273,0.359,0.368,0.151,0.549,0
0.424,0.14,0.436,0.071,0.604,0
0.665,0.182,0.152,0.848,0.132,0
0.706,0.246,0.049,0.84,0.138,0
0.479,0.171,0.35,0.671,0.285,0
0.69,0.211,0.098,0.138,0.363,0
0.168,0.709,0.124,0.371,0.458,1
0.093,0.702,0.205,0.079,0.656,1
0.817,0.052,0.131,0.196,0.508,0
0.703,0.154,0.142,0.846,0.143,0
0.116,0.466,0.418,0.059,0.459,0
0.032,0.741,0.227,0.215,0.634,1
0.559,0.269,0.172,0.442,0.515,0
0.025,0.327,0.648,0.009,0.213,1
0.144,0.467,0.389,0.06,0.311,2
0.046,0.078,0.876,0.066,0.719,2
0.123,0.475,0.402,0.192,0.629,2
0.384,0.547,0.07,0.404,0.531,0
0.021,0.524,0.454,0.113,0.835,1
0.153,0.777,0.069,0.377,0.495,1
0.581,0.19,0.228,0.287,0.585,0
0.372,0.449,0.178,0.46,0.425,0
0.246,0.314,0.44,0.207,0.586,0
0.563,0.165,0.271,0.276,0.674,0
0.172,0.68,0.147,0.354,0.578,0
0.214,0.033,0.754,0.442,0.395,0
0.744,0.201,0.055,0.473,0.42,0
0.633,0.203,0.163,0.272,0.387,0
0.152,0.512,0.336,0.076,0.549,0
0.115,0.854,0.031,0.144,0.589,0
0.014,0.185,0.801,0.025,0.355,2
0.006,0.615,0.379,0.058,0.776,1
0.563,0.014,0.423,0.525,0.319,0
0.141,0.719,0.14,0.639,0.325,0
0.434,0.375,0.192,0.374,0.356,0
0.038,0.843,0.12,0.156,0.794,1
0.015,0.772,0.213,0.012,0.395,2
0.766,0.124,0.11,0.541,0.412,0
0.206,0.548,0.246,0.149,0.785,0
0.12,0.652,0.228,0.192,0.489,1
0.07,0.915,0.015,0.648,0.326,0
0.051,0.783,0.167,0.068,0.669,1
0.782,0.069,0.149,0.624,0.329,0
0.338,0.598,0.065,0.836,0.153,1
0.01,0.179,0.81,0.001,0.085,0
0.587,0.395,0.018,0.436,0.503,0
0.745,0.017,0.238,0.295,0.493,0
0.356,0.415,0.229,0.562,0.393,0
0.174,0.788,0.038,0.341,0.464,0
0.573,0.358,0.069,0.125,0.582,0
0.873,0.021,0.106,0.825,0.16,0
0.577,0.294,0.13,0.595,0.356,0
0.35,0.604,0.046,0.737,0.233,0
0.82,0.069,0.111,0.838,0.143,0
0.75,0.063,0.187,0.01,0.195,0
0.217,0.694,0.089,0.231,0.72,0
0.004,0.812,0.184,0.07,0.691,1
0.01,0.087,0.903,0.013,0.27,2
0.455,0.51,0.035,0.774,0.132,0
0.16,0.532,0.308,0.142,0.614,0
0.165,0.776,0.059,0.134,0.388,0
0.353,0.265,0.381,0.278,0.467,0
0.487,0.421,0.092,0.2,0.543,0
0.44,0.114,0.446,0.346,0.489,0
0.548,0.196,0.256,0.482,0.453,0
0.027,0.394,0.58,0.066,0.377,2
0.599,0.337,0.064,0.379,0.559,0
0.072,0.911,0.017,0.637,0.35,0
0.754,0.021,0.225,0.769,0.202,0
0.401,0.559,0.04,0.282,0.571,0
0.448,0.496,0.056,0.731,0.246,0
0.234,0.716,0.05,0.143,0.737,0
0.919,0.015,0.066,0.723,0.219,0
0.15,0.647,0.202,0.186,0.772,1
0.607,0.291,0.102,0.145,0.777,1
0.943,0.031,0.026,0.326,0.511,0
0.117,0.868,0.015,0.511,0.472,0
0.041,0.862,0.098,0.481,0.463,0
0.179,0.543,0.279,0.354,0.615,0
0.333,0.664,0.003,0.679,0.306,0
0.909,0.064,0.028,0.741,0.219,0
0.546,0.328,0.125,0.225,0.607,0
0.436,0.341,0.223,0.365,0.472,1
0.069,0.829,0.102,0.233,0.736,2
0.174,0.559,0.267,0.199,0.702,1
0.037,0.918,0.045,0.06,0.75,0
0.226,0.72,0.053,0.276,0.38,0
0.536,0.184,0.28,0.083,0.574,0
0.056,0.009,0.935,0.095,0.538,2
0.38,0.547,0.073,0.595,0.352,0
0.432,0.544,0.024,0.203,0.618,0
0.118,0.819,0.063,0.481,0.459,0
0.459,0.385,0.156,0.778,0.191,0
0.871,0.009,0.12,0.241,0.471,0
0.631,0.3,0.069,0.854,0.13,0
0.146,0.066,0.788,0.116,0.72,0
0.157,0.725,0.118,0.576,0.309,1
0.565,0.173,0.262,0.836,0.156,0
0.148,0.687,0.165,0.119,0.789,1
0.547,0.069,0.384,0.665,0.285,0
0.074,0.762,0.164,0.344,0.498,1
0.434,0.507,0.059,0.748,0.239,0
0.073,0.815,0.112,0.088,0.799,0
0.76,0.075,0.165,0.727,0.238,0
0.544,0.133,0.323,0.158,0.449,0
0.177,0.706,0.116,0.134,0.651,0
0.49,0.364,0.146,0.512,0.344,0
0.341,0.401,0.259,0.275,0.502,0
0.585,0.249,0.166,0.814,0.168,0
0.336,0.43,0.233,0.893,0.101,0
0.81,0.012,0.178,0.727,0.254,0
0.358,0.459,0.183,0.21,0.633,0
0.302,0.503,0.195,0.58,0.317,0
0.246,0.702,0.052,0.27,0.631,0
0.571,0.217,0.212,0.196,0.68,1
0.029,0.7,0.271,0.024,0.481,2
0.481,0.228,0.292,0.55,0.276,0
0.252,0.438,0.309,0.22,0.587,0
0.882,0.053,0.065,0.876,0.115,0
0.417,0.544,0.039,0.364,0.545,0
0.132,0.813,0.055,0.227,0.736,0
0.097,0.527,0.376,0.247,0.618,1
0.884,0.029,0.087,0.335,0.637,0
0.164,0.757,0.079,0.454,0.45,0
0.359,0.556,0.085,0.588,0.365,0
0.032,0.573,0.395,0.196,0.723,0
0.268,0.652,0.08,0.339,0.574,0
0.739,0.006,0.255,0.299,0.617,0
0.122,0.787,0.091,0.392,0.504,0
0.071,0.784,0.145,0.212,0.61,1
0.019,0.909,0.071,0.253,0.72,0
0.633,0.3,0.067,0.597,0.379,0
0.7,0.122,0.178,0.251,0.555,0
0.691,0.095,0.215,0.382,0.557,0
0.282,0.607,0.111,0.614,0.343,0
0.393,0.418,0.189,0.17,0.628,0
0.237,0.704,0.059,0.39,0.555,0
0.267,0.677,0.056,0.194,0.762,0
0.851,0.061,0.087,0.693,0.23,0
0.447,0.492,0.061,0.708,0.251,0
0.057,0.908,0.035,0.368,0.445,0
0.479,0.37,0.152,0.714,0.245,0
0.703,0.12,0.177,0.306,0.445,0
0.106,0.831,0.064,0.395,0.43,0
0.216,0.745,0.039,0.189,0.72,0
0.462,0.358,0.179,0.112,0.741,0
0.22,0.718,0.062,0.219,0.734,1
0.079,0.895,0.026,0.764,0.211,0
0.059,0.37,0.571,0.113,0.58,0
0.021,0.847,0.133,0.043,0.775,1
0.091,0.748,0.161,0.136,0.671,1
0.224,0.764,0.012,0.855,0.132,0
0.806,0.096,0.098,0.554,0.355,0
0.672,0.31,0.018,0.531,0.345,0
0.094,0.883,0.023,0.432,0.356,0
0.096,0.854,0.05,0.387,0.579,0
0.111,0.846,0.043,0.221,0.648,1
0.946,0.027,0.027,0.537,0.431,0
0.195,0.766,0.039,0.639,0.342,0
0.323,0.455,0.222,0.083,0.712,0
0.513,0.046,0.441,0.536,0.337,0
0.179,0.579,0.242,0.161,0.754,0
0.528,0.432,0.04,0.906,0.089,0
0.918,0.024,0.058,0.88,0.113,0
0.434,0.463,0.103,0.328,0.578,0
0.572,0.154,0.274,0.361,0.523,0
0.251,0.703,0.046,0.862,0.125,0
0.759,0.143,0.099,0.819,0.163,0
0.093,0.883,0.024,0.169,0.72,1
0.803,0.105,0.092,0.87,0.122,0
0.86,0.105,0.035,0.419,0.411,0
0.872,0.039,0.089,0.648,0.297,0
0.017,0.921,0.062,0.181,0.624,0
0.161,0.824,0.015,0.902,0.095,0
0.325,0.411,0.264,0.293,0.598,0
0.815,0.159,0.026,0.251,0.435,0
