@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.063,0.35,0.587,0.362,0.171,2
0.377,0.13,0.493,0.392,0.208,2
0.102,0.467,0.431,0.178,0.721,1
0.102,0.727,0.171,0.229,0.56,1
0.058,0.681,0.261,0.333,0.357,1
0.232,0.707,0.061,0.322,0.189,1
0.025,0.8,0.175,0.318,0.214,1
0.031,0.352,0.617,0.355,0.173,1
0.213,0.233,0.554,0.203,0.582,2
0.227,0.041,0.732,0.219,0.403,2
0.021,0.653,0.326,0.309,0.193,2
0.493,0.158,0.349,0.216,0.355,2
0.062,0.458,0.48,0.259,0.311,1
0.196,0.773,0.031,0.292,0.208,1
0.035,0.211,0.755,0.26,0.444,1
0.037,0.186,0.777,0.33,0.189,2
0.133,0.634,0.233,0.312,0.35,1
0.237,0.707,0.056,0.218,0.618,1
0.021,0.758,0.222,0.362,0.196,2
0.095,0.532,0.373,0.003,0.995,1
0.076,0.752,0.172,0.32,0.333,1
0.568,0.389,0.043,0.205,0.536,1
0.174,0.418,0.408,0.264,0.407,2
0.039,0.806,0.155,0.323,0.212,1
0.136,0.03,0.834,0.425,0.355,2
0.011,0.091,0.898,0.344,0.344,2
0.059,0.324,0.617,0.47,0.229,2
0.639,0.194,0.168,0.237,0.531,1
0.075,0.617,0.308,0.199,0.396,2
0.363,0.533,0.103,0.269,0.317,1
0.152,0.651,0.197,0.311,0.241,1
0.014,0.543,0.443,0.227,0.329,1
0.559,0.207,0.234,0.307,0.304,2
0.175,0.793,0.031,0.311,0.154,1
0.769,0.119,0.112,0.255,0.546,2
0.746,0.137,0.116,0.303,0.297,1
0.013,0.884,0.103,0.346,0.177,2
0.314,0.045,0.64,0.51,0.3,1
0.368,0.586,0.046,0.192,0.605,1
0.22,0.103,0.677,0.236,0.464,2
0.547,0.335,0.118,0.208,0.399,1
0.365,0.319,0.316,0.263,0.536,2
0.027,0.037,0.936,0.346,0.193,2
0.226,0.389,0.385,0.212,0.363,1
0.041,0.725,0.233,0.208,0.515,1
0.226,0.708,0.066,0.254,0.402,1
0.002,0.82,0.177,0.149,0.664,1
0.008,0.815,0.177,0.319,0.45,1
0.771,0.083,0.146,0.245,0.348,1
0.036,0.741,0.223,0.368,0.193,2
0.415,0.46,0.125,0.278,0.56,1
0.026,0.508,0.466,0.494,0.346,1
0.052,0.767,0.181,0.349,0.344,1
0.197,0.735,0.067,0.362,0.203,1
0.042,0.085,0.872,0.321,0.258,2
0.254,0.678,0.068,0.33,0.186,1
0.391,0.557,0.053,0.259,0.595,1
0.534,0.429,0.038,0.242,0.526,1
0.028,0.87,0.102,0.202,0.562,1
0.221,0.653,0.126,0.208,0.541,1
0.056,0.882,0.062,0.434,0.182,1
0.273,0.714,0.013,0.246,0.559,1
0.291,0.666,0.043,0.346,0.185,1
0.004,0.813,0.183,0.317,0.409,1
0.007,0.084,0.909,0.337,0.217,2
0.078,0.425,0.497,0.325,0.178,2
0.456,0.412,0.132,0.264,0.556,2
0.044,0.732,0.224,0.419,0.14,1
0.212,0.764,0.024,0.017,0.967,1
0.179,0.739,0.082,0.215,0.565,1
0.004,0.905,0.092,0.244,0.426,1
0.208,0.026,0.766,0.263,0.318,2
0.017,0.755,0.228,0.319,0.176,2
0.422,0.475,0.103,0.228,0.551,2
0.133,0.752,0.115,0.369,0.196,1
0.674,0.291,0.034,0.19,0.601,1
0.699,0.113,0.187,0.407,0.299,0
0.202,0.694,0.104,0.226,0.561,0
0.693,0.01,0.298,0.639,0.282,0
0.857,0.113,0.031,0.554,0.331,0
0.323,0.65,0.027,0.315,0.232,0
0.03,0.229,0.741,0.293,0.293,0
0.684,0.079,0.237,0.358,0.305,0
0.816,0.087,0.097,0.242,0.519,0
0.101,0.167,0.732,0.3,0.3,0
0.354,0.303,0.343,0.398,0.491,0
0.804,0.12,0.076,0.194,0.581,0
0.245,0.482,0.273,0.273,0.535,0
0.324,0.656,0.02,0.22,0.569,0
0.14,0.455,0.406,0.274,0.49,0
0.457,0.508,0.035,0.229,0.324,0
0.496,0.339,0.166,0.251,0.534,0
0.466,0.196,0.338,0.275,0.332,0
0.432,0.466,0.103,0.389,0.19,0
0.612,0.079,0.309,0.215,0.562,0
0.588,0.236,0.175,0.387,0.192,0
0.803,0.057,0.14,0.25,0.437,0
0.62,0.016,0.364,0.509,0.246,0
0.576,0.249,0.175,0.229,0.448,0
0.812,0.151,0.037,0.191,0.563,0
0.001,0.953,0.046,0.464,0.347,0
0.701,0.133,0.165,0.271,0.555,0
0.049,0.95,0.001,0.306,0.164,0
0.379,0.597,0.024,0.287,0.596,0
0.111,0.503,0.386,0.238,0.416,0
0.033,0.664,0.303,0.354,0.432,0
0.218,0.435,0.347,0.286,0.523,0
0.004,0.964,0.032,0.241,0.636,0
0.754,0.193,0.053,0.266,0.604,0
0.498,0.295,0.208,0.299,0.297,0
0.318,0.178,0.503,0.297,0.326,0
0.821,0.151,0.028,0.124,0.61,0
0.685,0.03,0.285,0.536,0.289,0
0.555,0.294,0.151,0.426,0.306,0
0.492,0.398,0.11,0.267,0.301,0
0.681,0.278,0.041,0.164,0.58,0
