@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.103669,0
3,12,4.476359,1.523895,2
5,16,5.282326,1.280452,1
1,2,4.185434,0.911125,0
2,8,3.717095,0.993916,0
3,12,3.710519,1.34205,0
4,2,3.489355,0.914907,0
5,8,3.744269,0.778817,0
2,8,3.451455,0.818414,0
3,5,3.226075,1.074197,0
5,7,7.094787,0.941866,1
3,8,2.717923,1.385955,1
5,7,5.802987,0.962334,0
1,2,4.538522,0.829042,0
2,8,3.969727,1.172744,0
3,12,4.502463,1.407579,1
5,7,4.498704,0.91446,0
3,8,4.198062,1.841387,1
1,2,4.094864,1.262442,2
2,8,4.251957,1.437277,2
3,7,4.352923,1.206567,2
5,7,4.445478,1.000841,0
2,11,5.38112,1.481024,1
3,9,3.762812,0.994578,1
5,6,4.589115,0.984536,0
2,8,4.05231,0.926632,0
3,6,4.063057,1.010141,0
4,2,4.036506,0.976432,0
1,2,4.657121,0.937392,0
2,8,4.515958,1.018988,0
3,7,3.946242,1.013746,0
3,12,4.301709,1.667077,2
3,9,3.57853,1.792239,1
4,2,4.217083,1.01631,0
5,7,5.32793,1.052184,0
1,2,4.445331,1.078575,0
2,8,5.047678,0.988032,1
3,10,3.350088,1.690832,2
4,2,2.916137,0.94567,0
5,7,4.917948,1.161114,0
1,2,3.406422,1.372433,1
2,8,3.649491,0.795133,0
3,7,4.131687,1.310759,1
4,2,4.009388,1.027704,0
5,7,3.817433,0.841609,1
2,10,3.258206,2.018276,0
3,5,2.917086,0.713292,0
4,2,3.016237,1.084672,0
5,7,4.000689,1.139259,0
1,2,3.670158,0.911125,0
3,7,3.438863,1.061582,0
4,1,3.169606,0.914907,0
5,7,3.850844,0.957824,0
1,2,3.685902,0.993208,0
2,8,3.455159,0.710196,0
3,2,3.377466,0.690028,0
2,8,4.94207,0.949913,0
3,18,4.223454,1.928541,1
5,10,4.426974,2.070024,2
1,2,3.953887,0.911125,0
2,8,3.422389,0.861906,0
3,8,3.185894,0.745073,0
4,2,1.627654,0.993523,0
5,7,3.561084,1.146891,0
1,2,3.706473,0.794567,0
2,8,3.358486,1.279171,0
1,2,3.909108,0.848742,0
2,8,3.368784,1.046106,0
3,3,3.104877,0.810767,0
4,2,3.488715,1.174681,0
5,7,3.58635,1.011595,0
1,2,3.784312,1.707334,2
2,8,4.840624,0.653912,0
3,5,2.41161,0.881867,0
4,2,3.247011,0.894398,0
1,2,3.647504,0.705917,0
2,8,3.439014,0.693311,0
3,7,3.92146,1.030619,0
4,2,2.781845,0.973014,0
2,9,4.623354,0.978054,1
3,5,4.459865,0.931178,1
4,2,1.857721,1.025425,0
5,7,4.915703,0.821488,0
1,2,4.892608,1.007983,0
2,8,5.179627,0.756246,0
3,2,1.596783,0.566341,0
4,2,2.224549,0.994662,0
5,8,4.657423,0.937703,0
2,8,4.360455,0.980613,1
3,6,5.654631,0.983766,2
2,10,3.864322,1.061712,1
3,7,3.093536,1.19084,0
1,2,3.066823,0.968583,0
2,8,3.570451,1.237982,0
3,7,3.586543,1.326159,2
5,7,4.149177,0.985577,0
1,2,3.176732,0.878292,0
1,2,3.995587,0.879933,0
3,7,3.620939,0.738193,0
4,2,3.050896,1.061884,0
5,7,3.83573,0.789225,0
2,8,3.797649,1.332385,0
1,2,6.251011,1.029325,1
2,9,4.564996,0.698683,0
3,10,4.219458,1.09189,1
4,3,3.188565,1.196329,0
1,2,4.541616,1.050667,1
2,8,3.995826,0.702265,0
3,6,3.931977,1.075344,0
4,2,3.601488,0.902374,0
2,8,3.765315,0.923817,0
3,9,3.667449,1.030128,0
5,7,4.448673,0.981414,0
3,5,3.758382,0.879737,0
5,7,3.635125,0.887054,0
1,2,5.252722,0.986642,0
2,8,3.371703,0.787202,0
3,8,3.417787,1.037172,0
1,2,5.794505,1.068725,0
3,7,3.754747,0.844351,0
2,8,4.783542,0.858324,1
3,8,4.19326,1.549288,2
4,3,3.476314,1.08695,0
1,2,5.853308,1.296917,0
2,8,3.704572,0.614258,0
3,8,3.672899,0.758999,0
5,7,5.855324,0.919664,0
1,2,5.325631,1.590775,1
2,8,3.483463,0.722732,0
3,6,4.185694,0.822399,0
1,2,5.18147,0.966942,0
2,13,6.312105,1.335199,0
3,7,4.034402,0.864829,0
4,2,2.99686,1.231649,0
5,7,5.47714,1.038655,0
1,2,5.537619,1.375717,1
2,11,5.832212,1.04892,0
3,5,4.701641,0.656444,0
4,2,3.289836,1.056188,0
5,7,5.590564,0.943601,0
1,2,4.727714,0.989925,0
2,8,4.337568,0.878279,0
3,5,4.048899,0.776528,0
1,2,5.945864,0.95545,0
2,8,3.852648,0.683333,0
3,8,3.339058,0.702151,0
5,7,4.668016,1.113241,0
1,2,5.612044,0.948883,0
2,8,5.015264,0.659029,0
3,7,3.981518,1.074197,0
5,7,4.225795,0.934928,0
2,8,4.533209,0.801785,0
5,7,3.879643,0.998413,1
1,2,4.485791,0.865158,0
2,12,4.290601,1.413228,0
3,10,4.128358,1.245721,1
5,9,4.150492,1.346366,1
1,2,3.64003,0.879933,0
2,8,3.250854,0.743966,0
3,2,3.13997,0.573385,0
1,2,4.984469,0.950525,0
2,8,4.892,0.926887,0
3,7,4.414368,0.886618,1
4,2,2.440765,0.911489,0
5,7,4.977835,0.892952,0
3,5,3.006312,1.154962,0
4,2,6.408688,1.078975,0
2,8,5.013164,1.145882,0
3,4,3.506631,0.751626,0
4,2,3.513744,0.933137,0
