@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.097786,0
3,12,4.476359,1.524798,2
5,16,5.282326,1.285578,1
1,2,4.185434,0.908042,0
2,8,3.717095,0.988619,0
3,12,3.710519,1.342845,0
4,2,3.489355,0.914978,0
5,8,3.744269,0.781935,0
2,8,3.451455,0.814052,0
3,5,3.226075,1.074834,0
5,7,7.094787,0.945636,1
3,8,2.717923,1.386776,1
5,7,5.802987,0.966186,0
1,2,4.538522,0.826236,0
2,8,3.969727,1.166494,0
3,12,4.502463,1.408414,1
5,7,4.498704,0.918121,0
3,8,4.198062,1.842478,1
1,2,4.094864,1.258169,2
2,8,4.251957,1.429616,2
3,7,4.352923,1.207282,2
5,7,4.445478,1.004848,0
2,11,5.38112,1.473131,1
3,9,3.762812,0.995168,1
5,6,4.589115,0.988477,0
2,8,4.05231,0.921693,0
3,6,4.063057,1.01074,0
4,2,4.036506,0.976509,0
1,2,3.901367,1.155094,0
2,14,3.400645,1.246397,0
5,6,3.393658,0.859258,0
1,2,4.657121,0.934219,0
2,8,4.515958,1.013557,0
3,7,3.946242,1.014347,0
3,12,4.301709,1.668066,2
3,9,3.57853,1.793302,1
4,2,4.217083,1.016389,0
5,7,5.32793,1.056396,0
1,2,4.445331,1.074925,0
2,8,5.047678,0.982766,1
3,10,3.350088,1.691834,2
4,2,2.916137,0.945743,0
5,7,4.917948,1.165763,0
1,2,3.406422,1.367789,1
2,8,3.649491,0.790895,0
3,7,4.131687,1.311536,1
4,2,4.009388,1.027784,0
5,7,3.817433,0.844978,1
2,10,3.258206,2.007519,0
3,5,2.917086,0.713714,0
4,2,3.016237,1.084756,0
5,7,4.000689,1.14382,0
1,2,3.670158,0.908042,0
3,7,3.438863,1.062212,0
4,1,3.169606,0.914978,0
5,7,3.850844,0.961658,0
1,2,3.685902,0.989847,0
2,8,3.455159,0.706411,0
3,2,3.377466,0.690438,0
2,8,4.94207,0.94485,0
3,18,4.223454,1.929684,1
5,10,4.426974,2.07831,2
1,2,3.706473,0.791878,0
2,8,3.358486,1.272353,0
1,2,3.909108,0.845869,0
2,8,3.368784,1.040531,0
3,3,3.104877,0.811248,0
4,2,3.488715,1.174773,0
5,7,3.58635,1.015645,0
1,2,3.784312,1.701555,2
2,8,4.840624,0.650427,0
3,5,2.41161,0.88239,0
4,2,3.247011,0.894468,0
1,2,3.647504,0.703528,0
2,8,3.439014,0.689616,0
3,7,3.92146,1.03123,0
4,2,2.781845,0.97309,0
2,9,4.623354,0.972841,1
3,5,4.459865,0.93173,1
4,2,1.857721,1.025505,0
5,7,4.915703,0.824776,0
1,2,4.892608,1.004572,0
2,8,5.179627,0.752215,0
3,2,1.596783,0.566677,0
4,2,2.224549,0.99474,0
5,8,4.657423,0.941457,0
2,8,4.360455,0.975386,1
3,6,5.654631,0.984349,2
2,10,3.864322,1.056053,1
3,7,3.093536,1.191546,0
1,2,3.066823,0.965305,0
2,8,3.570451,1.231384,0
3,7,3.586543,1.326945,2
5,7,4.149177,0.989522,0
1,2,3.176732,0.875319,0
1,2,3.995587,0.876955,0
3,7,3.620939,0.73863,0
4,2,3.050896,1.061967,0
5,7,3.83573,0.792384,0
