@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature327 numeric
@attribute bi_feature841 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.208333,0,0,0.188153,0.010453,0,0.612556,0.640219,0.737619,0
0.00365,0.088808,0,0,0.054811,0.029233,0,0.263713,0.268569,0.295966,0
0,0.147368,0,0,0.121693,0.015873,0,0.362013,0.373807,0.426220,0
0.014318,0.10324,0,0,0.092006,0.004525,0,0.575150,0.606025,0.696014,0
0,0.007274,0,0,0.005337,0.001456,0,0.803465,0.856439,0.987038,0
0,0.096667,0,0,0.06689,0.0301,0,0.687160,0.724521,0.836067,0
0,0.152952,0,0,0.126231,0.023277,0,0.388490,0.400308,0.452000,0
0,0.026432,0,0,0.017699,0.004425,0,0.398125,0.414899,0.473711,0
0,0.075452,0,0,0.064894,0.001064,0,0.577056,0.608564,0.695580,0
0.002949,0.018873,0,0,0.014749,0.00177,0,0.808986,0.861724,0.995237,2
0,0.111486,0,0,0.088136,0.016949,0,0.660710,0.695680,0.802930,0
0,0.153012,0,0,0.13269,0.012063,0,0.340946,0.350040,0.393440,0
0,0.051643,0,0,0.04717,0.004717,0,0.506548,0.533652,0.604388,0
0,0.107567,0,0,0.096996,0.006884,0,0.601068,0.632643,0.727450,0
0.050741,0.005211,0,0,0.003018,0.001372,0,0.287712,0.311264,0.348297,1
0.124579,0,0,0,0,0,0,0.033732,0.043931,0.032160,0
0.024752,0.00198,0,0,0,0.000991,0,0.045895,0.059564,0.045851,0
0.197248,0.004587,0.004608,0,0,0.004608,0,0.125357,0.129605,0.135189,0
0.059829,0.095571,0,0,0.085537,0.003888,0,0.378493,0.398625,0.451771,1
0.021802,0.011919,0,0,0.009014,0.002035,0,0.713635,0.761122,0.877709,2
0.036232,0.086957,0,0,0.054545,0.014545,0,0.504161,0.533215,0.611491,0
0.011659,0.087892,0,0,0.060144,0.024237,0,0.184302,0.190516,0.201182,0
0.115108,0.068345,0,0.00361,0.057762,0,0,0.250230,0.262468,0.288687,1
0.07343,0.021256,0,0,0.014507,0.000967,0,0.315913,0.337244,0.376749,0
0.04126,0.009377,0.00075,0,0.006754,0.001876,0,0.646161,0.689564,0.793369,1
0,0.063333,0,0,0.040134,0.016722,0,0.641698,0.680768,0.782844,0
0.030941,0.032178,0,0,0.022305,0.009913,0,0.153302,0.163289,0.165526,1
0,0.149254,0,0,0.13,0.02,0,0.484945,0.504853,0.575178,0
0.004945,0.050209,0,0,0.041476,0.006469,0,0.697373,0.740066,0.852136,0
0.004135,0.012405,0,0,0.008276,0.002759,0,0.794584,0.847243,0.978201,0
0.018927,0.148265,0,0,0.123418,0.018987,0,0.456998,0.478656,0.546764,0
0.005484,0.091408,0,0,0.056725,0.025618,0,0.309970,0.319705,0.355536,0
0,0.097826,0,0,0.076503,0.010929,0,0.375426,0.390769,0.440810,0
0,0.059493,0,0,0.052539,0.003503,0,0.651913,0.690215,0.792638,0
0.041223,0.006948,0,0,0.005561,0.000927,0,0.637075,0.679727,0.780381,0
0.003745,0.074906,0,0,0.06391,0.011278,0,0.604504,0.639491,0.735961,0
0,0.131522,0,0,0.108814,0.01741,0,0.312568,0.320094,0.357067,0
0.00995,0.164179,0,0,0.125,0.04,0,0.388631,0.399394,0.455533,0
0.015135,0.122162,0,0,0.106061,0.008658,0,0.465981,0.487755,0.553726,0
0.003564,0.012117,0,0,0.009272,0.001427,0,0.849616,0.906388,1.048165,0
0,0.098859,0,0,0.072519,0.026718,0,0.617395,0.650013,0.745938,0
0,0.122538,0,0,0.089814,0.015334,0,0.303462,0.310873,0.344847,0
0,0.135,0,0,0.120603,0.01005,0,0.498616,0.519349,0.594608,2
0.003234,0.046079,0,0,0.038026,0.002427,0,0.499087,0.529197,0.604899,0
0.001275,0.01504,0,0,0.008924,0.005099,0,0.772646,0.822296,0.948852,1
0,0.182825,0,0,0.158333,0.008333,0,0.577916,0.604580,0.696958,2
0.037223,0.084507,0,0,0.067942,0.011072,0,0.393570,0.410364,0.463996,2
0,0.152174,0,0,0.10929,0.027322,0,0.259576,0.260971,0.292205,0
0,0.099822,0,0,0.089206,0.007136,0,0.539789,0.567110,0.648240,0
0.056106,0.014521,0,0,0.011229,0.001321,0,0.550746,0.587309,0.672031,0
0.089655,0.158621,0,0,0.121107,0.038062,0,0.411792,0.426860,0.487884,0
0.009991,0.112625,0,0,0.079091,0.021818,0,0.346171,0.358710,0.400508,0
0.074534,0.111801,0,0,0.0875,0.0125,0,0.248911,0.254856,0.278970,0
0.006002,0.033613,0,0,0.025225,0.004805,0,0.686406,0.729722,0.838772,0
0,0.005692,0,0,0.003986,0.001139,0,0.851622,0.908235,1.049107,0
0,0.150735,0,0,0.121771,0.02583,0,0.640273,0.672630,0.774018,0
0,0.134541,0,0,0.09456,0.032383,0,0.256406,0.258912,0.282356,0
0,0.098837,0,0,0.076023,0.017544,0,0.257591,0.264246,0.291608,0
0.020558,0.093979,0,0,0.084497,0.005878,0,0.536665,0.566088,0.646753,0
0.021831,0.004245,0,0,0.002427,0.00182,0,0.744327,0.794271,0.916689,0
0.058309,0.037901,0,0,0.023392,0.01462,0,0.396171,0.419477,0.474978,0
0.021627,0.143151,0,0,0.105155,0.030928,0,0.255592,0.258449,0.280943,0
0.054913,0.034682,0,0,0.023188,0.005797,0,0.528795,0.561769,0.644846,2
0.003525,0.121034,0,0,0.114118,0.004706,0,0.440885,0.460954,0.519336,0
0,0.001672,0,0,0.001115,0,0,0.862032,0.919871,1.062421,0
0,0.145594,0,0,0.119231,0.019231,0,0.548326,0.575743,0.661526,0
0,0.09185,0,0,0.059585,0.031088,0,0.296637,0.304588,0.334759,0
0,0.034965,0,0,0.028169,0,0,0.157576,0.160461,0.168442,0
0,0.035437,0,0,0.026608,0.004435,0,0.610725,0.647442,0.743788,0
0.010496,0.005248,0,0,0.003341,0.001432,0,0.720661,0.768603,0.884720,0
0.028169,0.119718,0,0,0.088339,0.028269,0,0.535745,0.561905,0.646246,0
0,0.22,0,0,0.184246,0.026702,0,0.243126,0.240296,0.265787,0
0,0.09434,0,0,0.06962,0.012658,0,0.479957,0.502697,0.572832,0
0,0.059524,0,0,0.046484,0.009535,0,0.583613,0.616702,0.704794,0
0,0.011121,0,0,0.008562,0.002568,0,0.895867,0.955558,1.105772,0
0,0.167315,0,0,0.140625,0.015625,0,0.604605,0.633615,0.729007,0
0,0.095528,0,0,0.066124,0.02238,0,0.324783,0.333080,0.372247,1
0,0.041667,0,0,0.02994,0.011976,0,0.459284,0.482883,0.546910,2
0,0.023548,0,0,0.01414,0.006284,0,0.601712,0.637271,0.730302,1
0.012672,0.013728,0.000528,0,0.010565,0.002641,0,0.678525,0.723164,0.834321,1
0.043478,0.187291,0,0,0.161074,0.02349,0,0.454374,0.472360,0.541094,0
0.029151,0.031686,0,0,0.016497,0.01269,0,0.172178,0.182385,0.191265,0
0.068627,0.083333,0,0,0.064039,0.009852,0,0.274192,0.284349,0.320360,0
0.013198,0.026396,0,0,0.021341,0.002033,0,0.441965,0.471710,0.538097,0
0.002604,0.003472,0,0,0.001738,0.000869,0,0.837657,0.893990,1.033072,0
0.017241,0.12069,0,0,0.086505,0.031142,0,0.436470,0.456161,0.520439,0
0,0.078889,0,0,0.05673,0.01891,0,0.247118,0.250751,0.273916,0
0,0.062241,0,0,0.05,0.004167,0,0.565235,0.596182,0.683753,1
0,0.079487,0,0,0.065868,0.005988,0,0.635440,0.671540,0.771098,2
0,0.006809,0,0,0.003895,0.000974,0,0.882505,0.941355,1.089064,1
0,0.064639,0,0,0.041985,0.022901,0,0.637510,0.672503,0.773197,0
0,0.086705,0,0,0.061716,0.020251,0,0.315262,0.323293,0.360030,2
0,0.063953,0,0,0.023392,0.035088,0,0.405493,0.419586,0.477941,0
0.007048,0.068128,0,0,0.061129,0.004702,0,0.603578,0.638236,0.733283,1
0,0.02049,0,0,0.0165,0.004,0,0.848528,0.903783,1.045368,2
0,0.084175,0,0,0.054054,0.023649,0,0.652981,0.689179,0.793944,1
0,0.079399,0,0,0.051557,0.019334,0,0.224628,0.227047,0.245246,1
0,0.152284,0,0,0.122449,0.010204,0,0.416096,0.430416,0.493787,2
0.000723,0.095445,0,0,0.086107,0.000724,0,0.469783,0.493268,0.562633,1
0.02725,0.004955,0,0,0.003717,0.000413,0,0.684892,0.731049,0.841151,0
0,0.05,0,0,0.030888,0.019305,0,0.656500,0.694400,0.799011,0
0,0.076426,0,0,0.046336,0.025862,0,0.333110,0.342026,0.384520,2
0.127551,0.015306,0,0,0.005128,0,0,0.155668,0.159715,0.169557,0
0.001241,0.055831,0,0,0.047796,0.005587,0,0.630221,0.668758,0.767244,0
0.004077,0.028169,0,0,0.02373,0.003337,0,0.793702,0.845236,0.976325,2
0,0.086957,0,0,0.060403,0.020134,0,0.664702,0.701035,0.808480,0
0.031712,0.063425,0,0,0.037037,0.020106,0,0.210763,0.217959,0.232511,0
0.02809,0,0,0,0,0,0,0.385705,0.407902,0.457501,0
0,0.081778,0,0,0.071174,0.004448,0,0.620852,0.655420,0.753025,0
0,0.003759,0,0,0.002351,0.00047,0,0.860832,0.917987,1.060955,0
0,0.114754,0,0,0.08642,0.028807,0,0.594751,0.624641,0.719074,0
0,0.125152,0,0,0.096107,0.027981,0,0.249111,0.251014,0.275514,0
0.011236,0.129213,0,0,0.107345,0.016949,0,0.251191,0.255091,0.281343,0
0,0.090997,0,0,0.081395,0.008721,0,0.585680,0.616533,0.706519,0
0.000666,0.01932,0,0,0.015333,0.003333,0,0.782625,0.833074,0.961041,0
0.022581,0.158065,0,0,0.126214,0.029126,0,0.478704,0.500123,0.573477,0
0,0.174142,0,0,0.136063,0.030383,0,0.248764,0.249487,0.272212,0
0,0.032864,0,0,0.023585,0,0,0.506866,0.534998,0.612516,1
0,0.053026,0,0,0.04729,0.000577,0,0.672875,0.713547,0.821176,0
0,0.000725,0,0,0,0.000362,0,0.853910,0.910706,1.052139,0
0,0.106529,0,0,0.086207,0.017241,0,0.665665,0.701557,0.809871,0
0,0.106638,0,0,0.065359,0.038126,0,0.309164,0.315764,0.353714,0
0,0.067308,0,0,0.043478,0.004831,0,0.327682,0.347538,0.390110,1
0,0.118681,0,0,0.10341,0.0044,0,0.479833,0.501647,0.573694,0
0.013958,0.010806,0,0,0.006757,0.002703,0.00045,0.674967,0.719514,0.828421,1
0.020057,0.091691,0,0,0.063218,0.014368,0,0.417350,0.437288,0.499005,0
0,0.080717,0,0,0.058559,0.022523,0,0.295186,0.303348,0.339976,0
0.023474,0.061033,0,0,0.042453,0.014151,0,0.057573,0.058469,0.051271,1
0.045952,0.06674,0,0,0.05805,0.004381,0,0.297784,0.317219,0.351947,0
0.05807,0.005944,0,0,0.003202,0.002745,0,0.510130,0.545401,0.624956,0
0.030418,0.060837,0,0,0.045802,0.007634,0,0.410225,0.434561,0.493702,0
0,0.10962,0,0,0.073908,0.029115,0,0.310219,0.317327,0.352710,0
0,0.105023,0,0,0.073394,0.027523,0,0.552929,0.579955,0.666329,0
0,0.085619,0,0,0.072379,0.009983,0,0.622752,0.657101,0.754657,0
0.004773,0.025776,0,0,0.019102,0.004776,0,0.774709,0.824276,0.952194,0
0,0.076642,0,0,0.062271,0.014652,0,0.644595,0.679176,0.782985,0
0.011677,0.117834,0,0,0.089267,0.022317,0,0.260737,0.264949,0.289464,0
0,0.102151,0,0,0.081081,0.021622,0,0.455296,0.472291,0.539841,1
0,0.030023,0,0,0.020809,0.006936,0,0.406519,0.426105,0.479054,0
0.005031,0.022918,0,0,0.017897,0.003915,0,0.800501,0.852261,0.984952,0
0,0.119522,0,0,0.092,0.02,0,0.555488,0.581528,0.667068,0
0.002347,0.156103,0,0,0.128085,0.019976,0,0.295097,0.300412,0.335721,0
0,0.085,0,0,0.050251,0.015075,0,0.432597,0.453216,0.518865,0
0,0.113171,0,0,0.105469,0.003906,0,0.500458,0.523280,0.600702,0
0.005213,0.017062,0,0,0.01138,0.00569,0,0.790301,0.842185,0.972999,0
0,0.138973,0,0,0.118182,0.018182,0,0.668902,0.704145,0.812025,0
0,0.028019,0,0,0.012573,0.010638,0,0.315047,0.327542,0.362386,0
0,0.078704,0,0,0.060465,0.009302,0,0.390427,0.408318,0.464118,0
0,0.098843,0,0,0.083158,0.009474,0,0.503776,0.527042,0.603386,0
0.002912,0.012231,0,0,0.006993,0.003497,0,0.828671,0.883029,1.020921,0
0,0.13355,0,0,0.107843,0.019608,0,0.640122,0.673541,0.776834,0
0,0.07394,0,0,0.054152,0.01444,0,0.309428,0.319125,0.356257,0
0,0.049383,0,0,0.031056,0.006211,0,0.392865,0.410591,0.462497,0
0,0.06619,0,0,0.057296,0.004476,0,0.553504,0.584297,0.669353,1
0.017449,0.011421,0,0,0.007617,0.002856,0,0.746107,0.795555,0.918768,2
0,0.069401,0,0,0.044304,0.018987,0,0.573963,0.606469,0.696791,0
0,0.096296,0,0,0.066737,0.026483,0,0.304679,0.312270,0.350221,1
0.003802,0.087452,0,0,0.057252,0.015267,0,0.520889,0.547536,0.626383,0
0.00625,0.11875,0,0,0.110138,0.002503,0,0.458880,0.479092,0.546434,0
0.016839,0.016192,0,0,0.009721,0.005185,0,0.652422,0.694803,0.799919,0
0,0.127413,0,0,0.104651,0.01938,0,0.602302,0.633021,0.729272,0
0.007928,0.075878,0,0,0.05102,0.017007,0,0.200676,0.206806,0.221784,0
0,0.096273,0,0,0.068536,0.021807,0,0.576969,0.605957,0.696167,1
0,0.1339,0,0,0.120213,0.008511,0,0.470795,0.490633,0.561450,0
0.001793,0.016139,0,0,0.010167,0.005981,0,0.798623,0.851113,0.981758,0
0,0.145897,0,0,0.118902,0.018293,0,0.650245,0.683353,0.788039,0
0,0.091434,0,0,0.069364,0.012524,0,0.293470,0.301578,0.337073,0
0.010204,0.081633,0,0,0.046154,0.020513,0,0.275875,0.285302,0.319373,0
0.007476,0.086256,0,0,0.078251,0.004603,0,0.434899,0.457613,0.521059,0
0.019898,0.014213,0,0,0.00967,0.002844,0,0.659396,0.702752,0.809281,0
0,0.183333,0,0,0.155989,0.027855,0,0.595337,0.623592,0.718011,0
0.012036,0.051153,0,0,0.033133,0.014056,0,0.260076,0.270938,0.297799,0
0.039427,0.043011,0,0,0.010791,0.014388,0,0.358119,0.378765,0.428621,1
0.061493,0.032211,0,0,0.025641,0.003663,0,0.222708,0.239821,0.263286,0
0.048689,0.01573,0,0,0.007496,0.005997,0,0.479368,0.511521,0.584608,0
0.097403,0.090909,0,0,0.071661,0.016287,0,0.387607,0.407766,0.463266,0
0,0.060706,0,0,0.041989,0.01768,0,0.239925,0.243848,0.265595,0
0,0.11399,0,0,0.0625,0.036458,0,0.370862,0.385056,0.437236,0
0.008989,0.122472,0,0,0.113611,0.004499,0,0.479814,0.501607,0.573871,0
0,0.022059,0,0,0.014713,0.005977,0,0.803217,0.854513,0.987531,1
0,0.145695,0,0,0.122924,0.013289,0,0.641459,0.674650,0.777705,0
0,0.04626,0,0,0.025616,0.013793,0,0.349658,0.363352,0.408874,0
0,0.148325,0,0,0.120192,0.028846,0,0.475032,0.492303,0.560674,0
0,0.105473,0,0,0.09761,0.00498,0,0.577251,0.606778,0.695526,0
0.002101,0.02381,0,0,0.017519,0.005606,0,0.782909,0.832773,0.961392,0
0,0.153846,0,0,0.124161,0.026846,0,0.611674,0.640484,0.738115,0
0,0.131929,0,0,0.103219,0.024417,0,0.245548,0.247975,0.267833,0
0,0.166667,0,0,0.11976,0.017964,0,0.361698,0.372193,0.421965,0
0,0.059774,0,0,0.054141,0.003636,0,0.699714,0.740995,0.854281,2
0,0.012573,0,0,0.007741,0.00387,0,0.823181,0.876518,1.013110,1
0,0.141176,0,0,0.117994,0.023599,0,0.657484,0.691115,0.796359,0
0,0.070159,0,0,0.048689,0.018727,0,0.313391,0.325559,0.360942,0
0.020833,0.182292,0,0,0.141361,0.020942,0,0.168618,0.167366,0.180954,0
0.004662,0.125874,0,0,0.114352,0.007001,0,0.426917,0.444542,0.507826,0
0.017849,0.010984,0,0,0.006868,0.002747,0,0.793286,0.845257,0.976547,0
0,0.140523,0,0,0.111475,0.022951,0,0.636620,0.668846,0.771359,0
0,0.103563,0,0,0.074693,0.023411,0,0.251404,0.255659,0.279417,0
0,0.253521,0,0,0.205674,0.021277,0,0.276844,0.276221,0.307433,1
0.010536,0.10728,0,0,0.089166,0.005753,0,0.416216,0.435710,0.496225,0
0,0.042305,0,0,0.030657,0.009489,0,0.768139,0.815464,0.941710,0
0,0.047297,0,0,0.033898,0.00678,0,0.626214,0.660587,0.760363,0
0,0.076121,0,0,0.05428,0.016701,0,0.333903,0.346135,0.387577,1
0.062857,0.051429,0,0,0.034483,0.011494,0,0.234076,0.245691,0.269738,0
0.019555,0.065725,0,0,0.054348,0.008152,0,0.627322,0.664563,0.762974,0
0.020916,0.011839,0.000395,0,0.007501,0.003158,0,0.677194,0.721885,0.831629,1
0,0.070896,0,0,0.044944,0.022472,0,0.613965,0.646371,0.744738,0
0.005414,0.071926,0,0,0.051858,0.01548,0,0.272616,0.284057,0.314740,1
0.02809,0.106742,0,0,0.067797,0.039548,0,0.321408,0.327666,0.371246,0
0.016512,0.112487,0,0,0.099174,0.005165,0,0.478788,0.502358,0.571318,0
0.003431,0.011149,0,0,0.008584,0.002575,0,0.839437,0.895230,1.035307,0
0,0.184669,0,0,0.157343,0.020979,0,0.639674,0.670486,0.772754,0
0,0.099788,0,0,0.080765,0.018066,0,0.326575,0.336591,0.372265,0
0.088542,0.036458,0,0,0.015707,0.010471,0,0.216565,0.225801,0.244107,0
0.043082,0.067937,0,0,0.06136,0.004146,0,0.283927,0.301248,0.335984,0
0.046034,0.024404,0,0,0.018868,0.003885,0,0.622687,0.662952,0.762975,1
0,0.116541,0,0,0.086792,0.022642,0,0.531284,0.555387,0.638337,0
0.017503,0.063011,0,0,0.038551,0.021028,0,0.177712,0.183349,0.195282,0
0,0.181373,0,0,0.152709,0.019704,0,0.453638,0.468849,0.537439,0
0,0.058164,0,0,0.04979,0.004909,0,0.639260,0.675768,0.777804,0
0.027246,0.015751,0,0,0.011925,0.002981,0,0.695175,0.741895,0.855149,0
0.019048,0.190476,0,0,0.159236,0.025478,0,0.521786,0.544899,0.626284,0
0,0.072437,0,0,0.051789,0.018832,0,0.280786,0.289015,0.314938,0
0,0.137931,0,0,0.092486,0.028902,0,0.343330,0.351895,0.397434,0
0.002011,0.042225,0,0,0.034876,0.004024,0,0.613003,0.650163,0.746455,0
0,0.01308,0,0,0.007853,0.004581,0,0.814509,0.868052,1.002752,0
0,0.176471,0,0,0.151292,0.02214,0,0.563761,0.591213,0.678312,0
0.031049,0.066381,0,0,0.039657,0.021436,0,0.207392,0.213570,0.230001,0
0,0.104603,0,0,0.071429,0.02521,0,0.474454,0.494737,0.566290,0
0.009709,0.099735,0,0,0.091873,0.004417,0,0.492840,0.517828,0.591581,0
0,0.020111,0,0,0.012575,0.006036,0,0.823062,0.875829,1.012876,0
0,0.181818,0,0,0.153285,0.018248,0,0.597377,0.624509,0.719830,0
0,0.065652,0,0,0.045714,0.018095,0,0.323112,0.334712,0.370016,0
0.011696,0.046784,0,0,0.029412,0,0,0.147657,0.153178,0.162707,0
0.008889,0.095556,0,0,0.084538,0.008899,0,0.400217,0.418233,0.472901,0
0,0.025781,0,0,0.015637,0.0086,0,0.796091,0.846439,0.977952,0
0,0.220532,0,0,0.19084,0.026718,0,0.579412,0.603403,0.695326,0
0.027115,0.105206,0,0,0.07709,0.021716,0,0.156230,0.158277,0.165614,1
0,0.142857,0,0,0.127072,0.01105,0,0.406129,0.419731,0.476643,0
0,0.097933,0,0,0.086057,0.005447,0,0.532129,0.558832,0.640410,0
0,0.013803,0,0,0.007597,0.005525,0,0.832971,0.887055,1.026135,1
0,0.043321,0,0,0.021739,0.014493,0,0.644191,0.681038,0.784342,0
0,0.072009,0,0,0.05,0.019767,0,0.270274,0.276359,0.304878,0
0,0.267974,0,0,0.197368,0.065789,0,0.320761,0.319059,0.361907,0
0.019743,0.115499,0,0,0.108696,0.002964,0,0.506507,0.530798,0.607217,0
0.009187,0.010601,0,0,0.006365,0.002829,0,0.779711,0.831519,0.960935,0
0.003497,0.104895,0,0,0.080702,0.014035,0,0.466454,0.491465,0.561957,0
0.020743,0.045808,0,0,0.030277,0.012111,0,0.246634,0.256769,0.281299,0
0,0.140244,0,0,0.110429,0.01227,0,0.183343,0.181948,0.195441,0
0.002819,0.086681,0,0,0.080395,0.004231,0,0.617390,0.651868,0.748437,0
0,0.006961,0,0,0.004644,0.001548,0,0.794100,0.846269,0.977494,0
0.068027,0.129252,0,0,0.105802,0.020478,0,0.398865,0.416784,0.476526,0
0.01451,0.108827,0,0,0.087167,0.016949,0,0.264225,0.271554,0.296964,0
0,0.087336,0,0,0.061404,0.017544,0,0.494170,0.518569,0.590459,1
0,0.052817,0,0,0.045788,0.004696,0,0.773124,0.820865,0.947730,2
0,0.023699,0,0,0.018131,0.003719,0,0.838540,0.892970,1.032614,2
0,0.161172,0,0,0.125,0.036765,0,0.556393,0.580828,0.668035,0
0,0.088913,0,0,0.063736,0.021978,0,0.307809,0.317233,0.353916,2
0,0.281768,0,0,0.244444,0.038889,0,0.405450,0.410158,0.468219,0
0,0.060191,0,0,0.053071,0.006559,0,0.636363,0.673909,0.775751,0
0.008372,0.01907,0,0,0.013029,0.005119,0,0.776957,0.827384,0.956339,0
0,0.131086,0,0,0.105263,0.022556,0,0.616499,0.647273,0.745655,0
0,0.069277,0,0,0.050251,0.01809,0,0.278612,0.286362,0.314801,0
0,0.306358,0,0,0.273256,0.02907,0,0.474570,0.485635,0.557262,0
0,0.049734,0,0,0.038222,0.007111,0,0.560405,0.591172,0.675255,0
0.001048,0.014144,0,0,0.010482,0.003145,0,0.771605,0.821942,0.947492,0
0,0.117216,0,0,0.084559,0.029412,0,0.638684,0.672037,0.773938,0
0,0.109905,0,0,0.08288,0.02038,0,0.253540,0.256551,0.279289,0
0,0.106599,0,0,0.076531,0.020408,0,0.406270,0.422360,0.477969,0
0.007739,0.095443,0,0,0.08864,0.004303,0,0.466338,0.489952,0.557027,0
0.031676,0.00842,0.000802,0,0.005616,0.002808,0,0.788200,0.840806,0.971810,1
0.064777,0.125506,0,0,0.101626,0.01626,0,0.267935,0.279191,0.313978,0
0,0.100105,0,0,0.072785,0.022152,0,0.283778,0.291556,0.322061,0
0.038462,0,0,0,0,0,0,0.040809,0.053796,0.040392,0
0.01925,0,0,0,0,0,0,0.037130,0.049514,0.036106,0
