@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.095522,0
3,1.523649,2
5,1.282134,1
1,0.90906,0
2,0.986579,0
3,1.341833,0
4,0.913823,0
5,0.77984,0
2,0.812372,0
3,1.074023,0
5,0.943103,1
3,1.385731,1
5,0.963598,0
1,0.827163,0
2,1.164087,0
3,1.407352,1
5,0.915661,0
3,1.841089,1
1,1.259581,2
2,1.426667,2
3,1.206372,2
5,1.002156,0
2,1.470092,1
3,0.994417,1
5,0.985829,0
2,0.919791,0
3,1.009978,0
4,0.975276,0
1,1.15639,0
2,1.243826,0
5,0.856956,0
1,0.935267,0
2,1.011466,0
3,1.013582,0
3,1.666808,2
3,1.79195,1
4,1.015106,0
5,1.053566,0
1,1.076131,0
2,0.980738,1
3,1.690559,2
4,0.944549,0
5,1.162639,0
1,1.369323,1
2,0.789263,0
3,1.310547,1
4,1.026486,0
5,0.842714,1
2,2.003378,0
3,0.713176,0
4,1.083387,0
5,1.140755,0
1,0.90906,0
3,1.061411,0
4,0.913823,0
5,0.959082,0
2,0.9429,0
3,1.92823,1
5,2.072743,2
1,0.90906,0
2,0.855543,0
3,0.744953,0
4,0.992346,0
5,1.148397,0
1,0.792766,0
2,1.269729,0
1,0.846818,0
2,1.038384,0
3,0.810636,0
4,1.173289,0
5,1.012924,0
1,1.703464,2
2,0.649085,0
3,0.881724,0
4,0.893339,0
1,0.704317,0
2,0.688193,0
3,1.030453,0
4,0.971862,0
2,0.970835,1
3,0.931028,1
4,1.02421,0
5,0.822567,0
1,1.005699,0
2,0.750664,0
3,0.56625,0
4,0.993484,0
5,0.938935,0
2,0.973374,1
3,0.983607,2
2,1.053875,1
3,1.190647,0
1,0.966388,0
2,1.228843,0
3,1.325944,2
5,0.986871,0
1,0.876301,0
1,0.877939,0
3,0.738074,0
4,1.060626,0
5,0.790261,0
2,1.322549,0
1,1.026992,1
2,0.693526,0
3,1.091713,1
4,1.194912,0
1,1.048286,1
2,0.697081,0
3,1.07517,0
4,0.901305,0
2,0.916998,0
3,1.029962,0
5,0.982703,0
3,0.879595,0
5,0.888219,0
1,0.984406,0
2,0.781391,0
3,1.037005,0
1,1.066303,0
3,0.844215,0
2,0.851988,1
3,1.549037,2
4,1.085663,0
1,1.293978,0
2,0.609724,0
3,0.758876,0
5,0.920872,0
1,1.58717,1
2,0.717397,0
3,0.822266,0
1,0.96475,0
2,1.325343,0
3,0.864689,0
4,1.23019,0
5,1.040019,0
1,1.372599,1
2,1.041177,0
3,0.656338,0
4,1.054936,0
5,0.94484,0
1,0.987682,0
2,0.871796,0
3,0.776402,0
1,0.953285,0
2,0.678289,0
3,0.702038,0
5,1.114703,0
1,0.946733,0
2,0.654164,0
3,1.074023,0
5,0.936156,0
2,0.795866,0
5,0.999724,1
1,0.863198,0
2,1.402796,0
3,1.24552,1
5,1.348134,1
1,0.877939,0
2,0.738474,0
3,0.573293,0
1,0.948371,0
2,0.920045,0
3,0.886475,1
4,0.910409,0
5,0.894124,0
3,1.154776,0
4,1.077697,0
2,1.137423,0
3,0.751505,0
4,0.932031,0
5,0.974366,0
2,0.863669,0
1,0.843542,0
2,0.686415,0
5,0.961514,1
2,0.772503,0
3,0.695814,0
4,0.979828,0
5,1.206408,0
1,0.810784,0
2,1.081555,0
3,0.635536,0
4,1.004864,0
5,0.862861,0
5,0.95005,2
2,1.278617,0
3,1.056661,0
5,1.038282,0
3,0.938562,0
2,0.886778,0
3,1.2257,1
4,0.84668,0
5,0.98965,0
1,0.895957,0
2,0.752441,0
3,0.846016,0
4,0.920651,0
1,0.825525,0
2,0.67448,0
3,0.577388,0
4,0.99576,0
5,1.109145,1
1,0.999147,0
2,0.936044,1
3,0.792782,0
5,2.094974,0
2,1.273284,0
3,0.892535,1
2,0.685653,0
3,0.611294,0
5,0.908019,0
2,0.995467,2
3,1.299901,2
4,1.086801,0
5,1.011882,2
2,0.911665,0
3,0.981477,1
5,0.875714,1
