@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.098031,0
3,12,4.476359,1.525456,2
5,16,5.282326,1.283374,1
1,2,4.185434,0.90902,0
2,8,3.717095,0.988839,0
3,12,3.710519,1.343424,0
4,2,3.489355,0.915464,0
5,8,3.744269,0.780594,0
2,8,3.451455,0.814233,0
3,5,3.226075,1.075297,0
5,7,7.094787,0.944015,1
3,8,2.717923,1.387374,1
5,7,5.802987,0.964529,0
1,2,4.538522,0.827126,0
2,8,3.969727,1.166754,0
3,12,4.502463,1.409021,1
5,7,4.498704,0.916546,0
3,8,4.198062,1.843273,1
1,2,4.094864,1.259524,2
2,8,4.251957,1.429935,2
3,7,4.352923,1.207803,2
5,7,4.445478,1.003125,0
2,11,5.38112,1.473459,1
3,9,3.762812,0.995597,1
5,6,4.589115,0.986783,0
2,8,4.05231,0.921898,0
3,6,4.063057,1.011176,0
4,2,4.036506,0.977027,0
1,2,3.901367,1.156338,0
2,14,3.400645,1.246675,0
5,6,3.393658,0.857785,0
1,2,4.657121,0.935225,0
2,8,4.515958,1.013783,0
3,7,3.946242,1.014784,0
3,12,4.301709,1.668785,2
3,9,3.57853,1.794075,1
4,2,4.217083,1.016929,0
5,7,5.32793,1.054585,0
1,2,4.445331,1.076083,0
2,8,5.047678,0.982985,1
3,10,3.350088,1.692564,2
4,2,2.916137,0.946246,0
5,7,4.917948,1.163764,0
1,2,3.406422,1.369262,1
2,8,3.649491,0.791071,0
3,7,4.131687,1.312102,1
4,2,4.009388,1.02833,0
5,7,3.817433,0.843529,1
2,10,3.258206,2.007967,0
3,5,2.917086,0.714022,0
4,2,3.016237,1.085332,0
5,7,4.000689,1.141858,0
1,2,3.670158,0.90902,0
3,7,3.438863,1.06267,0
4,1,3.169606,0.915464,0
5,7,3.850844,0.960009,0
1,2,3.685902,0.990913,0
2,8,3.455159,0.706568,0
3,2,3.377466,0.690735,0
2,8,4.94207,0.94506,0
3,18,4.223454,1.930517,1
5,10,4.426974,2.074747,2
1,2,3.953887,0.90902,0
2,8,3.422389,0.857503,0
3,8,3.185894,0.745837,0
4,2,1.627654,0.994128,0
5,7,3.561084,1.149508,0
1,2,3.706473,0.792731,0
2,8,3.358486,1.272637,0
1,2,3.909108,0.84678,0
2,8,3.368784,1.040763,0
3,3,3.104877,0.811598,0
4,2,3.488715,1.175397,0
5,7,3.58635,1.013903,0
1,2,3.784312,1.703388,2
2,8,4.840624,0.650572,0
3,5,2.41161,0.88277,0
4,2,3.247011,0.894943,0
1,2,3.647504,0.704285,0
2,8,3.439014,0.689769,0
3,7,3.92146,1.031675,0
4,2,2.781845,0.973607,0
2,9,4.623354,0.973058,1
3,5,4.459865,0.932132,1
4,2,1.857721,1.026049,0
5,7,4.915703,0.823362,0
1,2,4.892608,1.005654,0
2,8,5.179627,0.752383,0
3,2,1.596783,0.566921,0
4,2,2.224549,0.995268,0
5,8,4.657423,0.939843,0
2,8,4.360455,0.975604,1
3,6,5.654631,0.984773,2
2,10,3.864322,1.056289,1
3,7,3.093536,1.19206,0
1,2,3.066823,0.966345,0
2,8,3.570451,1.231658,0
3,7,3.586543,1.327517,2
5,7,4.149177,0.987826,0
1,2,3.176732,0.876262,0
1,2,3.995587,0.8779,0
3,7,3.620939,0.738949,0
4,2,3.050896,1.062531,0
5,7,3.83573,0.791025,0
2,8,3.797649,1.325579,0
1,2,6.251011,1.026946,1
2,9,4.564996,0.695114,0
3,10,4.219458,1.093008,1
4,3,3.188565,1.197058,0
1,2,4.541616,1.048239,1
2,8,3.995826,0.698678,0
3,6,3.931977,1.076445,0
4,2,3.601488,0.902924,0
2,8,3.765315,0.919099,0
3,9,3.667449,1.031183,0
5,7,4.448673,0.983653,0
3,5,3.758382,0.880638,0
5,7,3.635125,0.889078,0
1,2,5.252722,0.984362,0
2,8,3.371703,0.783181,0
3,8,3.417787,1.038235,0
1,2,5.794505,1.066255,0
3,7,3.754747,0.845216,0
2,8,4.783542,0.85394,1
3,8,4.19326,1.550875,2
4,3,3.476314,1.087612,0
1,2,5.853308,1.29392,0
2,8,3.704572,0.61112,0
3,8,3.672899,0.759776,0
5,7,5.855324,0.921762,0
1,2,5.325631,1.587099,1
2,8,3.483463,0.71904,0
3,6,4.185694,0.823241,0
1,2,5.18147,0.964707,0
2,13,6.312105,1.328379,0
3,7,4.034402,0.865715,0
4,2,2.99686,1.232399,0
5,7,5.47714,1.041024,0
1,2,5.537619,1.372538,1
2,11,5.832212,1.043563,0
3,5,4.701641,0.657117,0
4,2,3.289836,1.056831,0
5,7,5.590564,0.945753,0
1,2,5.945864,0.953242,0
2,8,3.852648,0.679843,0
3,8,3.339058,0.702871,0
5,7,4.668016,1.11578,0
1,2,5.612044,0.946691,0
2,8,5.015264,0.655663,0
3,7,3.981518,1.075297,0
5,7,4.225795,0.937061,0
2,8,4.533209,0.797689,0
5,7,3.879643,1.000691,1
1,2,4.485791,0.863159,0
2,12,4.290601,1.40601,0
3,10,4.128358,1.246997,1
5,9,4.150492,1.349437,1
1,2,3.64003,0.8779,0
2,8,3.250854,0.740166,0
3,2,3.13997,0.573973,0
1,2,4.984469,0.948328,0
2,8,4.892,0.922153,0
3,7,4.414368,0.887526,1
4,2,2.440765,0.912044,0
5,7,4.977835,0.894989,0
3,5,3.006312,1.156145,0
4,2,6.408688,1.079632,0
2,8,5.013164,1.140028,0
3,4,3.506631,0.752396,0
4,2,3.513744,0.933705,0
5,7,4.205279,0.975308,0
2,8,4.629398,0.865648,0
