@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.094611,0
3,1.525641,2
5,1.276733,1
1,0.906081,0
2,0.985759,0
3,1.343587,0
4,0.913784,0
5,0.776555,0
2,0.811697,0
3,1.075427,0
5,0.93913,1
3,1.387542,1
5,0.959539,0
1,0.824452,0
2,1.16312,0
3,1.409192,1
5,0.911804,0
3,1.843496,1
1,1.255453,2
2,1.425481,2
3,1.207949,2
5,0.997934,0
2,1.46887,1
3,0.995717,1
5,0.981677,0
2,0.919027,0
3,1.011299,0
4,0.975234,0
1,1.152601,0
2,1.242792,0
5,0.853346,0
1,0.932203,0
2,1.010625,0
3,1.014907,0
3,1.668987,2
3,1.794292,1
4,1.015062,0
5,1.049128,0
1,1.072604,0
2,0.979923,1
3,1.692769,2
4,0.944509,0
5,1.157742,0
1,1.364836,1
2,0.788607,0
3,1.312261,1
4,1.026442,0
5,0.839164,1
2,2.001713,0
3,0.714109,0
4,1.08334,0
5,1.13595,0
1,0.906081,0
3,1.062798,0
4,0.913784,0
5,0.955042,0
1,0.98771,0
2,0.704367,0
3,0.690819,0
2,0.942117,0
3,1.93075,1
5,2.064012,2
1,0.906081,0
2,0.854832,0
3,0.745927,0
4,0.992303,0
5,1.14356,0
1,0.790168,0
2,1.268673,0
1,0.844043,0
2,1.037521,0
3,0.811696,0
4,1.173239,0
5,1.008657,0
1,1.697882,2
2,0.648546,0
3,0.882877,0
4,0.8933,0
1,0.702009,0
2,0.687621,0
3,1.0318,0
4,0.97182,0
2,0.970028,1
3,0.932245,1
4,1.024166,0
5,0.819102,0
1,1.002404,0
2,0.75004,0
3,0.56699,0
4,0.993441,0
5,0.93498,0
2,0.972565,1
3,0.984893,2
2,1.052999,1
3,1.192204,0
1,0.963222,0
2,1.227822,0
3,1.327678,2
5,0.982714,0
2,1.32145,0
1,1.023627,1
2,0.692949,0
3,1.093141,1
4,1.19486,0
1,1.044851,1
2,0.696502,0
3,1.076575,0
4,0.901266,0
2,0.916236,0
3,1.031308,0
5,0.978564,0
3,0.880745,0
5,0.884478,0
1,0.98118,0
2,0.780742,0
3,1.038361,0
1,1.062809,0
3,0.845318,0
2,0.85128,1
3,1.551062,2
4,1.085616,0
1,1.289737,0
2,0.609217,0
3,0.759868,0
5,0.916993,0
1,1.581969,1
2,0.7168,0
3,0.823341,0
1,0.961589,0
2,1.324241,0
3,0.86582,0
4,1.230137,0
5,1.035638,0
1,1.368101,1
2,1.040312,0
3,0.657196,0
4,1.054891,0
5,0.94086,0
1,0.984445,0
2,0.871071,0
3,0.777417,0
1,0.950161,0
2,0.677725,0
3,0.702956,0
5,1.110007,0
1,0.943631,0
2,0.65362,0
3,1.075427,0
5,0.932212,0
2,0.795204,0
5,0.995513,1
1,0.860369,0
2,1.40163,0
3,1.247148,1
5,1.342455,1
1,0.875062,0
2,0.73786,0
3,0.574042,0
1,0.945263,0
2,0.919281,0
3,0.887633,1
4,0.91037,0
5,0.890358,0
3,1.156285,0
4,1.07765,0
2,1.136478,0
3,0.752488,0
4,0.931991,0
5,0.970262,0
2,0.862952,0
1,0.840778,0
2,0.685845,0
5,0.957463,1
2,0.771861,0
3,0.696723,0
4,0.979785,0
5,1.201326,0
1,0.808127,0
2,1.080656,0
3,0.636367,0
4,1.004821,0
5,0.859227,0
5,0.946049,2
2,1.277554,0
3,1.058042,0
5,1.033908,0
3,0.939789,0
2,0.886041,0
3,1.227303,1
4,0.846644,0
5,0.985482,0
1,0.893021,0
2,0.751816,0
3,0.847122,0
4,0.920611,0
1,0.82282,0
2,0.673919,0
3,0.578143,0
4,0.995717,0
5,1.104473,1
1,0.995873,0
2,0.935266,1
3,0.793819,0
5,2.086149,0
2,1.272226,0
3,0.893702,1
2,0.685084,0
3,0.612093,0
5,0.904194,0
2,0.99464,2
3,1.3016,2
4,1.086754,0
5,1.00762,2
2,0.910907,0
3,0.982761,1
5,0.872025,1
