@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.094099,0
3,1.519762,2
5,1.280276,1
1,0.904297,0
2,0.985297,0
3,1.33841,0
4,0.913885,0
5,0.77871,0
2,0.811317,0
3,1.071284,0
5,0.941736,1
3,1.382196,1
5,0.962201,0
1,0.822829,0
2,1.162575,0
3,1.403762,1
5,0.914334,0
3,1.836393,1
1,1.252982,2
2,1.424813,2
3,1.203295,2
5,1.000703,0
2,1.468182,1
3,0.991881,1
5,0.984401,0
2,0.918596,0
3,1.007402,0
4,0.975341,0
1,1.150332,0
2,1.24221,0
5,0.855714,0
1,0.930367,0
2,1.010152,0
3,1.010996,0
3,1.662556,2
3,1.787379,1
4,1.015175,0
5,1.052039,0
1,1.070493,0
2,0.979464,1
3,1.686247,2
4,0.944613,0
5,1.160955,0
1,1.362149,1
2,0.788238,0
3,1.307205,1
4,1.026555,0
5,0.841493,1
2,2.000775,0
3,0.711357,0
4,1.08346,0
5,1.139102,0
1,0.904297,0
3,1.058703,0
4,0.913885,0
5,0.957692,0
1,0.985766,0
2,0.704037,0
3,0.688157,0
2,0.941675,0
3,1.923311,1
5,2.069739,2
1,0.904297,0
2,0.854432,0
3,0.743053,0
4,0.992413,0
5,1.146733,0
1,0.788613,0
2,1.268079,0
1,0.842382,0
2,1.037035,0
3,0.808568,0
4,1.173369,0
5,1.011456,0
1,1.694539,2
2,0.648242,0
3,0.879475,0
4,0.893399,0
1,0.700627,0
2,0.687299,0
3,1.027825,0
4,0.971927,0
1,1.00043,0
2,0.749688,0
3,0.564805,0
4,0.993551,0
5,0.937574,0
2,0.972109,1
3,0.981098,2
2,1.052506,1
3,1.18761,0
1,0.961325,0
2,1.227247,0
3,1.322562,2
5,0.985441,0
1,0.87171,0
1,0.87334,0
3,0.736191,0
4,1.060698,0
5,0.789116,0
2,1.320831,0
1,1.021612,1
2,0.692625,0
3,1.088929,1
4,1.194992,0
1,1.042793,1
2,0.696175,0
3,1.072427,0
4,0.901366,0
2,0.915807,0
3,1.027334,0
5,0.981279,0
3,0.877351,0
5,0.886932,0
1,0.979248,0
2,0.780376,0
3,1.03436,0
1,1.060716,0
3,0.842061,0
2,0.850881,1
3,1.545086,2
4,1.085736,0
1,1.287198,0
2,0.608932,0
3,0.75694,0
5,0.919537,0
1,1.578854,1
2,0.716465,0
3,0.820168,0
1,0.959696,0
2,1.323621,0
3,0.862484,0
4,1.230273,0
5,1.038512,0
1,1.365408,1
2,1.039825,0
3,0.654664,0
4,1.055008,0
5,0.943471,0
1,0.982507,0
2,0.870663,0
3,0.774422,0
1,0.94829,0
2,0.677408,0
3,0.700247,0
5,1.113087,0
1,0.941773,0
2,0.653314,0
3,1.071284,0
5,0.934799,0
2,0.794832,0
5,0.998275,1
1,0.858675,0
2,1.400974,0
3,1.242343,1
5,1.34618,1
1,0.87334,0
2,0.737515,0
3,0.571831,0
1,0.943402,0
2,0.91885,0
3,0.884213,1
4,0.91047,0
5,0.892829,0
3,1.15183,0
4,1.077769,0
2,1.135945,0
3,0.749588,0
4,0.932094,0
5,0.972954,0
2,0.862547,0
1,0.839123,0
2,0.685523,0
5,0.96012,1
2,0.771499,0
3,0.694039,0
4,0.979894,0
5,1.20466,0
1,0.806536,0
2,1.08015,0
3,0.633915,0
4,1.004932,0
5,0.861611,0
5,0.948674,2
2,1.276955,0
3,1.053965,0
5,1.036777,0
3,0.936168,0
2,0.885626,0
3,1.222574,1
4,0.846737,0
5,0.988216,0
1,0.891263,0
2,0.751464,0
3,0.843858,0
4,0.920713,0
1,0.8212,0
2,0.673604,0
3,0.575915,0
4,0.995827,0
5,1.107538,1
1,0.993913,0
2,0.934828,1
3,0.79076,0
5,2.091938,0
2,1.27163,0
3,0.890258,1
2,0.684763,0
3,0.609735,0
5,0.906703,0
2,0.994174,2
3,1.296585,2
4,1.086874,0
5,1.010416,2
2,0.910481,0
3,0.978974,1
5,0.874445,1
