@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
5,7,4.149177,0.986763,0
1,2,3.176732,0.880907,0
1,2,3.995587,0.882553,0
3,7,3.620939,0.737734,0
4,2,3.050896,1.06288,0
5,7,3.83573,0.790175,0
2,8,3.797649,1.328669,0
1,2,6.251011,1.03239,1
2,9,4.564996,0.696735,0
3,10,4.219458,1.091211,1
4,3,3.188565,1.19745,0
1,2,4.541616,1.053795,1
2,8,3.995826,0.700306,0
3,6,3.931977,1.074675,0
4,2,3.601488,0.90322,0
2,8,3.765315,0.921241,0
3,9,3.667449,1.029488,0
5,7,4.448673,0.982595,0
3,5,3.758382,0.879191,0
5,7,3.635125,0.888122,0
1,2,5.252722,0.989579,0
2,8,3.371703,0.785007,0
3,8,3.417787,1.036528,0
1,2,5.794505,1.071907,0
3,7,3.754747,0.843827,0
2,8,4.783542,0.85593,1
3,8,4.19326,1.548325,2
4,3,3.476314,1.087969,0
1,2,5.853308,1.300778,0
2,8,3.704572,0.612545,0
3,8,3.672899,0.758527,0
5,7,5.855324,0.920771,0
1,2,5.325631,1.595511,1
2,8,3.483463,0.720716,0
3,6,4.185694,0.821888,0
1,2,5.18147,0.969821,0
2,13,6.312105,1.331475,0
3,7,4.034402,0.864292,0
4,2,2.99686,1.232804,0
5,7,5.47714,1.039905,0
1,2,4.727714,0.992872,0
2,8,4.337568,0.87583,0
3,5,4.048899,0.776045,0
1,2,5.945864,0.958295,0
2,8,3.852648,0.681428,0
3,8,3.339058,0.701715,0
5,7,4.668016,1.114581,0
1,2,5.612044,0.951709,0
2,8,5.015264,0.657191,0
3,7,3.981518,1.073529,0
5,7,4.225795,0.936053,0
2,8,4.533209,0.799548,0
5,7,3.879643,0.999615,1
1,2,4.485791,0.867734,0
2,12,4.290601,1.409287,0
3,10,4.128358,1.244947,1
5,9,4.150492,1.347986,1
1,2,3.64003,0.882553,0
2,8,3.250854,0.741891,0
3,2,3.13997,0.573029,0
1,2,4.984469,0.953355,0
2,8,4.892,0.924303,0
3,7,4.414368,0.886067,1
4,2,2.440765,0.912343,0
5,7,4.977835,0.894026,0
3,5,3.006312,1.154245,0
4,2,6.408688,1.079986,0
2,8,5.013164,1.142686,0
3,4,3.506631,0.75116,0
4,2,3.513744,0.934011,0
5,7,4.205279,0.97426,0
2,8,4.629398,0.867666,0
1,2,5.306196,0.847976,0
2,8,3.733265,0.689591,0
5,7,4.985496,0.961408,1
2,8,3.260765,0.776077,0
3,3,4.067144,0.695494,0
4,2,3.791195,0.981909,0
5,7,6.652536,1.206276,0
1,2,4.096242,0.815045,0
2,8,3.18945,1.086559,0
3,5,3.7363,0.635244,0
4,2,3.996101,1.006999,0
5,7,3.730318,0.862767,0
5,7,5.149257,0.949946,2
2,10,4.04139,1.284533,0
3,7,3.437098,1.056175,0
5,7,5.123771,1.038168,0
3,6,3.295283,0.938131,0
2,8,4.702139,0.890882,0
3,4,4.769537,1.225137,1
4,2,3.006776,0.848479,0
5,7,3.703772,0.989542,0
1,2,4.426246,0.900665,0
2,8,3.059064,0.755923,0
3,7,3.351255,0.845627,0
4,2,3.523456,0.922607,0
1,2,4.660529,0.829864,0
2,8,3.968782,0.677601,0
3,3,3.815871,0.577122,0
4,2,2.739084,0.997875,0
5,7,4.289719,1.109023,1
1,2,2.488381,1.004398,0
2,9,3.687866,0.940375,1
3,5,3.541463,0.792418,0
5,8,3.781682,2.094745,0
2,10,4.093473,1.279176,0
3,5,3.879328,0.892125,1
2,8,3.890653,0.688826,0
3,4,4.0526,0.611013,0
5,7,4.804256,0.90792,0
2,8,4.543385,1.000073,2
3,8,4.473364,1.299303,2
4,2,3.152967,1.08911,0
5,7,4.429462,1.011771,2
2,8,3.485899,0.915884,0
3,7,3.585223,0.981026,1
5,7,3.652439,0.875618,1
