@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.018,0.327,0.655,0.254,0.268,2
0.543,0.067,0.39,0.309,0.33,2
0.089,0.493,0.419,0.271,0.606,1
0.041,0.777,0.182,0.353,0.425,1
0.04,0.726,0.234,0.324,0.31,1
0.175,0.706,0.119,0.246,0.297,1
0.03,0.789,0.181,0.257,0.312,1
0.02,0.352,0.628,0.251,0.269,1
0.184,0.367,0.448,0.32,0.541,2
0.108,0.063,0.829,0.239,0.286,2
0.059,0.658,0.283,0.242,0.304,2
0.307,0.226,0.466,0.201,0.234,2
0.024,0.506,0.47,0.23,0.26,1
0.135,0.803,0.062,0.241,0.319,1
0.043,0.258,0.699,0.291,0.279,1
0.037,0.206,0.757,0.248,0.286,2
0.061,0.581,0.358,0.315,0.478,1
0.202,0.722,0.075,0.235,0.558,1
0.026,0.758,0.216,0.273,0.303,2
0.207,0.549,0.244,0.043,0.92,1
0.078,0.768,0.154,0.24,0.527,1
0.581,0.377,0.042,0.298,0.555,1
0.445,0.357,0.198,0.3,0.356,2
0.058,0.778,0.164,0.266,0.333,1
0.168,0.05,0.781,0.422,0.374,2
0.027,0.138,0.835,0.329,0.337,2
0.088,0.317,0.595,0.355,0.288,2
0.791,0.131,0.078,0.343,0.466,1
0.295,0.581,0.124,0.23,0.313,2
0.09,0.698,0.212,0.253,0.297,1
0.344,0.51,0.146,0.274,0.369,1
0.134,0.513,0.354,0.252,0.405,1
0.418,0.263,0.32,0.281,0.31,2
0.134,0.818,0.048,0.214,0.254,1
0.794,0.127,0.079,0.376,0.424,2
0.698,0.169,0.133,0.273,0.307,1
0.026,0.865,0.109,0.252,0.281,2
0.432,0.052,0.516,0.467,0.367,1
0.298,0.651,0.051,0.331,0.505,1
0.268,0.187,0.545,0.269,0.257,2
0.311,0.463,0.226,0.229,0.284,1
0.281,0.395,0.324,0.359,0.299,2
0.039,0.044,0.917,0.266,0.308,2
0.141,0.504,0.355,0.095,0.07,1
0.06,0.758,0.182,0.298,0.542,1
0.275,0.63,0.095,0.225,0.488,1
0.133,0.742,0.125,0.262,0.676,1
0.192,0.713,0.095,0.379,0.465,1
0.516,0.203,0.281,0.225,0.242,1
0.044,0.699,0.257,0.28,0.314,2
0.235,0.612,0.152,0.397,0.289,1
0.077,0.538,0.386,0.493,0.409,1
0.092,0.736,0.172,0.342,0.465,1
0.298,0.619,0.083,0.284,0.319,1
0.068,0.11,0.822,0.258,0.265,2
0.344,0.559,0.097,0.249,0.293,1
0.378,0.571,0.052,0.424,0.393,1
0.322,0.618,0.06,0.33,0.313,1
0.098,0.823,0.079,0.193,0.604,1
0.213,0.684,0.103,0.316,0.476,1
0.124,0.818,0.059,0.309,0.297,1
0.177,0.801,0.021,0.369,0.43,1
0.543,0.415,0.042,0.256,0.284,1
0.015,0.836,0.149,0.354,0.411,1
0.007,0.078,0.916,0.256,0.271,2
0.098,0.408,0.494,0.238,0.277,2
0.286,0.54,0.174,0.385,0.328,2
0.049,0.721,0.231,0.27,0.256,1
0.179,0.797,0.023,0.3,0.585,1
0.638,0.29,0.072,0.212,0.7,1
0.23,0.694,0.075,0.277,0.295,1
0.066,0.856,0.078,0.291,0.361,1
0.234,0.038,0.728,0.243,0.282,2
0.027,0.712,0.261,0.234,0.277,2
0.398,0.505,0.097,0.339,0.512,2
0.191,0.681,0.129,0.283,0.318,1
0.772,0.206,0.022,0.303,0.605,1
0.376,0.456,0.168,0.412,0.478,0
0.251,0.208,0.541,0.262,0.256,0
0.228,0.714,0.059,0.239,0.296,0
0.209,0.468,0.323,0.49,0.459,0
0.509,0.212,0.279,0.445,0.414,0
0.659,0.264,0.077,0.274,0.306,0
0.966,0.003,0.031,0.525,0.376,0
0.831,0.026,0.142,0.49,0.399,0
0.258,0.628,0.114,0.224,0.696,0
0.222,0.728,0.05,0.29,0.334,0
0.689,0.197,0.114,0.268,0.263,0
0.495,0.356,0.149,0.305,0.356,0
0.348,0.201,0.451,0.377,0.442,0
0.664,0.101,0.236,0.308,0.342,0
0.708,0.272,0.02,0.237,0.287,0
0.836,0.129,0.034,0.387,0.512,0
0.167,0.681,0.152,0.258,0.319,0
0.046,0.874,0.079,0.419,0.476,0
0.078,0.106,0.816,0.559,0.371,0
0.685,0.208,0.106,0.235,0.27,0
0.57,0.193,0.237,0.302,0.32,0
0.745,0.092,0.162,0.238,0.195,0
0.445,0.018,0.537,0.407,0.421,0
0.551,0.201,0.248,0.319,0.401,0
0.609,0.096,0.294,0.296,0.451,0
0.411,0.22,0.369,0.424,0.445,0
0.005,0.929,0.066,0.356,0.377,0
0.095,0.828,0.077,0.26,0.25,0
0.406,0.4,0.194,0.214,0.461,0
0.289,0.508,0.203,0.25,0.307,0
0.393,0.444,0.164,0.419,0.465,0
0.465,0.293,0.242,0.269,0.301,0
0.147,0.838,0.015,0.31,0.572,0
0.101,0.489,0.41,0.337,0.496,0
0.405,0.559,0.036,0.291,0.322,0
0.388,0.218,0.394,0.234,0.279,0
0.106,0.851,0.043,0.402,0.457,0
0.982,0.009,0.01,0.556,0.363,0
0.831,0.071,0.098,0.553,0.293,0
0.687,0.253,0.059,0.42,0.474,0
