@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.597579,0
2,10,-0.440688,4.479066,1.095256,0
3,12,0.092127,4.476359,1.5237,2
4,3,0.906286,2.234771,1.750895,2
5,16,0.283345,5.282326,1.279764,1
1,2,-0.032875,4.185434,0.916178,0
2,8,-0.151472,3.717095,0.98634,0
3,12,0.170735,3.710519,1.341878,0
4,2,-0.28529,3.489355,0.915941,0
5,8,0.040973,3.744269,0.778399,0
1,2,-0.142526,3.201368,0.790719,0
2,8,-0.013152,3.451455,0.812175,0
3,5,-0.261522,3.226075,1.07406,0
4,2,0.75245,3.406319,0.89769,0
5,7,0.016583,3.373647,1.050579,0
1,2,-0.453439,4.374485,1.181952,0
2,10,0.063536,4.249956,1.660148,0
3,5,-0.189698,4.079849,0.594115,0
4,2,1.285321,2.899975,1.26726,0
5,7,-0.20941,7.094787,0.94136,1
1,2,0.080034,4.948661,1.292553,1
2,12,-0.160537,4.073898,1.644407,0
3,8,-0.205644,2.717923,1.385778,1
4,2,1.340593,2.743845,0.944457,0
5,7,0.121952,5.802987,0.961817,0
1,2,-0.163256,4.538522,0.833639,0
2,8,-0.006814,3.969727,1.163805,0
3,12,0.109875,4.502463,1.4074,1
4,2,0.89193,2.593907,1.140648,0
5,7,-0.155943,4.498704,0.913969,0
1,2,0.011422,4.491303,0.98551,0
2,12,-0.37783,3.764708,1.259011,0
3,8,0.353406,4.198062,1.841152,1
4,2,1.197869,2.095023,0.952441,0
5,7,0.084986,2.574422,0.916743,0
1,2,-0.232815,4.094864,1.269442,2
2,8,-0.255808,4.251957,1.426321,2
3,7,0.127097,4.352923,1.206413,2
4,2,0.854873,2.638,0.996927,0
5,7,0.009956,4.445478,1.000303,0
1,2,0.03638,4.433939,1.163793,2
2,11,-0.00104,5.38112,1.469735,1
3,9,-0.60243,3.762812,0.994451,1
4,2,1.09728,2.927803,0.751687,0
5,6,0.154677,4.589115,0.984007,0
1,3,0.175963,4.827151,1.634263,1
2,8,-0.008638,4.05231,0.919568,0
3,6,0.024367,4.063057,1.010012,0
4,2,0.287437,4.036506,0.977536,0
5,7,-0.123072,3.97339,0.873402,0
1,2,0.013547,4.870147,1.609501,0
2,8,-0.056102,4.162634,0.888594,0
3,3,0.307867,3.268091,0.729745,0
4,1,-0.23608,2.913419,1.032287,0
5,7,0.008568,4.193045,0.891085,0
1,2,0.077831,3.901367,1.165444,0
2,14,-0.292841,3.400645,1.243524,0
3,4,0.309557,3.462795,0.701734,0
4,2,0.992999,3.147476,0.988942,0
5,6,0.148549,3.393658,0.855372,0
1,2,0.268802,4.657121,0.94259,0
2,8,0.073706,4.515958,1.01122,0
3,7,-0.551595,3.946242,1.013616,0
4,2,1.116552,2.248583,1.030005,0
5,7,-0.001155,3.992876,1.163958,0
