@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.592272,0
2,10,-0.440688,4.479066,1.099765,0
3,12,0.092127,4.476359,1.537378,2
4,3,0.906286,2.234771,1.747174,2
5,16,0.283345,5.282326,1.279103,1
1,2,-0.142526,3.201368,0.783697,0
2,8,-0.013152,3.451455,0.815519,0
3,5,-0.261522,3.226075,1.083701,0
4,2,0.75245,3.406319,0.895782,0
5,7,0.016583,3.373647,1.050036,0
1,2,-0.453439,4.374485,1.171455,0
2,10,0.063536,4.249956,1.666982,0
3,5,-0.189698,4.079849,0.599448,0
4,2,1.285321,2.899975,1.264567,0
5,7,-0.20941,7.094787,0.940873,1
1,2,0.080034,4.948661,1.281075,1
2,12,-0.160537,4.073898,1.651177,0
3,8,-0.205644,2.717923,1.398217,1
4,2,1.340593,2.743845,0.94245,0
5,7,0.121952,5.802987,0.96132,0
1,2,-0.163256,4.538522,0.826236,0
2,8,-0.006814,3.969727,1.168596,0
3,12,0.109875,4.502463,1.420033,1
4,2,0.89193,2.593907,1.138224,0
5,7,-0.155943,4.498704,0.913496,0
1,2,0.011422,4.491303,0.976758,0
2,12,-0.37783,3.764708,1.264194,0
3,8,0.353406,4.198062,1.857679,1
4,2,1.197869,2.095023,0.950417,0
5,7,0.084986,2.574422,0.916269,0
1,2,-0.232815,4.094864,1.258169,2
2,8,-0.255808,4.251957,1.432192,2
3,7,0.127097,4.352923,1.217242,2
4,2,0.854873,2.638,0.994808,0
5,7,0.009956,4.445478,0.999786,0
1,2,0.03638,4.433939,1.153458,2
2,11,-0.00104,5.38112,1.475785,1
3,9,-0.60243,3.762812,1.003378,1
4,2,1.09728,2.927803,0.75009,0
5,6,0.154677,4.589115,0.983499,0
1,3,0.175963,4.827151,1.61975,1
2,8,-0.008638,4.05231,0.923354,0
3,6,0.024367,4.063057,1.019079,0
4,2,0.287437,4.036506,0.975458,0
5,7,-0.123072,3.97339,0.87295,0
1,2,0.013547,4.870147,1.595208,0
2,8,-0.056102,4.162634,0.892252,0
3,3,0.307867,3.268091,0.736295,0
4,1,-0.23608,2.913419,1.030093,0
5,7,0.008568,4.193045,0.890624,0
1,2,0.077831,3.901367,1.155094,0
2,14,-0.292841,3.400645,1.248643,0
3,4,0.309557,3.462795,0.708033,0
4,2,0.992999,3.147476,0.98684,0
5,6,0.148549,3.393658,0.85493,0
1,2,0.268802,4.657121,0.934219,0
2,8,0.073706,4.515958,1.015383,0
3,7,-0.551595,3.946242,1.022715,0
4,2,1.116552,2.248583,1.027816,0
5,7,-0.001155,3.992876,1.163356,0
1,2,-0.060947,5.127048,1.115828,0
2,8,-0.104149,3.657304,0.72043,0
3,12,0.103884,4.301709,1.681827,2
4,2,1.256537,2.805388,1.011881,0
5,7,-0.193745,4.546815,0.863594,0
1,2,-0.127271,5.909694,1.047111,0
2,10,0.052281,4.665842,1.22366,0
