@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.590591,0
2,10,-0.440688,4.479066,1.096888,0
3,12,0.092127,4.476359,1.523314,2
4,3,0.906286,2.234771,1.749547,2
5,16,0.283345,5.282326,1.282958,1
1,2,-0.032875,4.185434,0.905464,0
2,8,-0.151472,3.717095,0.987809,0
3,12,0.170735,3.710519,1.341538,0
4,2,-0.28529,3.489355,0.915235,0
5,8,0.040973,3.744269,0.780342,0
1,2,-0.142526,3.201368,0.781473,0
2,8,-0.013152,3.451455,0.813385,0
3,5,-0.261522,3.226075,1.073787,0
4,2,0.75245,3.406319,0.896999,0
5,7,0.016583,3.373647,1.0532,0
1,2,-0.453439,4.374485,1.168131,0
2,10,0.063536,4.249956,1.662622,0
3,5,-0.189698,4.079849,0.593965,0
4,2,1.285321,2.899975,1.266285,0
5,7,-0.20941,7.094787,0.943709,1
1,2,0.080034,4.948661,1.277439,1
2,12,-0.160537,4.073898,1.646857,0
3,8,-0.205644,2.717923,1.385426,1
4,2,1.340593,2.743845,0.94373,0
5,7,0.121952,5.802987,0.964217,0
1,2,-0.163256,4.538522,0.823891,0
2,8,-0.006814,3.969727,1.165539,0
3,12,0.109875,4.502463,1.407043,1
4,2,0.89193,2.593907,1.13977,0
5,7,-0.155943,4.498704,0.91625,0
1,2,0.011422,4.491303,0.973986,0
2,12,-0.37783,3.764708,1.260887,0
3,8,0.353406,4.198062,1.840684,1
4,2,1.197869,2.095023,0.951708,0
5,7,0.084986,2.574422,0.91903,0
1,2,-0.232815,4.094864,1.254598,2
2,8,-0.255808,4.251957,1.428446,2
3,7,0.127097,4.352923,1.206107,2
4,2,0.854873,2.638,0.996159,0
5,7,0.009956,4.445478,1.0028,0
1,2,0.03638,4.433939,1.150184,2
2,11,-0.00104,5.38112,1.471925,1
3,9,-0.60243,3.762812,0.994199,1
4,2,1.09728,2.927803,0.751109,0
5,6,0.154677,4.589115,0.986463,0
1,3,0.175963,4.827151,1.615153,1
2,8,-0.008638,4.05231,0.920938,0
3,6,0.024367,4.063057,1.009756,0
4,2,0.287437,4.036506,0.976783,0
5,7,-0.123072,3.97339,0.875582,0
1,2,0.013547,4.870147,1.590681,0
2,8,-0.056102,4.162634,0.889918,0
3,3,0.307867,3.268091,0.729559,0
4,1,-0.23608,2.913419,1.031492,0
5,7,0.008568,4.193045,0.893309,0
1,2,0.077831,3.901367,1.151816,0
2,14,-0.292841,3.400645,1.245377,0
3,4,0.309557,3.462795,0.701556,0
4,2,0.992999,3.147476,0.988181,0
5,6,0.148549,3.393658,0.857507,0
1,2,0.268802,4.657121,0.931568,0
2,8,0.073706,4.515958,1.012727,0
3,7,-0.551595,3.946242,1.013359,0
4,2,1.116552,2.248583,1.029212,0
5,7,-0.001155,3.992876,1.166863,0
1,2,-0.060947,5.127048,1.112661,0
2,8,-0.104149,3.657304,0.718545,0
3,12,0.103884,4.301709,1.666442,2
4,2,1.256537,2.805388,1.013256,0
5,7,-0.193745,4.546815,0.866197,0
1,2,-0.127271,5.909694,1.044139,0
2,10,0.052281,4.665842,1.220459,0
3,9,0.065075,3.57853,1.791556,1
4,2,1.726038,4.217083,1.016675,0
5,7,0.349758,5.32793,1.054243,0
1,2,-0.282519,4.445331,1.071874,0
2,8,-0.195382,5.047678,0.981961,1
3,10,-0.149205,3.350088,1.690187,2
4,2,0.32809,2.916137,0.946009,0
5,7,-0.009528,4.917948,1.163387,0
1,2,-0.277818,3.406422,1.363907,1
2,8,-0.36116,3.649491,0.790247,0
3,7,-0.361721,4.131687,1.310259,1
4,2,0.665858,4.009388,1.028073,0
5,7,0.004748,3.817433,0.843256,1
1,2,0.042799,3.68073,0.985406,0
2,10,0.057469,3.258206,2.005876,0
3,5,-0.403206,2.917086,0.71302,0
4,2,0.62472,3.016237,1.085061,0
5,7,-0.019634,4.000689,1.141489,0
1,2,0.071029,3.670158,0.905464,0
2,8,-0.091109,3.442497,0.872374,0
3,7,-0.430852,3.438863,1.061177,0
4,1,1.023533,3.169606,0.915235,0
5,7,0.099571,3.850844,0.959699,0
1,2,0.414888,3.685902,0.987038,0
2,8,-0.031347,3.455159,0.705832,0
3,2,0.016333,3.377466,0.689765,0
4,2,0.442573,3.455691,0.901558,0
5,7,-0.113621,3.414336,0.953442,0
1,2,-0.145349,4.574408,0.982143,2
2,8,-0.053105,4.94207,0.944076,0
3,18,0.234595,4.223454,1.927806,1
4,2,0.607439,3.862416,1.23779,2
5,10,-0.096584,4.426974,2.074075,2
1,2,0.426579,3.953887,0.905464,0
2,8,0.103014,3.422389,0.85661,0
3,8,-0.55713,3.185894,0.744789,0
4,2,1.144368,1.627654,0.99388,0
5,7,-0.10043,3.561084,1.149136,0
1,2,-0.064363,3.706473,0.78963,0
2,8,-0.16526,3.358486,1.271312,0
3,5,-0.508232,2.965272,0.863517,0
4,2,0.615197,3.045249,0.931192,0
5,7,0.168932,4.206562,0.807106,0
1,2,-0.222063,3.909108,0.843469,0
2,8,-0.051539,3.368784,1.039679,0
3,3,-0.24317,3.104877,0.810458,0
4,2,0.38199,3.488715,1.175103,0
5,7,0.063883,3.58635,1.013575,0
1,2,0.07678,3.784312,1.696726,2
2,8,0.115364,4.840624,0.649895,0
3,5,-0.464484,2.41161,0.881531,0
4,2,0.467076,3.247011,0.89472,0
5,7,-0.074416,5.288506,0.807106,0
1,2,-0.664974,3.647504,0.701531,0
2,8,-0.181012,3.439014,0.689051,0
3,7,-0.49615,3.92146,1.030226,0
4,2,1.224945,2.781845,0.973364,0
5,7,0.233234,4.158115,0.783122,0
1,2,-0.17055,3.74833,0.781473,0
2,8,-0.293935,3.763955,0.64125,0
3,2,0.159708,3.395909,0.574641,0
4,2,0.196718,3.314387,0.882182,0
5,7,0.120104,3.773922,1.026436,1
1,2,-0.254526,4.972385,0.823891,2
2,9,-0.38151,4.623354,0.972045,1
3,5,0.518983,4.459865,0.930823,1
4,2,1.161504,1.857721,1.025793,0
5,7,-0.212385,4.915703,0.823095,0
1,2,-0.65602,4.892608,1.001721,0
2,8,-0.176254,5.179627,0.7516,0
3,2,-0.382317,1.596783,0.566125,0
4,2,0.698922,2.224549,0.995019,0
5,8,0.122661,4.657423,0.939538,0
1,2,-0.026514,3.659692,1.182814,1
2,8,-0.187858,3.389889,0.892969,2
3,2,-0.053719,3.511417,0.505533,1
4,2,0.829756,3.68832,0.900418,0
5,7,0.011575,3.691581,1.083441,2
1,2,0.396272,4.929609,0.846731,0
2,8,0.053926,4.360455,0.974588,1
3,6,0.19589,5.654631,0.983391,2
4,2,0.564668,4.000085,1.017815,1
5,7,-0.236352,4.20734,0.972907,1
1,2,0.242624,5.033199,0.969092,2
2,10,-0.114853,3.864322,1.055189,1
3,7,-0.591415,3.093536,1.190386,0
4,2,0.524672,2.796639,0.89244,0
5,7,0.250001,5.78014,0.969431,2
1,2,-0.335751,3.066823,0.962566,0
2,8,-0.150114,3.570451,1.230376,0
3,7,0.34776,3.586543,1.325653,2
4,2,1.101068,3.510934,1.023514,0
5,7,-0.21559,4.149177,0.987506,0
1,2,-0.761086,3.176732,0.872835,0
2,8,0.048259,4.109473,0.85839,0
3,5,-0.356694,3.447432,1.04562,0
4,2,0.459249,2.539034,0.837731,0
5,7,0.117024,4.292822,0.85855,0
1,2,-0.255777,3.995587,0.874466,0
2,8,-0.028734,3.585036,0.788722,0
3,7,-0.189227,3.620939,0.737911,0
4,2,1.219914,3.050896,1.062266,0
5,7,-0.070266,3.83573,0.790769,0
1,2,-0.356086,4.666383,1.047402,1
2,8,-0.106791,3.797649,1.324198,0
3,7,-0.177035,4.185738,1.356276,0
4,2,0.585846,2.846119,0.998439,0
5,7,0.118616,4.594128,0.958656,0
1,2,0.190101,6.251011,1.02293,1
2,9,-0.021415,4.564996,0.694391,0
3,10,0.27467,4.219458,1.091473,1
4,3,0.360173,3.188565,1.196759,0
5,2,-0.449741,3.442915,0.233581,0
1,2,0.229805,4.541616,1.044139,1
2,8,-0.077447,3.995826,0.69795,0
3,6,0.083219,3.931977,1.074933,0
4,2,0.456451,3.601488,0.902698,0
5,7,0.020201,3.859473,0.933282,0
1,2,0.151508,4.552163,1.076768,0
2,8,0.062763,3.765315,0.918141,0
3,9,0.109667,3.667449,1.029735,0
4,2,1.02177,3.85117,0.939171,0
5,7,-0.243181,4.448673,0.983335,0
1,2,0.142336,3.503729,0.91199,1
2,8,-0.299438,3.612764,0.660828,0
3,5,0.194375,3.758382,0.879402,0
4,2,0.70115,3.570433,0.860526,0
5,7,0.031527,3.635125,0.88879,0
1,2,0.07594,5.252722,0.980512,0
2,8,0.242951,3.371703,0.782365,0
3,8,0.152807,3.417787,1.036777,0
4,2,0.78318,2.790591,1.134071,0
5,7,-0.324323,4.188991,1.079617,0
1,2,0.123367,5.794505,1.062085,0
2,8,0.122898,3.788628,0.725665,0
3,7,0.06598,3.754747,0.844029,0
4,2,0.974654,4.479473,1.052008,0
5,7,-0.232274,4.006843,1.156783,0
1,2,-0.001936,5.865826,0.794525,0
2,8,-0.188553,4.783542,0.85305,1
3,8,0.328242,4.19326,1.548697,2
4,3,0.294296,3.476314,1.087341,0
5,7,-0.050644,5.160203,0.986463,1
1,2,0.378178,5.853308,1.288859,0
2,8,0.01649,3.704572,0.610484,0
3,8,0.340019,3.672899,0.758709,0
4,2,0.473565,3.573718,0.889021,0
5,7,-0.246363,5.855324,0.921464,0
1,2,0.453969,5.325631,1.580892,1
2,8,0.323343,3.483463,0.718291,0
3,6,-0.109163,4.185694,0.822085,0
4,2,1.14558,2.64082,1.128372,0
5,7,-0.374895,5.071835,1.084484,0
1,2,0.083163,5.18147,0.960934,0
2,13,0.118453,6.312105,1.326995,0
3,7,0.060183,4.034402,0.864499,0
4,2,1.371678,2.99686,1.232092,0
5,7,-0.172628,5.47714,1.040687,0
