@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature25 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.005525,0,0,0.033333,0,0.598984,0.630684,0.731438,0
0,0.021526,0,0,0.007843,0,0.409842,0.430364,0.490054,0
0,0.137931,0,0,0.021818,0,0.286084,0.290500,0.324943,0
0,0.162222,0,0,0.03118,0,0.216675,0.214537,0.237695,0
0,0.002853,0,0,0.002857,0,0.870265,0.929716,1.082441,0
0,0.004942,0,0,0.000824,0,0.740735,0.790400,0.915680,1
0,0.105882,0,0,0.02381,0,0.234954,0.234997,0.264395,1
0.00414,0.005914,0,0,0.001775,0,0.760980,0.812664,0.943286,1
0,0.057627,0,0,0.013582,0,0.309339,0.315965,0.354063,1
0.013158,0.003947,0,0.001317,0.003292,0,0.639545,0.682792,0.792148,1
0,0.003241,0,0,0,0,0.857297,0.915975,1.066118,1
0,0.111675,0,0,0.010204,0,0.411553,0.429131,0.493710,1
0.012012,0.005255,0,0.000751,0.001503,0,0.644284,0.687931,0.797277,1
0,0.027027,0,0,0.018182,0,0.421265,0.437186,0.502237,1
0.08982,0.02994,0.006024,0,0,0,0.209197,0.220080,0.244201,1
0,0.149912,0,0,0.022968,0,0.279493,0.286226,0.320972,1
0,0.09403,0,0,0.00299,0,0.513753,0.544286,0.628217,1
0.02268,0.028866,0,0,0.004132,0,0.133608,0.143147,0.145705,1
0,0,0,0,0.03125,0,0.545414,0.573085,0.661247,1
0,0.043796,0,0,0.014706,0,0.469543,0.493415,0.565571,1
0.007042,0.001761,0,0,0.002643,0,0.646662,0.690251,0.801737,1
0,0.009206,0,0,0.004608,0,0.804496,0.857828,0.998044,1
0.0217,0.084991,0,0,0.012681,0,0.138698,0.140736,0.146322,1
0,0.022472,0,0,0.028249,0,0.623083,0.658307,0.761372,1
0,0.011059,0,0,0.003494,0,0.741068,0.789988,0.917163,1
0.004702,0.018809,0,0,0.012559,0.00157,0.254556,0.267631,0.292516,1
0,0.072602,0,0,0.002595,0,0.569349,0.602814,0.697924,1
0,0.064401,0,0,0.012545,0,0.205085,0.206991,0.222837,1
0.003866,0.060567,0,0,0.009032,0,0.253569,0.264575,0.293437,1
0.013356,0.004174,0,0,0.004177,0,0.704788,0.751570,0.872532,1
0,0.070922,0,0,0.007143,0,0.423221,0.447060,0.509489,1
0,0.011905,0,0,0.011928,0,0.206334,0.209909,0.226886,1
0.000425,0.002124,0,0,0.003825,0,0.742464,0.791419,0.919215,1
0.035928,0.005988,0,0,0.006024,0,0.327378,0.345969,0.393290,1
0,0.024,0,0,0.008065,0,0.302749,0.322660,0.362976,1
