@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.592272,0
2,10,-0.440688,4.479066,1.097786,0
3,12,0.092127,4.476359,1.524798,2
4,3,0.906286,2.234771,1.749056,2
5,16,0.283345,5.282326,1.285578,1
1,2,-0.032875,4.185434,0.908042,0
2,8,-0.151472,3.717095,0.988619,0
3,12,0.170735,3.710519,1.342845,0
4,2,-0.28529,3.489355,0.914978,0
5,8,0.040973,3.744269,0.781935,0
1,2,-0.142526,3.201368,0.783697,0
2,8,-0.013152,3.451455,0.814052,0
3,5,-0.261522,3.226075,1.074834,0
4,2,0.75245,3.406319,0.896747,0
5,7,0.016583,3.373647,1.055351,0
1,2,-0.453439,4.374485,1.171455,0
2,10,0.063536,4.249956,1.663984,0
3,5,-0.189698,4.079849,0.594543,0
4,2,1.285321,2.899975,1.265929,0
5,7,-0.20941,7.094787,0.945636,1
1,2,0.080034,4.948661,1.281075,1
2,12,-0.160537,4.073898,1.648207,0
3,8,-0.205644,2.717923,1.386776,1
4,2,1.340593,2.743845,0.943465,0
5,7,0.121952,5.802987,0.966186,0
1,2,-0.163256,4.538522,0.826236,0
2,8,-0.006814,3.969727,1.166494,0
3,12,0.109875,4.502463,1.408414,1
4,2,0.89193,2.593907,1.13945,0
5,7,-0.155943,4.498704,0.918121,0
1,2,0.011422,4.491303,0.976758,0
2,12,-0.37783,3.764708,1.26192,0
3,8,0.353406,4.198062,1.842478,1
4,2,1.197869,2.095023,0.951441,0
5,7,0.084986,2.574422,0.920907,0
1,2,-0.232815,4.094864,1.258169,2
2,8,-0.255808,4.251957,1.429616,2
3,7,0.127097,4.352923,1.207282,2
4,2,0.854873,2.638,0.995879,0
5,7,0.009956,4.445478,1.004848,0
1,2,0.03638,4.433939,1.153458,2
2,11,-0.00104,5.38112,1.473131,1
3,9,-0.60243,3.762812,0.995168,1
4,2,1.09728,2.927803,0.750898,0
5,6,0.154677,4.589115,0.988477,0
1,3,0.175963,4.827151,1.61975,1
2,8,-0.008638,4.05231,0.921693,0
3,6,0.024367,4.063057,1.01074,0
4,2,0.287437,4.036506,0.976509,0
5,7,-0.123072,3.97339,0.87737,0
1,2,0.013547,4.870147,1.595208,0
2,8,-0.056102,4.162634,0.890647,0
3,3,0.307867,3.268091,0.73027,0
4,1,-0.23608,2.913419,1.031202,0
5,7,0.008568,4.193045,0.895133,0
1,2,0.077831,3.901367,1.155094,0
2,14,-0.292841,3.400645,1.246397,0
3,4,0.309557,3.462795,0.70224,0
4,2,0.992999,3.147476,0.987903,0
5,6,0.148549,3.393658,0.859258,0
1,2,0.268802,4.657121,0.934219,0
2,8,0.073706,4.515958,1.013557,0
3,7,-0.551595,3.946242,1.014347,0
4,2,1.116552,2.248583,1.028923,0
5,7,-0.001155,3.992876,1.169246,0
1,2,-0.060947,5.127048,1.115828,0
2,8,-0.104149,3.657304,0.719134,0
