@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.096445,0
3,1.523902,2
5,1.28192,1
1,0.90955,0
2,0.98741,0
3,1.342056,0
4,0.915378,0
5,0.77971,0
2,0.813057,0
3,1.074202,0
5,0.942946,1
3,1.385961,1
5,0.963437,0
1,0.827609,0
2,1.165068,0
3,1.407586,1
5,0.915509,0
3,1.841395,1
1,1.26026,2
2,1.427869,2
3,1.206572,2
5,1.001989,0
2,1.47133,1
3,0.994583,1
5,0.985665,0
2,0.920566,0
3,1.010146,0
4,0.976936,0
1,1.157013,0
2,1.244874,0
5,0.856813,0
1,0.935771,0
2,1.012318,0
3,1.01375,0
3,1.667085,2
3,1.792247,1
4,1.016834,0
5,1.053391,0
1,1.076711,0
2,0.981565,1
3,1.690839,2
4,0.946157,0
5,1.162446,0
1,1.370061,1
2,0.789928,0
3,1.310765,1
4,1.028233,0
5,0.842574,1
2,2.005066,0
3,0.713295,0
4,1.085231,0
5,1.140565,0
1,0.90955,0
3,1.061587,0
4,0.915378,0
5,0.958922,0
1,0.991492,0
2,0.705547,0
3,0.690032,0
2,0.943695,0
3,1.92855,1
5,2.072397,2
1,0.90955,0
2,0.856264,0
3,0.745077,0
4,0.994035,0
5,1.148206,0
1,0.793193,0
2,1.270798,0
1,0.847275,0
2,1.039259,0
3,0.810771,0
4,1.175287,0
5,1.012755,0
1,1.704382,2
2,0.649632,0
3,0.881871,0
4,0.894859,0
1,0.704696,0
2,0.688773,0
3,1.030624,0
4,0.973516,0
2,0.971652,1
3,0.931182,1
4,1.025953,0
5,0.82243,0
1,1.006241,0
2,0.751296,0
3,0.566344,0
4,0.995175,0
5,0.938778,0
2,0.974194,1
3,0.98377,2
2,1.054763,1
3,1.190845,0
1,0.966909,0
2,1.229879,0
3,1.326165,2
5,0.986707,0
1,0.876774,0
1,0.878412,0
3,0.738196,0
4,1.062432,0
5,0.79013,0
2,1.323664,0
1,1.027546,1
2,0.69411,0
3,1.091895,1
4,1.196946,0
1,1.048851,1
2,0.697668,0
3,1.075348,0
4,0.902839,0
2,0.917771,0
3,1.030133,0
5,0.982539,0
3,0.879741,0
5,0.888071,0
1,0.984936,0
2,0.782049,0
3,1.037177,0
1,1.066878,0
3,0.844355,0
2,0.852706,1
3,1.549295,2
4,1.087511,0
1,1.294675,0
2,0.610237,0
3,0.759002,0
5,0.920718,0
1,1.588025,1
2,0.718001,0
3,0.822402,0
1,0.96527,0
2,1.326459,0
3,0.864833,0
4,1.232284,0
5,1.039845,0
1,1.373339,1
2,1.042055,0
3,0.656447,0
4,1.056732,0
5,0.944683,0
1,0.988214,0
2,0.87253,0
3,0.776531,0
1,0.953798,0
2,0.678861,0
5,1.114517,0
1,0.947243,0
2,0.654715,0
3,1.074202,0
5,0.936,0
2,0.796536,0
5,0.999558,1
1,0.863663,0
2,1.403978,0
3,1.245727,1
5,1.347909,1
1,0.878412,0
2,0.739096,0
3,0.573388,0
1,0.948882,0
2,0.920821,0
3,0.886622,1
4,0.911959,0
5,0.893975,0
3,1.154967,0
4,1.079531,0
2,1.138381,0
3,0.75163,0
4,0.933618,0
5,0.974204,0
2,0.864397,0
1,0.843997,0
2,0.686994,0
5,0.961353,1
2,0.773154,0
3,0.695929,0
4,0.981495,0
5,1.206207,0
1,0.81122,0
2,1.082466,0
3,0.635642,0
4,1.006574,0
5,0.862717,0
5,0.949892,2
2,1.279694,0
3,1.056836,0
5,1.038109,0
3,0.938718,0
2,0.887526,0
3,1.225904,1
4,0.848121,0
5,0.989486,0
1,0.896439,0
2,0.753075,0
3,0.846157,0
4,0.922218,0
1,0.82597,0
2,0.675048,0
3,0.577484,0
4,0.997455,0
5,1.10896,1
1,0.999686,0
2,0.936833,1
3,0.792914,0
5,2.094625,0
2,1.274357,0
3,0.892683,1
2,0.686231,0
3,0.611395,0
5,0.907868,0
2,0.996306,2
3,1.300116,2
4,1.08865,0
5,1.011713,2
2,0.912433,0
3,0.98164,1
5,0.875568,1
