@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature735 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1393 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.008658,0.004329,0,0.200198,0.203315,0.210977,0
0,0,0,0,0.207271,0.215675,0.228003,0
0.009804,0.002457,0.002457,0,0.437012,0.479183,0.539545,0
0.008097,0,0,0,0.657109,0.727413,0.824833,0
0.029126,0,0.009804,0,0.336473,0.367363,0.408938,0
0.003436,0,0,0,0.209292,0.211370,0.224415,0
0,0,0,0,0.443553,0.486374,0.546931,2
0,0,0.011811,0,0.338283,0.367858,0.410863,0
0,0,0,0,0.766542,0.849544,0.964419,0
0,0,0,0,0.454996,0.493999,0.554347,0
0,0,0,0,0.246839,0.255307,0.270659,0
0,0,0,0,0.089607,0.089641,0.084731,0
0,0,0,0,0.493817,0.542921,0.611850,0
0.00159,0,0,0,0.616982,0.682261,0.772052,0
0,0,0,0,0.433771,0.464930,0.520958,0
0,0,0.008929,0,0.193131,0.192849,0.204036,0
0,0,0,0,0.372566,0.404817,0.450426,0
0,0.007968,0.003984,0,0.484102,0.530357,0.594830,0
0,0,0,0,0.809341,0.896227,1.017773,0
0,0,0,0,0.511356,0.557575,0.627845,0
0,0.003401,0.006803,0,0.283510,0.294360,0.316201,1
0,0,0,0,0.376307,0.408716,0.451759,2
0,0,0,0,0.512555,0.560854,0.629724,1
0.003521,0.001764,0,0,0.578379,0.639063,0.723826,1
0,0,0.011364,0,0.345242,0.367315,0.411237,0
0.012712,0,0,0,0.127291,0.135756,0.141695,0
0,0,0,0,0.203670,0.215885,0.233280,0
0.00339,0.003401,0.003401,0,0.346367,0.383002,0.431376,0
0,0,0,0,0.750946,0.832019,0.944402,0
0,0,0.011628,0,0.361417,0.382686,0.422707,0
0,0,0.011152,0,0.200555,0.202194,0.213002,0
0,0,0,0,0.471741,0.516058,0.575674,1
0,0.005714,0.005714,0,0.537865,0.590755,0.665837,2
0,0,0.003257,0,0.795407,0.881219,1.000516,1
0,0,0.012987,0,0.539179,0.583999,0.655271,0
0,0,0,0,0.278723,0.288089,0.309238,2
0,0.02,0.02,0,0.345385,0.358914,0.393955,0
0,0,0.007853,0,0.513995,0.564349,0.636713,1
0,0,0.001669,0,0.757781,0.837672,0.950599,2
0,0,0,0,0.561583,0.610093,0.685860,1
0,0.003597,0,0,0.173597,0.175408,0.180462,1
0,0,0,0,0.325158,0.349390,0.388629,2
0,0.002421,0.002421,0,0.359405,0.393730,0.443401,1
0.009642,0,0,0,0.576180,0.637529,0.721966,0
0,0.025974,0.012987,0,0.578869,0.630154,0.707556,0
0,0,0.01083,0,0.279820,0.287983,0.311912,2
0.103448,0,0,0,0.087210,0.088500,0.087606,0
0,0.004149,0.002075,0,0.537321,0.591736,0.667523,0
0,0,0.001238,0,0.706545,0.781243,0.886360,2
0,0,0,0,0.567876,0.617074,0.695364,0
0.003521,0,0.003534,0,0.176482,0.182961,0.191809,0
0,0,0,0,0.268324,0.289526,0.314446,0
0,0,0.002976,0,0.519733,0.571475,0.644781,0
0,0,0.00157,0,0.771530,0.854402,0.969787,0
0,0,0.027778,0,0.512557,0.554886,0.622458,0
0,0,0.004082,0,0.205932,0.206985,0.215145,0
0,0.019231,0.019231,0,0.172109,0.174895,0.185457,0
0,0,0,0,0.489313,0.533507,0.599501,0
0,0.002227,0.002227,0,0.683321,0.755374,0.855369,0
0,0,0.01087,0,0.409623,0.440401,0.493153,0
0,0,0,0,0.193073,0.197631,0.206362,0
0,0,0,0,0.416229,0.455744,0.508560,1
0,0,0,0,0.575216,0.634911,0.719026,0
0,0,0,0,0.764852,0.847500,0.961960,0
0,0,0.011628,0,0.568425,0.619049,0.697688,0
0,0,0.00365,0,0.261517,0.266402,0.285197,0
0,0,0,0,0.248794,0.272362,0.299126,1
0,0,0,0,0.367008,0.401113,0.451391,0
0.007508,0,0,0,0.581646,0.642608,0.727058,1
0,0.019417,0.009709,0,0.313922,0.337454,0.374831,0
0,0,0,0,0.253550,0.264206,0.281023,0
0,0,0,0,0.049518,0.046921,0.039730,1
0.025547,0,0,0,0.208635,0.228242,0.250892,0
0.022866,0,0,0,0.420102,0.464670,0.523982,0
0,0,0,0,0.358744,0.389539,0.433119,0
0,0.003745,0.007491,0,0.265667,0.274762,0.294585,0
0,0,0,0,0.474208,0.512722,0.572118,0
0,0.002778,0.002778,0,0.524803,0.575100,0.648778,0
0,0.001595,0.001595,0,0.673849,0.743461,0.842221,0
0,0,0.012346,0,0.562508,0.611088,0.687642,0
0.003546,0,0.003559,0,0.206323,0.211733,0.224354,0
0,0,0,0,0.371081,0.395662,0.438216,1
0,0,0.003876,0,0.327241,0.351311,0.384565,0
0,0.001869,0,0,0.716952,0.792252,0.898606,0
0,0.013514,0.027027,0,0.480019,0.517994,0.579190,0
0,0.003937,0,0,0.236132,0.244489,0.262072,0
0,0,0,0,0.337408,0.366239,0.404730,0
0,0,0,0,0.383071,0.418143,0.471310,0
0,0,0.001582,0,0.694136,0.767264,0.870016,0
0,0,0,0,0.579119,0.631885,0.712891,0
0,0,0,0,0.266877,0.282213,0.303287,0
0,0,0,0,0.306423,0.330903,0.363051,0
0,0,0.014085,0,0.401259,0.436205,0.490935,0
0.001942,0,0.001946,0,0.741356,0.819696,0.929637,0
0,0,0.010989,0,0.553716,0.604625,0.682102,0
0,0,0.003021,0,0.254471,0.267707,0.289636,0
0,0,0,0,0.317749,0.339208,0.365657,0
0,0,0.005988,0,0.443751,0.486900,0.547498,1
0.004233,0,0,0,0.650837,0.719812,0.816185,2
0,0,0,0,0.494165,0.538199,0.603576,0
0,0,0,0,0.249136,0.259222,0.278323,1
0,0,0,0,0.437872,0.474232,0.527799,0
0,0.004184,0,0,0.352698,0.384641,0.431675,0
0.00432,0.004329,0.002165,0,0.543430,0.599093,0.677557,0
0,0,0,0,0.494370,0.537517,0.603426,0
0.003774,0.003788,0.003788,0,0.152683,0.156683,0.161818,0
0,0,0,0,0.494075,0.529356,0.590712,1
0,0.007117,0.003559,0,0.364721,0.397257,0.446540,0
0,0,0,0,0.712185,0.787334,0.892812,0
0,0.010309,0.010309,0,0.570503,0.620326,0.699918,0
0,0,0,0,0.244408,0.257853,0.277270,0
0,0,0,0,0.206270,0.215282,0.228692,0
0,0,0.003846,0,0.341108,0.372534,0.417124,0
0.009488,0,0,0,0.572171,0.632279,0.714424,0
0,0,0.018692,0,0.515993,0.558204,0.628789,0
0.003344,0,0.003356,0,0.203592,0.214994,0.229171,0
0.012048,0,0,0,0.269669,0.289836,0.317298,1
0.02934,0,0,0,0.174841,0.191396,0.209516,0
0.0075,0.005013,0.010025,0,0.390775,0.430051,0.484434,0
0.076087,0,0.010989,0,0.306639,0.329727,0.367909,0
0,0,0.007407,0,0.193899,0.196046,0.204487,0
0,0,0,0,0.337939,0.358453,0.390738,0
0.008746,0,0,0,0.376170,0.411789,0.461143,0
0.004228,0,0,0,0.687287,0.759854,0.862036,0
0,0.011236,0.022472,0,0.538477,0.585854,0.661662,0
0,0,0.003413,0,0.279659,0.296419,0.321221,0
0,0,0,0,0.295271,0.314681,0.342518,0
0.003745,0.003759,0.007519,0,0.380398,0.415480,0.467366,0
0,0,0.001534,0,0.714620,0.788535,0.893139,1
0,0,0.022472,0,0.543722,0.594447,0.671366,0
0,0.003289,0.003289,0,0.292589,0.311007,0.338417,0
0,0.016393,0.016393,0,0.397010,0.420365,0.466051,0
0,0,0.013333,0,0.477341,0.522350,0.588772,0
0,0.004684,0.004684,0,0.683800,0.754543,0.854826,0
0,0,0.011364,0,0.524856,0.566764,0.638304,0
0,0,0.003717,0,0.188844,0.192997,0.201051,0
0,0,0,0,0.293832,0.311149,0.339391,0
0,0,0.005398,0,0.609786,0.671451,0.760143,2
0,0,0,0,0.736452,0.813120,0.921662,1
0,0,0.009901,0,0.575343,0.625437,0.705597,0
0,0,0,0,0.266666,0.282131,0.304463,0
0,0,0,0,0.120502,0.119610,0.119375,0
0,0,0.007812,0,0.316033,0.342084,0.383777,0
0.012214,0,0,0,0.704033,0.778552,0.882560,0
0,0.022222,0.011111,0,0.559607,0.606826,0.683027,0
0,0,0.003731,0,0.201904,0.205634,0.214327,0
0,0,0,0,0.172569,0.175711,0.187742,1
0.003195,0,0,0,0.329406,0.358604,0.401812,0
0,0.002439,0.014634,0,0.678937,0.746096,0.844529,0
0,0,0,0,0.541484,0.589773,0.664620,0
0,0.003497,0.003497,0,0.290614,0.308362,0.333855,1
0.038462,0,0,0,0.174683,0.185405,0.192601,0
0.009058,0.00363,0.005445,0,0.531128,0.584217,0.659050,0
0.005263,0,0,0,0.564415,0.623990,0.706783,1
0,0,0,0,0.534612,0.579592,0.650935,0
0,0,0,0,0.231298,0.245706,0.263618,1
0,0,0.019231,0,0.244940,0.246667,0.267848,0
0.006897,0.00692,0.00692,0,0.381889,0.415102,0.463461,0
0,0,0,0,0.751757,0.832558,0.945365,0
0,0.023529,0.023529,0,0.553965,0.602856,0.679430,0
0,0.003559,0.003559,0,0.262417,0.277478,0.299208,0
0.070175,0,0,0,0.132952,0.137770,0.140029,0
0.002762,0.00554,0,0,0.206613,0.226012,0.250501,0
0.020333,0.001852,0.001852,0,0.532483,0.587960,0.664760,1
0,0,0.012821,0,0.464889,0.497566,0.556284,0
0.007782,0,0,0,0.147704,0.149888,0.153541,0
0,0,0,0,0.395171,0.418288,0.460469,0
0,0,0.004684,0,0.544690,0.598716,0.676522,0
0.012784,0,0.001422,0,0.594824,0.657994,0.745323,0
0,0,0.010753,0,0.438894,0.472474,0.530812,0
0,0,0,0,0.226701,0.236719,0.251508,0
0,0,0,0,0.274742,0.282926,0.305258,0
0,0.002242,0,0,0.523612,0.577324,0.652070,0
0,0,0,0,0.725576,0.802217,0.908830,0
0,0.025,0.0125,0,0.468594,0.510507,0.574978,0
0.025,0,0.003584,0,0.179434,0.182863,0.188497,0
0,0,0,0,0.404965,0.432626,0.476000,0
0,0.00295,0,0,0.394403,0.431237,0.485391,0
0,0.001681,0.008403,0,0.734004,0.809834,0.918282,0
0,0,0,0,0.498035,0.540605,0.608303,0
0,0,0,0,0.273281,0.288524,0.309916,0
0,0,0,0,0.080905,0.083612,0.077016,0
0,0,0,0,0.298458,0.322737,0.359555,0
0,0,0.002611,0,0.702868,0.773846,0.875770,0
0,0,0,0,0.488395,0.526621,0.592185,0
0.01087,0,0,0,0.128889,0.129622,0.131990,1
0,0,0,0,0.332084,0.352705,0.387246,0
0,0,0,0,0.422179,0.462452,0.520216,0
0,0,0.006928,0,0.742557,0.819568,0.929309,1
0,0.012195,0.012195,0,0.568851,0.618579,0.694018,0
0,0.003891,0,0,0.213962,0.220704,0.233867,0
0,0.022222,0.022222,0,0.279953,0.278302,0.300858,0
0.013158,0.006601,0.0033,0,0.401414,0.439429,0.494226,0
0.002358,0.004728,0.004728,0,0.679600,0.751656,0.852751,0
0,0.011765,0,0,0.397809,0.431543,0.483428,0
0.008646,0,0.00289,0,0.192547,0.201854,0.214583,0
0,0,0,0,0.115413,0.114346,0.111466,0
0,0,0.004717,0,0.523211,0.575601,0.649603,0
0,0.002591,0.002591,0,0.695081,0.768863,0.871639,0
0,0.011494,0.011494,0,0.335124,0.360938,0.404336,0
0.004032,0,0,0,0.193679,0.202696,0.214700,0
0,0,0,0,0.423905,0.458632,0.505360,1
0,0,0.001959,0,0.680223,0.751055,0.851645,2
0,0,0,0,0.750493,0.829632,0.940780,2
0,0.012346,0.037037,0,0.467293,0.499367,0.557669,0
0,0,0,0,0.254156,0.267222,0.288366,2
0,0,0.018868,0,0.332377,0.341325,0.376882,0
0,0.001992,0.007968,0,0.541640,0.596359,0.674178,0
0.00155,0,0.004658,0,0.683327,0.754079,0.854858,0
0,0,0.025316,0,0.545725,0.591557,0.664800,0
0,0,0,0,0.215594,0.225396,0.240371,0
0,0,0,0,0.392815,0.415191,0.463264,0
0,0,0.002976,0,0.459909,0.502920,0.564469,0
0,0,0.001751,0,0.673863,0.745194,0.844960,0
0,0,0,0,0.558097,0.603478,0.678135,0
0,0,0.004545,0,0.191376,0.194602,0.204929,0
0,0,0,0,0.355493,0.378898,0.414292,0
0.002865,0,0.002874,0,0.372027,0.406593,0.457013,0
0.020053,0,0.001339,0,0.694492,0.768429,0.872092,1
0.013514,0,0,0,0.205598,0.218169,0.238977,0
0,0.003534,0,0,0.238145,0.249196,0.266200,0
0,0,0,0,0.043725,0.049736,0.047697,0
0.010135,0,0,0,0.036285,0.042048,0.039089,0
0.042636,0,0,0,0.019327,0.021954,0.017365,0
0,0,0,0,0.032365,0.035879,0.034395,0
0,0.006601,0.006601,0,0.226794,0.234405,0.251531,0
0.04,0,0,0,0.062737,0.054324,0.047126,0
0,0.011364,0.011364,0,0.379014,0.406358,0.452409,0
0,0,0,0,0.729762,0.808445,0.917808,0
0.011494,0.011628,0.011628,0,0.412511,0.441300,0.494540,0
0.003135,0,0.006289,0,0.229494,0.245735,0.266079,1
0,0,0,0,0.106638,0.112396,0.111654,0
0.016304,0.002725,0.00545,0.002725,0.221383,0.240625,0.264786,1
0.008282,0,0,0,0.637692,0.706363,0.800358,0
0,0,0,0,0.523714,0.567650,0.639404,0
0.014925,0,0,0,0.503579,0.552575,0.621448,0
0,0,0,0,0.154640,0.152449,0.154138,0
0,0.002,0.002,0,0.493353,0.540121,0.606378,0
0.023897,0.001842,0.001842,0,0.592750,0.655466,0.742091,1
0,0.014085,0,0,0.420569,0.449462,0.501501,0
0,0,0,0,0.211955,0.215197,0.225049,0
0,0,0,0,0.323950,0.342576,0.374210,0
0,0,0.007463,0,0.333974,0.360233,0.399700,0
0.005362,0,0.005376,0,0.682625,0.753624,0.853706,0
0,0,0.0125,0,0.507408,0.549227,0.616925,0
0,0,0,0,0.233657,0.242144,0.256532,0
0,0,0,0,0.376935,0.410639,0.453633,1
0.002558,0.002564,0.002564,0,0.476006,0.521824,0.588665,2
0.001261,0.002525,0.002525,0,0.735569,0.813757,0.922922,2
0,0,0,0,0.274371,0.303322,0.337469,0
0,0,0,0,0.250405,0.268122,0.292259,2
0,0,0,0,0.380610,0.408095,0.449638,0
0,0,0,0,0.404496,0.439400,0.490162,0
0.006678,0.001672,0.001672,0,0.633207,0.699042,0.791702,1
0,0,0,0,0.556218,0.603863,0.679713,0
0,0,0,0,0.173976,0.177281,0.184144,1
