@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.017,0.359,0.624,0.156,0.396,2
0.055,0.495,0.45,0.055,0.51,1
0.006,0.807,0.187,0.136,0.595,1
0.539,0.396,0.065,0.095,0.594,1
0.058,0.752,0.191,0.452,0.451,1
0.005,0.35,0.645,0.008,0.163,1
0.069,0.419,0.512,0.045,0.361,2
0.125,0.038,0.837,0.077,0.701,2
0.015,0.598,0.388,0.375,0.43,2
0.046,0.475,0.479,0.132,0.667,1
0.169,0.802,0.029,0.72,0.217,1
0.024,0.205,0.771,0.042,0.279,2
0.029,0.599,0.372,0.016,0.795,1
0.096,0.753,0.151,0.168,0.79,1
0.38,0.442,0.178,0.011,0.404,2
0.227,0.527,0.246,0.077,0.517,1
0.1,0.758,0.142,0.066,0.606,1
0.314,0.635,0.052,0.646,0.338,1
0.127,0.733,0.14,0.038,0.662,1
0.036,0.102,0.863,0.002,0.181,2
0.204,0.208,0.589,0.126,0.284,2
0.071,0.71,0.219,0.632,0.332,1
0.232,0.642,0.126,0.046,0.843,1
0.688,0.187,0.125,0.37,0.476,1
0.003,0.896,0.101,0.237,0.662,2
0.877,0.091,0.032,0.554,0.337,1
0.063,0.033,0.904,0.092,0.503,2
0.006,0.811,0.182,0.493,0.379,1
0.136,0.758,0.106,0.067,0.823,1
0.293,0.567,0.14,0.175,0.643,1
0.28,0.361,0.359,0.26,0.613,1
0.033,0.699,0.267,0.033,0.468,2
0.028,0.517,0.455,0.446,0.5,1
0.03,0.764,0.207,0.392,0.496,1
0.466,0.477,0.057,0.613,0.334,1
0.072,0.834,0.094,0.105,0.696,1
0.232,0.644,0.124,0.121,0.665,1
0.165,0.781,0.055,0.105,0.707,1
0.13,0.822,0.048,0.151,0.764,1
0.156,0.614,0.23,0.141,0.622,2
0.007,0.754,0.239,0.096,0.628,1
0.148,0.818,0.035,0.241,0.691,1
0.387,0.516,0.097,0.137,0.735,1
0.149,0.783,0.068,0.312,0.594,1
0.391,0.033,0.576,0.082,0.172,2
0.02,0.724,0.256,0.41,0.058,2
0.129,0.713,0.158,0.388,0.558,2
0.165,0.723,0.111,0.149,0.731,1
0.698,0.274,0.028,0.564,0.351,1
0.644,0.288,0.067,0.325,0.509,0
0.144,0.319,0.537,0.331,0.575,0
0.003,0.086,0.912,0.395,0.513,0
0.959,0.037,0.004,0.224,0.473,0
0.656,0.22,0.124,0.715,0.263,0
0.563,0.132,0.306,0.539,0.398,0
0.062,0.588,0.349,0.58,0.383,0
0.694,0.104,0.202,0.604,0.352,0
0.318,0.64,0.042,0.623,0.29,0
0.807,0.117,0.076,0.382,0.451,0
0.346,0.383,0.271,0.61,0.341,0
0.343,0.469,0.188,0.417,0.513,0
0.183,0.399,0.418,0.625,0.309,0
0.438,0.372,0.19,0.13,0.524,0
0.902,0.013,0.085,0.402,0.412,0
0.58,0.168,0.252,0.777,0.174,0
0.135,0.367,0.498,0.263,0.48,0
0.337,0.423,0.241,0.293,0.636,0
0.696,0.234,0.07,0.668,0.321,0
0.038,0.872,0.09,0.175,0.719,0
