@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.095522,0
3,12,4.476359,1.523649,2
5,16,5.282326,1.282134,1
1,2,4.185434,0.90906,0
2,8,3.717095,0.986579,0
3,12,3.710519,1.341833,0
4,2,3.489355,0.913823,0
5,8,3.744269,0.77984,0
2,8,3.451455,0.812372,0
3,5,3.226075,1.074023,0
5,7,7.094787,0.943103,1
3,8,2.717923,1.385731,1
5,7,5.802987,0.963598,0
1,2,4.538522,0.827163,0
2,8,3.969727,1.164087,0
3,12,4.502463,1.407352,1
5,7,4.498704,0.915661,0
3,8,4.198062,1.841089,1
1,2,4.094864,1.259581,2
2,8,4.251957,1.426667,2
3,7,4.352923,1.206372,2
5,7,4.445478,1.002156,0
2,11,5.38112,1.470092,1
3,9,3.762812,0.994417,1
5,6,4.589115,0.985829,0
2,8,4.05231,0.919791,0
3,6,4.063057,1.009978,0
4,2,4.036506,0.975276,0
1,2,3.901367,1.15639,0
2,14,3.400645,1.243826,0
5,6,3.393658,0.856956,0
1,2,4.657121,0.935267,0
2,8,4.515958,1.011466,0
3,7,3.946242,1.013582,0
3,12,4.301709,1.666808,2
3,9,3.57853,1.79195,1
4,2,4.217083,1.015106,0
5,7,5.32793,1.053566,0
1,2,4.445331,1.076131,0
2,8,5.047678,0.980738,1
3,10,3.350088,1.690559,2
4,2,2.916137,0.944549,0
5,7,4.917948,1.162639,0
1,2,3.406422,1.369323,1
2,8,3.649491,0.789263,0
3,7,4.131687,1.310547,1
4,2,4.009388,1.026486,0
5,7,3.817433,0.842714,1
2,10,3.258206,2.003378,0
3,5,2.917086,0.713176,0
4,2,3.016237,1.083387,0
5,7,4.000689,1.140755,0
1,2,3.670158,0.90906,0
3,7,3.438863,1.061411,0
4,1,3.169606,0.913823,0
5,7,3.850844,0.959082,0
2,8,4.94207,0.9429,0
3,18,4.223454,1.92823,1
5,10,4.426974,2.072743,2
1,2,3.953887,0.90906,0
2,8,3.422389,0.855543,0
3,8,3.185894,0.744953,0
4,2,1.627654,0.992346,0
5,7,3.561084,1.148397,0
1,2,3.706473,0.792766,0
2,8,3.358486,1.269729,0
1,2,3.909108,0.846818,0
2,8,3.368784,1.038384,0
3,3,3.104877,0.810636,0
4,2,3.488715,1.173289,0
5,7,3.58635,1.012924,0
1,2,3.784312,1.703464,2
2,8,4.840624,0.649085,0
3,5,2.41161,0.881724,0
4,2,3.247011,0.893339,0
1,2,3.647504,0.704317,0
2,8,3.439014,0.688193,0
3,7,3.92146,1.030453,0
4,2,2.781845,0.971862,0
2,9,4.623354,0.970835,1
3,5,4.459865,0.931028,1
4,2,1.857721,1.02421,0
5,7,4.915703,0.822567,0
1,2,4.892608,1.005699,0
2,8,5.179627,0.750664,0
3,2,1.596783,0.56625,0
4,2,2.224549,0.993484,0
5,8,4.657423,0.938935,0
2,8,4.360455,0.973374,1
3,6,5.654631,0.983607,2
2,10,3.864322,1.053875,1
3,7,3.093536,1.190647,0
1,2,3.066823,0.966388,0
2,8,3.570451,1.228843,0
3,7,3.586543,1.325944,2
5,7,4.149177,0.986871,0
1,2,3.176732,0.876301,0
1,2,3.995587,0.877939,0
3,7,3.620939,0.738074,0
4,2,3.050896,1.060626,0
5,7,3.83573,0.790261,0
2,8,3.797649,1.322549,0
1,2,6.251011,1.026992,1
2,9,4.564996,0.693526,0
3,10,4.219458,1.091713,1
4,3,3.188565,1.194912,0
1,2,4.541616,1.048286,1
2,8,3.995826,0.697081,0
3,6,3.931977,1.07517,0
4,2,3.601488,0.901305,0
2,8,3.765315,0.916998,0
3,9,3.667449,1.029962,0
5,7,4.448673,0.982703,0
3,5,3.758382,0.879595,0
5,7,3.635125,0.888219,0
1,2,5.252722,0.984406,0
2,8,3.371703,0.781391,0
3,8,3.417787,1.037005,0
1,2,5.794505,1.066303,0
3,7,3.754747,0.844215,0
2,8,4.783542,0.851988,1
3,8,4.19326,1.549037,2
4,3,3.476314,1.085663,0
1,2,5.853308,1.293978,0
2,8,3.704572,0.609724,0
3,8,3.672899,0.758876,0
5,7,5.855324,0.920872,0
1,2,5.325631,1.58717,1
2,8,3.483463,0.717397,0
3,6,4.185694,0.822266,0
1,2,5.18147,0.96475,0
2,13,6.312105,1.325343,0
3,7,4.034402,0.864689,0
4,2,2.99686,1.23019,0
5,7,5.47714,1.040019,0
1,2,5.537619,1.372599,1
2,11,5.832212,1.041177,0
3,5,4.701641,0.656338,0
4,2,3.289836,1.054936,0
5,7,5.590564,0.94484,0
1,2,4.727714,0.987682,0
2,8,4.337568,0.871796,0
3,5,4.048899,0.776402,0
1,2,5.945864,0.953285,0
2,8,3.852648,0.678289,0
3,8,3.339058,0.702038,0
5,7,4.668016,1.114703,0
1,2,5.612044,0.946733,0
2,8,5.015264,0.654164,0
3,7,3.981518,1.074023,0
5,7,4.225795,0.936156,0
2,8,4.533209,0.795866,0
5,7,3.879643,0.999724,1
1,2,4.485791,0.863198,0
2,12,4.290601,1.402796,0
3,10,4.128358,1.24552,1
5,9,4.150492,1.348134,1
1,2,3.64003,0.877939,0
2,8,3.250854,0.738474,0
3,2,3.13997,0.573293,0
1,2,4.984469,0.948371,0
2,8,4.892,0.920045,0
3,7,4.414368,0.886475,1
4,2,2.440765,0.910409,0
5,7,4.977835,0.894124,0
3,5,3.006312,1.154776,0
4,2,6.408688,1.077697,0
2,8,5.013164,1.137423,0
3,4,3.506631,0.751505,0
4,2,3.513744,0.932031,0
5,7,4.205279,0.974366,0
2,8,4.629398,0.863669,0
1,2,5.306196,0.843542,0
2,8,3.733265,0.686415,0
5,7,4.985496,0.961514,1
2,8,3.260765,0.772503,0
3,3,4.067144,0.695814,0
4,2,3.791195,0.979828,0
5,7,6.652536,1.206408,0
1,2,4.096242,0.810784,0
