@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.594283,0
2,10,-0.440688,4.479066,1.103669,0
3,12,0.092127,4.476359,1.523895,2
4,3,0.906286,2.234771,1.748919,2
5,16,0.283345,5.282326,1.280452,1
1,2,-0.032875,4.185434,0.911125,0
2,8,-0.151472,3.717095,0.993916,0
3,12,0.170735,3.710519,1.34205,0
4,2,-0.28529,3.489355,0.914907,0
5,8,0.040973,3.744269,0.778817,0
1,2,-0.142526,3.201368,0.786358,0
2,8,-0.013152,3.451455,0.818414,0
3,5,-0.261522,3.226075,1.074197,0
4,2,0.75245,3.406319,0.896677,0
5,7,0.016583,3.373647,1.051143,0
1,2,-0.453439,4.374485,1.175433,0
2,10,0.063536,4.249956,1.6729,0
3,5,-0.189698,4.079849,0.594191,0
4,2,1.285321,2.899975,1.26583,0
5,7,-0.20941,7.094787,0.941866,1
1,2,0.080034,4.948661,1.285425,1
2,12,-0.160537,4.073898,1.657038,0
3,8,-0.205644,2.717923,1.385955,1
4,2,1.340593,2.743845,0.943391,0
5,7,0.121952,5.802987,0.962334,0
1,2,-0.163256,4.538522,0.829042,0
2,8,-0.006814,3.969727,1.172744,0
3,12,0.109875,4.502463,1.407579,1
4,2,0.89193,2.593907,1.139361,0
5,7,-0.155943,4.498704,0.91446,0
1,2,0.011422,4.491303,0.980075,0
2,12,-0.37783,3.764708,1.268682,0
3,8,0.353406,4.198062,1.841387,1
4,2,1.197869,2.095023,0.951366,0
5,7,0.084986,2.574422,0.917235,0
1,2,-0.232815,4.094864,1.262442,2
2,8,-0.255808,4.251957,1.437277,2
3,7,0.127097,4.352923,1.206567,2
4,2,0.854873,2.638,0.995802,0
5,7,0.009956,4.445478,1.000841,0
1,2,0.03638,4.433939,1.157375,2
2,11,-0.00104,5.38112,1.481024,1
3,9,-0.60243,3.762812,0.994578,1
4,2,1.09728,2.927803,0.750839,0
5,6,0.154677,4.589115,0.984536,0
1,3,0.175963,4.827151,1.62525,1
2,8,-0.008638,4.05231,0.926632,0
3,6,0.024367,4.063057,1.010141,0
4,2,0.287437,4.036506,0.976432,0
5,7,-0.123072,3.97339,0.873871,0
1,2,0.013547,4.870147,1.600625,0
2,8,-0.056102,4.162634,0.89542,0
3,3,0.307867,3.268091,0.729838,0
4,1,-0.23608,2.913419,1.031122,0
5,7,0.008568,4.193045,0.891564,0
1,2,0.268802,4.657121,0.937392,0
2,8,0.073706,4.515958,1.018988,0
3,7,-0.551595,3.946242,1.013746,0
4,2,1.116552,2.248583,1.028843,0
5,7,-0.001155,3.992876,1.164584,0
1,2,-0.060947,5.127048,1.119617,0
2,8,-0.104149,3.657304,0.722988,0
3,12,0.103884,4.301709,1.667077,2
4,2,1.256537,2.805388,1.012892,0
5,7,-0.193745,4.546815,0.864505,0
1,2,-0.127271,5.909694,1.050667,0
2,10,0.052281,4.665842,1.228004,0
3,9,0.065075,3.57853,1.792239,1
4,2,1.726038,4.217083,1.01631,0
5,7,0.349758,5.32793,1.052184,0
1,2,-0.282519,4.445331,1.078575,0
2,8,-0.195382,5.047678,0.988032,1
3,10,-0.149205,3.350088,1.690832,2
4,2,0.32809,2.916137,0.94567,0
5,7,-0.009528,4.917948,1.161114,0
1,2,-0.277818,3.406422,1.372433,1
2,8,-0.36116,3.649491,0.795133,0
3,7,-0.361721,4.131687,1.310759,1
4,2,0.665858,4.009388,1.027704,0
5,7,0.004748,3.817433,0.841609,1
1,2,0.042799,3.68073,0.991567,0
2,10,0.057469,3.258206,2.018276,0
3,5,-0.403206,2.917086,0.713292,0
4,2,0.62472,3.016237,1.084672,0
5,7,-0.019634,4.000689,1.139259,0
1,2,0.071029,3.670158,0.911125,0
2,8,-0.091109,3.442497,0.877767,0
3,7,-0.430852,3.438863,1.061582,0
4,1,1.023533,3.169606,0.914907,0
5,7,0.099571,3.850844,0.957824,0
1,2,0.414888,3.685902,0.993208,0
2,8,-0.031347,3.455159,0.710196,0
3,2,0.016333,3.377466,0.690028,0
4,2,0.442573,3.455691,0.901235,0
5,7,-0.113621,3.414336,0.95158,0
1,2,-0.145349,4.574408,0.988283,2
2,8,-0.053105,4.94207,0.949913,0
3,18,0.234595,4.223454,1.928541,1
4,2,0.607439,3.862416,1.237346,2
5,10,-0.096584,4.426974,2.070024,2
1,2,0.426579,3.953887,0.911125,0
2,8,0.103014,3.422389,0.861906,0
3,8,-0.55713,3.185894,0.745073,0
4,2,1.144368,1.627654,0.993523,0
5,7,-0.10043,3.561084,1.146891,0
1,2,-0.064363,3.706473,0.794567,0
2,8,-0.16526,3.358486,1.279171,0
3,5,-0.508232,2.965272,0.863846,0
4,2,0.615197,3.045249,0.930858,0
5,7,0.168932,4.206562,0.80553,0
1,2,-0.222063,3.909108,0.848742,0
2,8,-0.051539,3.368784,1.046106,0
3,3,-0.24317,3.104877,0.810767,0
4,2,0.38199,3.488715,1.174681,0
5,7,0.063883,3.58635,1.011595,0
1,2,0.07678,3.784312,1.707334,2
2,8,0.115364,4.840624,0.653912,0
3,5,-0.464484,2.41161,0.881867,0
4,2,0.467076,3.247011,0.894398,0
5,7,-0.074416,5.288506,0.80553,0
1,2,-0.664974,3.647504,0.705917,0
2,8,-0.181012,3.439014,0.693311,0
3,7,-0.49615,3.92146,1.030619,0
4,2,1.224945,2.781845,0.973014,0
5,7,0.233234,4.158115,0.781593,0
1,2,-0.17055,3.74833,0.786358,0
2,8,-0.293935,3.763955,0.645214,0
3,2,0.159708,3.395909,0.57486,0
4,2,0.196718,3.314387,0.881865,0
5,7,0.120104,3.773922,1.024431,1
1,2,-0.254526,4.972385,0.829042,2
2,9,-0.38151,4.623354,0.978054,1
3,5,0.518983,4.459865,0.931178,1
4,2,1.161504,1.857721,1.025425,0
5,7,-0.212385,4.915703,0.821488,0
1,2,-0.65602,4.892608,1.007983,0
2,8,-0.176254,5.179627,0.756246,0
3,2,-0.382317,1.596783,0.566341,0
4,2,0.698922,2.224549,0.994662,0
5,8,0.122661,4.657423,0.937703,0
1,2,-0.026514,3.659692,1.190208,1
2,8,-0.187858,3.389889,0.89849,2
3,2,-0.053719,3.511417,0.505726,1
4,2,0.829756,3.68832,0.900095,0
5,7,0.011575,3.691581,1.081325,2
1,2,0.396272,4.929609,0.852025,0
2,8,0.053926,4.360455,0.980613,1
3,6,0.19589,5.654631,0.983766,2
4,2,0.564668,4.000085,1.017449,1
5,7,-0.236352,4.20734,0.971007,1
1,2,0.242624,5.033199,0.97515,2
2,10,-0.114853,3.864322,1.061712,1
3,7,-0.591415,3.093536,1.19084,0
4,2,0.524672,2.796639,0.89212,0
5,7,0.250001,5.78014,0.967538,2
1,2,-0.335751,3.066823,0.968583,0
2,8,-0.150114,3.570451,1.237982,0
3,7,0.34776,3.586543,1.326159,2
4,2,1.101068,3.510934,1.023146,0
5,7,-0.21559,4.149177,0.985577,0
1,2,-0.761086,3.176732,0.878292,0
2,8,0.048259,4.109473,0.863696,0
3,5,-0.356694,3.447432,1.046019,0
4,2,0.459249,2.539034,0.83743,0
5,7,0.117024,4.292822,0.856873,0
1,2,-0.255777,3.995587,0.879933,0
2,8,-0.028734,3.585036,0.793598,0
3,7,-0.189227,3.620939,0.738193,0
4,2,1.219914,3.050896,1.061884,0
5,7,-0.070266,3.83573,0.789225,0
1,2,-0.356086,4.666383,1.05395,1
2,8,-0.106791,3.797649,1.332385,0
3,7,-0.177035,4.185738,1.356794,0
4,2,0.585846,2.846119,0.99808,0
5,7,0.118616,4.594128,0.956783,0
1,2,0.190101,6.251011,1.029325,1
2,9,-0.021415,4.564996,0.698683,0
3,10,0.27467,4.219458,1.09189,1
4,3,0.360173,3.188565,1.196329,0
5,2,-0.449741,3.442915,0.233125,0
1,2,0.229805,4.541616,1.050667,1
2,8,-0.077447,3.995826,0.702265,0
3,6,0.083219,3.931977,1.075344,0
4,2,0.456451,3.601488,0.902374,0
5,7,0.020201,3.859473,0.931459,0
1,2,0.151508,4.552163,1.0835,0
2,8,0.062763,3.765315,0.923817,0
3,9,0.109667,3.667449,1.030128,0
4,2,1.02177,3.85117,0.938833,0
5,7,-0.243181,4.448673,0.981414,0
1,2,0.142336,3.503729,0.917692,1
2,8,-0.299438,3.612764,0.664913,0
3,5,0.194375,3.758382,0.879737,0
4,2,0.70115,3.570433,0.860218,0
5,7,0.031527,3.635125,0.887054,0
1,2,0.07594,5.252722,0.986642,0
2,8,0.242951,3.371703,0.787202,0
3,8,0.152807,3.417787,1.037172,0
4,2,0.78318,2.790591,1.133664,0
5,7,-0.324323,4.188991,1.077509,0
1,2,0.123367,5.794505,1.068725,0
2,8,0.122898,3.788628,0.730151,0
3,7,0.06598,3.754747,0.844351,0
4,2,0.974654,4.479473,1.05163,0
5,7,-0.232274,4.006843,1.154523,0
1,2,-0.001936,5.865826,0.799492,0
2,8,-0.188553,4.783542,0.858324,1
3,8,0.328242,4.19326,1.549288,2
4,3,0.294296,3.476314,1.08695,0
5,7,-0.050644,5.160203,0.984536,1
1,2,0.378178,5.853308,1.296917,0
2,8,0.01649,3.704572,0.614258,0
3,8,0.340019,3.672899,0.758999,0
4,2,0.473565,3.573718,0.888702,0
5,7,-0.246363,5.855324,0.919664,0
1,2,0.453969,5.325631,1.590775,1
2,8,0.323343,3.483463,0.722732,0
3,6,-0.109163,4.185694,0.822399,0
4,2,1.14558,2.64082,1.127967,0
5,7,-0.374895,5.071835,1.082365,0
1,2,0.083163,5.18147,0.966942,0
2,13,0.118453,6.312105,1.335199,0
3,7,0.060183,4.034402,0.864829,0
4,2,1.371678,2.99686,1.231649,0
5,7,-0.172628,5.47714,1.038655,0
1,2,0.266134,5.537619,1.375717,1
2,11,-0.042379,5.832212,1.04892,0
3,5,0.339706,4.701641,0.656444,0
4,2,0.580756,3.289836,1.056188,0
5,7,-0.175241,5.590564,0.943601,0
1,2,0.190753,4.727714,0.989925,0
2,8,0.035214,4.337568,0.878279,0
3,5,0.27005,4.048899,0.776528,0
4,2,1.07515,4.150497,1.032261,0
5,7,-0.278637,4.068149,1.022003,0
1,2,0.170231,5.945864,0.95545,0
2,8,-0.015544,3.852648,0.683333,0
3,9,0.423311,3.865538,1.069937,1
4,2,0.982788,3.064032,1.035679,0
5,7,-0.372867,4.690851,1.058429,0
1,2,0.168007,3.752881,1.032608,0
2,8,0.13526,3.491962,0.772108,0
3,8,0.164591,3.339058,0.702151,0
4,2,0.993542,3.240395,1.025425,0
5,7,-0.315851,3.358328,0.939438,0
1,2,0.138438,5.387275,0.829042,0
2,12,0.118408,4.290943,1.900593,2
3,7,0.342397,3.750212,1.016694,1
4,2,0.882675,2.968468,1.163288,0
5,7,-0.42141,4.668016,1.113241,0
1,2,0.195893,5.612044,0.948883,0
2,8,0.089418,5.015264,0.659029,0
3,7,-0.026185,3.981518,1.074197,0
4,2,1.076338,4.006695,1.048212,0
5,7,-0.231659,4.225795,0.934928,0
1,2,0.17137,5.412522,0.702633,1
2,8,0.000845,4.533209,0.801785,0
