@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature33 numeric
@attribute bi_feature10 numeric
@attribute bi_feature165 numeric
@attribute bi_feature735 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0,0,0,0,0,0.089566,0.086389,0.082740,0
0,0.003704,0,0,0,0,0,0,0.491009,0.517130,0.615228,0
0.00159,0,0,0,0,0,0,0,0.613388,0.649329,0.777036,0
0,0.011765,0,0,0,0,0,0,0.430797,0.442088,0.521889,0
0,0.022222,0,0,0,0.008929,0,0,0.191869,0.183540,0.201208,0
0,0.021277,0,0,0,0,0,0,0.370472,0.385285,0.451651,0
0,0.027778,0,0,0.007968,0.003984,0,0,0.481299,0.504841,0.597368,0
0,0.008571,0,0,0,0,0,0,0.804517,0.852262,1.024479,0
0,0,0,0,0,0,0,0,0.508179,0.530350,0.630517,0
0,0.010169,0,0,0.003401,0.006803,0,0,0.281658,0.280051,0.313858,1
0,0.02,0,0,0,0,0,0,0.374292,0.389145,0.452701,2
0,0,0,0,0,0,0,0,0.509537,0.533585,0.632351,1
0.003521,0.005282,0.001764,0.001764,0.001764,0,0,0,0.574960,0.608304,0.728590,1
0,0.044944,0,0.011364,0,0.011364,0,0,0.342881,0.349876,0.411897,0
0.012712,0.004237,0,0,0,0,0,0,0.128032,0.139542,0.142732,0
0,0.032787,0,0,0,0,0,0,0.202706,0.206373,0.232813,0
0.00339,0.013559,0,0.006803,0.003401,0.003401,0,0,0.345044,0.369566,0.435085,0
0,0,0,0.002907,0,0,0,0,0.746534,0.791600,0.950798,0
0,0.011494,0,0,0,0.011628,0,0,0.358922,0.363923,0.422224,0
0,0.022222,0,0,0,0.011152,0,0,0.199264,0.192544,0.210150,0
0,0,0,0,0,0,0,0,0.323194,0.332458,0.389285,2
0,0.002415,0,0.002421,0.002421,0.002421,0,0,0.357387,0.375216,0.445729,1
0.009642,0,0,0,0,0,0,0,0.572929,0.607495,0.726912,0
0,0.025641,0,0,0.025974,0.012987,0,0,0.575196,0.599022,0.709936,0
0,0.010791,0,0,0,0.01083,0,0.00361,0.277812,0.273533,0.309359,2
0.103448,0.034483,0,0,0,0,0,0,0.087037,0.085793,0.086375,0
0,0.008282,0,0,0.004149,0.002075,0,0,0.534379,0.564696,0.671523,0
0,0.003708,0,0,0,0.001238,0,0,0.702356,0.743363,0.892159,2
0,0.022472,0,0,0,0,0,0,0.564151,0.586294,0.697780,0
0.003521,0.007042,0,0,0,0.003534,0,0,0.176022,0.178625,0.190686,0
0,0,0,0,0,0,0,0,0.267158,0.276484,0.314433,0
0,0.005935,0,0,0,0.002976,0,0,0.516738,0.543825,0.648337,0
0,0.001567,0,0,0,0.00157,0,0,0.766961,0.812598,0.976182,0
0,0.041096,0,0,0,0.027778,0,0,0.509230,0.527309,0.624102,0
0,0.020325,0,0,0,0.004082,0,0,0.204673,0.196928,0.211877,0
0,0.018868,0,0,0.019231,0.019231,0,0,0.170948,0.166829,0.183409,0
0,0.009677,0,0,0,0,0,0,0.486365,0.507574,0.601814,0
0,0.002222,0,0,0.002227,0.002227,0,0,0.679292,0.718586,0.860708,0
0,0.021505,0,0,0,0.01087,0,0,0.406944,0.419272,0.494316,0
0,0.017621,0,0,0,0,0,0,0.192040,0.188924,0.204090,0
0,0,0,0,0,0,0,0,0.414039,0.434007,0.510434,1
0,0,0,0,0,0,0,0,0.571858,0.604227,0.723508,0
0,0.001208,0,0,0,0,0,0,0.760339,0.806108,0.968358,0
0,0.011494,0,0,0,0.011628,0,0,0.564776,0.588351,0.700398,0
0,0.003636,0,0,0,0.00365,0,0,0.259656,0.252996,0.281997,0
0,0,0,0,0,0,0,0,0.248321,0.265708,0.301243,1
0,0.003663,0,0,0,0,0,0,0.364927,0.382116,0.453482,0
0.007508,0.003003,0,0.001504,0,0,0,0,0.578369,0.612686,0.731853,1
0,0.038462,0,0,0.019417,0.009709,0,0,0.312006,0.321512,0.375513,0
0,0,0,0,0,0,0,0,0.252118,0.251678,0.278706,0
0,0.015873,0,0,0,0,0,0,0.050031,0.051265,0.039267,1
0.025547,0.00365,0,0.010989,0,0,0,0,0.208637,0.225977,0.253282,0
0.022866,0.001524,0,0,0,0,0,0,0.417887,0.444114,0.527802,0
0,0,0,0,0,0,0,0,0.357052,0.374799,0.435098,0
0,0.014925,0,0,0.003745,0.007491,0,0,0.263899,0.261426,0.292149,0
0,0.030769,0,0,0,0,0,0,0.471176,0.487381,0.573232,0
0,0.01108,0,0,0.002778,0.002778,0,0,0.521649,0.547125,0.651909,0
0,0.020701,0,0,0.001595,0.001595,0,0,0.669791,0.707109,0.847297,0
0,0.012195,0,0,0,0.012346,0,0,0.558871,0.580829,0.689996,0
0.003546,0.014184,0,0,0,0.003559,0,0,0.205132,0.202249,0.222121,0
0,0.018182,0,0,0,0,0,0,0.368583,0.376077,0.438190,1
0,0.007722,0,0,0,0.003876,0,0,0.325374,0.334611,0.384260,0
0,0.005597,0,0,0.001869,0,0,0,0.712690,0.753786,0.904339,0
0,0.04,0,0,0.013514,0.027027,0,0,0.476877,0.492410,0.580328,0
0,0.031373,0,0,0.003937,0,0,0,0.234722,0.233268,0.260323,0
0,0,0,0,0,0,0,0,0.335534,0.348855,0.405595,0
0,0.006515,0,0,0,0,0,0,0.380872,0.398180,0.473611,0
0,0.00316,0,0,0,0.001582,0,0,0.689982,0.729803,0.875555,0
0,0,0,0,0,0,0,0,0.575464,0.600768,0.715966,0
0,0.012903,0,0,0,0,0,0,0.265510,0.269048,0.301898,0
0,0,0,0,0,0,0,0,0.304794,0.315327,0.363382,0
0,0.024561,0,0,0,0.014085,0,0,0.398854,0.415015,0.492831,0
0.001942,0.003883,0,0,0,0.001946,0,0,0.736926,0.779506,0.935521,0
0,0.01087,0,0,0,0.010989,0,0,0.550269,0.574955,0.685160,0
0,0.021084,0,0,0,0.003021,0,0,0.253062,0.255100,0.288223,0
0,0,0,0,0,0,0,0,0.315990,0.323138,0.364718,0
0,0.01194,0,0,0,0.005988,0,0,0.441253,0.463646,0.550190,1
0.004233,0.003175,0.001059,0,0,0,0,0,0.646986,0.684925,0.821561,2
0,0.021053,0,0,0,0,0,0,0.491288,0.512801,0.605878,0
0,0.014134,0,0,0,0,0,0,0.247629,0.246766,0.276316,1
0,0.012821,0,0,0,0,0,0,0.435150,0.451242,0.529066,0
0,0.008333,0,0,0.004184,0,0,0,0.350763,0.366615,0.433507,0
0.00432,0.006479,0,0.002165,0.004329,0.002165,0,0,0.540265,0.570729,0.681855,0
0,0.012987,0,0,0,0,0,0,0.491319,0.511239,0.605520,0
0.003774,0.015094,0,0.003788,0.003788,0.003788,0,0,0.152588,0.154697,0.160718,0
0,0,0,0,0,0,0,0,0.490665,0.502703,0.591164,1
0,0.021277,0,0,0.007117,0.003559,0,0,0.362635,0.378386,0.448503,0
0,0,0,0,0,0,0,0,0.708036,0.749696,0.898567,0
0,0.020408,0,0,0.010309,0.010309,0,0,0.566794,0.589481,0.702546,0
0,0.006431,0,0,0,0,0,0,0.243165,0.245921,0.275908,0
0,0.034483,0,0,0,0,0,0,0.205069,0.205560,0.227395,0
0,0.019194,0,0,0,0.003846,0,0,0.339299,0.356041,0.419313,0
0.009488,0,0,0,0,0,0,0,0.568867,0.602035,0.718989,0
0,0.037037,0,0,0,0.018692,0,0,0.512546,0.530487,0.630761,0
0.003344,0.013378,0,0,0,0.003356,0,0,0.203078,0.208749,0.228681,0
0.012048,0,0,0,0,0,0,0,0.268402,0.279060,0.318133,1
0.02934,0.002445,0,0,0,0,0,0,0.175000,0.191020,0.212022,0
0.0075,0.0175,0,0,0.005013,0.010025,0,0,0.388644,0.411063,0.487700,0
0.076087,0.01087,0,0,0,0.010989,0,0,0.305100,0.316681,0.369331,0
0,0.01107,0,0,0,0.007407,0,0,0.192779,0.186884,0.201607,0
0,0.016667,0,0,0,0,0,0,0.335786,0.340976,0.389720,0
0.008746,0.005831,0,0,0,0,0,0,0.374112,0.392779,0.463352,0
0.004228,0,0,0.002119,0,0,0,0,0.683183,0.722936,0.867624,0
0,0.033333,0,0,0.011236,0.022472,0,0,0.535033,0.556827,0.664357,0
0,0.017007,0,0,0,0.003413,0,0,0.278132,0.282246,0.320174,0
0,0,0,0,0,0,0,0,0.293520,0.299472,0.341972,0
0.003745,0.007491,0,0,0.003759,0.007519,0,0,0.378286,0.395880,0.469530,0
0,0.004594,0,0,0,0.001534,0,0,0.710310,0.749826,0.898460,1
0,0.022222,0,0,0,0.022472,0,0,0.540382,0.565391,0.674623,0
0,0.022951,0,0,0.003289,0.003289,0,0,0.290981,0.296279,0.337466,0
0,0.080645,0,0,0.016393,0.016393,0,0,0.394256,0.399609,0.465492,0
0,0.013289,0,0,0,0.013333,0,0,0.474545,0.497116,0.591619,0
0,0.009346,0,0,0.004684,0.004684,0,0,0.679675,0.717621,0.859933,0
0,0.022472,0,0,0,0.011364,0,0,0.521332,0.538411,0.640098,0
0,0.007407,0,0,0,0.003717,0,0,0.187827,0.184430,0.198564,0
0,0.02,0,0,0,0,0,0,0.292034,0.295901,0.338572,0
0,0.005391,0,0,0,0.005398,0,0,0.606167,0.638675,0.764546,2
0,0,0,0,0,0,0,0,0.732017,0.773157,0.927283,1
0,0.009804,0,0,0,0.009901,0,0,0.571592,0.594371,0.708277,0
0,0.003125,0,0,0,0,0,0,0.265419,0.270291,0.303397,0
0,0.017544,0,0,0,0,0,0,0.119894,0.115081,0.117452,0
0,0.007782,0,0,0,0.007812,0,0,0.314281,0.326505,0.385189,0
0.012214,0.001527,0,0,0,0,0,0,0.699881,0.740629,0.888196,0
0,0.032967,0,0,0.022222,0.011111,0,0,0.555933,0.576534,0.685142,0
0,0.026022,0,0,0,0.003731,0,0,0.200817,0.196587,0.211562,0
0,0,0,0,0,0,0,0,0.171464,0.167660,0.186079,1
0.003195,0.00639,0,0,0,0,0,0,0.327730,0.343114,0.403698,0
0,0.017032,0,0,0.002439,0.014634,0,0,0.674728,0.709245,0.849048,0
0,0,0,0,0,0,0,0,0.538020,0.560594,0.667237,0
0,0.003484,0,0,0.003497,0.003497,0,0,0.289097,0.294063,0.332804,1
0.038462,0,0,0,0,0,0,0,0.174565,0.182286,0.192382,0
0.009058,0.014493,0,0,0.00363,0.005445,0,0,0.528146,0.556839,0.662748,0
0.005263,0.002632,0.002635,0.001318,0,0,0,0,0.561171,0.594583,0.711518,1
0,0.0125,0,0,0,0,0,0,0.531100,0.550723,0.652796,0
0,0.005155,0,0,0,0,0,0,0.230493,0.237677,0.263347,1
0,0.018868,0,0,0,0.019231,0,0,0.242853,0.234186,0.265269,0
0.006897,0.02069,0,0,0.00692,0.00692,0,0,0.379674,0.395517,0.465099,0
0,0.002865,0,0,0,0,0,0,0.747281,0.791954,0.951712,0
0,0.034884,0,0,0.023529,0.023529,0,0,0.550444,0.573224,0.682106,0
0,0.01773,0,0,0.003559,0.003559,0,0,0.260964,0.264774,0.298020,0
0.070175,0,0,0,0,0,0,0,0.132972,0.136359,0.139373,0
0.002762,0.013812,0,0,0.00554,0,0,0,0.206157,0.221007,0.252779,0
0.020333,0.007394,0,0.001852,0.001852,0.001852,0,0,0.529453,0.560343,0.669060,1
0,0.025316,0,0,0,0.012821,0,0,0.461665,0.472481,0.556762,0
0.007782,0.003891,0,0,0,0,0,0,0.147755,0.149214,0.152355,0
0,0.032787,0,0,0,0,0,0,0.392516,0.397417,0.459598,0
0,0.009346,0,0,0,0.004684,0,0,0.541498,0.569598,0.680153,0
0.012784,0.004261,0,0,0,0.001422,0,0,0.591362,0.626580,0.750387,0
0,0.021277,0,0,0,0.010753,0,0,0.436136,0.450517,0.532372,0
0,0.009434,0,0,0,0,0,0,0.225555,0.225995,0.249596,0
0,0.019231,0,0,0,0,0,0,0.272715,0.268549,0.302816,0
0,0.008949,0,0.002242,0.002242,0,0,0,0.520698,0.550304,0.656004,0
0,0,0,0,0,0,0,0,0.721272,0.763014,0.914542,0
0,0.049383,0,0,0.025,0.0125,0,0,0.466017,0.488224,0.577920,0
0.025,0.010714,0,0,0,0.003584,0,0,0.179006,0.178454,0.186635,0
0,0,0,0,0,0,0,0,0.402401,0.411311,0.475693,0
0,0.005882,0,0,0.00295,0,0,0,0.392297,0.411851,0.487902,0
0,0.008389,0,0,0.001681,0.008403,0,0,0.729544,0.769992,0.923820,0
0,0.012195,0,0,0,0,0,0,0.494856,0.513952,0.610544,0
0,0.003175,0,0,0,0,0,0,0.271828,0.275149,0.308418,0
0,0,0,0,0,0,0,0,0.081486,0.085748,0.076506,0
0,0.018519,0,0,0,0,0,0,0.296799,0.307999,0.360645,0
0,0.018229,0,0,0,0.002611,0,0,0.698569,0.735751,0.880655,0
0,0,0,0,0,0,0,0,0.485151,0.500515,0.593721,0
0.01087,0.003623,0,0,0,0,0,0,0.128928,0.129736,0.130855,1
0,0.018519,0,0,0,0,0,0,0.330025,0.335614,0.386729,0
0,0.007273,0,0,0,0,0,0,0.419807,0.440369,0.522656,0
0,0.013825,0,0,0,0.006928,0,0,0.738048,0.779238,0.934931,1
0,0.024096,0,0,0.012195,0.012195,0,0,0.565238,0.587978,0.696249,0
0,0.003876,0,0,0.003891,0,0,0,0.212734,0.210272,0.231595,0
0,0.065217,0,0,0.022222,0.022222,0,0,0.277432,0.263374,0.296967,0
0.013158,0.016447,0,0,0.006601,0.0033,0,0,0.399199,0.418844,0.496698,0
0.002358,0.009434,0,0,0.004728,0.004728,0,0,0.675542,0.715096,0.858401,0
0,0.046512,0,0,0.011765,0,0,0,0.395806,0.414444,0.485719,0
0.008646,0.005764,0,0,0,0.00289,0,0,0.191833,0.195051,0.213720,0
0,0,0,0,0,0,0,0,0.114817,0.109667,0.108902,0
0,0.004706,0,0,0,0.004717,0,0,0.520218,0.548135,0.653220,0
0,0.007752,0,0.002591,0.002591,0.002591,0,0,0.690947,0.731324,0.877238,0
0,0.022727,0,0.011494,0.011494,0.011494,0,0,0.333116,0.345327,0.405771,0
0.004032,0.020161,0,0,0,0,0,0,0.192892,0.195652,0.213577,0
0,0.014706,0,0,0,0,0,0,0.421502,0.436705,0.505955,1
0,0.006849,0,0,0,0.001959,0,0,0.676174,0.714372,0.856938,2
0,0,0,0,0,0,0,0,0.746002,0.788989,0.946679,2
0,0.04878,0,0,0.012346,0.037037,0,0,0.464002,0.474005,0.557893,0
0,0.010989,0,0,0,0,0,0,0.252818,0.255590,0.287094,2
0,0.074074,0,0,0,0.018868,0,0,0.329671,0.323647,0.374744,0
0,0.019881,0,0,0.001992,0.007968,0,0,0.538568,0.568289,0.678247,0
0.00155,0.004651,0.001553,0,0,0.004658,0,0,0.679186,0.717190,0.860118,0
0,0.0375,0,0,0,0.025316,0,0,0.542163,0.562084,0.666804,0
0,0.006711,0,0,0,0,0,0,0.214477,0.215332,0.238658,0
0,0.019231,0,0,0,0,0,0,0.390011,0.394482,0.463092,0
0,0.005935,0,0,0,0.002976,0,0,0.457210,0.478711,0.566803,0
0,0.001748,0,0,0,0.001751,0,0,0.669870,0.709041,0.850446,0
0,0,0,0,0,0,0,0,0.554352,0.573244,0.679893,0
0,0.013575,0,0,0,0.004545,0,0,0.190229,0.185782,0.202427,0
0,0.033898,0,0,0,0,0,0,0.353309,0.360523,0.413618,0
0.002865,0.011461,0,0,0,0.002874,0,0,0.369877,0.387503,0.459144,0
0.020053,0.004011,0,0,0,0.001339,0,0,0.690381,0.731102,0.877896,1
0.013514,0,0,0,0,0,0,0,0.204744,0.211590,0.239593,0
0,0.010563,0,0,0.003534,0,0,0,0.236994,0.238767,0.264669,0
0,0,0,0,0,0,0,0,0.046107,0.066871,0.051544,0
0.010135,0,0,0,0,0,0,0,0.038225,0.055819,0.042400,0
0.042636,0,0,0.001942,0,0,0,0,0.020110,0.028315,0.019422,0
0,0,0,0,0,0,0,0,0.034082,0.048687,0.037555,0
0,0.016447,0,0,0.006601,0.006601,0,0,0.225389,0.223393,0.249551,0
0.04,0,0,0,0,0,0,0,0.062714,0.055833,0.044855,0
0,0.033962,0,0,0.011364,0.011364,0,0,0.376646,0.387090,0.452864,0
0,0.005682,0,0,0,0,0,0,0.725447,0.769053,0.924026,0
0.011494,0.045977,0,0,0.011628,0.011628,0,0,0.410004,0.422167,0.495760,0
0.003135,0.009404,0,0.003145,0,0.006289,0,0,0.228961,0.239847,0.266541,1
0,0,0,0,0,0,0,0,0.106358,0.108869,0.110918,0
0.016304,0.008152,0,0,0.002725,0.00545,0.002725,0,0.220553,0.232321,0.266110,1
0.008282,0.004141,0,0,0,0,0,0,0.634049,0.672695,0.805802,0
0,0,0,0,0,0,0,0,0.520309,0.539678,0.641527,0
0.014925,0.004975,0,0.001661,0,0,0,0,0.500753,0.526909,0.624632,0
0,0,0,0,0,0,0,0,0.153648,0.145106,0.151050,0
0,0.005988,0,0,0.002,0.002,0,0,0.490548,0.514594,0.609106,0
0.023897,0.009191,0,0,0.001842,0.001842,0,0,0.589413,0.624834,0.747118,1
0,0.027778,0,0,0.014085,0,0,0,0.417734,0.427235,0.501959,0
0,0.004098,0,0,0,0,0,0,0.210627,0.204838,0.222040,0
0,0.02,0,0,0,0,0,0,0.321857,0.325837,0.373189,0
0,0.011152,0,0,0,0.007463,0,0,0.332055,0.343078,0.400498,0
0.005362,0.010724,0,0,0,0.005376,0,0,0.678545,0.716852,0.858975,0
0,0.012346,0,0,0,0.0125,0,0,0.504111,0.522109,0.618826,0
0,0.015326,0,0,0,0,0,0,0.232366,0.231497,0.254338,0
0,0.014286,0,0,0,0,0,0,0.374894,0.391167,0.454544,1
0.002558,0.023018,0,0,0.002564,0.002564,0,0,0.473222,0.496682,0.591677,2
0.001261,0.008827,0,0,0.002525,0.002525,0,0,0.731193,0.773959,0.928832,2
