@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.035,0.323,0.642,0.178,0.382,2
0.42,0.081,0.499,0.257,0.416,2
0.092,0.482,0.426,0.381,0.536,1
0.08,0.769,0.151,0.449,0.322,1
0.076,0.692,0.232,0.35,0.377,1
0.106,0.78,0.114,0.171,0.37,1
0.037,0.804,0.159,0.199,0.384,1
0.026,0.34,0.635,0.178,0.384,1
0.262,0.279,0.459,0.307,0.272,2
0.085,0.075,0.84,0.219,0.31,2
0.124,0.672,0.204,0.172,0.373,2
0.337,0.204,0.46,0.21,0.332,2
0.048,0.502,0.449,0.222,0.356,1
0.164,0.786,0.05,0.174,0.368,1
0.159,0.191,0.65,0.349,0.351,1
0.097,0.208,0.695,0.183,0.383,2
0.008,0.632,0.36,0.163,0.256,1
0.039,0.852,0.109,0.131,0.693,1
0.044,0.763,0.192,0.168,0.347,2
0.42,0.384,0.197,0.006,0.961,1
0.099,0.769,0.131,0.13,0.481,1
0.195,0.742,0.063,0.269,0.277,1
0.672,0.219,0.11,0.315,0.356,2
0.043,0.781,0.176,0.201,0.386,1
0.185,0.042,0.773,0.477,0.363,2
0.014,0.143,0.843,0.231,0.308,2
0.22,0.238,0.542,0.215,0.329,2
0.72,0.174,0.106,0.423,0.331,1
0.635,0.298,0.067,0.222,0.324,2
0.117,0.716,0.167,0.237,0.361,1
0.309,0.56,0.13,0.192,0.357,1
0.48,0.318,0.202,0.203,0.337,1
0.464,0.253,0.284,0.266,0.378,2
0.144,0.817,0.038,0.15,0.377,1
0.707,0.177,0.116,0.481,0.322,2
0.53,0.248,0.222,0.237,0.361,1
0.051,0.862,0.087,0.191,0.399,2
0.457,0.043,0.501,0.52,0.359,1
0.287,0.659,0.054,0.438,0.312,1
0.486,0.109,0.405,0.336,0.343,2
0.355,0.45,0.195,0.235,0.33,1
0.363,0.34,0.297,0.481,0.324,2
0.067,0.101,0.831,0.195,0.388,2
0.299,0.396,0.306,0.213,0.33,1
0.15,0.683,0.167,0.348,0.33,1
0.103,0.789,0.107,0.141,0.658,1
0.313,0.604,0.082,0.389,0.283,1
0.438,0.486,0.075,0.451,0.348,1
0.624,0.152,0.224,0.238,0.35,1
0.045,0.721,0.234,0.184,0.366,2
0.229,0.639,0.131,0.556,0.302,1
0.232,0.432,0.336,0.581,0.323,1
0.118,0.706,0.176,0.215,0.293,1
0.284,0.63,0.086,0.226,0.405,1
0.137,0.105,0.759,0.239,0.385,2
0.309,0.599,0.092,0.187,0.39,1
0.461,0.496,0.043,0.58,0.288,1
0.173,0.75,0.077,0.425,0.332,1
0.052,0.872,0.076,0.131,0.721,1
0.097,0.763,0.14,0.363,0.32,1
0.142,0.806,0.052,0.145,0.305,1
0.044,0.924,0.032,0.387,0.296,1
0.46,0.495,0.046,0.198,0.399,1
0.07,0.793,0.137,0.391,0.363,1
0.014,0.085,0.902,0.217,0.393,2
0.184,0.418,0.398,0.176,0.387,2
0.256,0.577,0.167,0.518,0.313,2
0.091,0.711,0.198,0.136,0.336,1
0.047,0.919,0.034,0.274,0.501,1
0.433,0.448,0.12,0.163,0.618,1
0.154,0.759,0.087,0.099,0.377,1
0.281,0.66,0.059,0.307,0.349,1
0.282,0.072,0.646,0.219,0.346,2
0.059,0.717,0.224,0.164,0.374,2
0.139,0.714,0.147,0.432,0.326,2
0.198,0.698,0.104,0.183,0.363,1
0.384,0.568,0.047,0.429,0.313,1
0.383,0.581,0.037,0.529,0.271,0
0.667,0.22,0.113,0.464,0.312,0
0.455,0.21,0.335,0.16,0.377,0
0.639,0.11,0.251,0.299,0.382,0
0.035,0.958,0.007,0.153,0.374,0
0.47,0.288,0.242,0.421,0.359,0
0.396,0.373,0.231,0.201,0.364,0
0.163,0.489,0.348,0.158,0.33,0
0.546,0.173,0.281,0.506,0.343,0
0.718,0.092,0.19,0.345,0.375,0
0.399,0.589,0.013,0.565,0.281,0
0.89,0.042,0.068,0.262,0.341,0
0.12,0.842,0.037,0.229,0.4,0
0.374,0.305,0.321,0.727,0.232,0
0.416,0.251,0.333,0.378,0.335,0
0.728,0.091,0.181,0.313,0.341,0
0.758,0.159,0.083,0.406,0.317,0
0.212,0.661,0.127,0.225,0.335,0
0.079,0.193,0.727,0.229,0.349,0
0.381,0.544,0.075,0.261,0.272,0
0.154,0.785,0.061,0.196,0.39,0
0.521,0.06,0.419,0.373,0.406,0
0.346,0.618,0.036,0.167,0.332,0
0.182,0.357,0.461,0.313,0.376,0
0.136,0.019,0.844,0.065,0.135,0
0.592,0.203,0.205,0.568,0.297,0
0.682,0.149,0.169,0.674,0.248,0
0.172,0.476,0.352,0.219,0.367,0
0.51,0.363,0.128,0.378,0.327,0
0.429,0.544,0.027,0.481,0.337,0
0.623,0.195,0.181,0.415,0.334,0
0.857,0.026,0.117,0.547,0.347,0
0.899,0.003,0.097,0.338,0.362,0
0.174,0.728,0.098,0.306,0.358,0
0.632,0.295,0.073,0.588,0.284,0
0.25,0.039,0.712,0.511,0.362,0
0.331,0.576,0.093,0.325,0.382,0
0.626,0.323,0.051,0.29,0.415,0
0.164,0.569,0.266,0.564,0.284,0
0.138,0.271,0.591,0.255,0.375,0
