@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.097829,0
3,1.528856,2
5,1.278908,1
1,0.90735,0
2,0.988656,0
3,1.346419,0
4,0.914251,0
5,0.777879,0
2,0.814083,0
3,1.077694,0
5,0.940731,1
3,1.390467,1
5,0.961174,0
1,0.825607,0
2,1.166538,0
3,1.412162,1
5,0.913358,0
3,1.847381,1
1,1.257211,2
2,1.429671,2
3,1.210495,2
5,0.999635,0
2,1.473187,1
3,0.997816,1
5,0.983349,0
2,0.921728,0
3,1.01343,0
4,0.975732,0
1,1.154215,0
2,1.246445,0
5,0.8548,0
1,0.933508,0
2,1.013596,0
3,1.017046,0
3,1.672505,2
3,1.798074,1
4,1.015581,0
5,1.050916,0
1,1.074106,0
2,0.982803,1
3,1.696337,2
4,0.944991,0
5,1.159715,0
1,1.366747,1
2,0.790925,0
3,1.315027,1
4,1.026966,0
5,0.840594,1
2,2.007596,0
3,0.715614,0
4,1.083894,0
5,1.137886,0
1,0.90735,0
3,1.065038,0
4,0.914251,0
5,0.956669,0
1,0.989093,0
2,0.706438,0
3,0.692275,0
2,0.944886,0
3,1.93482,1
5,2.067528,2
1,0.90735,0
2,0.857345,0
3,0.747499,0
4,0.99281,0
5,1.145508,0
1,0.791275,0
2,1.272402,0
1,0.845225,0
2,1.04057,0
3,0.813407,0
4,1.173838,0
5,1.010376,0
1,1.70026,2
2,0.650452,0
3,0.884738,0
4,0.893757,0
1,0.702992,0
2,0.689642,0
3,1.033975,0
4,0.972316,0
2,0.972879,1
3,0.93421,1
4,1.024689,0
5,0.820497,0
1,1.003807,0
2,0.752244,0
3,0.568185,0
4,0.993949,0
5,0.936573,0
2,0.975423,1
3,0.986968,2
2,1.056094,1
3,1.194717,0
1,0.96457,0
2,1.231431,0
3,1.330476,2
5,0.984389,0
1,0.874653,0
1,0.876288,0
3,0.740596,0
4,1.061123,0
5,0.788273,0
2,1.325334,0
1,1.02506,1
2,0.694986,0
3,1.095445,1
4,1.195471,0
1,1.046314,1
2,0.698549,0
3,1.078844,0
4,0.901727,0
2,0.918929,0
3,1.033482,0
5,0.980231,0
3,0.882601,0
5,0.885985,0
1,0.982554,0
2,0.783036,0
3,1.040549,0
1,1.064297,0
3,0.8471,0
2,0.853782,1
3,1.554332,2
4,1.086171,0
1,1.291543,0
2,0.611007,0
3,0.76147,0
5,0.918555,0
1,1.584184,1
2,0.718907,0
3,0.825076,0
1,0.962936,0
2,1.328133,0
3,0.867645,0
4,1.230766,0
5,1.037402,0
1,1.370017,1
2,1.04337,0
3,0.658582,0
4,1.05543,0
5,0.942463,0
1,0.985824,0
2,0.873631,0
3,0.779056,0
1,0.951492,0
2,0.679717,0
3,0.704437,0
5,1.111899,0
1,0.944952,0
2,0.655542,0
3,1.077694,0
5,0.933801,0
2,0.797542,0
5,0.997209,1
1,0.861574,0
2,1.40575,0
3,1.249777,1
5,1.344742,1
1,0.876288,0
2,0.740029,0
3,0.575252,0
1,0.946587,0
2,0.921983,0
3,0.889504,1
4,0.910835,0
5,0.891875,0
3,1.158722,0
4,1.078201,0
2,1.139818,0
3,0.754073,0
4,0.932467,0
5,0.971915,0
2,0.865488,0
1,0.841956,0
2,0.687861,0
5,0.959095,1
2,0.774129,0
3,0.698192,0
4,0.980286,0
5,1.203373,0
1,0.809258,0
2,1.083832,0
3,0.637708,0
4,1.005334,0
5,0.860691,0
5,0.94766,2
2,1.281309,0
3,1.060272,0
5,1.03567,0
2,0.888646,0
3,1.229889,1
4,0.847076,0
5,0.987161,0
1,0.894271,0
2,0.754025,0
3,0.848908,0
4,0.921082,0
1,0.823972,0
2,0.6759,0
3,0.579361,0
4,0.996226,0
5,1.106355,1
1,0.997268,0
2,0.938015,1
3,0.795492,0
5,2.089704,0
2,1.275965,0
3,0.895586,1
2,0.687097,0
3,0.613383,0
5,0.905735,0
2,0.997563,2
3,1.304343,2
4,1.087309,0
5,1.009336,2
2,0.913585,0
3,0.984832,1
5,0.873511,1
