@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.068,0.267,0.665,0.191,0.353,2
0.131,0.434,0.435,0.14,0.59,1
0.232,0.682,0.086,0.164,0.623,1
0.184,0.6,0.216,0.123,0.59,1
0.045,0.718,0.237,0.412,0.479,1
0.047,0.25,0.702,0.012,0.137,1
0.308,0.301,0.39,0.043,0.343,2
0.068,0.077,0.856,0.195,0.565,2
0.119,0.521,0.359,0.401,0.406,2
0.061,0.474,0.465,0.09,0.776,1
0.165,0.784,0.051,0.684,0.258,1
0.049,0.164,0.787,0.038,0.299,2
0.424,0.468,0.108,0.124,0.818,1
0.023,0.725,0.252,0.026,0.389,2
0.218,0.556,0.226,0.091,0.554,1
0.072,0.747,0.181,0.103,0.637,1
0.575,0.373,0.052,0.357,0.621,1
0.02,0.764,0.216,0.028,0.618,1
0.01,0.082,0.908,0.003,0.146,2
0.097,0.305,0.598,0.052,0.341,2
0.205,0.629,0.166,0.477,0.443,1
0.302,0.543,0.155,0.222,0.672,1
0.484,0.301,0.215,0.343,0.476,1
0.171,0.714,0.115,0.154,0.793,2
0.209,0.596,0.195,0.199,0.62,1
0.017,0.034,0.949,0.243,0.366,2
0.296,0.587,0.117,0.178,0.657,1
0.301,0.551,0.147,0.176,0.711,1
0.195,0.655,0.15,0.118,0.643,1
0.555,0.215,0.23,0.333,0.48,1
0.075,0.63,0.295,0.076,0.405,2
0.177,0.475,0.348,0.384,0.553,1
0.287,0.585,0.128,0.202,0.656,1
0.455,0.486,0.059,0.291,0.625,1
0.115,0.717,0.169,0.137,0.697,1
0.205,0.627,0.168,0.182,0.583,1
0.223,0.721,0.055,0.179,0.665,1
0.438,0.533,0.028,0.245,0.64,1
0.386,0.486,0.128,0.166,0.641,2
0.194,0.596,0.209,0.355,0.408,1
0.25,0.698,0.052,0.206,0.727,1
0.488,0.391,0.121,0.465,0.442,1
0.453,0.467,0.08,0.45,0.48,1
0.07,0.083,0.847,0.247,0.124,2
0.085,0.633,0.282,0.021,0.082,2
0.497,0.383,0.12,0.25,0.705,2
0.305,0.553,0.142,0.715,0.222,1
0.46,0.494,0.046,0.394,0.492,1
0.194,0.754,0.052,0.827,0.165,0
0.28,0.52,0.2,0.486,0.497,0
0.143,0.828,0.029,0.905,0.094,0
0.586,0.326,0.089,0.171,0.546,0
0.129,0.807,0.064,0.158,0.706,0
0.244,0.707,0.049,0.492,0.455,0
0.615,0.194,0.19,0.327,0.601,0
0.349,0.285,0.367,0.583,0.372,0
0.213,0.746,0.041,0.53,0.265,0
0.491,0.466,0.043,0.688,0.304,0
0.591,0.035,0.374,0.311,0.44,0
0.567,0.197,0.236,0.345,0.59,0
0.194,0.563,0.244,0.198,0.224,0
0.565,0.382,0.054,0.124,0.852,0
0.353,0.6,0.047,0.624,0.265,0
0.647,0.334,0.02,0.197,0.795,0
0.783,0.183,0.034,0.382,0.606,0
0.445,0.257,0.299,0.275,0.433,0
0.18,0.797,0.023,0.525,0.454,0
0.321,0.646,0.033,0.283,0.596,0
