@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.596444,0
2,10,-0.440688,4.479066,1.113961,0
3,12,0.092127,4.476359,1.534537,2
4,3,0.906286,2.234771,1.74308,2
5,16,0.283345,5.282326,1.28276,1
1,2,-0.032875,4.185434,0.914437,0
2,8,-0.151472,3.717095,1.003185,0
3,12,0.170735,3.710519,1.351422,0
4,2,-0.28529,3.489355,0.911852,0
5,8,0.040973,3.744269,0.780221,0
1,2,-0.142526,3.201368,0.789217,0
2,8,-0.013152,3.451455,0.826046,0
3,5,-0.261522,3.226075,1.081698,0
4,2,0.75245,3.406319,0.893683,0
5,7,0.016583,3.373647,1.053038,0
1,2,-0.453439,4.374485,1.179707,0
2,10,0.063536,4.249956,1.688501,0
3,5,-0.189698,4.079849,0.598341,0
4,2,1.285321,2.899975,1.261604,0
5,7,-0.20941,7.094787,0.943564,1
1,2,0.080034,4.948661,1.290098,1
2,12,-0.160537,4.073898,1.672491,0
3,8,-0.205644,2.717923,1.395633,1
4,2,1.340593,2.743845,0.940241,0
5,7,0.121952,5.802987,0.964069,0
1,2,-0.163256,4.538522,0.832056,0
2,8,-0.006814,3.969727,1.18368,0
3,12,0.109875,4.502463,1.417409,1
4,2,0.89193,2.593907,1.135557,0
5,7,-0.155943,4.498704,0.916108,0
1,2,0.011422,4.491303,0.983638,0
2,12,-0.37783,3.764708,1.280513,0
3,8,0.353406,4.198062,1.854246,1
4,2,1.197869,2.095023,0.94819,0
5,7,0.084986,2.574422,0.918889,0
1,3,0.175963,4.827151,1.631159,1
2,8,-0.008638,4.05231,0.935273,0
3,6,0.024367,4.063057,1.017196,0
4,2,0.287437,4.036506,0.973172,0
5,7,-0.123072,3.97339,0.875446,0
1,2,0.013547,4.870147,1.606444,0
2,8,-0.056102,4.162634,0.90377,0
3,3,0.307867,3.268091,0.734935,0
4,1,-0.23608,2.913419,1.027679,0
5,7,0.008568,4.193045,0.893171,0
1,2,0.077831,3.901367,1.16323,0
2,14,-0.292841,3.400645,1.264762,0
3,4,0.309557,3.462795,0.706725,0
4,2,0.992999,3.147476,0.984528,0
5,6,0.148549,3.393658,0.857375,0
1,2,0.268802,4.657121,0.9408,0
2,8,0.073706,4.515958,1.02849,0
3,7,-0.551595,3.946242,1.020825,0
4,2,1.116552,2.248583,1.025408,0
5,7,-0.001155,3.992876,1.166683,0
1,2,-0.060947,5.127048,1.123687,0
2,8,-0.104149,3.657304,0.72973,0
3,12,0.103884,4.301709,1.678719,2
4,2,1.256537,2.805388,1.00951,0
5,7,-0.193745,4.546815,0.866063,0
1,2,-0.127271,5.909694,1.054486,0
2,10,0.052281,4.665842,1.239456,0
3,9,0.065075,3.57853,1.804755,1
4,2,1.726038,4.217083,1.012917,0
5,7,0.349758,5.32793,1.054081,0
1,2,-0.282519,4.445331,1.082496,0
2,8,-0.195382,5.047678,0.997246,1
3,10,-0.149205,3.350088,1.70264,2
4,2,0.32809,2.916137,0.942512,0
5,7,-0.009528,4.917948,1.163207,0
1,2,-0.277818,3.406422,1.377423,1
2,8,-0.36116,3.649491,0.802548,0
3,7,-0.361721,4.131687,1.319913,1
4,2,0.665858,4.009388,1.024273,0
5,7,0.004748,3.817433,0.843126,1
1,2,0.042799,3.68073,0.995172,0
2,10,0.057469,3.258206,2.037098,0
3,5,-0.403206,2.917086,0.718273,0
4,2,0.62472,3.016237,1.08105,0
5,7,-0.019634,4.000689,1.141313,0
1,2,0.071029,3.670158,0.914437,0
2,8,-0.091109,3.442497,0.885953,0
3,7,-0.430852,3.438863,1.068996,0
4,1,1.023533,3.169606,0.911852,0
5,7,0.099571,3.850844,0.959551,0
1,2,0.414888,3.685902,0.996819,0
2,8,-0.031347,3.455159,0.716819,0
3,2,0.016333,3.377466,0.694847,0
4,2,0.442573,3.455691,0.898226,0
5,7,-0.113621,3.414336,0.953295,0
1,2,-0.145349,4.574408,0.991876,2
2,8,-0.053105,4.94207,0.958771,0
3,18,0.234595,4.223454,1.942009,1
4,2,0.607439,3.862416,1.233215,2
5,10,-0.096584,4.426974,2.073755,2
1,2,0.426579,3.953887,0.914437,0
2,8,0.103014,3.422389,0.869943,0
3,8,-0.55713,3.185894,0.750277,0
4,2,1.144368,1.627654,0.990206,0
5,7,-0.10043,3.561084,1.148958,0
1,2,-0.064363,3.706473,0.797455,0
2,8,-0.16526,3.358486,1.2911,0
3,5,-0.508232,2.965272,0.869879,0
4,2,0.615197,3.045249,0.92775,0
5,7,0.168932,4.206562,0.806982,0
1,2,-0.222063,3.909108,0.851827,0
2,8,-0.051539,3.368784,1.055862,0
3,3,-0.24317,3.104877,0.816429,0
4,2,0.38199,3.488715,1.170759,0
5,7,0.063883,3.58635,1.013419,0
1,2,0.07678,3.784312,1.71354,2
2,8,0.115364,4.840624,0.66001,0
3,5,-0.464484,2.41161,0.888025,0
4,2,0.467076,3.247011,0.891412,0
5,7,-0.074416,5.288506,0.806982,0
1,2,-0.664974,3.647504,0.708483,0
2,8,-0.181012,3.439014,0.699776,0
3,7,-0.49615,3.92146,1.037817,0
4,2,1.224945,2.781845,0.969766,0
5,7,0.233234,4.158115,0.783002,0
1,2,-0.17055,3.74833,0.789217,0
2,8,-0.293935,3.763955,0.651231,0
3,2,0.159708,3.395909,0.578874,0
4,2,0.196718,3.314387,0.878921,0
5,7,0.120104,3.773922,1.026278,1
1,2,-0.254526,4.972385,0.832056,2
2,9,-0.38151,4.623354,0.987175,1
3,5,0.518983,4.459865,0.937681,1
4,2,1.161504,1.857721,1.022001,0
5,7,-0.212385,4.915703,0.822968,0
1,2,-0.65602,4.892608,1.011648,0
2,8,-0.176254,5.179627,0.763298,0
3,2,-0.382317,1.596783,0.570296,0
4,2,0.698922,2.224549,0.991341,0
5,8,0.122661,4.657423,0.939393,0
1,2,-0.026514,3.659692,1.194535,1
2,8,-0.187858,3.389889,0.906869,2
3,2,-0.053719,3.511417,0.509258,1
4,2,0.829756,3.68832,0.89709,0
5,7,0.011575,3.691581,1.083274,2
1,2,0.396272,4.929609,0.855123,0
2,8,0.053926,4.360455,0.989757,1
3,6,0.19589,5.654631,0.990636,2
4,2,0.564668,4.000085,1.014053,1
5,7,-0.236352,4.20734,0.972757,1
1,2,0.242624,5.033199,0.978695,2
2,10,-0.114853,3.864322,1.071613,1
3,7,-0.591415,3.093536,1.199156,0
4,2,0.524672,2.796639,0.889141,0
5,7,0.250001,5.78014,0.969282,2
1,2,-0.335751,3.066823,0.972105,0
2,8,-0.150114,3.570451,1.249527,0
3,7,0.34776,3.586543,1.33542,2
4,2,1.101068,3.510934,1.01973,0
5,7,-0.21559,4.149177,0.987354,0
1,2,-0.761086,3.176732,0.881485,0
2,8,0.048259,4.109473,0.871751,0
3,5,-0.356694,3.447432,1.053324,0
4,2,0.459249,2.539034,0.834634,0
5,7,0.117024,4.292822,0.858417,0
1,2,-0.255777,3.995587,0.883132,0
2,8,-0.028734,3.585036,0.800998,0
3,7,-0.189227,3.620939,0.743348,0
4,2,1.219914,3.050896,1.058339,0
5,7,-0.070266,3.83573,0.790647,0
1,2,-0.356086,4.666383,1.057782,1
2,8,-0.106791,3.797649,1.34481,0
3,7,-0.177035,4.185738,1.366269,0
4,2,0.585846,2.846119,0.994748,0
5,7,0.118616,4.594128,0.958508,0
1,2,0.190101,6.251011,1.033067,1
2,9,-0.021415,4.564996,0.705199,0
3,10,0.27467,4.219458,1.099515,1
4,3,0.360173,3.188565,1.192335,0
5,2,-0.449741,3.442915,0.233545,0
1,2,0.229805,4.541616,1.054486,1
2,8,-0.077447,3.995826,0.708814,0
3,6,0.083219,3.931977,1.082853,0
4,2,0.456451,3.601488,0.899361,0
5,7,0.020201,3.859473,0.933138,0
1,2,0.151508,4.552163,1.087439,0
2,8,0.062763,3.765315,0.932432,0
3,9,0.109667,3.667449,1.037322,0
4,2,1.02177,3.85117,0.935699,0
5,7,-0.243181,4.448673,0.983183,0
1,2,0.142336,3.503729,0.921028,1
2,8,-0.299438,3.612764,0.671114,0
3,5,0.194375,3.758382,0.885881,0
4,2,0.70115,3.570433,0.857346,0
5,7,0.031527,3.635125,0.888653,0
1,2,0.07594,5.252722,0.990229,0
2,8,0.242951,3.371703,0.794543,0
3,8,0.152807,3.417787,1.044415,0
4,2,0.78318,2.790591,1.129879,0
5,7,-0.324323,4.188991,1.079451,0
1,2,0.123367,5.794505,1.07261,0
2,8,0.122898,3.788628,0.73696,0
3,7,0.06598,3.754747,0.850248,0
4,2,0.974654,4.479473,1.048119,0
5,7,-0.232274,4.006843,1.156604,0
1,2,-0.001936,5.865826,0.802398,0
2,8,-0.188553,4.783542,0.866328,1
3,8,0.328242,4.19326,1.560107,2
4,3,0.294296,3.476314,1.083322,0
5,7,-0.050644,5.160203,0.986311,1
1,2,0.378178,5.853308,1.301632,0
2,8,0.01649,3.704572,0.619986,0
3,8,0.340019,3.672899,0.764299,0
4,2,0.473565,3.573718,0.885735,0
5,7,-0.246363,5.855324,0.921321,0
1,2,0.453969,5.325631,1.596558,1
2,8,0.323343,3.483463,0.729472,0
3,6,-0.109163,4.185694,0.828142,0
4,2,1.14558,2.64082,1.124202,0
5,7,-0.374895,5.071835,1.084316,0
1,2,0.083163,5.18147,0.970457,0
2,13,0.118453,6.312105,1.34765,0
3,7,0.060183,4.034402,0.870869,0
4,2,1.371678,2.99686,1.227537,0
5,7,-0.172628,5.47714,1.040527,0
1,2,0.266134,5.537619,1.380718,1
2,11,-0.042379,5.832212,1.058702,0
3,5,0.339706,4.701641,0.661029,0
4,2,0.580756,3.289836,1.052661,0
5,7,-0.175241,5.590564,0.945301,0
1,2,0.190753,4.727714,0.993524,0
2,8,0.035214,4.337568,0.886469,0
3,5,0.27005,4.048899,0.781951,0
4,2,1.07515,4.150497,1.028815,0
5,7,-0.278637,4.068149,1.023845,0
1,2,0.170231,5.945864,0.958924,0
2,8,-0.015544,3.852648,0.689706,0
3,9,0.423311,3.865538,1.077409,1
4,2,0.982788,3.064032,1.032221,0
5,7,-0.372867,4.690851,1.060336,0
1,2,0.168007,3.752881,1.036362,0
2,8,0.13526,3.491962,0.779308,0
3,8,0.164591,3.339058,0.707055,0
4,2,0.993542,3.240395,1.022001,0
5,7,-0.315851,3.358328,0.941131,0
1,2,0.138438,5.387275,0.832056,0
2,12,0.118408,4.290943,1.918316,2
3,7,0.342397,3.750212,1.023794,1
4,2,0.882675,2.968468,1.159404,0
5,7,-0.42141,4.668016,1.115247,0
1,2,0.195893,5.612044,0.952333,0
2,8,0.089418,5.015264,0.665175,0
3,7,-0.026185,3.981518,1.081698,0
4,2,1.076338,4.006695,1.044713,0
5,7,-0.231659,4.225795,0.936613,0
1,2,0.17137,5.412522,0.705188,1
2,8,0.000845,4.533209,0.809261,0
3,7,0.460758,3.042725,0.67868,0
4,2,0.634562,4.254125,1.010646,0
5,7,-0.336765,3.879643,1.000212,1
1,2,-0.124299,4.485791,0.868304,0
2,12,-0.018871,4.290601,1.426407,0
3,10,-0.063721,4.128358,1.25442,1
4,2,0.950341,3.831747,0.914123,0
5,9,-0.076758,4.150492,1.348792,1
1,2,0.444226,3.64003,0.883132,0
