@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0,0,0.474298,0.499706,0.568233,0
0.00348,0,0,0.001161,0,0.551542,0.588484,0.667027,0
0.006989,0,0,0.003765,0,0.793076,0.845617,0.967763,2
0,0,0,0.009836,0,0.774874,0.823409,0.942033,2
0.004065,0,0.001357,0.020353,0,0.491141,0.515768,0.586273,1
0,0,0,0,0,0.373462,0.392804,0.439309,0
0.002577,0,0,0.002581,0,0.531282,0.563234,0.640323,0
0.013431,0,0,0.005498,0,0.684538,0.729205,0.832610,0
0,0,0,0.006289,0,0.570895,0.605442,0.687917,0
0,0,0,0.008949,0,0.246097,0.251456,0.277039,0
0,0,0,0.010638,0,0.389565,0.409290,0.461031,0
0.00313,0,0,0.009404,0,0.539231,0.570129,0.646779,0
0,0,0,0.00229,0,0.823865,0.879008,1.005281,0
0,0,0,0.019231,0,0.620804,0.656925,0.749822,0
0,0,0,0.006623,0,0.391871,0.409896,0.459332,0
0,0,0,0,0,0.593457,0.631566,0.716522,0
0,0,0,0.009188,0,0.619296,0.654836,0.747197,0
0,0,0,0.001381,0,0.757873,0.807625,0.922344,0
0,0,0,0.0181,0,0.689462,0.729307,0.833261,0
0,0,0,0.014787,0,0.272792,0.279786,0.304941,1
0,0,0,0.012903,0,0.539138,0.565661,0.646346,1
0,0,0,0.006182,0,0.602738,0.638532,0.727472,0
0.00414,0,0,0.001775,0,0.761643,0.812664,0.927858,1
0,0,0,0.02439,0,0.651239,0.685778,0.783931,0
0,0,0,0.012658,0,0.266048,0.270585,0.294991,0
0,0,0,0.010101,0,0.254956,0.266880,0.295046,0
0,0,0,0.003279,0,0.625799,0.664347,0.758125,0
0,0,0,0.003494,0,0.741746,0.789988,0.902290,1
0,0,0,0.015152,0,0.681787,0.722725,0.825437,0
0,0,0,0.013308,0,0.322447,0.333814,0.371764,0
0,0,0,0.008475,0,0.488146,0.511704,0.584750,0
0,0,0,0.010101,0,0.550679,0.581202,0.660709,0
0.00534,0,0,0.003562,0,0.798954,0.851928,0.974598,1
0,0,0,0.030303,0,0.674088,0.710580,0.811851,0
0,0,0,0.003795,0,0.322721,0.333043,0.366972,0
0.026144,0,0,0.006579,0,0.058146,0.066532,0.059404,2
0.008905,0,0,0.000891,0,0.374127,0.396260,0.449438,2
0.001359,0,0,0.00136,0,0.766455,0.816838,0.933303,2
0,0,0,0.011561,0,0.574210,0.603521,0.687239,0
0,0,0,0.010435,0,0.274749,0.279800,0.305404,0
0,0,0,0,0,0.491522,0.514506,0.585417,2
0,0,0,0.002595,0,0.569936,0.602814,0.687354,1
0,0,0,0.000824,0,0.741317,0.790400,0.900797,1
0,0,0,0.038462,0,0.540112,0.563992,0.643650,0
0,0,0,0.021201,0,0.289723,0.293352,0.323494,0
0,0,0,0.010204,0,0.412098,0.429131,0.487011,1
0.005525,0,0,0.006916,0,0.462352,0.486595,0.552710,0
0.021898,0,0,0.002435,0,0.645360,0.687262,0.783727,0
0,0,0,0.023529,0,0.469992,0.491762,0.556629,0
0,0,0,0.007968,0,0.302887,0.312707,0.346456,0
0,0,0,0.005181,0,0.608343,0.645583,0.738462,0
0,0,0,0.008596,0,0.569738,0.602307,0.683853,0
0,0,0,0.00225,0,0.840415,0.896429,1.025677,0
0,0,0,0,0,0.683638,0.728165,0.832019,0
0,0,0,0.009766,0,0.282861,0.290441,0.318836,0
0,0,0,0.007143,0,0.349839,0.365908,0.411730,0
